'Time','ECG','ECG'
'[12:00:17.060]',-0.009,0.011
'[12:00:17.064]',-0.005,0.003
'[12:00:17.068]',-0.003,-0.004
'[12:00:17.072]',-0.013,-0.007
'[12:00:17.076]',-0.031,-0.010
'[12:00:17.080]',-0.059,-0.010
'[12:00:17.084]',-0.091,-0.009
'[12:00:17.088]',-0.126,-0.013
'[12:00:17.092]',-0.155,-0.016
'[12:00:17.096]',-0.182,-0.019
'[12:00:17.100]',-0.207,-0.021
'[12:00:17.104]',-0.228,-0.022
'[12:00:17.108]',-0.240,-0.022
'[12:00:17.112]',-0.256,-0.022
'[12:00:17.116]',-0.263,-0.022
'[12:00:17.120]',-0.269,-0.022
'[12:00:17.124]',-0.270,-0.025
'[12:00:17.128]',-0.275,-0.026
'[12:00:17.132]',-0.282,-0.025
'[12:00:17.136]',-0.294,-0.022
'[12:00:17.140]',-0.300,-0.026
'[12:00:17.144]',-0.301,-0.026
'[12:00:17.148]',-0.300,-0.025
'[12:00:17.152]',-0.286,-0.024
'[12:00:17.156]',-0.275,-0.019
'[12:00:17.160]',-0.268,-0.014
'[12:00:17.164]',-0.280,-0.007
'[12:00:17.168]',-0.291,-0.005
'[12:00:17.172]',-0.294,-0.003
'[12:00:17.176]',-0.285,0.001
'[12:00:17.180]',-0.255,0.001
'[12:00:17.184]',-0.220,0.003
'[12:00:17.188]',-0.190,0.005
'[12:00:17.192]',-0.169,0.010
'[12:00:17.196]',-0.149,0.014
'[12:00:17.200]',-0.133,0.015
'[12:00:17.204]',-0.117,0.016
'[12:00:17.208]',-0.104,0.015
'[12:00:17.212]',-0.091,0.020
'[12:00:17.216]',-0.075,0.024
'[12:00:17.220]',-0.056,0.029
'[12:00:17.224]',-0.037,0.030
'[12:00:17.228]',-0.019,0.031
'[12:00:17.232]',0.000,0.030
'[12:00:17.236]',0.016,0.029
'[12:00:17.240]',0.033,0.029
'[12:00:17.244]',0.054,0.025
'[12:00:17.248]',0.079,0.021
'[12:00:17.252]',0.091,0.018
'[12:00:17.256]',0.094,0.015
'[12:00:17.260]',0.090,0.014
'[12:00:17.264]',0.085,0.009
'[12:00:17.268]',0.081,0.001
'[12:00:17.272]',0.072,-0.010
'[12:00:17.276]',0.065,-0.018
'[12:00:17.280]',0.055,-0.022
'[12:00:17.284]',0.048,-0.026
'[12:00:17.288]',0.029,-0.025
'[12:00:17.292]',-0.005,-0.021
'[12:00:17.296]',-0.059,-0.018
'[12:00:17.300]',-0.114,-0.019
'[12:00:17.304]',-0.160,-0.021
'[12:00:17.308]',-0.193,-0.025
'[12:00:17.312]',-0.207,-0.029
'[12:00:17.316]',-0.200,-0.034
'[12:00:17.320]',-0.196,-0.039
'[12:00:17.324]',-0.201,-0.043
'[12:00:17.328]',-0.216,-0.045
'[12:00:17.332]',-0.234,-0.046
'[12:00:17.336]',-0.247,-0.046
'[12:00:17.340]',-0.266,-0.044
'[12:00:17.344]',-0.290,-0.045
'[12:00:17.348]',-0.314,-0.050
'[12:00:17.352]',-0.324,-0.056
'[12:00:17.356]',-0.330,-0.062
'[12:00:17.360]',-0.326,-0.064
'[12:00:17.364]',-0.323,-0.068
'[12:00:17.368]',-0.314,-0.066
'[12:00:17.372]',-0.311,-0.066
'[12:00:17.376]',-0.320,-0.068
'[12:00:17.380]',-0.338,-0.069
'[12:00:17.384]',-0.364,-0.070
'[12:00:17.388]',-0.385,-0.068
'[12:00:17.392]',-0.403,-0.068
'[12:00:17.396]',-0.415,-0.068
'[12:00:17.400]',-0.420,-0.070
'[12:00:17.404]',-0.425,-0.071
'[12:00:17.408]',-0.425,-0.071
'[12:00:17.412]',-0.435,-0.071
'[12:00:17.416]',-0.431,-0.071
'[12:00:17.420]',-0.436,-0.069
'[12:00:17.424]',-0.435,-0.064
'[12:00:17.428]',-0.435,-0.064
'[12:00:17.432]',-0.431,-0.062
'[12:00:17.436]',-0.432,-0.062
'[12:00:17.440]',-0.432,-0.061
'[12:00:17.444]',-0.425,-0.058
'[12:00:17.448]',-0.426,-0.056
'[12:00:17.452]',-0.424,-0.055
'[12:00:17.456]',-0.431,-0.056
'[12:00:17.460]',-0.432,-0.052
'[12:00:17.464]',-0.449,-0.052
'[12:00:17.468]',-0.465,-0.052
'[12:00:17.472]',-0.472,-0.054
'[12:00:17.476]',-0.492,-0.050
'[12:00:17.480]',-0.500,-0.049
'[12:00:17.484]',-0.512,-0.049
'[12:00:17.488]',-0.491,-0.051
'[12:00:17.492]',-0.463,-0.058
'[12:00:17.496]',-0.426,-0.061
'[12:00:17.500]',-0.400,-0.065
'[12:00:17.504]',-0.393,-0.066
'[12:00:17.508]',-0.388,-0.074
'[12:00:17.512]',-0.390,-0.076
'[12:00:17.516]',-0.390,-0.077
'[12:00:17.520]',-0.403,-0.077
'[12:00:17.524]',-0.410,-0.075
'[12:00:17.528]',-0.416,-0.076
'[12:00:17.532]',-0.415,-0.072
'[12:00:17.536]',-0.426,-0.076
'[12:00:17.540]',-0.461,-0.076
'[12:00:17.544]',-0.491,-0.084
'[12:00:17.548]',-0.512,-0.084
'[12:00:17.552]',-0.500,-0.080
'[12:00:17.556]',-0.484,-0.079
'[12:00:17.560]',-0.459,-0.076
'[12:00:17.564]',-0.443,-0.079
'[12:00:17.568]',-0.440,-0.079
'[12:00:17.572]',-0.444,-0.083
'[12:00:17.576]',-0.459,-0.085
'[12:00:17.580]',-0.464,-0.085
'[12:00:17.584]',-0.472,-0.087
'[12:00:17.588]',-0.468,-0.081
'[12:00:17.592]',-0.471,-0.081
'[12:00:17.596]',-0.469,-0.080
'[12:00:17.600]',-0.479,-0.085
'[12:00:17.604]',-0.500,-0.086
'[12:00:17.608]',-0.511,-0.087
'[12:00:17.612]',-0.512,-0.087
'[12:00:17.616]',-0.487,-0.085
'[12:00:17.620]',-0.480,-0.085
'[12:00:17.624]',-0.481,-0.083
'[12:00:17.628]',-0.491,-0.085
'[12:00:17.632]',-0.505,-0.087
'[12:00:17.636]',-0.509,-0.091
'[12:00:17.640]',-0.507,-0.094
'[12:00:17.644]',-0.502,-0.094
'[12:00:17.648]',-0.511,-0.090
'[12:00:17.652]',-0.517,-0.085
'[12:00:17.656]',-0.531,-0.079
'[12:00:17.660]',-0.554,-0.077
'[12:00:17.664]',-0.580,-0.083
'[12:00:17.668]',-0.608,-0.086
'[12:00:17.672]',-0.625,-0.090
'[12:00:17.676]',-0.629,-0.091
'[12:00:17.680]',-0.608,-0.089
'[12:00:17.684]',-0.598,-0.087
'[12:00:17.688]',-0.594,-0.086
'[12:00:17.692]',-0.615,-0.090
'[12:00:17.696]',-0.640,-0.091
'[12:00:17.700]',-0.667,-0.091
'[12:00:17.704]',-0.691,-0.085
'[12:00:17.708]',-0.701,-0.084
'[12:00:17.712]',-0.723,-0.085
'[12:00:17.716]',-0.720,-0.085
'[12:00:17.720]',-0.730,-0.085
'[12:00:17.724]',-0.731,-0.086
'[12:00:17.728]',-0.730,-0.094
'[12:00:17.732]',-0.713,-0.099
'[12:00:17.736]',-0.700,-0.101
'[12:00:17.740]',-0.719,-0.102
'[12:00:17.744]',-0.719,-0.104
'[12:00:17.748]',-0.709,-0.107
'[12:00:17.752]',-0.684,-0.109
'[12:00:17.756]',-0.709,-0.111
'[12:00:17.760]',-0.755,-0.106
'[12:00:17.764]',-0.799,-0.105
'[12:00:17.768]',-0.820,-0.101
'[12:00:17.772]',-0.810,-0.100
'[12:00:17.776]',-0.815,-0.099
'[12:00:17.780]',-0.801,-0.098
'[12:00:17.784]',-0.807,-0.099
'[12:00:17.788]',-0.797,-0.098
'[12:00:17.792]',-0.805,-0.099
'[12:00:17.796]',-0.800,-0.099
'[12:00:17.800]',-0.790,-0.099
'[12:00:17.804]',-0.779,-0.099
'[12:00:17.808]',-0.754,-0.104
'[12:00:17.812]',-0.750,-0.104
'[12:00:17.816]',-0.728,-0.092
'[12:00:17.820]',-0.730,-0.080
'[12:00:17.824]',-0.728,-0.055
'[12:00:17.828]',-0.746,-0.024
'[12:00:17.832]',-0.769,0.015
'[12:00:17.836]',-0.790,0.048
'[12:00:17.840]',-0.807,0.069
'[12:00:17.844]',-0.772,0.071
'[12:00:17.848]',-0.704,0.055
'[12:00:17.852]',-0.546,0.022
'[12:00:17.856]',-0.334,-0.013
'[12:00:17.860]',-0.051,-0.048
'[12:00:17.864]',0.244,-0.076
'[12:00:17.868]',0.468,-0.092
'[12:00:17.872]',0.570,-0.104
'[12:00:17.876]',0.525,-0.109
'[12:00:17.880]',0.339,-0.109
'[12:00:17.884]',0.106,-0.111
'[12:00:17.888]',-0.170,-0.114
'[12:00:17.892]',-0.417,-0.119
'[12:00:17.896]',-0.604,-0.121
'[12:00:17.900]',-0.719,-0.129
'[12:00:17.904]',-0.780,-0.133
'[12:00:17.908]',-0.810,-0.136
'[12:00:17.912]',-0.829,-0.139
'[12:00:17.916]',-0.826,-0.140
'[12:00:17.920]',-0.836,-0.144
'[12:00:17.924]',-0.831,-0.145
'[12:00:17.928]',-0.838,-0.149
'[12:00:17.932]',-0.853,-0.145
'[12:00:17.936]',-0.866,-0.139
'[12:00:17.940]',-0.894,-0.133
'[12:00:17.944]',-0.902,-0.126
'[12:00:17.948]',-0.932,-0.126
'[12:00:17.952]',-0.936,-0.128
'[12:00:17.956]',-0.945,-0.133
'[12:00:17.960]',-0.935,-0.136
'[12:00:17.964]',-0.912,-0.142
'[12:00:17.968]',-0.892,-0.139
'[12:00:17.972]',-0.884,-0.135
'[12:00:17.976]',-0.895,-0.135
'[12:00:17.980]',-0.895,-0.136
'[12:00:17.984]',-0.917,-0.136
'[12:00:17.988]',-0.929,-0.135
'[12:00:17.992]',-0.941,-0.133
'[12:00:17.996]',-0.940,-0.130
'[12:00:18.000]',-0.945,-0.125
'[12:00:18.004]',-0.956,-0.122
'[12:00:18.008]',-0.945,-0.121
'[12:00:18.012]',-0.955,-0.124
'[12:00:18.016]',-0.941,-0.129
'[12:00:18.020]',-0.945,-0.130
'[12:00:18.024]',-0.927,-0.121
'[12:00:18.028]',-0.921,-0.113
'[12:00:18.032]',-0.915,-0.102
'[12:00:18.036]',-0.900,-0.098
'[12:00:18.040]',-0.900,-0.094
'[12:00:18.044]',-0.885,-0.092
'[12:00:18.048]',-0.887,-0.092
'[12:00:18.052]',-0.863,-0.089
'[12:00:18.056]',-0.849,-0.085
'[12:00:18.060]',-0.823,-0.071
'[12:00:18.064]',-0.799,-0.061
'[12:00:18.068]',-0.776,-0.054
'[12:00:18.072]',-0.750,-0.054
'[12:00:18.076]',-0.759,-0.055
'[12:00:18.080]',-0.754,-0.062
'[12:00:18.084]',-0.749,-0.065
'[12:00:18.088]',-0.693,-0.064
'[12:00:18.092]',-0.637,-0.061
'[12:00:18.096]',-0.593,-0.055
'[12:00:18.100]',-0.573,-0.052
'[12:00:18.104]',-0.580,-0.052
'[12:00:18.108]',-0.593,-0.052
'[12:00:18.112]',-0.616,-0.054
'[12:00:18.116]',-0.614,-0.056
'[12:00:18.120]',-0.621,-0.060
'[12:00:18.124]',-0.605,-0.060
'[12:00:18.128]',-0.595,-0.064
'[12:00:18.132]',-0.575,-0.062
'[12:00:18.136]',-0.560,-0.065
'[12:00:18.140]',-0.556,-0.069
'[12:00:18.144]',-0.542,-0.072
'[12:00:18.148]',-0.542,-0.080
'[12:00:18.152]',-0.536,-0.085
'[12:00:18.156]',-0.547,-0.092
'[12:00:18.160]',-0.555,-0.091
'[12:00:18.164]',-0.565,-0.092
'[12:00:18.168]',-0.576,-0.094
'[12:00:18.172]',-0.586,-0.095
'[12:00:18.176]',-0.613,-0.095
'[12:00:18.180]',-0.634,-0.099
'[12:00:18.184]',-0.659,-0.104
'[12:00:18.188]',-0.660,-0.104
'[12:00:18.192]',-0.656,-0.107
'[12:00:18.196]',-0.647,-0.109
'[12:00:18.200]',-0.646,-0.111
'[12:00:18.204]',-0.654,-0.109
'[12:00:18.208]',-0.664,-0.106
'[12:00:18.212]',-0.676,-0.109
'[12:00:18.216]',-0.669,-0.107
'[12:00:18.220]',-0.670,-0.113
'[12:00:18.224]',-0.662,-0.115
'[12:00:18.228]',-0.671,-0.116
'[12:00:18.232]',-0.680,-0.113
'[12:00:18.236]',-0.676,-0.110
'[12:00:18.240]',-0.670,-0.109
'[12:00:18.244]',-0.657,-0.107
'[12:00:18.248]',-0.664,-0.109
'[12:00:18.252]',-0.657,-0.110
'[12:00:18.256]',-0.665,-0.113
'[12:00:18.260]',-0.667,-0.109
'[12:00:18.264]',-0.680,-0.106
'[12:00:18.268]',-0.688,-0.102
'[12:00:18.272]',-0.685,-0.102
'[12:00:18.276]',-0.686,-0.105
'[12:00:18.280]',-0.672,-0.106
'[12:00:18.284]',-0.674,-0.109
'[12:00:18.288]',-0.664,-0.106
'[12:00:18.292]',-0.662,-0.105
'[12:00:18.296]',-0.655,-0.102
'[12:00:18.300]',-0.655,-0.100
'[12:00:18.304]',-0.655,-0.099
'[12:00:18.308]',-0.639,-0.096
'[12:00:18.312]',-0.640,-0.096
'[12:00:18.316]',-0.626,-0.101
'[12:00:18.320]',-0.630,-0.104
'[12:00:18.324]',-0.620,-0.100
'[12:00:18.328]',-0.630,-0.092
'[12:00:18.332]',-0.629,-0.080
'[12:00:18.336]',-0.623,-0.075
'[12:00:18.340]',-0.632,-0.070
'[12:00:18.344]',-0.647,-0.074
'[12:00:18.348]',-0.690,-0.077
'[12:00:18.352]',-0.690,-0.079
'[12:00:18.356]',-0.661,-0.083
'[12:00:18.360]',-0.604,-0.087
'[12:00:18.364]',-0.552,-0.091
'[12:00:18.368]',-0.525,-0.086
'[12:00:18.372]',-0.514,-0.083
'[12:00:18.376]',-0.520,-0.079
'[12:00:18.380]',-0.511,-0.079
'[12:00:18.384]',-0.517,-0.080
'[12:00:18.388]',-0.531,-0.079
'[12:00:18.392]',-0.561,-0.079
'[12:00:18.396]',-0.560,-0.075
'[12:00:18.400]',-0.540,-0.071
'[12:00:18.404]',-0.526,-0.070
'[12:00:18.408]',-0.511,-0.074
'[12:00:18.412]',-0.511,-0.074
'[12:00:18.416]',-0.497,-0.074
'[12:00:18.420]',-0.495,-0.077
'[12:00:18.424]',-0.480,-0.077
'[12:00:18.428]',-0.481,-0.077
'[12:00:18.432]',-0.480,-0.074
'[12:00:18.436]',-0.486,-0.072
'[12:00:18.440]',-0.500,-0.070
'[12:00:18.444]',-0.506,-0.070
'[12:00:18.448]',-0.520,-0.074
'[12:00:18.452]',-0.519,-0.077
'[12:00:18.456]',-0.517,-0.081
'[12:00:18.460]',-0.500,-0.081
'[12:00:18.464]',-0.484,-0.080
'[12:00:18.468]',-0.480,-0.076
'[12:00:18.472]',-0.485,-0.079
'[12:00:18.476]',-0.506,-0.083
'[12:00:18.480]',-0.526,-0.079
'[12:00:18.484]',-0.561,-0.077
'[12:00:18.488]',-0.576,-0.076
'[12:00:18.492]',-0.578,-0.079
'[12:00:18.496]',-0.555,-0.079
'[12:00:18.500]',-0.531,-0.083
'[12:00:18.504]',-0.519,-0.081
'[12:00:18.508]',-0.521,-0.080
'[12:00:18.512]',-0.519,-0.080
'[12:00:18.516]',-0.497,-0.079
'[12:00:18.520]',-0.499,-0.075
'[12:00:18.524]',-0.516,-0.070
'[12:00:18.528]',-0.537,-0.065
'[12:00:18.532]',-0.547,-0.059
'[12:00:18.536]',-0.545,-0.056
'[12:00:18.540]',-0.537,-0.055
'[12:00:18.544]',-0.521,-0.056
'[12:00:18.548]',-0.507,-0.059
'[12:00:18.552]',-0.476,-0.060
'[12:00:18.556]',-0.445,-0.061
'[12:00:18.560]',-0.415,-0.061
'[12:00:18.564]',-0.400,-0.060
'[12:00:18.568]',-0.390,-0.061
'[12:00:18.572]',-0.388,-0.062
'[12:00:18.576]',-0.396,-0.065
'[12:00:18.580]',-0.398,-0.065
'[12:00:18.584]',-0.411,-0.065
'[12:00:18.588]',-0.419,-0.062
'[12:00:18.592]',-0.429,-0.065
'[12:00:18.596]',-0.429,-0.064
'[12:00:18.600]',-0.434,-0.065
'[12:00:18.604]',-0.438,-0.062
'[12:00:18.608]',-0.422,-0.062
'[12:00:18.612]',-0.409,-0.061
'[12:00:18.616]',-0.389,-0.064
'[12:00:18.620]',-0.390,-0.064
'[12:00:18.624]',-0.395,-0.060
'[12:00:18.628]',-0.421,-0.052
'[12:00:18.632]',-0.432,-0.036
'[12:00:18.636]',-0.430,-0.011
'[12:00:18.640]',-0.434,0.026
'[12:00:18.644]',-0.440,0.064
'[12:00:18.648]',-0.466,0.098
'[12:00:18.652]',-0.475,0.114
'[12:00:18.656]',-0.469,0.110
'[12:00:18.660]',-0.405,0.081
'[12:00:18.664]',-0.254,0.046
'[12:00:18.668]',-0.015,0.013
'[12:00:18.672]',0.310,-0.024
'[12:00:18.676]',0.621,-0.044
'[12:00:18.680]',0.824,-0.056
'[12:00:18.684]',0.892,-0.059
'[12:00:18.688]',0.769,-0.059
'[12:00:18.692]',0.547,-0.059
'[12:00:18.696]',0.259,-0.058
'[12:00:18.700]',-0.036,-0.060
'[12:00:18.704]',-0.246,-0.064
'[12:00:18.708]',-0.371,-0.066
'[12:00:18.712]',-0.432,-0.074
'[12:00:18.716]',-0.453,-0.076
'[12:00:18.720]',-0.461,-0.081
'[12:00:18.724]',-0.448,-0.080
'[12:00:18.728]',-0.438,-0.084
'[12:00:18.732]',-0.430,-0.083
'[12:00:18.736]',-0.427,-0.086
'[12:00:18.740]',-0.434,-0.087
'[12:00:18.744]',-0.438,-0.087
'[12:00:18.748]',-0.445,-0.090
'[12:00:18.752]',-0.444,-0.089
'[12:00:18.756]',-0.451,-0.086
'[12:00:18.760]',-0.451,-0.083
'[12:00:18.764]',-0.453,-0.085
'[12:00:18.768]',-0.455,-0.084
'[12:00:18.772]',-0.450,-0.083
'[12:00:18.776]',-0.449,-0.080
'[12:00:18.780]',-0.440,-0.077
'[12:00:18.784]',-0.444,-0.076
'[12:00:18.788]',-0.439,-0.071
'[12:00:18.792]',-0.438,-0.065
'[12:00:18.796]',-0.434,-0.062
'[12:00:18.800]',-0.429,-0.061
'[12:00:18.804]',-0.421,-0.056
'[12:00:18.808]',-0.414,-0.054
'[12:00:18.812]',-0.407,-0.051
'[12:00:18.816]',-0.396,-0.046
'[12:00:18.820]',-0.391,-0.040
'[12:00:18.824]',-0.381,-0.035
'[12:00:18.828]',-0.371,-0.031
'[12:00:18.832]',-0.356,-0.026
'[12:00:18.836]',-0.346,-0.022
'[12:00:18.840]',-0.331,-0.020
'[12:00:18.844]',-0.310,-0.016
'[12:00:18.848]',-0.295,-0.010
'[12:00:18.852]',-0.273,-0.005
'[12:00:18.856]',-0.249,0.001
'[12:00:18.860]',-0.224,0.007
'[12:00:18.864]',-0.200,0.009
'[12:00:18.868]',-0.172,0.013
'[12:00:18.872]',-0.146,0.018
'[12:00:18.876]',-0.120,0.024
'[12:00:18.880]',-0.094,0.025
'[12:00:18.884]',-0.065,0.029
'[12:00:18.888]',-0.037,0.030
'[12:00:18.892]',-0.009,0.033
'[12:00:18.896]',0.020,0.034
'[12:00:18.900]',0.041,0.036
'[12:00:18.904]',0.061,0.039
'[12:00:18.908]',0.079,0.039
'[12:00:18.912]',0.098,0.043
'[12:00:18.916]',0.110,0.043
'[12:00:18.920]',0.128,0.043
'[12:00:18.924]',0.140,0.039
'[12:00:18.928]',0.146,0.037
'[12:00:18.932]',0.152,0.030
'[12:00:18.936]',0.154,0.028
'[12:00:18.940]',0.155,0.026
'[12:00:18.944]',0.151,0.021
'[12:00:18.948]',0.146,0.018
'[12:00:18.952]',0.135,0.015
'[12:00:18.956]',0.124,0.010
'[12:00:18.960]',0.107,0.009
'[12:00:18.964]',0.090,0.007
'[12:00:18.968]',0.075,0.009
'[12:00:18.972]',0.058,0.004
'[12:00:18.976]',0.040,0.004
'[12:00:18.980]',0.018,0.001
'[12:00:18.984]',0.005,0.003
'[12:00:18.988]',-0.006,0.004
'[12:00:18.992]',-0.019,0.007
'[12:00:18.996]',-0.030,0.010
'[12:00:19.000]',-0.035,0.010
'[12:00:19.004]',-0.043,0.007
'[12:00:19.008]',-0.045,0.004
'[12:00:19.012]',-0.050,0.004
'[12:00:19.016]',-0.055,0.004
'[12:00:19.020]',-0.061,0.001
'[12:00:19.024]',-0.068,0.000
'[12:00:19.028]',-0.070,-0.001
'[12:00:19.032]',-0.072,0.001
'[12:00:19.036]',-0.076,0.003
'[12:00:19.040]',-0.077,0.007
'[12:00:19.044]',-0.089,0.010
'[12:00:19.048]',-0.105,0.011
'[12:00:19.052]',-0.124,0.014
'[12:00:19.056]',-0.140,0.013
'[12:00:19.060]',-0.146,0.009
'[12:00:19.064]',-0.142,0.009
'[12:00:19.068]',-0.124,0.009
'[12:00:19.072]',-0.100,0.010
'[12:00:19.076]',-0.079,0.013
'[12:00:19.080]',-0.075,0.016
'[12:00:19.084]',-0.090,0.020
'[12:00:19.088]',-0.105,0.022
'[12:00:19.092]',-0.104,0.024
'[12:00:19.096]',-0.079,0.024
'[12:00:19.100]',-0.045,0.024
'[12:00:19.104]',-0.015,0.024
'[12:00:19.108]',-0.006,0.026
'[12:00:19.112]',-0.001,0.028
'[12:00:19.116]',0.001,0.024
'[12:00:19.120]',0.000,0.025
'[12:00:19.124]',-0.001,0.025
'[12:00:19.128]',0.001,0.025
'[12:00:19.132]',0.009,0.026
'[12:00:19.136]',0.007,0.030
'[12:00:19.140]',0.009,0.030
'[12:00:19.144]',0.000,0.031
'[12:00:19.148]',-0.006,0.036
'[12:00:19.152]',0.000,0.036
'[12:00:19.156]',0.013,0.036
'[12:00:19.160]',0.021,0.035
'[12:00:19.164]',0.022,0.035
'[12:00:19.168]',0.025,0.039
'[12:00:19.172]',0.028,0.045
'[12:00:19.176]',0.035,0.050
'[12:00:19.180]',0.037,0.051
'[12:00:19.184]',0.043,0.055
'[12:00:19.188]',0.044,0.055
'[12:00:19.192]',0.048,0.056
'[12:00:19.196]',0.052,0.056
'[12:00:19.200]',0.052,0.058
'[12:00:19.204]',0.055,0.060
'[12:00:19.208]',0.054,0.059
'[12:00:19.212]',0.050,0.061
'[12:00:19.216]',0.046,0.060
'[12:00:19.220]',0.049,0.062
'[12:00:19.224]',0.055,0.061
'[12:00:19.228]',0.064,0.064
'[12:00:19.232]',0.080,0.061
'[12:00:19.236]',0.092,0.064
'[12:00:19.240]',0.099,0.065
'[12:00:19.244]',0.095,0.064
'[12:00:19.248]',0.092,0.062
'[12:00:19.252]',0.090,0.060
'[12:00:19.256]',0.087,0.061
'[12:00:19.260]',0.090,0.058
'[12:00:19.264]',0.091,0.058
'[12:00:19.268]',0.091,0.056
'[12:00:19.272]',0.087,0.051
'[12:00:19.276]',0.085,0.054
'[12:00:19.280]',0.084,0.056
'[12:00:19.284]',0.087,0.060
'[12:00:19.288]',0.086,0.062
'[12:00:19.292]',0.084,0.068
'[12:00:19.296]',0.080,0.070
'[12:00:19.300]',0.080,0.074
'[12:00:19.304]',0.079,0.075
'[12:00:19.308]',0.076,0.076
'[12:00:19.312]',0.083,0.081
'[12:00:19.316]',0.090,0.086
'[12:00:19.320]',0.105,0.091
'[12:00:19.324]',0.120,0.098
'[12:00:19.328]',0.133,0.101
'[12:00:19.332]',0.145,0.104
'[12:00:19.336]',0.156,0.101
'[12:00:19.340]',0.175,0.096
'[12:00:19.344]',0.188,0.096
'[12:00:19.348]',0.216,0.099
'[12:00:19.352]',0.235,0.101
'[12:00:19.356]',0.254,0.100
'[12:00:19.360]',0.256,0.098
'[12:00:19.364]',0.251,0.095
'[12:00:19.368]',0.244,0.094
'[12:00:19.372]',0.237,0.094
'[12:00:19.376]',0.245,0.095
'[12:00:19.380]',0.245,0.096
'[12:00:19.384]',0.245,0.098
'[12:00:19.388]',0.234,0.099
'[12:00:19.392]',0.223,0.102
'[12:00:19.396]',0.212,0.102
'[12:00:19.400]',0.204,0.105
'[12:00:19.404]',0.205,0.105
'[12:00:19.408]',0.204,0.106
'[12:00:19.412]',0.211,0.110
'[12:00:19.416]',0.215,0.120
'[12:00:19.420]',0.223,0.142
'[12:00:19.424]',0.225,0.170
'[12:00:19.428]',0.224,0.210
'[12:00:19.432]',0.215,0.247
'[12:00:19.436]',0.180,0.280
'[12:00:19.440]',0.158,0.292
'[12:00:19.444]',0.170,0.280
'[12:00:19.448]',0.266,0.250
'[12:00:19.452]',0.439,0.205
'[12:00:19.456]',0.709,0.168
'[12:00:19.460]',0.985,0.134
'[12:00:19.464]',1.286,0.114
'[12:00:19.468]',1.502,0.106
'[12:00:19.472]',1.522,0.106
'[12:00:19.476]',1.394,0.110
'[12:00:19.480]',1.110,0.110
'[12:00:19.484]',0.812,0.122
'[12:00:19.488]',0.526,0.124
'[12:00:19.492]',0.311,0.116
'[12:00:19.496]',0.190,0.105
'[12:00:19.500]',0.126,0.101
'[12:00:19.504]',0.099,0.100
'[12:00:19.508]',0.079,0.094
'[12:00:19.512]',0.069,0.092
'[12:00:19.516]',0.064,0.089
'[12:00:19.520]',0.070,0.092
'[12:00:19.524]',0.066,0.089
'[12:00:19.528]',0.054,0.086
'[12:00:19.532]',0.041,0.085
'[12:00:19.536]',0.028,0.090
'[12:00:19.540]',0.020,0.090
'[12:00:19.544]',0.007,0.090
'[12:00:19.548]',0.005,0.090
'[12:00:19.552]',0.004,0.092
'[12:00:19.556]',-0.001,0.094
'[12:00:19.560]',-0.006,0.092
'[12:00:19.564]',-0.011,0.092
'[12:00:19.568]',-0.010,0.092
'[12:00:19.572]',-0.007,0.094
'[12:00:19.576]',-0.004,0.095
'[12:00:19.580]',-0.001,0.095
'[12:00:19.584]',0.003,0.098
'[12:00:19.588]',0.005,0.099
'[12:00:19.592]',0.009,0.105
'[12:00:19.596]',0.016,0.106
'[12:00:19.600]',0.022,0.110
'[12:00:19.604]',0.028,0.111
'[12:00:19.608]',0.034,0.119
'[12:00:19.612]',0.046,0.124
'[12:00:19.616]',0.056,0.129
'[12:00:19.620]',0.071,0.135
'[12:00:19.624]',0.085,0.140
'[12:00:19.628]',0.101,0.145
'[12:00:19.632]',0.117,0.149
'[12:00:19.636]',0.134,0.151
'[12:00:19.640]',0.156,0.158
'[12:00:19.644]',0.171,0.163
'[12:00:19.648]',0.203,0.166
'[12:00:19.652]',0.228,0.169
'[12:00:19.656]',0.254,0.174
'[12:00:19.660]',0.271,0.175
'[12:00:19.664]',0.290,0.177
'[12:00:19.668]',0.310,0.180
'[12:00:19.672]',0.319,0.185
'[12:00:19.676]',0.345,0.189
'[12:00:19.680]',0.365,0.190
'[12:00:19.684]',0.398,0.198
'[12:00:19.688]',0.420,0.195
'[12:00:19.692]',0.448,0.199
'[12:00:19.696]',0.466,0.199
'[12:00:19.700]',0.484,0.201
'[12:00:19.704]',0.505,0.204
'[12:00:19.708]',0.507,0.206
'[12:00:19.712]',0.525,0.209
'[12:00:19.716]',0.527,0.205
'[12:00:19.720]',0.542,0.205
'[12:00:19.724]',0.541,0.201
'[12:00:19.728]',0.547,0.198
'[12:00:19.732]',0.546,0.194
'[12:00:19.736]',0.530,0.193
'[12:00:19.740]',0.522,0.190
'[12:00:19.744]',0.504,0.188
'[12:00:19.748]',0.499,0.188
'[12:00:19.752]',0.471,0.184
'[12:00:19.756]',0.450,0.185
'[12:00:19.760]',0.422,0.182
'[12:00:19.764]',0.390,0.186
'[12:00:19.768]',0.367,0.184
'[12:00:19.772]',0.344,0.185
'[12:00:19.776]',0.331,0.188
'[12:00:19.780]',0.312,0.185
'[12:00:19.784]',0.307,0.185
'[12:00:19.788]',0.292,0.184
'[12:00:19.792]',0.284,0.189
'[12:00:19.796]',0.274,0.189
'[12:00:19.800]',0.269,0.193
'[12:00:19.804]',0.265,0.191
'[12:00:19.808]',0.259,0.190
'[12:00:19.812]',0.263,0.190
