'Time','ECG','ECG'
'[10:15:13.460]',-0.009,-0.055
'[10:15:13.464]',-0.007,-0.129
'[10:15:13.468]',-0.016,-0.190
'[10:15:13.472]',-0.025,-0.230
'[10:15:13.476]',-0.026,-0.240
'[10:15:13.480]',-0.018,-0.246
'[10:15:13.484]',-0.001,-0.240
'[10:15:13.488]',0.028,-0.233
'[10:15:13.492]',0.056,-0.220
'[10:15:13.496]',0.075,-0.203
'[10:15:13.500]',0.105,-0.190
'[10:15:13.504]',0.145,-0.182
'[10:15:13.508]',0.182,-0.174
'[10:15:13.512]',0.214,-0.150
'[10:15:13.516]',0.239,-0.107
'[10:15:13.520]',0.263,-0.050
'[10:15:13.524]',0.260,0.001
'[10:15:13.528]',0.230,0.049
'[10:15:13.532]',0.159,0.085
'[10:15:13.536]',0.071,0.106
'[10:15:13.540]',-0.019,0.120
'[10:15:13.544]',-0.087,0.136
'[10:15:13.548]',-0.119,0.144
'[10:15:13.552]',-0.117,0.147
'[10:15:13.556]',-0.098,0.145
'[10:15:13.560]',-0.090,0.131
'[10:15:13.564]',-0.096,0.115
'[10:15:13.568]',-0.100,0.100
'[10:15:13.572]',-0.090,0.101
'[10:15:13.576]',-0.079,0.109
'[10:15:13.580]',-0.072,0.116
'[10:15:13.584]',-0.072,0.124
'[10:15:13.588]',-0.077,0.133
'[10:15:13.592]',-0.075,0.144
'[10:15:13.596]',-0.071,0.141
'[10:15:13.600]',-0.071,0.142
'[10:15:13.604]',-0.075,0.146
'[10:15:13.608]',-0.074,0.150
'[10:15:13.612]',-0.068,0.141
'[10:15:13.616]',-0.069,0.135
'[10:15:13.620]',-0.065,0.135
'[10:15:13.624]',-0.065,0.134
'[10:15:13.628]',-0.064,0.122
'[10:15:13.632]',-0.062,0.115
'[10:15:13.636]',-0.069,0.119
'[10:15:13.640]',-0.077,0.120
'[10:15:13.644]',-0.092,0.124
'[10:15:13.648]',-0.091,0.119
'[10:15:13.652]',-0.085,0.114
'[10:15:13.656]',-0.079,0.120
'[10:15:13.660]',-0.079,0.120
'[10:15:13.664]',-0.087,0.121
'[10:15:13.668]',-0.100,0.119
'[10:15:13.672]',-0.110,0.121
'[10:15:13.676]',-0.101,0.115
'[10:15:13.680]',-0.089,0.115
'[10:15:13.684]',-0.080,0.115
'[10:15:13.688]',-0.081,0.121
'[10:15:13.692]',-0.089,0.124
'[10:15:13.696]',-0.098,0.106
'[10:15:13.700]',-0.102,0.062
'[10:15:13.704]',-0.096,0.026
'[10:15:13.708]',-0.086,0.028
'[10:15:13.712]',-0.077,0.056
'[10:15:13.716]',-0.083,0.080
'[10:15:13.720]',-0.092,0.087
'[10:15:13.724]',-0.100,0.085
'[10:15:13.728]',-0.105,0.086
'[10:15:13.732]',-0.105,0.098
'[10:15:13.736]',-0.105,0.115
'[10:15:13.740]',-0.100,0.134
'[10:15:13.744]',-0.094,0.158
'[10:15:13.748]',-0.094,0.170
'[10:15:13.752]',-0.095,0.170
'[10:15:13.756]',-0.085,0.160
'[10:15:13.760]',-0.079,0.144
'[10:15:13.764]',-0.085,0.120
'[10:15:13.768]',-0.106,0.109
'[10:15:13.772]',-0.120,0.106
'[10:15:13.776]',-0.117,0.104
'[10:15:13.780]',-0.109,0.106
'[10:15:13.784]',-0.099,0.113
'[10:15:13.788]',-0.102,0.113
'[10:15:13.792]',-0.109,0.102
'[10:15:13.796]',-0.114,0.096
'[10:15:13.800]',-0.107,0.101
'[10:15:13.804]',-0.105,0.109
'[10:15:13.808]',-0.101,0.106
'[10:15:13.812]',-0.096,0.089
'[10:15:13.816]',-0.094,0.064
'[10:15:13.820]',-0.105,0.052
'[10:15:13.824]',-0.121,0.055
'[10:15:13.828]',-0.120,0.059
'[10:15:13.832]',-0.113,0.061
'[10:15:13.836]',-0.120,0.079
'[10:15:13.840]',-0.130,0.100
'[10:15:13.844]',-0.124,0.104
'[10:15:13.848]',-0.104,0.080
'[10:15:13.852]',-0.100,0.059
'[10:15:13.856]',-0.102,0.060
'[10:15:13.860]',-0.106,0.068
'[10:15:13.864]',-0.100,0.083
'[10:15:13.868]',-0.091,0.089
'[10:15:13.872]',-0.094,0.087
'[10:15:13.876]',-0.096,0.079
'[10:15:13.880]',-0.105,0.081
'[10:15:13.884]',-0.109,0.091
'[10:15:13.888]',-0.098,0.096
'[10:15:13.892]',-0.083,0.102
'[10:15:13.896]',-0.080,0.099
'[10:15:13.900]',-0.086,0.102
'[10:15:13.904]',-0.081,0.101
'[10:15:13.908]',-0.069,0.102
'[10:15:13.912]',-0.061,0.095
'[10:15:13.916]',-0.062,0.090
'[10:15:13.920]',-0.065,0.091
'[10:15:13.924]',-0.066,0.095
'[10:15:13.928]',-0.070,0.100
'[10:15:13.932]',-0.077,0.100
'[10:15:13.936]',-0.081,0.096
'[10:15:13.940]',-0.076,0.085
'[10:15:13.944]',-0.070,0.072
'[10:15:13.948]',-0.052,0.061
'[10:15:13.952]',-0.043,0.058
'[10:15:13.956]',-0.046,0.065
'[10:15:13.960]',-0.058,0.066
'[10:15:13.964]',-0.056,0.064
'[10:15:13.968]',-0.043,0.049
'[10:15:13.972]',-0.030,0.033
'[10:15:13.976]',-0.018,0.026
'[10:15:13.980]',-0.010,0.037
'[10:15:13.984]',-0.006,0.051
'[10:15:13.988]',-0.006,0.048
'[10:15:13.992]',-0.010,0.031
'[10:15:13.996]',-0.019,0.016
'[10:15:14.000]',-0.021,0.009
'[10:15:14.004]',-0.025,0.009
'[10:15:14.008]',-0.029,0.015
'[10:15:14.012]',-0.022,0.026
'[10:15:14.016]',-0.006,0.034
'[10:15:14.020]',0.006,0.033
'[10:15:14.024]',0.011,0.022
'[10:15:14.028]',0.013,0.018
'[10:15:14.032]',0.007,0.015
'[10:15:14.036]',0.004,0.010
'[10:15:14.040]',0.000,0.004
'[10:15:14.044]',-0.005,0.009
'[10:15:14.048]',-0.001,0.016
'[10:15:14.052]',0.019,0.021
'[10:15:14.056]',0.040,0.030
'[10:15:14.060]',0.035,0.034
'[10:15:14.064]',0.010,0.019
'[10:15:14.068]',-0.007,0.000
'[10:15:14.072]',0.003,-0.005
'[10:15:14.076]',0.022,0.005
'[10:15:14.080]',0.030,0.018
'[10:15:14.084]',0.015,0.022
'[10:15:14.088]',-0.003,0.028
'[10:15:14.092]',0.004,0.035
'[10:15:14.096]',0.013,0.026
'[10:15:14.100]',0.000,-0.005
'[10:15:14.104]',-0.040,-0.034
'[10:15:14.108]',-0.065,-0.036
'[10:15:14.112]',-0.066,-0.022
'[10:15:14.116]',-0.045,-0.011
'[10:15:14.120]',-0.020,-0.004
'[10:15:14.124]',-0.005,0.005
'[10:15:14.128]',-0.001,0.004
'[10:15:14.132]',-0.009,-0.011
'[10:15:14.136]',-0.018,-0.019
'[10:15:14.140]',-0.025,-0.013
'[10:15:14.144]',-0.031,-0.007
'[10:15:14.148]',-0.025,-0.010
'[10:15:14.152]',-0.018,-0.018
'[10:15:14.156]',0.004,-0.025
'[10:15:14.160]',0.016,-0.035
'[10:15:14.164]',0.021,-0.043
'[10:15:14.168]',0.021,-0.050
'[10:15:14.172]',0.019,-0.055
'[10:15:14.176]',0.018,-0.054
'[10:15:14.180]',0.004,-0.050
'[10:15:14.184]',-0.003,-0.055
'[10:15:14.188]',0.000,-0.076
'[10:15:14.192]',0.015,-0.090
'[10:15:14.196]',0.030,-0.092
'[10:15:14.200]',0.037,-0.080
'[10:15:14.204]',0.025,-0.059
'[10:15:14.208]',0.010,-0.041
'[10:15:14.212]',0.004,-0.035
'[10:15:14.216]',0.006,-0.036
'[10:15:14.220]',0.016,-0.035
'[10:15:14.224]',0.026,-0.039
'[10:15:14.228]',0.036,-0.045
'[10:15:14.232]',0.033,-0.051
'[10:15:14.236]',0.021,-0.055
'[10:15:14.240]',0.011,-0.056
'[10:15:14.244]',-0.004,-0.059
'[10:15:14.248]',-0.013,-0.052
'[10:15:14.252]',-0.016,-0.049
'[10:15:14.256]',-0.014,-0.043
'[10:15:14.260]',-0.018,-0.039
'[10:15:14.264]',-0.019,-0.044
'[10:15:14.268]',-0.026,-0.060
'[10:15:14.272]',-0.037,-0.068
'[10:15:14.276]',-0.031,-0.059
'[10:15:14.280]',-0.016,-0.049
'[10:15:14.284]',-0.019,-0.049
'[10:15:14.288]',-0.035,-0.054
'[10:15:14.292]',-0.041,-0.059
'[10:15:14.296]',-0.034,-0.061
'[10:15:14.300]',-0.028,-0.066
'[10:15:14.304]',-0.037,-0.066
'[10:15:14.308]',-0.054,-0.068
'[10:15:14.312]',-0.061,-0.072
'[10:15:14.316]',-0.060,-0.081
'[10:15:14.320]',-0.050,-0.083
'[10:15:14.324]',-0.043,-0.080
'[10:15:14.328]',-0.041,-0.068
'[10:15:14.332]',-0.050,-0.060
'[10:15:14.336]',-0.055,-0.095
'[10:15:14.340]',-0.052,-0.191
'[10:15:14.344]',-0.050,-0.314
'[10:15:14.348]',-0.045,-0.395
'[10:15:14.352]',-0.035,-0.429
'[10:15:14.356]',-0.026,-0.440
'[10:15:14.360]',-0.028,-0.450
'[10:15:14.364]',-0.025,-0.453
'[10:15:14.368]',-0.015,-0.445
'[10:15:14.372]',0.011,-0.432
'[10:15:14.376]',0.043,-0.411
'[10:15:14.380]',0.064,-0.405
'[10:15:14.384]',0.089,-0.388
'[10:15:14.388]',0.113,-0.361
'[10:15:14.392]',0.161,-0.326
'[10:15:14.396]',0.190,-0.286
'[10:15:14.400]',0.209,-0.239
'[10:15:14.404]',0.216,-0.190
'[10:15:14.408]',0.220,-0.140
'[10:15:14.412]',0.198,-0.089
'[10:15:14.416]',0.135,-0.060
'[10:15:14.420]',0.043,-0.041
'[10:15:14.424]',-0.054,-0.025
'[10:15:14.428]',-0.131,-0.005
'[10:15:14.432]',-0.168,0.009
'[10:15:14.436]',-0.165,0.016
'[10:15:14.440]',-0.138,0.019
'[10:15:14.444]',-0.111,0.022
'[10:15:14.448]',-0.096,0.026
'[10:15:14.452]',-0.100,0.025
'[10:15:14.456]',-0.106,0.021
'[10:15:14.460]',-0.106,0.022
'[10:15:14.464]',-0.096,0.024
'[10:15:14.468]',-0.085,0.028
'[10:15:14.472]',-0.077,0.035
'[10:15:14.476]',-0.069,0.041
'[10:15:14.480]',-0.081,0.056
'[10:15:14.484]',-0.091,0.061
'[10:15:14.488]',-0.096,0.046
'[10:15:14.492]',-0.095,0.022
'[10:15:14.496]',-0.095,0.000
'[10:15:14.500]',-0.101,0.003
'[10:15:14.504]',-0.099,0.019
'[10:15:14.508]',-0.087,0.028
'[10:15:14.512]',-0.075,0.028
'[10:15:14.516]',-0.077,0.034
'[10:15:14.520]',-0.087,0.045
'[10:15:14.524]',-0.098,0.040
'[10:15:14.528]',-0.105,0.034
'[10:15:14.532]',-0.101,0.030
'[10:15:14.536]',-0.095,0.040
'[10:15:14.540]',-0.090,0.046
'[10:15:14.544]',-0.084,0.045
'[10:15:14.548]',-0.070,0.049
'[10:15:14.552]',-0.062,0.056
'[10:15:14.556]',-0.076,0.058
'[10:15:14.560]',-0.096,0.050
'[10:15:14.564]',-0.105,0.041
'[10:15:14.568]',-0.104,0.036
'[10:15:14.572]',-0.099,0.040
'[10:15:14.576]',-0.095,0.045
'[10:15:14.580]',-0.095,0.050
'[10:15:14.584]',-0.095,0.051
'[10:15:14.588]',-0.098,0.059
'[10:15:14.592]',-0.101,0.058
'[10:15:14.596]',-0.109,0.036
'[10:15:14.600]',-0.102,0.019
'[10:15:14.604]',-0.086,0.024
'[10:15:14.608]',-0.085,0.039
'[10:15:14.612]',-0.106,0.041
'[10:15:14.616]',-0.128,0.035
'[10:15:14.620]',-0.134,0.035
'[10:15:14.624]',-0.128,0.043
'[10:15:14.628]',-0.120,0.041
'[10:15:14.632]',-0.116,0.035
'[10:15:14.636]',-0.116,0.036
'[10:15:14.640]',-0.116,0.039
'[10:15:14.644]',-0.116,0.039
'[10:15:14.648]',-0.115,0.037
'[10:15:14.652]',-0.111,0.040
'[10:15:14.656]',-0.106,0.043
'[10:15:14.660]',-0.106,0.046
'[10:15:14.664]',-0.114,0.048
'[10:15:14.668]',-0.120,0.043
'[10:15:14.672]',-0.117,0.037
'[10:15:14.676]',-0.113,0.037
'[10:15:14.680]',-0.107,0.046
'[10:15:14.684]',-0.102,0.048
'[10:15:14.688]',-0.113,0.045
'[10:15:14.692]',-0.117,0.052
'[10:15:14.696]',-0.119,0.062
'[10:15:14.700]',-0.121,0.064
'[10:15:14.704]',-0.120,0.051
'[10:15:14.708]',-0.113,0.036
'[10:15:14.712]',-0.100,0.039
'[10:15:14.716]',-0.085,0.054
'[10:15:14.720]',-0.075,0.065
'[10:15:14.724]',-0.075,0.055
'[10:15:14.728]',-0.084,0.044
'[10:15:14.732]',-0.086,0.033
'[10:15:14.736]',-0.074,0.039
'[10:15:14.740]',-0.062,0.044
'[10:15:14.744]',-0.074,0.045
'[10:15:14.748]',-0.095,0.044
'[10:15:14.752]',-0.101,0.044
'[10:15:14.756]',-0.089,0.039
'[10:15:14.760]',-0.076,0.029
'[10:15:14.764]',-0.066,0.030
'[10:15:14.768]',-0.065,0.041
'[10:15:14.772]',-0.065,0.049
'[10:15:14.776]',-0.066,0.040
'[10:15:14.780]',-0.077,0.034
'[10:15:14.784]',-0.085,0.034
'[10:15:14.788]',-0.085,0.041
'[10:15:14.792]',-0.081,0.049
'[10:15:14.796]',-0.072,0.043
'[10:15:14.800]',-0.066,0.025
'[10:15:14.804]',-0.058,0.011
'[10:15:14.808]',-0.052,0.009
'[10:15:14.812]',-0.041,0.006
'[10:15:14.816]',-0.031,0.011
'[10:15:14.820]',-0.025,0.019
'[10:15:14.824]',-0.026,0.016
'[10:15:14.828]',-0.033,0.011
'[10:15:14.832]',-0.034,0.011
'[10:15:14.836]',-0.033,0.014
'[10:15:14.840]',-0.037,0.009
'[10:15:14.844]',-0.040,-0.001
'[10:15:14.848]',-0.036,-0.007
'[10:15:14.852]',-0.039,-0.013
'[10:15:14.856]',-0.050,-0.006
'[10:15:14.860]',-0.050,0.003
'[10:15:14.864]',-0.040,0.013
'[10:15:14.868]',-0.036,0.016
'[10:15:14.872]',-0.031,0.010
'[10:15:14.876]',-0.034,0.007
'[10:15:14.880]',-0.040,0.014
'[10:15:14.884]',-0.041,0.014
'[10:15:14.888]',-0.030,0.009
'[10:15:14.892]',-0.030,0.010
'[10:15:14.896]',-0.052,0.019
'[10:15:14.900]',-0.062,0.020
'[10:15:14.904]',-0.052,0.021
'[10:15:14.908]',-0.040,0.025
'[10:15:14.912]',-0.031,0.034
'[10:15:14.916]',-0.034,0.043
'[10:15:14.920]',-0.043,0.048
'[10:15:14.924]',-0.054,0.039
'[10:15:14.928]',-0.058,0.031
'[10:15:14.932]',-0.054,0.036
'[10:15:14.936]',-0.037,0.049
'[10:15:14.940]',-0.025,0.052
'[10:15:14.944]',-0.024,0.046
'[10:15:14.948]',-0.026,0.031
'[10:15:14.952]',-0.019,0.020
'[10:15:14.956]',-0.009,0.015
'[10:15:14.960]',-0.010,0.013
'[10:15:14.964]',-0.011,0.019
'[10:15:14.968]',-0.013,0.028
'[10:15:14.972]',-0.014,0.021
'[10:15:14.976]',-0.019,0.005
'[10:15:14.980]',-0.018,-0.014
'[10:15:14.984]',-0.004,-0.019
'[10:15:14.988]',-0.001,-0.009
'[10:15:14.992]',-0.006,0.003
'[10:15:14.996]',-0.007,0.005
'[10:15:15.000]',0.007,0.006
'[10:15:15.004]',0.021,0.005
'[10:15:15.008]',0.025,0.010
'[10:15:15.012]',0.024,0.025
'[10:15:15.016]',0.010,0.028
'[10:15:15.020]',0.007,0.011
'[10:15:15.024]',0.014,-0.003
'[10:15:15.028]',0.020,0.003
'[10:15:15.032]',0.010,0.000
'[10:15:15.036]',-0.005,0.001
'[10:15:15.040]',-0.020,0.006
'[10:15:15.044]',-0.030,0.004
'[10:15:15.048]',-0.034,-0.013
'[10:15:15.052]',-0.036,-0.016
'[10:15:15.056]',-0.033,-0.005
'[10:15:15.060]',-0.034,0.001
'[10:15:15.064]',-0.039,0.005
'[10:15:15.068]',-0.051,0.009
'[10:15:15.072]',-0.060,0.009
'[10:15:15.076]',-0.052,-0.004
'[10:15:15.080]',-0.040,-0.007
'[10:15:15.084]',-0.026,-0.009
'[10:15:15.088]',-0.030,-0.019
'[10:15:15.092]',-0.035,-0.028
'[10:15:15.096]',-0.041,-0.024
'[10:15:15.100]',-0.044,-0.015
'[10:15:15.104]',-0.048,-0.016
'[10:15:15.108]',-0.054,-0.028
'[10:15:15.112]',-0.049,-0.039
'[10:15:15.116]',-0.037,-0.048
'[10:15:15.120]',-0.028,-0.046
'[10:15:15.124]',-0.022,-0.041
'[10:15:15.128]',-0.028,-0.043
'[10:15:15.132]',-0.043,-0.076
'[10:15:15.136]',-0.045,-0.146
'[10:15:15.140]',-0.035,-0.226
'[10:15:15.144]',-0.026,-0.287
'[10:15:15.148]',-0.024,-0.321
'[10:15:15.152]',-0.020,-0.362
'[10:15:15.156]',-0.009,-0.390
'[10:15:15.160]',0.005,-0.403
'[10:15:15.164]',0.019,-0.396
'[10:15:15.168]',0.033,-0.383
'[10:15:15.172]',0.052,-0.370
'[10:15:15.176]',0.072,-0.352
'[10:15:15.180]',0.095,-0.351
'[10:15:15.184]',0.122,-0.338
'[10:15:15.188]',0.155,-0.307
'[10:15:15.192]',0.193,-0.261
'[10:15:15.196]',0.216,-0.220
'[10:15:15.200]',0.236,-0.176
'[10:15:15.204]',0.230,-0.114
'[10:15:15.208]',0.204,-0.046
'[10:15:15.212]',0.151,0.006
'[10:15:15.216]',0.080,0.033
'[10:15:15.220]',-0.006,0.058
'[10:15:15.224]',-0.086,0.076
'[10:15:15.228]',-0.124,0.085
'[10:15:15.232]',-0.121,0.086
'[10:15:15.236]',-0.100,0.083
'[10:15:15.240]',-0.096,0.080
'[10:15:15.244]',-0.110,0.085
'[10:15:15.248]',-0.121,0.094
'[10:15:15.252]',-0.115,0.101
'[10:15:15.256]',-0.089,0.099
'[10:15:15.260]',-0.071,0.084
'[10:15:15.264]',-0.072,0.075
'[10:15:15.268]',-0.089,0.079
'[10:15:15.272]',-0.098,0.089
'[10:15:15.276]',-0.098,0.091
'[10:15:15.280]',-0.094,0.099
'[10:15:15.284]',-0.090,0.109
'[10:15:15.288]',-0.100,0.121
'[10:15:15.292]',-0.105,0.121
'[10:15:15.296]',-0.098,0.107
'[10:15:15.300]',-0.087,0.100
'[10:15:15.304]',-0.077,0.100
'[10:15:15.308]',-0.076,0.098
'[10:15:15.312]',-0.072,0.090
'[10:15:15.316]',-0.079,0.083
'[10:15:15.320]',-0.079,0.086
'[10:15:15.324]',-0.077,0.092
'[10:15:15.328]',-0.079,0.091
'[10:15:15.332]',-0.075,0.079
'[10:15:15.336]',-0.070,0.081
'[10:15:15.340]',-0.058,0.090
'[10:15:15.344]',-0.045,0.101
'[10:15:15.348]',-0.041,0.100
'[10:15:15.352]',-0.062,0.099
'[10:15:15.356]',-0.095,0.107
'[10:15:15.360]',-0.113,0.115
'[10:15:15.364]',-0.114,0.119
'[10:15:15.368]',-0.102,0.111
'[10:15:15.372]',-0.096,0.113
'[10:15:15.376]',-0.090,0.120
'[10:15:15.380]',-0.094,0.131
'[10:15:15.384]',-0.095,0.136
'[10:15:15.388]',-0.092,0.142
'[10:15:15.392]',-0.089,0.147
'[10:15:15.396]',-0.083,0.150
'[10:15:15.400]',-0.080,0.150
'[10:15:15.404]',-0.083,0.149
'[10:15:15.408]',-0.096,0.154
'[10:15:15.412]',-0.107,0.156
'[10:15:15.416]',-0.110,0.164
'[10:15:15.420]',-0.098,0.164
'[10:15:15.424]',-0.086,0.166
'[10:15:15.428]',-0.095,0.165
'[10:15:15.432]',-0.115,0.165
'[10:15:15.436]',-0.125,0.168
'[10:15:15.440]',-0.124,0.170
'[10:15:15.444]',-0.121,0.172
'[10:15:15.448]',-0.115,0.158
'[10:15:15.452]',-0.109,0.140
'[10:15:15.456]',-0.111,0.135
'[10:15:15.460]',-0.116,0.136
'[10:15:15.464]',-0.120,0.135
'[10:15:15.468]',-0.119,0.131
'[10:15:15.472]',-0.120,0.136
'[10:15:15.476]',-0.120,0.131
'[10:15:15.480]',-0.110,0.124
'[10:15:15.484]',-0.098,0.124
'[10:15:15.488]',-0.090,0.139
'[10:15:15.492]',-0.094,0.154
'[10:15:15.496]',-0.100,0.156
'[10:15:15.500]',-0.094,0.139
'[10:15:15.504]',-0.076,0.115
'[10:15:15.508]',-0.059,0.109
'[10:15:15.512]',-0.056,0.116
'[10:15:15.516]',-0.071,0.126
'[10:15:15.520]',-0.086,0.131
'[10:15:15.524]',-0.090,0.136
'[10:15:15.528]',-0.075,0.139
'[10:15:15.532]',-0.062,0.140
'[10:15:15.536]',-0.059,0.145
'[10:15:15.540]',-0.059,0.147
'[10:15:15.544]',-0.061,0.152
'[10:15:15.548]',-0.061,0.152
'[10:15:15.552]',-0.060,0.152
'[10:15:15.556]',-0.058,0.156
'[10:15:15.560]',-0.060,0.160
'[10:15:15.564]',-0.060,0.165
'[10:15:15.568]',-0.061,0.160
'[10:15:15.572]',-0.062,0.156
'[10:15:15.576]',-0.060,0.150
'[10:15:15.580]',-0.055,0.150
'[10:15:15.584]',-0.050,0.147
'[10:15:15.588]',-0.052,0.140
'[10:15:15.592]',-0.048,0.124
'[10:15:15.596]',-0.043,0.106
'[10:15:15.600]',-0.040,0.095
'[10:15:15.604]',-0.045,0.079
'[10:15:15.608]',-0.051,0.061
'[10:15:15.612]',-0.045,0.054
'[10:15:15.616]',-0.048,0.060
'[10:15:15.620]',-0.051,0.051
'[10:15:15.624]',-0.059,0.028
'[10:15:15.628]',-0.062,0.018
'[10:15:15.632]',-0.058,0.013
'[10:15:15.636]',-0.052,0.010
'[10:15:15.640]',-0.046,0.004
'[10:15:15.644]',-0.051,-0.001
'[10:15:15.648]',-0.059,-0.010
'[10:15:15.652]',-0.065,-0.016
'[10:15:15.656]',-0.066,-0.015
'[10:15:15.660]',-0.062,-0.019
'[10:15:15.664]',-0.064,-0.019
'[10:15:15.668]',-0.075,-0.026
'[10:15:15.672]',-0.085,-0.043
'[10:15:15.676]',-0.089,-0.054
'[10:15:15.680]',-0.084,-0.055
'[10:15:15.684]',-0.074,-0.048
'[10:15:15.688]',-0.068,-0.044
'[10:15:15.692]',-0.068,-0.041
'[10:15:15.696]',-0.070,-0.041
'[10:15:15.700]',-0.077,-0.037
'[10:15:15.704]',-0.085,-0.031
'[10:15:15.708]',-0.084,-0.025
'[10:15:15.712]',-0.077,-0.013
'[10:15:15.716]',-0.072,0.003
'[10:15:15.720]',-0.066,0.005
'[10:15:15.724]',-0.061,0.003
'[10:15:15.728]',-0.062,0.005
'[10:15:15.732]',-0.069,0.005
'[10:15:15.736]',-0.065,-0.006
'[10:15:15.740]',-0.055,-0.015
'[10:15:15.744]',-0.044,-0.019
'[10:15:15.748]',-0.040,-0.018
'[10:15:15.752]',-0.044,-0.014
'[10:15:15.756]',-0.045,-0.013
'[10:15:15.760]',-0.046,-0.018
'[10:15:15.764]',-0.037,-0.020
'[10:15:15.768]',-0.034,-0.014
'[10:15:15.772]',-0.036,-0.003
'[10:15:15.776]',-0.037,0.011
'[10:15:15.780]',-0.031,0.019
'[10:15:15.784]',-0.022,0.020
'[10:15:15.788]',-0.015,0.031
'[10:15:15.792]',-0.005,0.045
'[10:15:15.796]',-0.001,0.048
'[10:15:15.800]',0.003,0.050
'[10:15:15.804]',0.003,0.064
'[10:15:15.808]',0.001,0.079
'[10:15:15.812]',0.003,0.090
'[10:15:15.816]',0.009,0.095
'[10:15:15.820]',0.014,0.099
'[10:15:15.824]',0.004,0.104
'[10:15:15.828]',-0.001,0.110
'[10:15:15.832]',-0.009,0.115
'[10:15:15.836]',-0.015,0.109
'[10:15:15.840]',-0.024,0.098
'[10:15:15.844]',-0.035,0.104
'[10:15:15.848]',-0.037,0.109
'[10:15:15.852]',-0.048,0.110
'[10:15:15.856]',-0.050,0.114
'[10:15:15.860]',-0.050,0.114
'[10:15:15.864]',-0.044,0.104
'[10:15:15.868]',-0.043,0.092
'[10:15:15.872]',-0.037,0.102
'[10:15:15.876]',-0.033,0.110
'[10:15:15.880]',-0.026,0.115
'[10:15:15.884]',-0.019,0.122
'[10:15:15.888]',-0.022,0.130
'[10:15:15.892]',-0.024,0.134
'[10:15:15.896]',-0.024,0.131
'[10:15:15.900]',-0.020,0.130
'[10:15:15.904]',-0.020,0.119
'[10:15:15.908]',-0.019,0.107
'[10:15:15.912]',-0.016,0.096
'[10:15:15.916]',-0.024,0.095
'[10:15:15.920]',-0.019,0.095
'[10:15:15.924]',-0.009,0.091
'[10:15:15.928]',0.000,0.059
'[10:15:15.932]',0.000,-0.029
'[10:15:15.936]',-0.005,-0.134
'[10:15:15.940]',-0.010,-0.221
'[10:15:15.944]',-0.015,-0.281
'[10:15:15.948]',-0.007,-0.300
'[10:15:15.952]',0.009,-0.310
'[10:15:15.956]',0.026,-0.305
'[10:15:15.960]',0.046,-0.302
'[10:15:15.964]',0.068,-0.299
'[10:15:15.968]',0.090,-0.282
'[10:15:15.972]',0.119,-0.263
'[10:15:15.976]',0.151,-0.225
'[10:15:15.980]',0.190,-0.198
'[10:15:15.984]',0.221,-0.182
'[10:15:15.988]',0.247,-0.189
'[10:15:15.992]',0.264,-0.164
'[10:15:15.996]',0.258,-0.106
'[10:15:16.000]',0.244,-0.037
'[10:15:16.004]',0.191,0.022
'[10:15:16.008]',0.126,0.064
'[10:15:16.012]',0.039,0.092
'[10:15:16.016]',-0.043,0.107
'[10:15:16.020]',-0.102,0.113
'[10:15:16.024]',-0.128,0.117
'[10:15:16.028]',-0.114,0.116
'[10:15:16.032]',-0.094,0.110
'[10:15:16.036]',-0.089,0.110
'[10:15:16.040]',-0.087,0.120
'[10:15:16.044]',-0.086,0.135
'[10:15:16.048]',-0.081,0.140
'[10:15:16.052]',-0.071,0.131
'[10:15:16.056]',-0.055,0.109
'[10:15:16.060]',-0.051,0.101
'[10:15:16.064]',-0.058,0.104
'[10:15:16.068]',-0.068,0.102
'[10:15:16.072]',-0.080,0.095
'[10:15:16.076]',-0.089,0.087
'[10:15:16.080]',-0.087,0.086
'[10:15:16.084]',-0.081,0.085
'[10:15:16.088]',-0.076,0.087
'[10:15:16.092]',-0.070,0.086
'[10:15:16.096]',-0.069,0.077
'[10:15:16.100]',-0.075,0.066
'[10:15:16.104]',-0.086,0.056
'[10:15:16.108]',-0.095,0.061
'[10:15:16.112]',-0.094,0.069
'[10:15:16.116]',-0.090,0.065
'[10:15:16.120]',-0.079,0.055
'[10:15:16.124]',-0.076,0.052
'[10:15:16.128]',-0.072,0.054
'[10:15:16.132]',-0.075,0.036
'[10:15:16.136]',-0.080,0.015
'[10:15:16.140]',-0.076,0.000
'[10:15:16.144]',-0.062,-0.003
'[10:15:16.148]',-0.050,0.005
'[10:15:16.152]',-0.058,0.011
'[10:15:16.156]',-0.071,0.021
'[10:15:16.160]',-0.081,0.026
'[10:15:16.164]',-0.084,0.024
'[10:15:16.168]',-0.083,0.009
'[10:15:16.172]',-0.086,0.009
'[10:15:16.176]',-0.079,0.016
'[10:15:16.180]',-0.075,0.022
'[10:15:16.184]',-0.076,0.029
'[10:15:16.188]',-0.085,0.048
'[10:15:16.192]',-0.092,0.065
'[10:15:16.196]',-0.091,0.043
'[10:15:16.200]',-0.084,0.004
'[10:15:16.204]',-0.076,-0.003
'[10:15:16.208]',-0.074,0.016
'[10:15:16.212]',-0.080,0.026
'[10:15:16.216]',-0.092,0.021
'[10:15:16.220]',-0.094,0.022
'[10:15:16.224]',-0.086,0.026
'[10:15:16.228]',-0.090,0.028
'[10:15:16.232]',-0.106,0.031
'[10:15:16.236]',-0.122,0.041
