'Time','ECG','ECG'
'[10:38:14.312]',0.080,0.174
'[10:38:14.316]',0.113,0.079
'[10:38:14.320]',0.135,-0.046
'[10:38:14.324]',0.150,-0.179
'[10:38:14.328]',0.138,-0.281
'[10:38:14.332]',0.092,-0.359
'[10:38:14.336]',0.016,-0.406
'[10:38:14.340]',-0.070,-0.450
'[10:38:14.344]',-0.150,-0.477
'[10:38:14.348]',-0.214,-0.480
'[10:38:14.352]',-0.269,-0.461
'[10:38:14.356]',-0.310,-0.438
'[10:38:14.360]',-0.346,-0.420
'[10:38:14.364]',-0.361,-0.375
'[10:38:14.368]',-0.360,-0.320
'[10:38:14.372]',-0.349,-0.253
'[10:38:14.376]',-0.343,-0.201
'[10:38:14.380]',-0.323,-0.150
'[10:38:14.384]',-0.281,-0.089
'[10:38:14.388]',-0.239,-0.041
'[10:38:14.392]',-0.201,-0.051
'[10:38:14.396]',-0.160,-0.102
'[10:38:14.400]',-0.106,-0.149
'[10:38:14.404]',-0.061,-0.176
'[10:38:14.408]',-0.046,-0.180
'[10:38:14.412]',-0.071,-0.180
'[10:38:14.416]',-0.101,-0.163
'[10:38:14.420]',-0.120,-0.145
'[10:38:14.424]',-0.135,-0.130
'[10:38:14.428]',-0.138,-0.111
'[10:38:14.432]',-0.133,-0.101
'[10:38:14.436]',-0.120,-0.087
'[10:38:14.440]',-0.110,-0.076
'[10:38:14.444]',-0.100,-0.064
'[10:38:14.448]',-0.086,-0.049
'[10:38:14.452]',-0.079,-0.031
'[10:38:14.456]',-0.071,-0.018
'[10:38:14.460]',-0.061,-0.001
'[10:38:14.464]',-0.049,0.020
'[10:38:14.468]',-0.037,0.031
'[10:38:14.472]',-0.030,0.018
'[10:38:14.476]',-0.018,-0.011
'[10:38:14.480]',0.003,-0.035
'[10:38:14.484]',0.018,-0.043
'[10:38:14.488]',0.018,-0.033
'[10:38:14.492]',-0.003,-0.015
'[10:38:14.496]',-0.024,-0.005
'[10:38:14.500]',-0.031,-0.020
'[10:38:14.504]',-0.026,-0.046
'[10:38:14.508]',-0.011,-0.059
'[10:38:14.512]',0.001,-0.051
'[10:38:14.516]',-0.001,-0.030
'[10:38:14.520]',-0.022,-0.010
'[10:38:14.524]',-0.036,0.009
'[10:38:14.528]',-0.036,0.028
'[10:38:14.532]',-0.026,0.044
'[10:38:14.536]',-0.015,0.064
'[10:38:14.540]',-0.003,0.084
'[10:38:14.544]',0.007,0.102
'[10:38:14.548]',0.020,0.115
'[10:38:14.552]',0.035,0.128
'[10:38:14.556]',0.048,0.154
'[10:38:14.560]',0.060,0.185
'[10:38:14.564]',0.070,0.200
'[10:38:14.568]',0.080,0.180
'[10:38:14.572]',0.099,0.125
'[10:38:14.576]',0.124,0.077
'[10:38:14.580]',0.151,0.060
'[10:38:14.584]',0.144,0.072
'[10:38:14.588]',0.115,0.098
'[10:38:14.592]',0.075,0.114
'[10:38:14.596]',0.055,0.124
'[10:38:14.600]',0.055,0.125
'[10:38:14.604]',0.066,0.129
'[10:38:14.608]',0.084,0.135
'[10:38:14.612]',0.089,0.139
'[10:38:14.616]',0.096,0.135
'[10:38:14.620]',0.098,0.135
'[10:38:14.624]',0.104,0.142
'[10:38:14.628]',0.104,0.144
'[10:38:14.632]',0.105,0.146
'[10:38:14.636]',0.104,0.145
'[10:38:14.640]',0.107,0.147
'[10:38:14.644]',0.114,0.150
'[10:38:14.648]',0.111,0.152
'[10:38:14.652]',0.115,0.158
'[10:38:14.656]',0.115,0.163
'[10:38:14.660]',0.117,0.172
'[10:38:14.664]',0.113,0.172
'[10:38:14.668]',0.113,0.170
'[10:38:14.672]',0.117,0.168
'[10:38:14.676]',0.117,0.165
'[10:38:14.680]',0.121,0.164
'[10:38:14.684]',0.120,0.163
'[10:38:14.688]',0.122,0.166
'[10:38:14.692]',0.120,0.161
'[10:38:14.696]',0.122,0.163
'[10:38:14.700]',0.124,0.158
'[10:38:14.704]',0.122,0.159
'[10:38:14.708]',0.122,0.158
'[10:38:14.712]',0.119,0.154
'[10:38:14.716]',0.120,0.141
'[10:38:14.720]',0.117,0.126
'[10:38:14.724]',0.124,0.116
'[10:38:14.728]',0.120,0.098
'[10:38:14.732]',0.113,0.072
'[10:38:14.736]',0.105,0.039
'[10:38:14.740]',0.100,0.016
'[10:38:14.744]',0.094,0.011
'[10:38:14.748]',0.072,0.014
'[10:38:14.752]',0.052,0.025
'[10:38:14.756]',0.029,0.035
'[10:38:14.760]',0.020,0.049
'[10:38:14.764]',0.020,0.050
'[10:38:14.768]',0.024,0.044
'[10:38:14.772]',0.034,0.039
'[10:38:14.776]',0.045,0.041
'[10:38:14.780]',0.050,0.041
'[10:38:14.784]',0.049,0.041
'[10:38:14.788]',0.049,0.049
'[10:38:14.792]',0.050,0.066
'[10:38:14.796]',0.046,0.076
'[10:38:14.800]',0.045,0.068
'[10:38:14.804]',0.052,0.058
'[10:38:14.808]',0.066,0.055
'[10:38:14.812]',0.075,0.054
'[10:38:14.816]',0.072,0.044
'[10:38:14.820]',0.065,0.037
'[10:38:14.824]',0.068,0.036
'[10:38:14.828]',0.066,0.037
'[10:38:14.832]',0.064,0.036
'[10:38:14.836]',0.058,0.033
'[10:38:14.840]',0.054,0.026
'[10:38:14.844]',0.050,0.024
'[10:38:14.848]',0.051,0.021
'[10:38:14.852]',0.049,0.016
'[10:38:14.856]',0.043,0.016
'[10:38:14.860]',0.039,0.019
'[10:38:14.864]',0.035,0.020
'[10:38:14.868]',0.034,0.015
'[10:38:14.872]',0.033,0.007
'[10:38:14.876]',0.033,0.001
'[10:38:14.880]',0.035,-0.005
'[10:38:14.884]',0.024,-0.013
'[10:38:14.888]',0.022,-0.029
'[10:38:14.892]',0.024,-0.034
'[10:38:14.896]',0.024,-0.030
'[10:38:14.900]',0.015,-0.030
'[10:38:14.904]',0.004,-0.035
'[10:38:14.908]',0.000,-0.037
'[10:38:14.912]',-0.007,-0.040
'[10:38:14.916]',-0.013,-0.040
'[10:38:14.920]',-0.018,-0.043
'[10:38:14.924]',-0.020,-0.049
'[10:38:14.928]',-0.020,-0.058
'[10:38:14.932]',-0.021,-0.062
'[10:38:14.936]',-0.022,-0.064
'[10:38:14.940]',-0.030,-0.062
'[10:38:14.944]',-0.036,-0.059
'[10:38:14.948]',-0.044,-0.052
'[10:38:14.952]',-0.049,-0.046
'[10:38:14.956]',-0.051,-0.045
'[10:38:14.960]',-0.049,-0.040
'[10:38:14.964]',-0.044,-0.035
'[10:38:14.968]',-0.041,-0.033
'[10:38:14.972]',-0.040,-0.036
'[10:38:14.976]',-0.041,-0.051
'[10:38:14.980]',-0.037,-0.060
'[10:38:14.984]',-0.034,-0.064
'[10:38:14.988]',-0.037,-0.062
'[10:38:14.992]',-0.045,-0.065
'[10:38:14.996]',-0.052,-0.069
'[10:38:15.000]',-0.051,-0.066
'[10:38:15.004]',-0.058,-0.066
'[10:38:15.008]',-0.061,-0.065
'[10:38:15.012]',-0.064,-0.060
'[10:38:15.016]',-0.065,-0.052
'[10:38:15.020]',-0.065,-0.051
'[10:38:15.024]',-0.064,-0.055
'[10:38:15.028]',-0.060,-0.056
'[10:38:15.032]',-0.058,-0.050
'[10:38:15.036]',-0.056,-0.037
'[10:38:15.040]',-0.061,-0.026
'[10:38:15.044]',-0.062,-0.016
'[10:38:15.048]',-0.059,-0.009
'[10:38:15.052]',-0.050,0.003
'[10:38:15.056]',-0.044,0.013
'[10:38:15.060]',-0.039,0.019
'[10:38:15.064]',-0.030,0.025
'[10:38:15.068]',-0.025,0.030
'[10:38:15.072]',-0.019,0.036
'[10:38:15.076]',-0.015,0.050
'[10:38:15.080]',-0.010,0.070
'[10:38:15.084]',-0.006,0.083
'[10:38:15.088]',-0.001,0.085
'[10:38:15.092]',0.007,0.081
'[10:38:15.096]',0.019,0.087
'[10:38:15.100]',0.029,0.098
'[10:38:15.104]',0.033,0.105
'[10:38:15.108]',0.030,0.099
'[10:38:15.112]',0.030,0.091
'[10:38:15.116]',0.040,0.087
'[10:38:15.120]',0.045,0.085
'[10:38:15.124]',0.048,0.080
'[10:38:15.128]',0.044,0.071
'[10:38:15.132]',0.045,0.064
'[10:38:15.136]',0.044,0.048
'[10:38:15.140]',0.041,0.025
'[10:38:15.144]',0.035,0.000
'[10:38:15.148]',0.026,-0.018
'[10:38:15.152]',0.020,-0.034
'[10:38:15.156]',0.004,-0.044
'[10:38:15.160]',-0.013,-0.054
'[10:38:15.164]',-0.028,-0.064
'[10:38:15.168]',-0.041,-0.077
'[10:38:15.172]',-0.055,-0.087
'[10:38:15.176]',-0.066,-0.104
'[10:38:15.180]',-0.076,-0.116
'[10:38:15.184]',-0.089,-0.116
'[10:38:15.188]',-0.099,-0.110
'[10:38:15.192]',-0.111,-0.100
'[10:38:15.196]',-0.121,-0.095
'[10:38:15.200]',-0.125,-0.094
'[10:38:15.204]',-0.124,-0.098
'[10:38:15.208]',-0.115,-0.105
'[10:38:15.212]',-0.116,-0.111
'[10:38:15.216]',-0.114,-0.110
'[10:38:15.220]',-0.115,-0.100
'[10:38:15.224]',-0.120,-0.083
'[10:38:15.228]',-0.122,-0.061
'[10:38:15.232]',-0.124,-0.022
'[10:38:15.236]',-0.116,0.024
'[10:38:15.240]',-0.113,0.074
'[10:38:15.244]',-0.100,0.113
'[10:38:15.248]',-0.080,0.135
'[10:38:15.252]',-0.043,0.149
'[10:38:15.256]',-0.005,0.159
'[10:38:15.260]',0.033,0.176
'[10:38:15.264]',0.049,0.175
'[10:38:15.268]',0.061,0.161
'[10:38:15.272]',0.077,0.124
'[10:38:15.276]',0.091,0.061
'[10:38:15.280]',0.102,-0.028
'[10:38:15.284]',0.100,-0.144
'[10:38:15.288]',0.090,-0.254
'[10:38:15.292]',0.056,-0.345
'[10:38:15.296]',-0.005,-0.429
'[10:38:15.300]',-0.080,-0.470
'[10:38:15.304]',-0.168,-0.492
'[10:38:15.308]',-0.246,-0.479
'[10:38:15.312]',-0.319,-0.465
'[10:38:15.316]',-0.378,-0.443
'[10:38:15.320]',-0.406,-0.417
'[10:38:15.324]',-0.425,-0.390
'[10:38:15.328]',-0.420,-0.349
'[10:38:15.332]',-0.420,-0.316
'[10:38:15.336]',-0.401,-0.270
'[10:38:15.340]',-0.380,-0.233
'[10:38:15.344]',-0.356,-0.196
'[10:38:15.348]',-0.326,-0.172
'[10:38:15.352]',-0.296,-0.150
'[10:38:15.356]',-0.260,-0.129
'[10:38:15.360]',-0.233,-0.115
'[10:38:15.364]',-0.207,-0.101
'[10:38:15.368]',-0.189,-0.096
'[10:38:15.372]',-0.171,-0.094
'[10:38:15.376]',-0.158,-0.096
'[10:38:15.380]',-0.149,-0.094
'[10:38:15.384]',-0.141,-0.094
'[10:38:15.388]',-0.140,-0.091
'[10:38:15.392]',-0.136,-0.086
'[10:38:15.396]',-0.138,-0.084
'[10:38:15.400]',-0.134,-0.083
'[10:38:15.404]',-0.130,-0.085
'[10:38:15.408]',-0.126,-0.077
'[10:38:15.412]',-0.121,-0.066
'[10:38:15.416]',-0.116,-0.050
'[10:38:15.420]',-0.119,-0.037
'[10:38:15.424]',-0.120,-0.030
'[10:38:15.428]',-0.113,-0.024
'[10:38:15.432]',-0.101,-0.016
'[10:38:15.436]',-0.091,-0.005
'[10:38:15.440]',-0.081,0.005
'[10:38:15.444]',-0.072,0.009
'[10:38:15.448]',-0.069,-0.001
'[10:38:15.452]',-0.062,-0.013
'[10:38:15.456]',-0.055,-0.009
'[10:38:15.460]',-0.051,0.013
'[10:38:15.464]',-0.056,0.025
'[10:38:15.468]',-0.065,0.031
'[10:38:15.472]',-0.065,0.036
'[10:38:15.476]',-0.055,0.043
'[10:38:15.480]',-0.041,0.052
'[10:38:15.484]',-0.040,0.060
'[10:38:15.488]',-0.033,0.064
'[10:38:15.492]',-0.026,0.061
'[10:38:15.496]',-0.016,0.060
'[10:38:15.500]',-0.007,0.062
'[10:38:15.504]',-0.001,0.074
'[10:38:15.508]',0.006,0.087
'[10:38:15.512]',0.003,0.098
'[10:38:15.516]',0.005,0.104
'[10:38:15.520]',0.007,0.109
'[10:38:15.524]',0.019,0.120
'[10:38:15.528]',0.025,0.121
'[10:38:15.532]',0.029,0.130
'[10:38:15.536]',0.040,0.139
'[10:38:15.540]',0.040,0.152
'[10:38:15.544]',0.046,0.161
'[10:38:15.548]',0.048,0.165
'[10:38:15.552]',0.055,0.172
'[10:38:15.556]',0.061,0.175
'[10:38:15.560]',0.066,0.180
'[10:38:15.564]',0.068,0.172
'[10:38:15.568]',0.071,0.164
'[10:38:15.572]',0.080,0.156
'[10:38:15.576]',0.083,0.160
'[10:38:15.580]',0.083,0.166
'[10:38:15.584]',0.072,0.165
'[10:38:15.588]',0.070,0.168
'[10:38:15.592]',0.069,0.165
'[10:38:15.596]',0.072,0.170
'[10:38:15.600]',0.075,0.169
'[10:38:15.604]',0.072,0.174
'[10:38:15.608]',0.075,0.174
'[10:38:15.612]',0.076,0.177
'[10:38:15.616]',0.079,0.179
'[10:38:15.620]',0.081,0.181
'[10:38:15.624]',0.086,0.188
'[10:38:15.628]',0.087,0.186
'[10:38:15.632]',0.087,0.190
'[10:38:15.636]',0.091,0.188
'[10:38:15.640]',0.096,0.193
'[10:38:15.644]',0.101,0.196
'[10:38:15.648]',0.102,0.193
'[10:38:15.652]',0.107,0.186
'[10:38:15.656]',0.109,0.176
'[10:38:15.660]',0.113,0.177
'[10:38:15.664]',0.109,0.179
'[10:38:15.668]',0.105,0.185
'[10:38:15.672]',0.101,0.181
'[10:38:15.676]',0.100,0.174
'[10:38:15.680]',0.104,0.160
'[10:38:15.684]',0.105,0.146
'[10:38:15.688]',0.106,0.140
'[10:38:15.692]',0.100,0.138
'[10:38:15.696]',0.092,0.139
'[10:38:15.700]',0.085,0.138
'[10:38:15.704]',0.081,0.135
'[10:38:15.708]',0.080,0.131
'[10:38:15.712]',0.080,0.133
'[10:38:15.716]',0.080,0.129
'[10:38:15.720]',0.075,0.125
'[10:38:15.724]',0.074,0.121
'[10:38:15.728]',0.072,0.124
'[10:38:15.732]',0.074,0.133
'[10:38:15.736]',0.069,0.140
'[10:38:15.740]',0.066,0.145
'[10:38:15.744]',0.071,0.136
'[10:38:15.748]',0.072,0.120
'[10:38:15.752]',0.084,0.100
'[10:38:15.756]',0.087,0.091
'[10:38:15.760]',0.084,0.102
'[10:38:15.764]',0.070,0.114
'[10:38:15.768]',0.052,0.120
'[10:38:15.772]',0.041,0.116
'[10:38:15.776]',0.043,0.107
'[10:38:15.780]',0.054,0.100
'[10:38:15.784]',0.055,0.092
'[10:38:15.788]',0.056,0.094
'[10:38:15.792]',0.050,0.091
'[10:38:15.796]',0.048,0.089
'[10:38:15.800]',0.043,0.084
'[10:38:15.804]',0.045,0.081
'[10:38:15.808]',0.048,0.080
'[10:38:15.812]',0.041,0.074
'[10:38:15.816]',0.039,0.065
'[10:38:15.820]',0.035,0.059
'[10:38:15.824]',0.035,0.055
'[10:38:15.828]',0.030,0.050
'[10:38:15.832]',0.024,0.045
'[10:38:15.836]',0.022,0.036
'[10:38:15.840]',0.014,0.030
'[10:38:15.844]',0.014,0.022
'[10:38:15.848]',0.004,0.020
'[10:38:15.852]',-0.005,0.020
'[10:38:15.856]',-0.014,0.015
'[10:38:15.860]',-0.019,0.015
'[10:38:15.864]',-0.018,0.009
'[10:38:15.868]',-0.020,-0.001
'[10:38:15.872]',-0.020,-0.015
'[10:38:15.876]',-0.024,-0.021
'[10:38:15.880]',-0.028,-0.018
'[10:38:15.884]',-0.035,-0.014
'[10:38:15.888]',-0.043,-0.010
'[10:38:15.892]',-0.045,-0.010
'[10:38:15.896]',-0.044,-0.007
'[10:38:15.900]',-0.045,-0.006
'[10:38:15.904]',-0.049,-0.007
'[10:38:15.908]',-0.046,-0.010
'[10:38:15.912]',-0.041,-0.013
'[10:38:15.916]',-0.037,-0.013
'[10:38:15.920]',-0.036,-0.019
'[10:38:15.924]',-0.037,-0.024
'[10:38:15.928]',-0.035,-0.028
'[10:38:15.932]',-0.037,-0.031
'[10:38:15.936]',-0.037,-0.033
'[10:38:15.940]',-0.040,-0.034
'[10:38:15.944]',-0.044,-0.033
'[10:38:15.948]',-0.048,-0.033
'[10:38:15.952]',-0.045,-0.031
'[10:38:15.956]',-0.046,-0.034
'[10:38:15.960]',-0.049,-0.037
'[10:38:15.964]',-0.051,-0.043
'[10:38:15.968]',-0.051,-0.044
'[10:38:15.972]',-0.055,-0.041
'[10:38:15.976]',-0.058,-0.040
'[10:38:15.980]',-0.060,-0.040
'[10:38:15.984]',-0.061,-0.039
'[10:38:15.988]',-0.061,-0.041
'[10:38:15.992]',-0.062,-0.041
'[10:38:15.996]',-0.066,-0.039
'[10:38:16.000]',-0.066,-0.030
'[10:38:16.004]',-0.069,-0.026
'[10:38:16.008]',-0.069,-0.020
'[10:38:16.012]',-0.070,-0.015
'[10:38:16.016]',-0.062,-0.009
'[10:38:16.020]',-0.058,0.000
'[10:38:16.024]',-0.051,0.011
'[10:38:16.028]',-0.048,0.021
'[10:38:16.032]',-0.044,0.029
'[10:38:16.036]',-0.037,0.035
'[10:38:16.040]',-0.030,0.041
'[10:38:16.044]',-0.016,0.048
'[10:38:16.048]',-0.015,0.056
'[10:38:16.052]',-0.010,0.069
'[10:38:16.056]',-0.007,0.084
'[10:38:16.060]',-0.004,0.102
'[10:38:16.064]',0.001,0.111
'[10:38:16.068]',0.006,0.119
'[10:38:16.072]',0.018,0.119
'[10:38:16.076]',0.024,0.115
'[10:38:16.080]',0.036,0.110
'[10:38:16.084]',0.045,0.106
'[10:38:16.088]',0.051,0.101
'[10:38:16.092]',0.050,0.086
'[10:38:16.096]',0.050,0.074
'[10:38:16.100]',0.049,0.055
'[10:38:16.104]',0.048,0.036
'[10:38:16.108]',0.046,0.010
'[10:38:16.112]',0.037,-0.013
'[10:38:16.116]',0.031,-0.029
'[10:38:16.120]',0.018,-0.045
'[10:38:16.124]',-0.001,-0.062
'[10:38:16.128]',-0.018,-0.075
'[10:38:16.132]',-0.029,-0.087
'[10:38:16.136]',-0.036,-0.095
'[10:38:16.140]',-0.055,-0.107
'[10:38:16.144]',-0.065,-0.116
'[10:38:16.148]',-0.071,-0.122
'[10:38:16.152]',-0.079,-0.126
'[10:38:16.156]',-0.090,-0.126
'[10:38:16.160]',-0.101,-0.125
'[10:38:16.164]',-0.102,-0.122
'[10:38:16.168]',-0.109,-0.126
'[10:38:16.172]',-0.111,-0.129
'[10:38:16.176]',-0.116,-0.133
'[10:38:16.180]',-0.116,-0.126
'[10:38:16.184]',-0.116,-0.124
'[10:38:16.188]',-0.116,-0.115
'[10:38:16.192]',-0.119,-0.092
'[10:38:16.196]',-0.120,-0.062
'[10:38:16.200]',-0.119,-0.022
'[10:38:16.204]',-0.114,0.021
'[10:38:16.208]',-0.104,0.066
'[10:38:16.212]',-0.085,0.096
'[10:38:16.216]',-0.058,0.111
'[10:38:16.220]',-0.025,0.120
'[10:38:16.224]',0.010,0.134
'[10:38:16.228]',0.036,0.134
'[10:38:16.232]',0.052,0.125
'[10:38:16.236]',0.069,0.091
'[10:38:16.240]',0.084,0.046
'[10:38:16.244]',0.096,-0.022
'[10:38:16.248]',0.095,-0.119
'[10:38:16.252]',0.091,-0.221
'[10:38:16.256]',0.066,-0.320
'[10:38:16.260]',0.025,-0.409
'[10:38:16.264]',-0.040,-0.480
'[10:38:16.268]',-0.111,-0.531
'[10:38:16.272]',-0.190,-0.535
'[10:38:16.276]',-0.265,-0.525
'[10:38:16.280]',-0.333,-0.491
'[10:38:16.284]',-0.381,-0.463
'[10:38:16.288]',-0.406,-0.434
'[10:38:16.292]',-0.405,-0.399
'[10:38:16.296]',-0.400,-0.365
'[10:38:16.300]',-0.384,-0.323
'[10:38:16.304]',-0.367,-0.287
'[10:38:16.308]',-0.346,-0.245
'[10:38:16.312]',-0.320,-0.214
'[10:38:16.316]',-0.291,-0.191
'[10:38:16.320]',-0.260,-0.177
'[10:38:16.324]',-0.230,-0.170
'[10:38:16.328]',-0.203,-0.163
'[10:38:16.332]',-0.182,-0.158
'[10:38:16.336]',-0.168,-0.145
'[10:38:16.340]',-0.155,-0.140
'[10:38:16.344]',-0.145,-0.135
'[10:38:16.348]',-0.138,-0.133
'[10:38:16.352]',-0.128,-0.128
'[10:38:16.356]',-0.119,-0.124
'[10:38:16.360]',-0.115,-0.121
'[10:38:16.364]',-0.114,-0.117
'[10:38:16.368]',-0.113,-0.111
'[10:38:16.372]',-0.105,-0.104
'[10:38:16.376]',-0.109,-0.100
'[10:38:16.380]',-0.107,-0.099
'[10:38:16.384]',-0.099,-0.091
'[10:38:16.388]',-0.092,-0.080
'[10:38:16.392]',-0.091,-0.075
'[10:38:16.396]',-0.091,-0.074
'[10:38:16.400]',-0.087,-0.072
'[10:38:16.404]',-0.079,-0.069
'[10:38:16.408]',-0.071,-0.060
'[10:38:16.412]',-0.068,-0.052
'[10:38:16.416]',-0.065,-0.043
'[10:38:16.420]',-0.060,-0.045
'[10:38:16.424]',-0.052,-0.044
'[10:38:16.428]',-0.046,-0.041
'[10:38:16.432]',-0.040,-0.033
'[10:38:16.436]',-0.037,-0.021
'[10:38:16.440]',-0.041,-0.014
'[10:38:16.444]',-0.039,-0.006
'[10:38:16.448]',-0.031,-0.005
'[10:38:16.452]',-0.022,-0.003
'[10:38:16.456]',-0.016,0.000
'[10:38:16.460]',-0.010,0.004
'[10:38:16.464]',-0.006,0.009
'[10:38:16.468]',-0.006,0.016
'[10:38:16.472]',-0.003,0.026
'[10:38:16.476]',-0.001,0.035
'[10:38:16.480]',0.005,0.045
'[10:38:16.484]',0.011,0.050
'[10:38:16.488]',0.020,0.059
'[10:38:16.492]',0.022,0.064
'[10:38:16.496]',0.025,0.066
'[10:38:16.500]',0.028,0.069
'[10:38:16.504]',0.034,0.080
'[10:38:16.508]',0.037,0.090
'[10:38:16.512]',0.036,0.091
'[10:38:16.516]',0.040,0.090
'[10:38:16.520]',0.048,0.090
'[10:38:16.524]',0.056,0.089
'[10:38:16.528]',0.059,0.087
'[10:38:16.532]',0.060,0.085
'[10:38:16.536]',0.059,0.083
'[10:38:16.540]',0.059,0.081
'[10:38:16.544]',0.058,0.084
'[10:38:16.548]',0.055,0.085
'[10:38:16.552]',0.055,0.089
'[10:38:16.556]',0.052,0.099
'[10:38:16.560]',0.052,0.107
'[10:38:16.564]',0.050,0.114
'[10:38:16.568]',0.054,0.128
'[10:38:16.572]',0.056,0.140
'[10:38:16.576]',0.060,0.151
'[10:38:16.580]',0.069,0.146
'[10:38:16.584]',0.072,0.135
'[10:38:16.588]',0.086,0.136
'[10:38:16.592]',0.096,0.149
'[10:38:16.596]',0.100,0.164
'[10:38:16.600]',0.092,0.165
'[10:38:16.604]',0.094,0.163
'[10:38:16.608]',0.102,0.156
'[10:38:16.612]',0.107,0.152
'[10:38:16.616]',0.113,0.147
'[10:38:16.620]',0.111,0.140
'[10:38:16.624]',0.110,0.135
'[10:38:16.628]',0.107,0.131
'[10:38:16.632]',0.105,0.134
'[10:38:16.636]',0.096,0.133
'[10:38:16.640]',0.091,0.130
'[10:38:16.644]',0.092,0.126
'[10:38:16.648]',0.091,0.125
'[10:38:16.652]',0.095,0.126
'[10:38:16.656]',0.091,0.126
'[10:38:16.660]',0.086,0.122
'[10:38:16.664]',0.077,0.111
'[10:38:16.668]',0.076,0.104
'[10:38:16.672]',0.080,0.099
'[10:38:16.676]',0.070,0.101
'[10:38:16.680]',0.064,0.100
'[10:38:16.684]',0.058,0.104
'[10:38:16.688]',0.055,0.113
'[10:38:16.692]',0.052,0.114
'[10:38:16.696]',0.055,0.113
'[10:38:16.700]',0.060,0.104
'[10:38:16.704]',0.065,0.096
'[10:38:16.708]',0.077,0.094
'[10:38:16.712]',0.077,0.095
'[10:38:16.716]',0.074,0.096
'[10:38:16.720]',0.064,0.089
'[10:38:16.724]',0.060,0.089
'[10:38:16.728]',0.059,0.085
'[10:38:16.732]',0.058,0.086
'[10:38:16.736]',0.056,0.089
'[10:38:16.740]',0.052,0.095
'[10:38:16.744]',0.052,0.095
'[10:38:16.748]',0.054,0.090
'[10:38:16.752]',0.060,0.081
'[10:38:16.756]',0.064,0.065
'[10:38:16.760]',0.066,0.050
'[10:38:16.764]',0.065,0.035
'[10:38:16.768]',0.058,0.033
'[10:38:16.772]',0.048,0.043
'[10:38:16.776]',0.036,0.052
'[10:38:16.780]',0.029,0.054
'[10:38:16.784]',0.026,0.040
'[10:38:16.788]',0.034,0.022
'[10:38:16.792]',0.043,0.000
'[10:38:16.796]',0.043,-0.015
'[10:38:16.800]',0.036,-0.020
'[10:38:16.804]',0.021,-0.016
'[10:38:16.808]',0.005,-0.009
'[10:38:16.812]',-0.010,-0.005
'[10:38:16.816]',-0.015,-0.009
'[10:38:16.820]',-0.015,-0.015
'[10:38:16.824]',-0.011,-0.021
'[10:38:16.828]',-0.007,-0.026
'[10:38:16.832]',-0.011,-0.034
'[10:38:16.836]',-0.016,-0.037
'[10:38:16.840]',-0.021,-0.043
'[10:38:16.844]',-0.029,-0.048
'[10:38:16.848]',-0.036,-0.055
'[10:38:16.852]',-0.040,-0.059
'[10:38:16.856]',-0.045,-0.065
'[10:38:16.860]',-0.049,-0.071
'[10:38:16.864]',-0.051,-0.071
'[10:38:16.868]',-0.052,-0.070
'[10:38:16.872]',-0.059,-0.070
'[10:38:16.876]',-0.066,-0.070
'[10:38:16.880]',-0.069,-0.071
'[10:38:16.884]',-0.072,-0.074
'[10:38:16.888]',-0.075,-0.079
'[10:38:16.892]',-0.072,-0.080
'[10:38:16.896]',-0.072,-0.080
'[10:38:16.900]',-0.076,-0.086
'[10:38:16.904]',-0.083,-0.096
'[10:38:16.908]',-0.087,-0.099
'[10:38:16.912]',-0.095,-0.096
'[10:38:16.916]',-0.096,-0.096
'[10:38:16.920]',-0.100,-0.096
'[10:38:16.924]',-0.101,-0.094
'[10:38:16.928]',-0.100,-0.090
'[10:38:16.932]',-0.100,-0.094
'[10:38:16.936]',-0.101,-0.095
'[10:38:16.940]',-0.101,-0.104
'[10:38:16.944]',-0.099,-0.104
'[10:38:16.948]',-0.098,-0.102
'[10:38:16.952]',-0.100,-0.101
'[10:38:16.956]',-0.104,-0.098
'[10:38:16.960]',-0.106,-0.095
'[10:38:16.964]',-0.105,-0.092
'[10:38:16.968]',-0.105,-0.095
'[10:38:16.972]',-0.100,-0.090
'[10:38:16.976]',-0.102,-0.085
'[10:38:16.980]',-0.101,-0.076
'[10:38:16.984]',-0.101,-0.070
'[10:38:16.988]',-0.102,-0.058
'[10:38:16.992]',-0.100,-0.043
'[10:38:16.996]',-0.096,-0.036
'[10:38:17.000]',-0.089,-0.037
'[10:38:17.004]',-0.089,-0.041
'[10:38:17.008]',-0.081,-0.041
'[10:38:17.012]',-0.076,-0.043
'[10:38:17.016]',-0.075,-0.040
'[10:38:17.020]',-0.075,-0.037
'[10:38:17.024]',-0.075,-0.029
'[10:38:17.028]',-0.072,-0.011
'[10:38:17.032]',-0.072,0.011
'[10:38:17.036]',-0.071,0.028
'[10:38:17.040]',-0.070,0.037
'[10:38:17.044]',-0.060,0.039
'[10:38:17.048]',-0.041,0.033
'[10:38:17.052]',-0.028,0.030
'[10:38:17.056]',-0.019,0.025
'[10:38:17.060]',-0.018,0.028
'[10:38:17.064]',-0.019,0.030
'[10:38:17.068]',-0.022,0.035
'[10:38:17.072]',-0.025,0.030
'[10:38:17.076]',-0.025,0.021
'[10:38:17.080]',-0.022,0.007
'[10:38:17.084]',-0.020,-0.011
'[10:38:17.088]',-0.018,-0.029
'[10:38:17.092]',-0.021,-0.046
'[10:38:17.096]',-0.033,-0.066
'[10:38:17.100]',-0.046,-0.080
