'Time','ECG','ECG'
'[10:20:09.804]',-0.104,0.056
'[10:20:09.808]',-0.100,0.060
'[10:20:09.812]',-0.099,0.061
'[10:20:09.816]',-0.098,0.061
'[10:20:09.820]',-0.091,0.061
'[10:20:09.824]',-0.094,0.062
'[10:20:09.828]',-0.096,0.068
'[10:20:09.832]',-0.096,0.071
'[10:20:09.836]',-0.096,0.072
'[10:20:09.840]',-0.092,0.074
'[10:20:09.844]',-0.092,0.076
'[10:20:09.848]',-0.092,0.081
'[10:20:09.852]',-0.095,0.087
'[10:20:09.856]',-0.098,0.092
'[10:20:09.860]',-0.111,0.099
'[10:20:09.864]',-0.115,0.106
'[10:20:09.868]',-0.110,0.109
'[10:20:09.872]',-0.102,0.110
'[10:20:09.876]',-0.104,0.113
'[10:20:09.880]',-0.105,0.119
'[10:20:09.884]',-0.104,0.124
'[10:20:09.888]',-0.101,0.126
'[10:20:09.892]',-0.102,0.128
'[10:20:09.896]',-0.101,0.129
'[10:20:09.900]',-0.095,0.134
'[10:20:09.904]',-0.086,0.138
'[10:20:09.908]',-0.083,0.145
'[10:20:09.912]',-0.077,0.150
'[10:20:09.916]',-0.077,0.150
'[10:20:09.920]',-0.074,0.149
'[10:20:09.924]',-0.074,0.146
'[10:20:09.928]',-0.070,0.146
'[10:20:09.932]',-0.061,0.141
'[10:20:09.936]',-0.051,0.140
'[10:20:09.940]',-0.040,0.135
'[10:20:09.944]',-0.036,0.134
'[10:20:09.948]',-0.026,0.130
'[10:20:09.952]',-0.025,0.128
'[10:20:09.956]',-0.026,0.125
'[10:20:09.960]',-0.019,0.116
'[10:20:09.964]',-0.003,0.113
'[10:20:09.968]',0.007,0.106
'[10:20:09.972]',0.005,0.104
'[10:20:09.976]',0.001,0.098
'[10:20:09.980]',-0.004,0.095
'[10:20:09.984]',-0.007,0.094
'[10:20:09.988]',-0.005,0.089
'[10:20:09.992]',0.003,0.085
'[10:20:09.996]',0.009,0.083
'[10:20:10.000]',0.014,0.083
'[10:20:10.004]',0.010,0.080
'[10:20:10.008]',0.009,0.079
'[10:20:10.012]',0.009,0.072
'[10:20:10.016]',0.006,0.072
'[10:20:10.020]',0.003,0.075
'[10:20:10.024]',0.000,0.075
'[10:20:10.028]',0.003,0.077
'[10:20:10.032]',0.006,0.076
'[10:20:10.036]',0.007,0.080
'[10:20:10.040]',0.004,0.079
'[10:20:10.044]',0.004,0.080
'[10:20:10.048]',0.006,0.080
'[10:20:10.052]',0.007,0.087
'[10:20:10.056]',0.014,0.096
'[10:20:10.060]',0.021,0.105
'[10:20:10.064]',0.029,0.113
'[10:20:10.068]',0.034,0.117
'[10:20:10.072]',0.039,0.125
'[10:20:10.076]',0.046,0.128
'[10:20:10.080]',0.055,0.125
'[10:20:10.084]',0.062,0.111
'[10:20:10.088]',0.069,0.096
'[10:20:10.092]',0.077,0.075
'[10:20:10.096]',0.080,0.059
'[10:20:10.100]',0.084,0.056
'[10:20:10.104]',0.084,0.058
'[10:20:10.108]',0.083,0.055
'[10:20:10.112]',0.074,0.051
'[10:20:10.116]',0.060,0.049
'[10:20:10.120]',0.050,0.049
'[10:20:10.124]',0.046,0.044
'[10:20:10.128]',0.050,0.040
'[10:20:10.132]',0.050,0.044
'[10:20:10.136]',0.050,0.048
'[10:20:10.140]',0.052,0.050
'[10:20:10.144]',0.055,0.051
'[10:20:10.148]',0.055,0.050
'[10:20:10.152]',0.050,0.046
'[10:20:10.156]',0.056,0.035
'[10:20:10.160]',0.060,0.022
'[10:20:10.164]',0.065,0.020
'[10:20:10.168]',0.066,0.016
'[10:20:10.172]',0.060,0.013
'[10:20:10.176]',0.044,0.010
'[10:20:10.180]',0.028,0.007
'[10:20:10.184]',0.015,0.009
'[10:20:10.188]',0.007,0.006
'[10:20:10.192]',0.000,0.005
'[10:20:10.196]',-0.007,0.004
'[10:20:10.200]',-0.013,0.005
'[10:20:10.204]',-0.015,0.004
'[10:20:10.208]',-0.018,0.001
'[10:20:10.212]',-0.020,0.003
'[10:20:10.216]',-0.025,0.003
'[10:20:10.220]',-0.019,0.000
'[10:20:10.224]',-0.013,-0.001
'[10:20:10.228]',-0.010,-0.001
'[10:20:10.232]',-0.011,-0.003
'[10:20:10.236]',-0.009,-0.005
'[10:20:10.240]',-0.005,-0.006
'[10:20:10.244]',-0.013,-0.004
'[10:20:10.248]',-0.014,0.000
'[10:20:10.252]',-0.016,-0.005
'[10:20:10.256]',-0.019,-0.006
'[10:20:10.260]',-0.020,-0.005
'[10:20:10.264]',-0.020,-0.005
'[10:20:10.268]',-0.020,-0.005
'[10:20:10.272]',-0.022,-0.007
'[10:20:10.276]',-0.025,-0.009
'[10:20:10.280]',-0.028,-0.009
'[10:20:10.284]',-0.029,-0.005
'[10:20:10.288]',-0.026,-0.007
'[10:20:10.292]',-0.026,-0.006
'[10:20:10.296]',-0.026,-0.004
'[10:20:10.300]',-0.026,-0.004
'[10:20:10.304]',-0.024,-0.001
'[10:20:10.308]',-0.025,0.000
'[10:20:10.312]',-0.021,0.001
'[10:20:10.316]',-0.018,-0.005
'[10:20:10.320]',-0.015,-0.006
'[10:20:10.324]',-0.016,-0.004
'[10:20:10.328]',-0.014,-0.003
'[10:20:10.332]',-0.013,-0.004
'[10:20:10.336]',-0.011,-0.005
'[10:20:10.340]',-0.011,-0.003
'[10:20:10.344]',-0.013,0.000
'[10:20:10.348]',-0.014,0.000
'[10:20:10.352]',-0.014,-0.003
'[10:20:10.356]',-0.011,-0.001
'[10:20:10.360]',-0.013,0.001
'[10:20:10.364]',-0.009,0.011
'[10:20:10.368]',-0.004,0.029
'[10:20:10.372]',-0.004,0.050
'[10:20:10.376]',-0.003,0.086
'[10:20:10.380]',0.001,0.140
'[10:20:10.384]',0.011,0.206
'[10:20:10.388]',0.022,0.246
'[10:20:10.392]',0.049,0.215
'[10:20:10.396]',0.091,0.111
'[10:20:10.400]',0.165,-0.046
'[10:20:10.404]',0.260,-0.225
'[10:20:10.408]',0.360,-0.391
'[10:20:10.412]',0.444,-0.514
'[10:20:10.416]',0.477,-0.588
'[10:20:10.420]',0.445,-0.613
'[10:20:10.424]',0.350,-0.600
'[10:20:10.428]',0.258,-0.532
'[10:20:10.432]',0.206,-0.399
'[10:20:10.436]',0.207,-0.250
'[10:20:10.440]',0.207,-0.136
'[10:20:10.444]',0.169,-0.076
'[10:20:10.448]',0.076,-0.044
'[10:20:10.452]',-0.043,-0.029
'[10:20:10.456]',-0.139,-0.020
'[10:20:10.460]',-0.194,-0.015
'[10:20:10.464]',-0.226,-0.013
'[10:20:10.468]',-0.229,-0.014
'[10:20:10.472]',-0.209,-0.015
'[10:20:10.476]',-0.174,-0.014
'[10:20:10.480]',-0.146,-0.013
'[10:20:10.484]',-0.117,-0.013
'[10:20:10.488]',-0.096,-0.011
'[10:20:10.492]',-0.084,-0.007
'[10:20:10.496]',-0.075,-0.009
'[10:20:10.500]',-0.072,-0.005
'[10:20:10.504]',-0.077,-0.004
'[10:20:10.508]',-0.080,-0.005
'[10:20:10.512]',-0.080,-0.004
'[10:20:10.516]',-0.081,0.000
'[10:20:10.520]',-0.079,0.003
'[10:20:10.524]',-0.076,0.001
'[10:20:10.528]',-0.072,0.003
'[10:20:10.532]',-0.069,0.007
'[10:20:10.536]',-0.069,0.011
'[10:20:10.540]',-0.065,0.014
'[10:20:10.544]',-0.066,0.014
'[10:20:10.548]',-0.064,0.016
'[10:20:10.552]',-0.062,0.021
'[10:20:10.556]',-0.058,0.028
'[10:20:10.560]',-0.052,0.029
'[10:20:10.564]',-0.051,0.031
'[10:20:10.568]',-0.050,0.035
'[10:20:10.572]',-0.055,0.039
'[10:20:10.576]',-0.052,0.039
'[10:20:10.580]',-0.050,0.045
'[10:20:10.584]',-0.050,0.049
'[10:20:10.588]',-0.050,0.050
'[10:20:10.592]',-0.051,0.052
'[10:20:10.596]',-0.055,0.054
'[10:20:10.600]',-0.060,0.060
'[10:20:10.604]',-0.060,0.061
'[10:20:10.608]',-0.060,0.061
'[10:20:10.612]',-0.060,0.065
'[10:20:10.616]',-0.061,0.070
'[10:20:10.620]',-0.062,0.077
'[10:20:10.624]',-0.062,0.083
'[10:20:10.628]',-0.062,0.086
'[10:20:10.632]',-0.065,0.087
'[10:20:10.636]',-0.062,0.089
'[10:20:10.640]',-0.059,0.089
'[10:20:10.644]',-0.059,0.094
'[10:20:10.648]',-0.064,0.096
'[10:20:10.652]',-0.064,0.101
'[10:20:10.656]',-0.060,0.104
'[10:20:10.660]',-0.059,0.109
'[10:20:10.664]',-0.059,0.111
'[10:20:10.668]',-0.055,0.114
'[10:20:10.672]',-0.048,0.115
'[10:20:10.676]',-0.045,0.116
'[10:20:10.680]',-0.041,0.119
'[10:20:10.684]',-0.035,0.119
'[10:20:10.688]',-0.031,0.117
'[10:20:10.692]',-0.020,0.115
'[10:20:10.696]',-0.014,0.115
'[10:20:10.700]',-0.006,0.114
'[10:20:10.704]',0.004,0.110
'[10:20:10.708]',0.014,0.107
'[10:20:10.712]',0.015,0.104
'[10:20:10.716]',0.018,0.098
'[10:20:10.720]',0.025,0.091
'[10:20:10.724]',0.028,0.090
'[10:20:10.728]',0.035,0.085
'[10:20:10.732]',0.040,0.077
'[10:20:10.736]',0.046,0.072
'[10:20:10.740]',0.046,0.070
'[10:20:10.744]',0.046,0.068
'[10:20:10.748]',0.050,0.066
'[10:20:10.752]',0.048,0.064
'[10:20:10.756]',0.046,0.061
'[10:20:10.760]',0.039,0.061
'[10:20:10.764]',0.034,0.064
'[10:20:10.768]',0.031,0.064
'[10:20:10.772]',0.034,0.065
'[10:20:10.776]',0.037,0.064
'[10:20:10.780]',0.031,0.064
'[10:20:10.784]',0.033,0.060
'[10:20:10.788]',0.030,0.058
'[10:20:10.792]',0.030,0.058
'[10:20:10.796]',0.030,0.052
'[10:20:10.800]',0.033,0.049
'[10:20:10.804]',0.035,0.048
'[10:20:10.808]',0.034,0.048
'[10:20:10.812]',0.030,0.048
'[10:20:10.816]',0.028,0.049
'[10:20:10.820]',0.030,0.050
'[10:20:10.824]',0.026,0.050
'[10:20:10.828]',0.025,0.050
'[10:20:10.832]',0.026,0.048
'[10:20:10.836]',0.030,0.051
'[10:20:10.840]',0.034,0.055
'[10:20:10.844]',0.031,0.060
'[10:20:10.848]',0.035,0.062
'[10:20:10.852]',0.034,0.066
'[10:20:10.856]',0.031,0.076
'[10:20:10.860]',0.035,0.084
'[10:20:10.864]',0.043,0.089
'[10:20:10.868]',0.050,0.091
'[10:20:10.872]',0.051,0.092
'[10:20:10.876]',0.058,0.095
'[10:20:10.880]',0.064,0.104
'[10:20:10.884]',0.071,0.109
'[10:20:10.888]',0.076,0.105
'[10:20:10.892]',0.085,0.091
'[10:20:10.896]',0.091,0.068
'[10:20:10.900]',0.096,0.043
'[10:20:10.904]',0.098,0.021
'[10:20:10.908]',0.101,0.010
'[10:20:10.912]',0.104,0.007
'[10:20:10.916]',0.101,0.005
'[10:20:10.920]',0.094,0.004
'[10:20:10.924]',0.079,0.003
'[10:20:10.928]',0.072,0.000
'[10:20:10.932]',0.061,0.000
'[10:20:10.936]',0.054,0.001
'[10:20:10.940]',0.051,0.003
'[10:20:10.944]',0.054,0.004
'[10:20:10.948]',0.055,0.010
'[10:20:10.952]',0.059,0.018
'[10:20:10.956]',0.058,0.020
'[10:20:10.960]',0.050,0.016
'[10:20:10.964]',0.050,0.006
'[10:20:10.968]',0.054,-0.001
'[10:20:10.972]',0.071,-0.006
'[10:20:10.976]',0.086,-0.011
'[10:20:10.980]',0.086,-0.016
'[10:20:10.984]',0.072,-0.022
'[10:20:10.988]',0.052,-0.029
'[10:20:10.992]',0.041,-0.031
'[10:20:10.996]',0.024,-0.031
'[10:20:11.000]',0.013,-0.030
'[10:20:11.004]',0.004,-0.031
'[10:20:11.008]',0.003,-0.033
'[10:20:11.012]',0.006,-0.031
'[10:20:11.016]',0.007,-0.029
'[10:20:11.020]',0.009,-0.029
'[10:20:11.024]',0.005,-0.031
'[10:20:11.028]',0.000,-0.029
'[10:20:11.032]',-0.006,-0.031
'[10:20:11.036]',-0.006,-0.034
'[10:20:11.040]',-0.004,-0.034
'[10:20:11.044]',0.000,-0.035
'[10:20:11.048]',0.005,-0.031
'[10:20:11.052]',0.004,-0.031
'[10:20:11.056]',0.005,-0.033
'[10:20:11.060]',0.004,-0.031
'[10:20:11.064]',0.009,-0.028
'[10:20:11.068]',0.009,-0.028
'[10:20:11.072]',0.011,-0.029
'[10:20:11.076]',0.013,-0.026
'[10:20:11.080]',0.004,-0.024
'[10:20:11.084]',0.006,-0.022
'[10:20:11.088]',0.005,-0.021
'[10:20:11.092]',0.004,-0.018
'[10:20:11.096]',0.001,-0.014
'[10:20:11.100]',0.000,-0.010
'[10:20:11.104]',0.003,-0.009
'[10:20:11.108]',0.001,-0.009
'[10:20:11.112]',-0.001,-0.006
'[10:20:11.116]',0.001,-0.007
'[10:20:11.120]',0.001,-0.007
'[10:20:11.124]',-0.001,-0.010
'[10:20:11.128]',-0.001,-0.009
'[10:20:11.132]',0.004,-0.009
'[10:20:11.136]',0.009,-0.010
'[10:20:11.140]',0.011,-0.011
'[10:20:11.144]',0.013,-0.018
'[10:20:11.148]',0.013,-0.019
'[10:20:11.152]',0.009,-0.026
'[10:20:11.156]',0.004,-0.031
'[10:20:11.160]',-0.001,-0.035
'[10:20:11.164]',0.003,-0.031
'[10:20:11.168]',0.005,-0.019
'[10:20:11.172]',0.000,0.001
'[10:20:11.176]',0.001,0.025
'[10:20:11.180]',0.011,0.054
'[10:20:11.184]',0.019,0.099
'[10:20:11.188]',0.025,0.161
'[10:20:11.192]',0.034,0.215
'[10:20:11.196]',0.055,0.220
'[10:20:11.200]',0.095,0.154
'[10:20:11.204]',0.154,0.010
'[10:20:11.208]',0.234,-0.164
'[10:20:11.212]',0.335,-0.347
'[10:20:11.216]',0.421,-0.509
'[10:20:11.220]',0.466,-0.608
'[10:20:11.224]',0.450,-0.662
'[10:20:11.228]',0.383,-0.674
'[10:20:11.232]',0.269,-0.626
'[10:20:11.236]',0.193,-0.512
'[10:20:11.240]',0.168,-0.340
'[10:20:11.244]',0.180,-0.205
'[10:20:11.248]',0.175,-0.116
'[10:20:11.252]',0.114,-0.069
'[10:20:11.256]',0.003,-0.045
'[10:20:11.260]',-0.106,-0.036
'[10:20:11.264]',-0.170,-0.037
'[10:20:11.268]',-0.203,-0.037
'[10:20:11.272]',-0.207,-0.035
'[10:20:11.276]',-0.180,-0.033
'[10:20:11.280]',-0.141,-0.034
'[10:20:11.284]',-0.106,-0.034
'[10:20:11.288]',-0.091,-0.033
'[10:20:11.292]',-0.075,-0.031
'[10:20:11.296]',-0.056,-0.029
'[10:20:11.300]',-0.036,-0.022
'[10:20:11.304]',-0.024,-0.019
'[10:20:11.308]',-0.025,-0.019
'[10:20:11.312]',-0.030,-0.016
'[10:20:11.316]',-0.037,-0.013
'[10:20:11.320]',-0.037,-0.010
'[10:20:11.324]',-0.033,-0.007
'[10:20:11.328]',-0.029,-0.005
'[10:20:11.332]',-0.030,-0.003
'[10:20:11.336]',-0.039,0.001
'[10:20:11.340]',-0.040,0.004
'[10:20:11.344]',-0.036,0.003
'[10:20:11.348]',-0.033,0.004
'[10:20:11.352]',-0.034,0.005
'[10:20:11.356]',-0.029,0.011
'[10:20:11.360]',-0.028,0.016
'[10:20:11.364]',-0.031,0.024
'[10:20:11.368]',-0.040,0.030
'[10:20:11.372]',-0.040,0.030
'[10:20:11.376]',-0.033,0.029
'[10:20:11.380]',-0.035,0.033
'[10:20:11.384]',-0.033,0.039
'[10:20:11.388]',-0.026,0.045
'[10:20:11.392]',-0.025,0.050
'[10:20:11.396]',-0.030,0.051
'[10:20:11.400]',-0.041,0.055
'[10:20:11.404]',-0.044,0.050
'[10:20:11.408]',-0.046,0.048
'[10:20:11.412]',-0.039,0.049
'[10:20:11.416]',-0.031,0.056
'[10:20:11.420]',-0.022,0.066
'[10:20:11.424]',-0.019,0.065
'[10:20:11.428]',-0.026,0.065
'[10:20:11.432]',-0.033,0.066
'[10:20:11.436]',-0.029,0.069
'[10:20:11.440]',-0.020,0.071
'[10:20:11.444]',-0.014,0.077
'[10:20:11.448]',-0.015,0.084
'[10:20:11.452]',-0.020,0.086
'[10:20:11.456]',-0.021,0.092
'[10:20:11.460]',-0.025,0.100
'[10:20:11.464]',-0.022,0.111
'[10:20:11.468]',-0.020,0.116
'[10:20:11.472]',-0.018,0.117
'[10:20:11.476]',-0.022,0.117
'[10:20:11.480]',-0.024,0.121
'[10:20:11.484]',-0.019,0.120
'[10:20:11.488]',-0.010,0.120
'[10:20:11.492]',-0.005,0.120
'[10:20:11.496]',-0.005,0.119
'[10:20:11.500]',0.001,0.117
'[10:20:11.504]',0.016,0.114
'[10:20:11.508]',0.025,0.114
'[10:20:11.512]',0.029,0.111
'[10:20:11.516]',0.028,0.110
'[10:20:11.520]',0.037,0.105
'[10:20:11.524]',0.043,0.100
'[10:20:11.528]',0.056,0.095
'[10:20:11.532]',0.065,0.087
'[10:20:11.536]',0.074,0.083
'[10:20:11.540]',0.079,0.079
'[10:20:11.544]',0.079,0.080
'[10:20:11.548]',0.079,0.072
'[10:20:11.552]',0.081,0.064
'[10:20:11.556]',0.087,0.060
'[10:20:11.560]',0.085,0.058
'[10:20:11.564]',0.084,0.054
'[10:20:11.568]',0.085,0.051
'[10:20:11.572]',0.083,0.050
'[10:20:11.576]',0.074,0.051
'[10:20:11.580]',0.069,0.056
'[10:20:11.584]',0.069,0.066
'[10:20:11.588]',0.055,0.081
'[10:20:11.592]',0.052,0.100
'[10:20:11.596]',0.050,0.110
'[10:20:11.600]',0.051,0.120
'[10:20:11.604]',0.050,0.125
'[10:20:11.608]',0.050,0.131
'[10:20:11.612]',0.059,0.129
'[10:20:11.616]',0.061,0.115
'[10:20:11.620]',0.064,0.096
'[10:20:11.624]',0.062,0.077
'[10:20:11.628]',0.066,0.065
'[10:20:11.632]',0.070,0.051
'[10:20:11.636]',0.071,0.050
'[10:20:11.640]',0.066,0.051
'[10:20:11.644]',0.059,0.051
'[10:20:11.648]',0.056,0.050
'[10:20:11.652]',0.049,0.044
'[10:20:11.656]',0.046,0.043
'[10:20:11.660]',0.048,0.039
'[10:20:11.664]',0.055,0.037
'[10:20:11.668]',0.055,0.041
'[10:20:11.672]',0.054,0.046
'[10:20:11.676]',0.058,0.045
'[10:20:11.680]',0.060,0.037
'[10:20:11.684]',0.070,0.028
'[10:20:11.688]',0.075,0.019
'[10:20:11.692]',0.081,0.016
'[10:20:11.696]',0.085,0.011
'[10:20:11.700]',0.089,0.009
'[10:20:11.704]',0.085,0.004
'[10:20:11.708]',0.071,0.000
'[10:20:11.712]',0.062,-0.005
'[10:20:11.716]',0.054,-0.007
'[10:20:11.720]',0.041,-0.010
'[10:20:11.724]',0.028,-0.015
'[10:20:11.728]',0.021,-0.021
'[10:20:11.732]',0.016,-0.022
'[10:20:11.736]',0.010,-0.025
'[10:20:11.740]',0.007,-0.025
'[10:20:11.744]',0.005,-0.025
'[10:20:11.748]',0.005,-0.021
'[10:20:11.752]',-0.001,-0.024
'[10:20:11.756]',-0.005,-0.025
'[10:20:11.760]',-0.006,-0.026
'[10:20:11.764]',-0.001,-0.025
'[10:20:11.768]',-0.004,-0.020
'[10:20:11.772]',-0.006,-0.015
'[10:20:11.776]',-0.010,-0.013
'[10:20:11.780]',-0.009,-0.013
'[10:20:11.784]',-0.007,-0.015
'[10:20:11.788]',-0.007,-0.015
'[10:20:11.792]',-0.005,-0.015
'[10:20:11.796]',-0.004,-0.018
'[10:20:11.800]',-0.009,-0.018
'[10:20:11.804]',-0.014,-0.014
'[10:20:11.808]',-0.015,-0.011
'[10:20:11.812]',-0.015,-0.009
'[10:20:11.816]',-0.016,-0.007
'[10:20:11.820]',-0.007,-0.005
'[10:20:11.824]',-0.005,-0.005
'[10:20:11.828]',0.000,-0.007
'[10:20:11.832]',-0.004,-0.007
'[10:20:11.836]',-0.007,-0.007
'[10:20:11.840]',-0.006,-0.010
'[10:20:11.844]',-0.006,-0.010
'[10:20:11.848]',-0.007,-0.009
'[10:20:11.852]',-0.010,-0.010
'[10:20:11.856]',-0.010,-0.015
'[10:20:11.860]',-0.013,-0.016
'[10:20:11.864]',-0.015,-0.014
'[10:20:11.868]',-0.014,-0.011
'[10:20:11.872]',-0.010,-0.013
'[10:20:11.876]',-0.013,-0.014
'[10:20:11.880]',-0.019,-0.015
'[10:20:11.884]',-0.018,-0.015
'[10:20:11.888]',-0.016,-0.015
'[10:20:11.892]',-0.010,-0.020
'[10:20:11.896]',-0.009,-0.021
'[10:20:11.900]',-0.009,-0.018
'[10:20:11.904]',-0.009,-0.015
'[10:20:11.908]',-0.005,-0.006
'[10:20:11.912]',0.001,0.006
'[10:20:11.916]',0.000,0.020
'[10:20:11.920]',0.006,0.046
'[10:20:11.924]',0.005,0.094
'[10:20:11.928]',0.004,0.170
'[10:20:11.932]',0.010,0.231
'[10:20:11.936]',0.034,0.258
'[10:20:11.940]',0.072,0.205
'[10:20:11.944]',0.133,0.086
'[10:20:11.948]',0.221,-0.065
'[10:20:11.952]',0.328,-0.225
'[10:20:11.956]',0.430,-0.351
'[10:20:11.960]',0.482,-0.436
'[10:20:11.964]',0.491,-0.481
'[10:20:11.968]',0.415,-0.481
'[10:20:11.972]',0.319,-0.460
'[10:20:11.976]',0.254,-0.362
'[10:20:11.980]',0.230,-0.239
'[10:20:11.984]',0.215,-0.136
'[10:20:11.988]',0.149,-0.080
'[10:20:11.992]',0.039,-0.045
'[10:20:11.996]',-0.098,-0.025
'[10:20:12.000]',-0.200,-0.015
'[10:20:12.004]',-0.242,-0.011
'[10:20:12.008]',-0.265,-0.010
'[10:20:12.012]',-0.254,-0.009
'[10:20:12.016]',-0.217,-0.010
'[10:20:12.020]',-0.180,-0.011
'[10:20:12.024]',-0.142,-0.011
'[10:20:12.028]',-0.120,-0.009
'[10:20:12.032]',-0.101,-0.006
'[10:20:12.036]',-0.090,-0.009
'[10:20:12.040]',-0.084,-0.009
'[10:20:12.044]',-0.083,-0.010
'[10:20:12.048]',-0.080,-0.010
'[10:20:12.052]',-0.079,-0.011
'[10:20:12.056]',-0.077,-0.010
'[10:20:12.060]',-0.081,-0.005
'[10:20:12.064]',-0.081,-0.003
'[10:20:12.068]',-0.084,-0.003
'[10:20:12.072]',-0.090,0.003
'[10:20:12.076]',-0.092,0.009
'[10:20:12.080]',-0.091,0.006
'[10:20:12.084]',-0.092,0.009
'[10:20:12.088]',-0.094,0.011
'[10:20:12.092]',-0.094,0.015
'[10:20:12.096]',-0.089,0.020
'[10:20:12.100]',-0.084,0.021
'[10:20:12.104]',-0.081,0.024
'[10:20:12.108]',-0.085,0.029
'[10:20:12.112]',-0.089,0.030
'[10:20:12.116]',-0.091,0.033
'[10:20:12.120]',-0.089,0.034
'[10:20:12.124]',-0.092,0.037
'[10:20:12.128]',-0.089,0.040
'[10:20:12.132]',-0.087,0.041
'[10:20:12.136]',-0.087,0.045
'[10:20:12.140]',-0.087,0.049
'[10:20:12.144]',-0.086,0.052
'[10:20:12.148]',-0.090,0.050
'[10:20:12.152]',-0.098,0.052
'[10:20:12.156]',-0.101,0.056
'[10:20:12.160]',-0.101,0.060
'[10:20:12.164]',-0.100,0.062
'[10:20:12.168]',-0.100,0.062
'[10:20:12.172]',-0.101,0.070
'[10:20:12.176]',-0.100,0.074
'[10:20:12.180]',-0.101,0.072
'[10:20:12.184]',-0.106,0.075
'[10:20:12.188]',-0.114,0.084
'[10:20:12.192]',-0.111,0.094
'[10:20:12.196]',-0.109,0.099
'[10:20:12.200]',-0.114,0.105
'[10:20:12.204]',-0.122,0.107
'[10:20:12.208]',-0.128,0.114
'[10:20:12.212]',-0.121,0.115
'[10:20:12.216]',-0.119,0.119
'[10:20:12.220]',-0.120,0.121
'[10:20:12.224]',-0.120,0.122
'[10:20:12.228]',-0.115,0.126
'[10:20:12.232]',-0.105,0.122
'[10:20:12.236]',-0.101,0.126
'[10:20:12.240]',-0.091,0.124
'[10:20:12.244]',-0.090,0.124
'[10:20:12.248]',-0.087,0.119
'[10:20:12.252]',-0.080,0.119
'[10:20:12.256]',-0.068,0.120
'[10:20:12.260]',-0.055,0.110
'[10:20:12.264]',-0.048,0.107
'[10:20:12.268]',-0.048,0.102
'[10:20:12.272]',-0.049,0.101
'[10:20:12.276]',-0.044,0.092
'[10:20:12.280]',-0.037,0.089
'[10:20:12.284]',-0.031,0.087
'[10:20:12.288]',-0.031,0.085
'[10:20:12.292]',-0.026,0.080
'[10:20:12.296]',-0.029,0.077
'[10:20:12.300]',-0.034,0.074
'[10:20:12.304]',-0.037,0.072
'[10:20:12.308]',-0.035,0.072
'[10:20:12.312]',-0.033,0.072
'[10:20:12.316]',-0.036,0.077
'[10:20:12.320]',-0.039,0.077
'[10:20:12.324]',-0.040,0.079
'[10:20:12.328]',-0.035,0.080
'[10:20:12.332]',-0.033,0.080
'[10:20:12.336]',-0.035,0.083
'[10:20:12.340]',-0.031,0.083
'[10:20:12.344]',-0.025,0.084
'[10:20:12.348]',-0.019,0.087
'[10:20:12.352]',-0.018,0.092
'[10:20:12.356]',-0.013,0.102
'[10:20:12.360]',-0.013,0.115
'[10:20:12.364]',-0.011,0.124
'[10:20:12.368]',-0.007,0.128
'[10:20:12.372]',0.000,0.128
'[10:20:12.376]',0.011,0.122
'[10:20:12.380]',0.020,0.113
'[10:20:12.384]',0.029,0.095
'[10:20:12.388]',0.037,0.076
'[10:20:12.392]',0.048,0.060
'[10:20:12.396]',0.052,0.051
'[10:20:12.400]',0.052,0.049
'[10:20:12.404]',0.045,0.052
'[10:20:12.408]',0.033,0.056
'[10:20:12.412]',0.022,0.059
'[10:20:12.416]',0.015,0.058
'[10:20:12.420]',0.018,0.056
'[10:20:12.424]',0.009,0.056
'[10:20:12.428]',0.004,0.055
'[10:20:12.432]',-0.001,0.056
'[10:20:12.436]',-0.003,0.056
'[10:20:12.440]',-0.003,0.059
'[10:20:12.444]',0.001,0.059
'[10:20:12.448]',0.011,0.054
'[10:20:12.452]',0.011,0.045
'[10:20:12.456]',0.013,0.036
'[10:20:12.460]',0.009,0.031
'[10:20:12.464]',0.014,0.030
'[10:20:12.468]',0.015,0.021
'[10:20:12.472]',0.009,0.018
'[10:20:12.476]',-0.009,0.016
'[10:20:12.480]',-0.026,0.011
'[10:20:12.484]',-0.034,0.007
'[10:20:12.488]',-0.043,0.004
'[10:20:12.492]',-0.055,0.005
'[10:20:12.496]',-0.065,0.003
'[10:20:12.500]',-0.068,0.001
'[10:20:12.504]',-0.070,0.006
'[10:20:12.508]',-0.076,0.010
'[10:20:12.512]',-0.079,0.009
'[10:20:12.516]',-0.079,0.007
'[10:20:12.520]',-0.077,0.007
'[10:20:12.524]',-0.081,0.009
'[10:20:12.528]',-0.086,0.014
'[10:20:12.532]',-0.085,0.013
'[10:20:12.536]',-0.083,0.016
'[10:20:12.540]',-0.077,0.018
'[10:20:12.544]',-0.079,0.018
'[10:20:12.548]',-0.076,0.015
'[10:20:12.552]',-0.076,0.018
'[10:20:12.556]',-0.080,0.018
'[10:20:12.560]',-0.085,0.016
'[10:20:12.564]',-0.085,0.018
'[10:20:12.568]',-0.084,0.020
'[10:20:12.572]',-0.089,0.021
'[10:20:12.576]',-0.091,0.021
'[10:20:12.580]',-0.095,0.021
'[10:20:12.584]',-0.095,0.024
'[10:20:12.588]',-0.094,0.021
'[10:20:12.592]',-0.091,0.019
'[10:20:12.596]',-0.085,0.015
'[10:20:12.600]',-0.081,0.016
'[10:20:12.604]',-0.083,0.019
'[10:20:12.608]',-0.090,0.021
'[10:20:12.612]',-0.095,0.024
