'Time','ECG','ECG'
'[12:00:14.480]',-0.122,-0.160
'[12:00:14.484]',-0.128,-0.163
'[12:00:14.488]',-0.129,-0.165
'[12:00:14.492]',-0.136,-0.171
'[12:00:14.496]',-0.141,-0.176
'[12:00:14.500]',-0.150,-0.180
'[12:00:14.504]',-0.151,-0.179
'[12:00:14.508]',-0.155,-0.182
'[12:00:14.512]',-0.160,-0.188
'[12:00:14.516]',-0.161,-0.200
'[12:00:14.520]',-0.163,-0.207
'[12:00:14.524]',-0.161,-0.233
'[12:00:14.528]',-0.168,-0.338
'[12:00:14.532]',-0.171,-0.509
'[12:00:14.536]',-0.175,-0.463
'[12:00:14.540]',-0.176,0.129
'[12:00:14.544]',-0.180,0.907
'[12:00:14.548]',-0.186,1.363
'[12:00:14.552]',-0.188,1.357
'[12:00:14.556]',-0.198,1.150
'[12:00:14.560]',-0.247,0.963
'[12:00:14.564]',-0.390,0.835
'[12:00:14.568]',-0.534,0.695
'[12:00:14.572]',-0.296,0.560
'[12:00:14.576]',0.370,0.386
'[12:00:14.580]',0.948,0.212
'[12:00:14.584]',1.139,0.011
'[12:00:14.588]',1.029,-0.195
'[12:00:14.592]',0.890,-0.409
'[12:00:14.596]',0.757,-0.605
'[12:00:14.600]',0.657,-0.784
'[12:00:14.604]',0.540,-0.925
'[12:00:14.608]',0.417,-1.062
'[12:00:14.612]',0.275,-1.176
'[12:00:14.616]',0.115,-1.272
'[12:00:14.620]',-0.068,-1.354
'[12:00:14.624]',-0.254,-1.410
'[12:00:14.628]',-0.441,-1.469
'[12:00:14.632]',-0.610,-1.498
'[12:00:14.636]',-0.755,-1.536
'[12:00:14.640]',-0.890,-1.540
'[12:00:14.644]',-1.009,-1.550
'[12:00:14.648]',-1.136,-1.550
'[12:00:14.652]',-1.219,-1.545
'[12:00:14.656]',-1.310,-1.552
'[12:00:14.660]',-1.355,-1.541
'[12:00:14.664]',-1.415,-1.548
'[12:00:14.668]',-1.445,-1.508
'[12:00:14.672]',-1.471,-1.469
'[12:00:14.676]',-1.496,-1.379
'[12:00:14.680]',-1.495,-1.268
'[12:00:14.684]',-1.510,-1.134
'[12:00:14.688]',-1.490,-0.973
'[12:00:14.692]',-1.509,-0.815
'[12:00:14.696]',-1.492,-0.651
'[12:00:14.700]',-1.491,-0.520
'[12:00:14.704]',-1.454,-0.393
'[12:00:14.708]',-1.396,-0.268
'[12:00:14.712]',-1.315,-0.140
'[12:00:14.716]',-1.184,-0.016
'[12:00:14.720]',-1.056,0.099
'[12:00:14.724]',-0.896,0.201
'[12:00:14.728]',-0.750,0.301
'[12:00:14.732]',-0.610,0.359
'[12:00:14.736]',-0.490,0.398
'[12:00:14.740]',-0.379,0.406
'[12:00:14.744]',-0.259,0.424
'[12:00:14.748]',-0.146,0.439
'[12:00:14.752]',-0.040,0.453
'[12:00:14.756]',0.056,0.468
'[12:00:14.760]',0.144,0.474
'[12:00:14.764]',0.224,0.495
'[12:00:14.768]',0.265,0.504
'[12:00:14.772]',0.287,0.529
'[12:00:14.776]',0.296,0.534
'[12:00:14.780]',0.300,0.555
'[12:00:14.784]',0.311,0.574
'[12:00:14.788]',0.314,0.591
'[12:00:14.792]',0.326,0.609
'[12:00:14.796]',0.328,0.614
'[12:00:14.800]',0.338,0.637
'[12:00:14.804]',0.345,0.646
'[12:00:14.808]',0.351,0.676
'[12:00:14.812]',0.359,0.686
'[12:00:14.816]',0.361,0.709
'[12:00:14.820]',0.375,0.726
'[12:00:14.824]',0.381,0.745
'[12:00:14.828]',0.395,0.767
'[12:00:14.832]',0.400,0.780
'[12:00:14.836]',0.416,0.810
'[12:00:14.840]',0.430,0.826
'[12:00:14.844]',0.441,0.858
'[12:00:14.848]',0.456,0.871
'[12:00:14.852]',0.465,0.895
'[12:00:14.856]',0.489,0.919
'[12:00:14.860]',0.501,0.944
'[12:00:14.864]',0.521,0.974
'[12:00:14.868]',0.531,0.996
'[12:00:14.872]',0.550,1.035
'[12:00:14.876]',0.569,1.059
'[12:00:14.880]',0.585,1.090
'[12:00:14.884]',0.609,1.106
'[12:00:14.888]',0.620,1.125
'[12:00:14.892]',0.646,1.149
'[12:00:14.896]',0.659,1.169
'[12:00:14.900]',0.681,1.192
'[12:00:14.904]',0.700,1.200
'[12:00:14.908]',0.723,1.219
'[12:00:14.912]',0.752,1.222
'[12:00:14.916]',0.764,1.224
'[12:00:14.920]',0.789,1.225
'[12:00:14.924]',0.795,1.218
'[12:00:14.928]',0.814,1.212
'[12:00:14.932]',0.814,1.186
'[12:00:14.936]',0.823,1.169
'[12:00:14.940]',0.830,1.134
'[12:00:14.944]',0.836,1.100
'[12:00:14.948]',0.845,1.061
'[12:00:14.952]',0.835,1.019
'[12:00:14.956]',0.840,0.986
'[12:00:14.960]',0.824,0.939
'[12:00:14.964]',0.816,0.900
'[12:00:14.968]',0.795,0.849
'[12:00:14.972]',0.777,0.812
'[12:00:14.976]',0.760,0.770
'[12:00:14.980]',0.725,0.730
'[12:00:14.984]',0.703,0.690
'[12:00:14.988]',0.662,0.654
'[12:00:14.992]',0.640,0.629
'[12:00:14.996]',0.599,0.593
'[12:00:15.000]',0.565,0.571
'[12:00:15.004]',0.531,0.540
'[12:00:15.008]',0.495,0.526
'[12:00:15.012]',0.464,0.510
'[12:00:15.016]',0.425,0.494
'[12:00:15.020]',0.399,0.485
'[12:00:15.024]',0.365,0.469
'[12:00:15.028]',0.347,0.472
'[12:00:15.032]',0.323,0.466
'[12:00:15.036]',0.300,0.481
'[12:00:15.040]',0.282,0.490
'[12:00:15.044]',0.265,0.515
'[12:00:15.048]',0.255,0.530
'[12:00:15.052]',0.235,0.534
'[12:00:15.056]',0.226,0.536
'[12:00:15.060]',0.217,0.526
'[12:00:15.064]',0.221,0.530
'[12:00:15.068]',0.229,0.522
'[12:00:15.072]',0.240,0.531
'[12:00:15.076]',0.254,0.524
'[12:00:15.080]',0.268,0.527
'[12:00:15.084]',0.282,0.530
'[12:00:15.088]',0.285,0.530
'[12:00:15.092]',0.290,0.522
'[12:00:15.096]',0.289,0.499
'[12:00:15.100]',0.291,0.487
'[12:00:15.104]',0.292,0.459
'[12:00:15.108]',0.294,0.440
'[12:00:15.112]',0.295,0.404
'[12:00:15.116]',0.296,0.369
'[12:00:15.120]',0.302,0.323
'[12:00:15.124]',0.295,0.273
'[12:00:15.128]',0.287,0.231
'[12:00:15.132]',0.270,0.190
'[12:00:15.136]',0.260,0.155
'[12:00:15.140]',0.241,0.114
'[12:00:15.144]',0.220,0.075
'[12:00:15.148]',0.195,0.033
'[12:00:15.152]',0.160,-0.007
'[12:00:15.156]',0.125,-0.043
'[12:00:15.160]',0.081,-0.072
'[12:00:15.164]',0.045,-0.096
'[12:00:15.168]',0.010,-0.122
'[12:00:15.172]',-0.022,-0.151
'[12:00:15.176]',-0.058,-0.176
'[12:00:15.180]',-0.090,-0.203
'[12:00:15.184]',-0.120,-0.229
'[12:00:15.188]',-0.152,-0.255
'[12:00:15.192]',-0.175,-0.284
'[12:00:15.196]',-0.191,-0.302
'[12:00:15.200]',-0.209,-0.328
'[12:00:15.204]',-0.229,-0.349
'[12:00:15.208]',-0.249,-0.375
'[12:00:15.212]',-0.264,-0.389
'[12:00:15.216]',-0.282,-0.405
'[12:00:15.220]',-0.305,-0.424
'[12:00:15.224]',-0.323,-0.440
'[12:00:15.228]',-0.340,-0.459
'[12:00:15.232]',-0.347,-0.466
'[12:00:15.236]',-0.364,-0.482
'[12:00:15.240]',-0.372,-0.491
'[12:00:15.244]',-0.390,-0.501
'[12:00:15.248]',-0.404,-0.505
'[12:00:15.252]',-0.410,-0.506
'[12:00:15.256]',-0.426,-0.515
'[12:00:15.260]',-0.431,-0.521
'[12:00:15.264]',-0.443,-0.537
'[12:00:15.268]',-0.445,-0.536
'[12:00:15.272]',-0.455,-0.546
'[12:00:15.276]',-0.464,-0.545
'[12:00:15.280]',-0.465,-0.546
'[12:00:15.284]',-0.468,-0.547
'[12:00:15.288]',-0.464,-0.547
'[12:00:15.292]',-0.475,-0.555
'[12:00:15.296]',-0.475,-0.551
'[12:00:15.300]',-0.485,-0.559
'[12:00:15.304]',-0.489,-0.546
'[12:00:15.308]',-0.495,-0.549
'[12:00:15.312]',-0.500,-0.542
'[12:00:15.316]',-0.495,-0.537
'[12:00:15.320]',-0.502,-0.522
'[12:00:15.324]',-0.496,-0.500
'[12:00:15.328]',-0.506,-0.481
'[12:00:15.332]',-0.500,-0.429
'[12:00:15.336]',-0.506,-0.366
'[12:00:15.340]',-0.502,-0.276
'[12:00:15.344]',-0.499,-0.184
'[12:00:15.348]',-0.497,-0.090
'[12:00:15.352]',-0.485,0.006
'[12:00:15.356]',-0.477,0.099
'[12:00:15.360]',-0.455,0.184
'[12:00:15.364]',-0.436,0.265
'[12:00:15.368]',-0.389,0.341
'[12:00:15.372]',-0.321,0.422
'[12:00:15.376]',-0.244,0.485
'[12:00:15.380]',-0.163,0.545
'[12:00:15.384]',-0.086,0.573
'[12:00:15.388]',-0.005,0.566
'[12:00:15.392]',0.072,0.531
'[12:00:15.396]',0.142,0.458
'[12:00:15.400]',0.211,0.389
'[12:00:15.404]',0.278,0.310
'[12:00:15.408]',0.339,0.254
'[12:00:15.412]',0.390,0.205
'[12:00:15.416]',0.425,0.182
'[12:00:15.420]',0.446,0.193
'[12:00:15.424]',0.425,0.234
'[12:00:15.428]',0.390,0.287
'[12:00:15.432]',0.328,0.314
'[12:00:15.436]',0.269,0.296
'[12:00:15.440]',0.210,0.205
'[12:00:15.444]',0.160,0.059
'[12:00:15.448]',0.129,-0.128
'[12:00:15.452]',0.114,-0.305
'[12:00:15.456]',0.136,-0.445
'[12:00:15.460]',0.179,-0.536
'[12:00:15.464]',0.220,-0.589
'[12:00:15.468]',0.228,-0.609
'[12:00:15.472]',0.189,-0.623
'[12:00:15.476]',0.081,-0.625
'[12:00:15.480]',-0.060,-0.640
'[12:00:15.484]',-0.229,-0.659
'[12:00:15.488]',-0.374,-0.680
'[12:00:15.492]',-0.486,-0.703
'[12:00:15.496]',-0.551,-0.714
'[12:00:15.500]',-0.588,-0.731
'[12:00:15.504]',-0.600,-0.731
'[12:00:15.508]',-0.610,-0.739
'[12:00:15.512]',-0.625,-0.740
'[12:00:15.516]',-0.640,-0.746
'[12:00:15.520]',-0.666,-0.756
'[12:00:15.524]',-0.677,-0.756
'[12:00:15.528]',-0.696,-0.767
'[12:00:15.532]',-0.701,-0.765
'[12:00:15.536]',-0.711,-0.781
'[12:00:15.540]',-0.713,-0.780
'[12:00:15.544]',-0.720,-0.785
'[12:00:15.548]',-0.734,-0.790
'[12:00:15.552]',-0.733,-0.794
'[12:00:15.556]',-0.745,-0.810
'[12:00:15.560]',-0.740,-0.807
'[12:00:15.564]',-0.752,-0.825
'[12:00:15.568]',-0.754,-0.824
'[12:00:15.572]',-0.764,-0.839
'[12:00:15.576]',-0.770,-0.840
'[12:00:15.580]',-0.771,-0.846
'[12:00:15.584]',-0.786,-0.853
'[12:00:15.588]',-0.782,-0.858
'[12:00:15.592]',-0.802,-0.876
'[12:00:15.596]',-0.800,-0.868
'[12:00:15.600]',-0.815,-0.885
'[12:00:15.604]',-0.823,-0.875
'[12:00:15.608]',-0.829,-0.891
'[12:00:15.612]',-0.834,-0.891
'[12:00:15.616]',-0.828,-0.901
'[12:00:15.620]',-0.848,-0.912
'[12:00:15.624]',-0.843,-0.905
'[12:00:15.628]',-0.864,-0.914
'[12:00:15.632]',-0.863,-0.899
'[12:00:15.636]',-0.882,-0.915
'[12:00:15.640]',-0.886,-0.897
'[12:00:15.644]',-0.885,-0.904
'[12:00:15.648]',-0.892,-0.891
'[12:00:15.652]',-0.881,-0.885
'[12:00:15.656]',-0.892,-0.877
'[12:00:15.660]',-0.877,-0.853
'[12:00:15.664]',-0.887,-0.851
'[12:00:15.668]',-0.879,-0.823
'[12:00:15.672]',-0.881,-0.821
'[12:00:15.676]',-0.874,-0.794
'[12:00:15.680]',-0.860,-0.787
'[12:00:15.684]',-0.856,-0.762
'[12:00:15.688]',-0.836,-0.736
'[12:00:15.692]',-0.833,-0.714
'[12:00:15.696]',-0.806,-0.676
'[12:00:15.700]',-0.799,-0.651
'[12:00:15.704]',-0.775,-0.613
'[12:00:15.708]',-0.756,-0.595
'[12:00:15.712]',-0.745,-0.560
'[12:00:15.716]',-0.720,-0.531
'[12:00:15.720]',-0.704,-0.501
'[12:00:15.724]',-0.675,-0.474
'[12:00:15.728]',-0.655,-0.456
'[12:00:15.732]',-0.619,-0.429
'[12:00:15.736]',-0.591,-0.410
'[12:00:15.740]',-0.561,-0.386
'[12:00:15.744]',-0.532,-0.378
'[12:00:15.748]',-0.501,-0.360
'[12:00:15.752]',-0.470,-0.346
'[12:00:15.756]',-0.448,-0.340
'[12:00:15.760]',-0.422,-0.329
'[12:00:15.764]',-0.401,-0.320
'[12:00:15.768]',-0.378,-0.306
'[12:00:15.772]',-0.356,-0.306
'[12:00:15.776]',-0.339,-0.300
'[12:00:15.780]',-0.326,-0.290
'[12:00:15.784]',-0.316,-0.280
'[12:00:15.788]',-0.305,-0.271
'[12:00:15.792]',-0.300,-0.264
'[12:00:15.796]',-0.287,-0.256
'[12:00:15.800]',-0.279,-0.249
'[12:00:15.804]',-0.276,-0.236
'[12:00:15.808]',-0.274,-0.228
'[12:00:15.812]',-0.270,-0.214
'[12:00:15.816]',-0.263,-0.199
'[12:00:15.820]',-0.253,-0.185
'[12:00:15.824]',-0.244,-0.175
'[12:00:15.828]',-0.239,-0.166
'[12:00:15.832]',-0.233,-0.152
'[12:00:15.836]',-0.226,-0.141
'[12:00:15.840]',-0.216,-0.128
'[12:00:15.844]',-0.214,-0.119
'[12:00:15.848]',-0.205,-0.109
'[12:00:15.852]',-0.194,-0.101
'[12:00:15.856]',-0.188,-0.096
'[12:00:15.860]',-0.179,-0.090
'[12:00:15.864]',-0.175,-0.087
'[12:00:15.868]',-0.161,-0.083
'[12:00:15.872]',-0.158,-0.074
'[12:00:15.876]',-0.151,-0.070
'[12:00:15.880]',-0.142,-0.070
'[12:00:15.884]',-0.138,-0.066
'[12:00:15.888]',-0.131,-0.069
'[12:00:15.892]',-0.126,-0.071
'[12:00:15.896]',-0.124,-0.072
'[12:00:15.900]',-0.119,-0.074
'[12:00:15.904]',-0.114,-0.070
'[12:00:15.908]',-0.114,-0.065
'[12:00:15.912]',-0.111,-0.062
'[12:00:15.916]',-0.110,-0.065
'[12:00:15.920]',-0.109,-0.061
'[12:00:15.924]',-0.104,-0.058
'[12:00:15.928]',-0.102,-0.055
'[12:00:15.932]',-0.101,-0.056
'[12:00:15.936]',-0.101,-0.056
'[12:00:15.940]',-0.096,-0.056
'[12:00:15.944]',-0.095,-0.056
'[12:00:15.948]',-0.100,-0.059
'[12:00:15.952]',-0.105,-0.065
'[12:00:15.956]',-0.104,-0.069
'[12:00:15.960]',-0.101,-0.069
'[12:00:15.964]',-0.105,-0.075
'[12:00:15.968]',-0.109,-0.083
'[12:00:15.972]',-0.113,-0.095
'[12:00:15.976]',-0.113,-0.105
'[12:00:15.980]',-0.116,-0.121
'[12:00:15.984]',-0.120,-0.134
'[12:00:15.988]',-0.125,-0.145
'[12:00:15.992]',-0.129,-0.156
'[12:00:15.996]',-0.131,-0.169
'[12:00:16.000]',-0.140,-0.185
'[12:00:16.004]',-0.149,-0.199
'[12:00:16.008]',-0.159,-0.212
'[12:00:16.012]',-0.172,-0.223
'[12:00:16.016]',-0.186,-0.237
'[12:00:16.020]',-0.196,-0.253
'[12:00:16.024]',-0.201,-0.266
'[12:00:16.028]',-0.211,-0.282
'[12:00:16.032]',-0.224,-0.294
'[12:00:16.036]',-0.236,-0.307
'[12:00:16.040]',-0.245,-0.315
'[12:00:16.044]',-0.253,-0.331
'[12:00:16.048]',-0.258,-0.343
'[12:00:16.052]',-0.270,-0.355
'[12:00:16.056]',-0.280,-0.366
'[12:00:16.060]',-0.287,-0.376
'[12:00:16.064]',-0.297,-0.390
'[12:00:16.068]',-0.304,-0.400
'[12:00:16.072]',-0.310,-0.415
'[12:00:16.076]',-0.315,-0.416
'[12:00:16.080]',-0.323,-0.419
'[12:00:16.084]',-0.335,-0.425
'[12:00:16.088]',-0.340,-0.430
'[12:00:16.092]',-0.345,-0.438
'[12:00:16.096]',-0.343,-0.439
'[12:00:16.100]',-0.350,-0.445
'[12:00:16.104]',-0.354,-0.445
'[12:00:16.108]',-0.356,-0.448
'[12:00:16.112]',-0.357,-0.445
'[12:00:16.116]',-0.355,-0.444
'[12:00:16.120]',-0.360,-0.446
'[12:00:16.124]',-0.359,-0.441
'[12:00:16.128]',-0.362,-0.430
'[12:00:16.132]',-0.360,-0.404
'[12:00:16.136]',-0.361,-0.388
'[12:00:16.140]',-0.362,-0.367
'[12:00:16.144]',-0.362,-0.354
'[12:00:16.148]',-0.362,-0.340
'[12:00:16.152]',-0.360,-0.333
'[12:00:16.156]',-0.364,-0.330
'[12:00:16.160]',-0.351,-0.320
'[12:00:16.164]',-0.336,-0.315
'[12:00:16.168]',-0.309,-0.300
'[12:00:16.172]',-0.296,-0.290
'[12:00:16.176]',-0.280,-0.270
'[12:00:16.180]',-0.265,-0.249
'[12:00:16.184]',-0.258,-0.234
'[12:00:16.188]',-0.250,-0.231
'[12:00:16.192]',-0.250,-0.233
'[12:00:16.196]',-0.239,-0.225
'[12:00:16.200]',-0.231,-0.228
'[12:00:16.204]',-0.220,-0.231
'[12:00:16.208]',-0.209,-0.254
'[12:00:16.212]',-0.191,-0.279
'[12:00:16.216]',-0.175,-0.346
'[12:00:16.220]',-0.170,-0.482
'[12:00:16.224]',-0.166,-0.566
'[12:00:16.228]',-0.168,-0.237
'[12:00:16.232]',-0.166,0.502
'[12:00:16.236]',-0.172,1.096
'[12:00:16.240]',-0.180,1.177
'[12:00:16.244]',-0.199,1.004
'[12:00:16.248]',-0.239,0.811
'[12:00:16.252]',-0.333,0.671
'[12:00:16.256]',-0.492,0.545
'[12:00:16.260]',-0.440,0.396
'[12:00:16.264]',0.034,0.249
'[12:00:16.268]',0.662,0.081
'[12:00:16.272]',1.012,-0.086
'[12:00:16.276]',0.966,-0.266
'[12:00:16.280]',0.799,-0.458
'[12:00:16.284]',0.674,-0.623
'[12:00:16.288]',0.555,-0.767
'[12:00:16.292]',0.456,-0.900
'[12:00:16.296]',0.328,-1.014
'[12:00:16.300]',0.203,-1.130
'[12:00:16.304]',0.055,-1.208
'[12:00:16.308]',-0.099,-1.294
'[12:00:16.312]',-0.273,-1.341
'[12:00:16.316]',-0.439,-1.381
'[12:00:16.320]',-0.594,-1.403
'[12:00:16.324]',-0.728,-1.414
'[12:00:16.328]',-0.859,-1.435
'[12:00:16.332]',-0.968,-1.430
'[12:00:16.336]',-1.066,-1.441
'[12:00:16.340]',-1.153,-1.421
'[12:00:16.344]',-1.218,-1.426
'[12:00:16.348]',-1.280,-1.411
'[12:00:16.352]',-1.305,-1.395
'[12:00:16.356]',-1.344,-1.376
'[12:00:16.360]',-1.350,-1.334
'[12:00:16.364]',-1.369,-1.285
'[12:00:16.368]',-1.365,-1.188
'[12:00:16.372]',-1.365,-1.086
'[12:00:16.376]',-1.364,-0.956
'[12:00:16.380]',-1.363,-0.819
'[12:00:16.384]',-1.373,-0.671
'[12:00:16.388]',-1.343,-0.529
'[12:00:16.392]',-1.330,-0.396
'[12:00:16.396]',-1.272,-0.268
'[12:00:16.400]',-1.204,-0.139
'[12:00:16.404]',-1.099,-0.010
'[12:00:16.408]',-0.991,0.120
'[12:00:16.412]',-0.874,0.241
'[12:00:16.416]',-0.735,0.349
'[12:00:16.420]',-0.598,0.438
'[12:00:16.424]',-0.460,0.482
'[12:00:16.428]',-0.335,0.521
'[12:00:16.432]',-0.217,0.539
'[12:00:16.436]',-0.096,0.574
'[12:00:16.440]',0.020,0.596
'[12:00:16.444]',0.130,0.625
'[12:00:16.448]',0.235,0.647
'[12:00:16.452]',0.312,0.675
'[12:00:16.456]',0.375,0.714
'[12:00:16.460]',0.399,0.731
'[12:00:16.464]',0.424,0.764
'[12:00:16.468]',0.444,0.776
'[12:00:16.472]',0.465,0.815
'[12:00:16.476]',0.486,0.835
'[12:00:16.480]',0.497,0.870
'[12:00:16.484]',0.524,0.897
'[12:00:16.488]',0.539,0.924
'[12:00:16.492]',0.569,0.960
'[12:00:16.496]',0.581,0.973
'[12:00:16.500]',0.609,1.014
'[12:00:16.504]',0.629,1.030
'[12:00:16.508]',0.656,1.079
'[12:00:16.512]',0.679,1.103
'[12:00:16.516]',0.694,1.137
'[12:00:16.520]',0.728,1.171
'[12:00:16.524]',0.743,1.200
'[12:00:16.528]',0.774,1.242
'[12:00:16.532]',0.785,1.255
'[12:00:16.536]',0.815,1.295
'[12:00:16.540]',0.836,1.306
'[12:00:16.544]',0.855,1.346
'[12:00:16.548]',0.877,1.357
'[12:00:16.552]',0.889,1.384
'[12:00:16.556]',0.920,1.401
'[12:00:16.560]',0.935,1.414
'[12:00:16.564]',0.961,1.434
'[12:00:16.568]',0.969,1.429
'[12:00:16.572]',0.984,1.449
'[12:00:16.576]',1.005,1.441
'[12:00:16.580]',1.020,1.451
'[12:00:16.584]',1.044,1.431
'[12:00:16.588]',1.052,1.416
'[12:00:16.592]',1.077,1.400
'[12:00:16.596]',1.077,1.370
'[12:00:16.600]',1.087,1.345
'[12:00:16.604]',1.085,1.298
'[12:00:16.608]',1.089,1.264
'[12:00:16.612]',1.093,1.204
'[12:00:16.616]',1.089,1.146
'[12:00:16.620]',1.090,1.083
'[12:00:16.624]',1.071,1.025
'[12:00:16.628]',1.065,0.970
'[12:00:16.632]',1.038,0.904
'[12:00:16.636]',1.011,0.851
'[12:00:16.640]',0.983,0.787
'[12:00:16.644]',0.953,0.735
'[12:00:16.648]',0.921,0.676
'[12:00:16.652]',0.874,0.620
'[12:00:16.656]',0.841,0.571
'[12:00:16.660]',0.795,0.526
'[12:00:16.664]',0.759,0.490
'[12:00:16.668]',0.710,0.446
'[12:00:16.672]',0.669,0.411
'[12:00:16.676]',0.634,0.378
'[12:00:16.680]',0.586,0.349
'[12:00:16.684]',0.545,0.321
'[12:00:16.688]',0.495,0.299
'[12:00:16.692]',0.456,0.285
'[12:00:16.696]',0.415,0.265
'[12:00:16.700]',0.380,0.253
'[12:00:16.704]',0.350,0.235
'[12:00:16.708]',0.320,0.226
'[12:00:16.712]',0.297,0.219
'[12:00:16.716]',0.270,0.211
'[12:00:16.720]',0.250,0.209
'[12:00:16.724]',0.229,0.201
'[12:00:16.728]',0.215,0.201
'[12:00:16.732]',0.198,0.195
'[12:00:16.736]',0.181,0.195
'[12:00:16.740]',0.170,0.191
'[12:00:16.744]',0.161,0.198
'[12:00:16.748]',0.159,0.204
'[12:00:16.752]',0.146,0.210
'[12:00:16.756]',0.141,0.221
'[12:00:16.760]',0.135,0.229
'[12:00:16.764]',0.139,0.245
'[12:00:16.768]',0.138,0.250
'[12:00:16.772]',0.131,0.261
'[12:00:16.776]',0.130,0.266
'[12:00:16.780]',0.130,0.280
'[12:00:16.784]',0.135,0.287
'[12:00:16.788]',0.133,0.291
'[12:00:16.792]',0.140,0.299
'[12:00:16.796]',0.146,0.302
'[12:00:16.800]',0.150,0.314
'[12:00:16.804]',0.151,0.312
'[12:00:16.808]',0.155,0.319
'[12:00:16.812]',0.159,0.319
'[12:00:16.816]',0.160,0.319
'[12:00:16.820]',0.165,0.314
'[12:00:16.824]',0.163,0.305
'[12:00:16.828]',0.168,0.301
'[12:00:16.832]',0.165,0.290
'[12:00:16.836]',0.165,0.285
'[12:00:16.840]',0.161,0.270
'[12:00:16.844]',0.159,0.261
'[12:00:16.848]',0.156,0.249
'[12:00:16.852]',0.150,0.237
'[12:00:16.856]',0.145,0.221
'[12:00:16.860]',0.134,0.205
'[12:00:16.864]',0.129,0.194
'[12:00:16.868]',0.119,0.179
'[12:00:16.872]',0.111,0.168
'[12:00:16.876]',0.102,0.150
'[12:00:16.880]',0.095,0.140
'[12:00:16.884]',0.092,0.124
'[12:00:16.888]',0.077,0.107
'[12:00:16.892]',0.069,0.089
'[12:00:16.896]',0.059,0.075
'[12:00:16.900]',0.050,0.061
'[12:00:16.904]',0.037,0.044
'[12:00:16.908]',0.029,0.025
'[12:00:16.912]',0.022,0.013
'[12:00:16.916]',0.013,0.004
'[12:00:16.920]',0.005,-0.005
'[12:00:16.924]',-0.006,-0.018
'[12:00:16.928]',-0.014,-0.025
'[12:00:16.932]',-0.021,-0.034
'[12:00:16.936]',-0.030,-0.045
'[12:00:16.940]',-0.043,-0.055
'[12:00:16.944]',-0.052,-0.065
'[12:00:16.948]',-0.055,-0.069
'[12:00:16.952]',-0.060,-0.072
'[12:00:16.956]',-0.066,-0.075
'[12:00:16.960]',-0.072,-0.081
'[12:00:16.964]',-0.077,-0.086
'[12:00:16.968]',-0.084,-0.085
'[12:00:16.972]',-0.089,-0.090
'[12:00:16.976]',-0.095,-0.095
'[12:00:16.980]',-0.101,-0.100
'[12:00:16.984]',-0.104,-0.101
'[12:00:16.988]',-0.105,-0.102
'[12:00:16.992]',-0.111,-0.106
'[12:00:16.996]',-0.114,-0.110
'[12:00:17.000]',-0.116,-0.110
'[12:00:17.004]',-0.113,-0.106
'[12:00:17.008]',-0.124,-0.111
'[12:00:17.012]',-0.131,-0.113
'[12:00:17.016]',-0.134,-0.111
'[12:00:17.020]',-0.134,-0.107
'[12:00:17.024]',-0.135,-0.106
'[12:00:17.028]',-0.140,-0.110
'[12:00:17.032]',-0.140,-0.107
'[12:00:17.036]',-0.142,-0.107
'[12:00:17.040]',-0.145,-0.105
'[12:00:17.044]',-0.149,-0.111
'[12:00:17.048]',-0.152,-0.120
'[12:00:17.052]',-0.150,-0.168
'[12:00:17.056]',-0.150,-0.300
'[12:00:17.060]',-0.150,-0.412
'[12:00:17.064]',-0.155,-0.140
'[12:00:17.068]',-0.158,0.578
'[12:00:17.072]',-0.164,1.264
'[12:00:17.076]',-0.163,1.439
'[12:00:17.080]',-0.165,1.288
'[12:00:17.084]',-0.184,1.071
'[12:00:17.088]',-0.256,0.895
'[12:00:17.092]',-0.411,0.741
'[12:00:17.096]',-0.393,0.550
'[12:00:17.100]',0.052,0.359
'[12:00:17.104]',0.686,0.136
'[12:00:17.108]',1.093,-0.084
'[12:00:17.112]',1.083,-0.300
'[12:00:17.116]',0.911,-0.515
'[12:00:17.120]',0.776,-0.694
'[12:00:17.124]',0.635,-0.853
'[12:00:17.128]',0.514,-0.999
'[12:00:17.132]',0.349,-1.113
'[12:00:17.136]',0.181,-1.218
'[12:00:17.140]',-0.007,-1.274
'[12:00:17.144]',-0.203,-1.349
'[12:00:17.148]',-0.395,-1.376
'[12:00:17.152]',-0.573,-1.403
'[12:00:17.156]',-0.736,-1.416
'[12:00:17.160]',-0.880,-1.417
'[12:00:17.164]',-1.020,-1.433
'[12:00:17.168]',-1.120,-1.420
'[12:00:17.172]',-1.202,-1.436
'[12:00:17.176]',-1.271,-1.427
'[12:00:17.180]',-1.324,-1.441
'[12:00:17.184]',-1.375,-1.423
'[12:00:17.188]',-1.389,-1.390
'[12:00:17.192]',-1.421,-1.351
'[12:00:17.196]',-1.420,-1.282
'[12:00:17.200]',-1.430,-1.206
'[12:00:17.204]',-1.425,-1.085
'[12:00:17.208]',-1.424,-0.964
'[12:00:17.212]',-1.431,-0.811
'[12:00:17.216]',-1.427,-0.664
'[12:00:17.220]',-1.430,-0.525
'[12:00:17.224]',-1.381,-0.399
'[12:00:17.228]',-1.344,-0.274
'[12:00:17.232]',-1.262,-0.151
'[12:00:17.236]',-1.176,-0.020
'[12:00:17.240]',-1.062,0.106
'[12:00:17.244]',-0.944,0.226
'[12:00:17.248]',-0.812,0.339
