'Time','ECG','ECG'
'[11:45:16.292]',-0.040,0.139
'[11:45:16.296]',-0.033,0.155
'[11:45:16.300]',-0.020,0.175
'[11:45:16.304]',-0.015,0.194
'[11:45:16.308]',-0.005,0.209
'[11:45:16.312]',0.005,0.216
'[11:45:16.316]',0.019,0.226
'[11:45:16.320]',0.030,0.228
'[11:45:16.324]',0.043,0.231
'[11:45:16.328]',0.055,0.235
'[11:45:16.332]',0.065,0.241
'[11:45:16.336]',0.072,0.244
'[11:45:16.340]',0.076,0.235
'[11:45:16.344]',0.079,0.224
'[11:45:16.348]',0.080,0.210
'[11:45:16.352]',0.081,0.209
'[11:45:16.356]',0.086,0.212
'[11:45:16.360]',0.089,0.224
'[11:45:16.364]',0.086,0.229
'[11:45:16.368]',0.072,0.221
'[11:45:16.372]',0.066,0.205
'[11:45:16.376]',0.060,0.191
'[11:45:16.380]',0.065,0.184
'[11:45:16.384]',0.071,0.166
'[11:45:16.388]',0.076,0.144
'[11:45:16.392]',0.080,0.117
'[11:45:16.396]',0.064,0.095
'[11:45:16.400]',0.058,0.077
'[11:45:16.404]',0.049,0.059
'[11:45:16.408]',0.040,0.044
'[11:45:16.412]',0.025,0.028
'[11:45:16.416]',0.009,0.014
'[11:45:16.420]',-0.005,0.001
'[11:45:16.424]',-0.016,-0.003
'[11:45:16.428]',-0.028,-0.003
'[11:45:16.432]',-0.040,-0.001
'[11:45:16.436]',-0.050,0.001
'[11:45:16.440]',-0.059,0.000
'[11:45:16.444]',-0.070,-0.005
'[11:45:16.448]',-0.074,-0.014
'[11:45:16.452]',-0.072,-0.015
'[11:45:16.456]',-0.068,-0.007
'[11:45:16.460]',-0.069,0.000
'[11:45:16.464]',-0.068,0.003
'[11:45:16.468]',-0.071,0.003
'[11:45:16.472]',-0.079,0.006
'[11:45:16.476]',-0.081,0.007
'[11:45:16.480]',-0.080,0.007
'[11:45:16.484]',-0.071,0.003
'[11:45:16.488]',-0.071,0.004
'[11:45:16.492]',-0.070,0.007
'[11:45:16.496]',-0.069,0.015
'[11:45:16.500]',-0.070,0.024
'[11:45:16.504]',-0.072,0.028
'[11:45:16.508]',-0.075,0.031
'[11:45:16.512]',-0.071,0.033
'[11:45:16.516]',-0.071,0.029
'[11:45:16.520]',-0.065,0.021
'[11:45:16.524]',-0.062,0.020
'[11:45:16.528]',-0.059,0.028
'[11:45:16.532]',-0.058,0.030
'[11:45:16.536]',-0.060,0.036
'[11:45:16.540]',-0.065,0.041
'[11:45:16.544]',-0.066,0.043
'[11:45:16.548]',-0.064,0.037
'[11:45:16.552]',-0.061,0.045
'[11:45:16.556]',-0.058,0.076
'[11:45:16.560]',-0.055,0.113
'[11:45:16.564]',-0.051,0.110
'[11:45:16.568]',-0.050,0.055
'[11:45:16.572]',-0.052,-0.041
'[11:45:16.576]',-0.050,-0.140
'[11:45:16.580]',-0.029,-0.242
'[11:45:16.584]',-0.001,-0.370
'[11:45:16.588]',0.003,-0.527
'[11:45:16.592]',-0.033,-0.670
'[11:45:16.596]',-0.092,-0.782
'[11:45:16.600]',-0.158,-0.830
'[11:45:16.604]',-0.223,-0.815
'[11:45:16.608]',-0.309,-0.736
'[11:45:16.612]',-0.406,-0.623
'[11:45:16.616]',-0.505,-0.517
'[11:45:16.620]',-0.575,-0.415
'[11:45:16.624]',-0.614,-0.315
'[11:45:16.628]',-0.610,-0.204
'[11:45:16.632]',-0.561,-0.111
'[11:45:16.636]',-0.492,-0.043
'[11:45:16.640]',-0.422,-0.003
'[11:45:16.644]',-0.364,0.024
'[11:45:16.648]',-0.291,0.044
'[11:45:16.652]',-0.221,0.070
'[11:45:16.656]',-0.156,0.095
'[11:45:16.660]',-0.111,0.115
'[11:45:16.664]',-0.081,0.129
'[11:45:16.668]',-0.069,0.140
'[11:45:16.672]',-0.054,0.151
'[11:45:16.676]',-0.040,0.163
'[11:45:16.680]',-0.022,0.175
'[11:45:16.684]',-0.010,0.179
'[11:45:16.688]',0.001,0.186
'[11:45:16.692]',0.015,0.190
'[11:45:16.696]',0.016,0.199
'[11:45:16.700]',0.020,0.207
'[11:45:16.704]',0.024,0.210
'[11:45:16.708]',0.026,0.215
'[11:45:16.712]',0.028,0.211
'[11:45:16.716]',0.031,0.215
'[11:45:16.720]',0.039,0.216
'[11:45:16.724]',0.040,0.224
'[11:45:16.728]',0.045,0.226
'[11:45:16.732]',0.041,0.228
'[11:45:16.736]',0.040,0.229
'[11:45:16.740]',0.040,0.224
'[11:45:16.744]',0.044,0.225
'[11:45:16.748]',0.045,0.220
'[11:45:16.752]',0.051,0.219
'[11:45:16.756]',0.055,0.212
'[11:45:16.760]',0.052,0.215
'[11:45:16.764]',0.052,0.214
'[11:45:16.768]',0.052,0.215
'[11:45:16.772]',0.054,0.215
'[11:45:16.776]',0.049,0.211
'[11:45:16.780]',0.049,0.214
'[11:45:16.784]',0.050,0.205
'[11:45:16.788]',0.051,0.203
'[11:45:16.792]',0.051,0.189
'[11:45:16.796]',0.049,0.181
'[11:45:16.800]',0.049,0.175
'[11:45:16.804]',0.048,0.170
'[11:45:16.808]',0.045,0.169
'[11:45:16.812]',0.043,0.164
'[11:45:16.816]',0.035,0.160
'[11:45:16.820]',0.029,0.150
'[11:45:16.824]',0.025,0.144
'[11:45:16.828]',0.021,0.138
'[11:45:16.832]',0.021,0.130
'[11:45:16.836]',0.021,0.125
'[11:45:16.840]',0.018,0.124
'[11:45:16.844]',0.014,0.122
'[11:45:16.848]',0.005,0.121
'[11:45:16.852]',0.001,0.119
'[11:45:16.856]',-0.001,0.109
'[11:45:16.860]',-0.004,0.096
'[11:45:16.864]',-0.005,0.087
'[11:45:16.868]',-0.005,0.091
'[11:45:16.872]',-0.005,0.095
'[11:45:16.876]',-0.007,0.096
'[11:45:16.880]',-0.014,0.095
'[11:45:16.884]',-0.022,0.098
'[11:45:16.888]',-0.028,0.099
'[11:45:16.892]',-0.028,0.095
'[11:45:16.896]',-0.024,0.089
'[11:45:16.900]',-0.019,0.087
'[11:45:16.904]',-0.025,0.090
'[11:45:16.908]',-0.020,0.095
'[11:45:16.912]',-0.020,0.102
'[11:45:16.916]',-0.024,0.111
'[11:45:16.920]',-0.029,0.115
'[11:45:16.924]',-0.030,0.125
'[11:45:16.928]',-0.025,0.139
'[11:45:16.932]',-0.021,0.152
'[11:45:16.936]',-0.016,0.166
'[11:45:16.940]',-0.014,0.184
'[11:45:16.944]',-0.010,0.207
'[11:45:16.948]',-0.004,0.228
'[11:45:16.952]',0.004,0.247
'[11:45:16.956]',0.014,0.260
'[11:45:16.960]',0.025,0.273
'[11:45:16.964]',0.039,0.280
'[11:45:16.968]',0.048,0.282
'[11:45:16.972]',0.062,0.284
'[11:45:16.976]',0.075,0.281
'[11:45:16.980]',0.085,0.289
'[11:45:16.984]',0.089,0.286
'[11:45:16.988]',0.095,0.282
'[11:45:16.992]',0.104,0.270
'[11:45:16.996]',0.099,0.263
'[11:45:17.000]',0.102,0.263
'[11:45:17.004]',0.104,0.266
'[11:45:17.008]',0.107,0.275
'[11:45:17.012]',0.101,0.268
'[11:45:17.016]',0.095,0.264
'[11:45:17.020]',0.094,0.249
'[11:45:17.024]',0.091,0.240
'[11:45:17.028]',0.099,0.225
'[11:45:17.032]',0.100,0.205
'[11:45:17.036]',0.101,0.182
'[11:45:17.040]',0.095,0.154
'[11:45:17.044]',0.091,0.128
'[11:45:17.048]',0.084,0.101
'[11:45:17.052]',0.076,0.079
'[11:45:17.056]',0.065,0.056
'[11:45:17.060]',0.048,0.037
'[11:45:17.064]',0.033,0.030
'[11:45:17.068]',0.014,0.028
'[11:45:17.072]',-0.001,0.030
'[11:45:17.076]',-0.016,0.030
'[11:45:17.080]',-0.030,0.033
'[11:45:17.084]',-0.041,0.029
'[11:45:17.088]',-0.050,0.021
'[11:45:17.092]',-0.048,0.013
'[11:45:17.096]',-0.043,0.011
'[11:45:17.100]',-0.041,0.014
'[11:45:17.104]',-0.043,0.013
'[11:45:17.108]',-0.044,0.007
'[11:45:17.112]',-0.046,0.010
'[11:45:17.116]',-0.054,0.018
'[11:45:17.120]',-0.055,0.025
'[11:45:17.124]',-0.056,0.029
'[11:45:17.128]',-0.058,0.033
'[11:45:17.132]',-0.061,0.031
'[11:45:17.136]',-0.058,0.033
'[11:45:17.140]',-0.054,0.037
'[11:45:17.144]',-0.051,0.044
'[11:45:17.148]',-0.049,0.049
'[11:45:17.152]',-0.048,0.049
'[11:45:17.156]',-0.046,0.044
'[11:45:17.160]',-0.046,0.037
'[11:45:17.164]',-0.044,0.037
'[11:45:17.168]',-0.039,0.036
'[11:45:17.172]',-0.036,0.039
'[11:45:17.176]',-0.039,0.045
'[11:45:17.180]',-0.044,0.050
'[11:45:17.184]',-0.049,0.051
'[11:45:17.188]',-0.051,0.049
'[11:45:17.192]',-0.052,0.044
'[11:45:17.196]',-0.050,0.045
'[11:45:17.200]',-0.040,0.069
'[11:45:17.204]',-0.040,0.098
'[11:45:17.208]',-0.040,0.095
'[11:45:17.212]',-0.040,0.037
'[11:45:17.216]',-0.040,-0.058
'[11:45:17.220]',-0.036,-0.152
'[11:45:17.224]',-0.021,-0.256
'[11:45:17.228]',0.010,-0.383
'[11:45:17.232]',0.009,-0.527
'[11:45:17.236]',-0.031,-0.671
'[11:45:17.240]',-0.092,-0.771
'[11:45:17.244]',-0.155,-0.831
'[11:45:17.248]',-0.216,-0.811
'[11:45:17.252]',-0.302,-0.741
'[11:45:17.256]',-0.403,-0.634
'[11:45:17.260]',-0.497,-0.530
'[11:45:17.264]',-0.578,-0.420
'[11:45:17.268]',-0.610,-0.302
'[11:45:17.272]',-0.608,-0.191
'[11:45:17.276]',-0.556,-0.107
'[11:45:17.280]',-0.489,-0.052
'[11:45:17.284]',-0.415,-0.016
'[11:45:17.288]',-0.340,0.015
'[11:45:17.292]',-0.263,0.046
'[11:45:17.296]',-0.188,0.074
'[11:45:17.300]',-0.129,0.090
'[11:45:17.304]',-0.090,0.104
'[11:45:17.308]',-0.066,0.125
'[11:45:17.312]',-0.049,0.135
'[11:45:17.316]',-0.025,0.144
'[11:45:17.320]',-0.005,0.151
'[11:45:17.324]',0.001,0.165
'[11:45:17.328]',0.011,0.170
'[11:45:17.332]',0.024,0.169
'[11:45:17.336]',0.031,0.165
'[11:45:17.340]',0.035,0.165
'[11:45:17.344]',0.041,0.175
'[11:45:17.348]',0.048,0.182
'[11:45:17.352]',0.051,0.193
'[11:45:17.356]',0.051,0.193
'[11:45:17.360]',0.045,0.193
'[11:45:17.364]',0.046,0.191
'[11:45:17.368]',0.048,0.190
'[11:45:17.372]',0.056,0.191
'[11:45:17.376]',0.058,0.190
'[11:45:17.380]',0.061,0.200
'[11:45:17.384]',0.058,0.204
'[11:45:17.388]',0.052,0.204
'[11:45:17.392]',0.052,0.190
'[11:45:17.396]',0.051,0.184
'[11:45:17.400]',0.055,0.184
'[11:45:17.404]',0.061,0.185
'[11:45:17.408]',0.070,0.188
'[11:45:17.412]',0.069,0.185
'[11:45:17.416]',0.062,0.190
'[11:45:17.420]',0.058,0.189
'[11:45:17.424]',0.058,0.191
'[11:45:17.428]',0.059,0.185
'[11:45:17.432]',0.060,0.174
'[11:45:17.436]',0.065,0.160
'[11:45:17.440]',0.062,0.152
'[11:45:17.444]',0.066,0.150
'[11:45:17.448]',0.065,0.146
'[11:45:17.452]',0.066,0.140
'[11:45:17.456]',0.059,0.134
'[11:45:17.460]',0.050,0.128
'[11:45:17.464]',0.046,0.116
'[11:45:17.468]',0.045,0.107
'[11:45:17.472]',0.045,0.099
'[11:45:17.476]',0.037,0.095
'[11:45:17.480]',0.034,0.094
'[11:45:17.484]',0.030,0.091
'[11:45:17.488]',0.026,0.087
'[11:45:17.492]',0.019,0.083
'[11:45:17.496]',0.014,0.077
'[11:45:17.500]',0.016,0.071
'[11:45:17.504]',0.011,0.060
'[11:45:17.508]',0.014,0.049
'[11:45:17.512]',0.010,0.045
'[11:45:17.516]',0.007,0.049
'[11:45:17.520]',0.003,0.052
'[11:45:17.524]',-0.003,0.052
'[11:45:17.528]',-0.003,0.055
'[11:45:17.532]',-0.010,0.055
'[11:45:17.536]',-0.011,0.052
'[11:45:17.540]',-0.010,0.054
'[11:45:17.544]',-0.005,0.056
'[11:45:17.548]',0.001,0.056
'[11:45:17.552]',0.001,0.059
'[11:45:17.556]',0.003,0.062
'[11:45:17.560]',-0.005,0.066
'[11:45:17.564]',-0.004,0.065
'[11:45:17.568]',-0.004,0.068
'[11:45:17.572]',-0.003,0.081
'[11:45:17.576]',0.001,0.089
'[11:45:17.580]',0.006,0.105
'[11:45:17.584]',0.004,0.120
'[11:45:17.588]',0.003,0.141
'[11:45:17.592]',0.007,0.156
'[11:45:17.596]',0.011,0.171
'[11:45:17.600]',0.020,0.188
'[11:45:17.604]',0.031,0.199
'[11:45:17.608]',0.045,0.216
'[11:45:17.612]',0.055,0.217
'[11:45:17.616]',0.069,0.219
'[11:45:17.620]',0.080,0.214
'[11:45:17.624]',0.089,0.216
'[11:45:17.628]',0.098,0.216
'[11:45:17.632]',0.104,0.219
'[11:45:17.636]',0.110,0.217
'[11:45:17.640]',0.105,0.212
'[11:45:17.644]',0.106,0.210
'[11:45:17.648]',0.110,0.207
'[11:45:17.652]',0.111,0.219
'[11:45:17.656]',0.111,0.225
'[11:45:17.660]',0.109,0.225
'[11:45:17.664]',0.106,0.209
'[11:45:17.668]',0.102,0.185
'[11:45:17.672]',0.107,0.166
'[11:45:17.676]',0.110,0.141
'[11:45:17.680]',0.122,0.121
'[11:45:17.684]',0.121,0.094
'[11:45:17.688]',0.111,0.070
'[11:45:17.692]',0.098,0.046
'[11:45:17.696]',0.081,0.026
'[11:45:17.700]',0.069,0.011
'[11:45:17.704]',0.054,-0.001
'[11:45:17.708]',0.044,-0.010
'[11:45:17.712]',0.028,-0.019
'[11:45:17.716]',0.013,-0.026
'[11:45:17.720]',0.000,-0.031
'[11:45:17.724]',-0.009,-0.033
'[11:45:17.728]',-0.016,-0.030
'[11:45:17.732]',-0.020,-0.028
'[11:45:17.736]',-0.020,-0.030
'[11:45:17.740]',-0.028,-0.035
'[11:45:17.744]',-0.031,-0.037
'[11:45:17.748]',-0.034,-0.036
'[11:45:17.752]',-0.030,-0.033
'[11:45:17.756]',-0.030,-0.031
'[11:45:17.760]',-0.033,-0.031
'[11:45:17.764]',-0.033,-0.031
'[11:45:17.768]',-0.037,-0.028
'[11:45:17.772]',-0.034,-0.022
'[11:45:17.776]',-0.031,-0.018
'[11:45:17.780]',-0.030,-0.014
'[11:45:17.784]',-0.031,-0.010
'[11:45:17.788]',-0.033,-0.010
'[11:45:17.792]',-0.029,-0.009
'[11:45:17.796]',-0.025,-0.007
'[11:45:17.800]',-0.020,-0.003
'[11:45:17.804]',-0.021,0.000
'[11:45:17.808]',-0.019,-0.003
'[11:45:17.812]',-0.019,-0.005
'[11:45:17.816]',-0.016,-0.006
'[11:45:17.820]',-0.018,-0.005
'[11:45:17.824]',-0.016,-0.001
'[11:45:17.828]',-0.013,0.005
'[11:45:17.832]',-0.020,0.006
'[11:45:17.836]',-0.019,0.001
'[11:45:17.840]',-0.020,0.013
'[11:45:17.844]',-0.018,0.048
'[11:45:17.848]',-0.016,0.083
'[11:45:17.852]',-0.015,0.086
'[11:45:17.856]',-0.009,0.037
'[11:45:17.860]',-0.014,-0.049
'[11:45:17.864]',-0.007,-0.147
'[11:45:17.868]',0.016,-0.261
'[11:45:17.872]',0.045,-0.405
'[11:45:17.876]',0.048,-0.552
'[11:45:17.880]',0.015,-0.694
'[11:45:17.884]',-0.037,-0.772
'[11:45:17.888]',-0.105,-0.828
'[11:45:17.892]',-0.176,-0.804
'[11:45:17.896]',-0.275,-0.729
'[11:45:17.900]',-0.380,-0.627
'[11:45:17.904]',-0.459,-0.527
'[11:45:17.908]',-0.529,-0.438
'[11:45:17.912]',-0.552,-0.329
'[11:45:17.916]',-0.546,-0.235
'[11:45:17.920]',-0.495,-0.155
'[11:45:17.924]',-0.425,-0.096
'[11:45:17.928]',-0.364,-0.059
'[11:45:17.932]',-0.295,-0.033
'[11:45:17.936]',-0.230,-0.010
'[11:45:17.940]',-0.165,0.010
'[11:45:17.944]',-0.113,0.028
'[11:45:17.948]',-0.075,0.044
'[11:45:17.952]',-0.055,0.058
'[11:45:17.956]',-0.039,0.068
'[11:45:17.960]',-0.022,0.076
'[11:45:17.964]',-0.011,0.085
'[11:45:17.968]',0.000,0.092
'[11:45:17.972]',0.011,0.099
'[11:45:17.976]',0.021,0.105
'[11:45:17.980]',0.026,0.110
'[11:45:17.984]',0.031,0.110
'[11:45:17.988]',0.034,0.113
'[11:45:17.992]',0.036,0.115
'[11:45:17.996]',0.040,0.117
'[11:45:18.000]',0.045,0.115
'[11:45:18.004]',0.046,0.111
'[11:45:18.008]',0.046,0.107
'[11:45:18.012]',0.044,0.107
'[11:45:18.016]',0.045,0.113
'[11:45:18.020]',0.046,0.119
'[11:45:18.024]',0.044,0.126
'[11:45:18.028]',0.041,0.125
'[11:45:18.032]',0.040,0.120
'[11:45:18.036]',0.044,0.115
'[11:45:18.040]',0.046,0.110
'[11:45:18.044]',0.051,0.110
'[11:45:18.048]',0.054,0.110
'[11:45:18.052]',0.055,0.110
'[11:45:18.056]',0.051,0.105
'[11:45:18.060]',0.048,0.104
'[11:45:18.064]',0.051,0.100
'[11:45:18.068]',0.046,0.090
'[11:45:18.072]',0.046,0.077
'[11:45:18.076]',0.048,0.065
'[11:45:18.080]',0.048,0.060
'[11:45:18.084]',0.048,0.058
'[11:45:18.088]',0.046,0.056
'[11:45:18.092]',0.037,0.052
'[11:45:18.096]',0.030,0.048
'[11:45:18.100]',0.024,0.044
'[11:45:18.104]',0.016,0.039
'[11:45:18.108]',0.018,0.034
'[11:45:18.112]',0.015,0.025
'[11:45:18.116]',0.014,0.018
'[11:45:18.120]',0.010,0.013
'[11:45:18.124]',0.007,0.010
'[11:45:18.128]',0.005,0.010
'[11:45:18.132]',-0.003,0.007
'[11:45:18.136]',-0.006,0.005
'[11:45:18.140]',-0.010,0.001
'[11:45:18.144]',-0.014,-0.005
'[11:45:18.148]',-0.015,-0.016
'[11:45:18.152]',-0.015,-0.026
'[11:45:18.156]',-0.011,-0.028
'[11:45:18.160]',-0.020,-0.025
'[11:45:18.164]',-0.022,-0.020
'[11:45:18.168]',-0.029,-0.018
'[11:45:18.172]',-0.034,-0.016
'[11:45:18.176]',-0.040,-0.024
'[11:45:18.180]',-0.043,-0.030
'[11:45:18.184]',-0.036,-0.031
'[11:45:18.188]',-0.037,-0.029
'[11:45:18.192]',-0.035,-0.018
'[11:45:18.196]',-0.037,-0.009
'[11:45:18.200]',-0.043,0.003
'[11:45:18.204]',-0.044,0.007
'[11:45:18.208]',-0.046,0.018
'[11:45:18.212]',-0.046,0.028
'[11:45:18.216]',-0.043,0.045
'[11:45:18.220]',-0.034,0.061
'[11:45:18.224]',-0.028,0.080
'[11:45:18.228]',-0.020,0.100
'[11:45:18.232]',-0.014,0.120
'[11:45:18.236]',-0.006,0.140
'[11:45:18.240]',0.003,0.149
'[11:45:18.244]',0.016,0.159
'[11:45:18.248]',0.029,0.169
'[11:45:18.252]',0.039,0.180
'[11:45:18.256]',0.050,0.179
'[11:45:18.260]',0.060,0.177
'[11:45:18.264]',0.069,0.177
'[11:45:18.268]',0.074,0.177
'[11:45:18.272]',0.087,0.181
'[11:45:18.276]',0.092,0.177
'[11:45:18.280]',0.094,0.172
'[11:45:18.284]',0.089,0.164
'[11:45:18.288]',0.091,0.169
'[11:45:18.292]',0.091,0.177
'[11:45:18.296]',0.095,0.184
'[11:45:18.300]',0.096,0.179
'[11:45:18.304]',0.089,0.165
'[11:45:18.308]',0.087,0.150
'[11:45:18.312]',0.089,0.134
'[11:45:18.316]',0.095,0.117
'[11:45:18.320]',0.100,0.098
'[11:45:18.324]',0.098,0.076
'[11:45:18.328]',0.090,0.054
'[11:45:18.332]',0.079,0.025
'[11:45:18.336]',0.075,-0.001
'[11:45:18.340]',0.062,-0.016
'[11:45:18.344]',0.049,-0.014
'[11:45:18.348]',0.034,-0.007
'[11:45:18.352]',0.019,-0.010
'[11:45:18.356]',-0.004,-0.020
'[11:45:18.360]',-0.022,-0.030
'[11:45:18.364]',-0.029,-0.036
'[11:45:18.368]',-0.031,-0.039
'[11:45:18.372]',-0.030,-0.039
'[11:45:18.376]',-0.033,-0.039
'[11:45:18.380]',-0.040,-0.036
'[11:45:18.384]',-0.045,-0.033
'[11:45:18.388]',-0.049,-0.028
'[11:45:18.392]',-0.048,-0.018
'[11:45:18.396]',-0.052,-0.007
'[11:45:18.400]',-0.052,-0.003
'[11:45:18.404]',-0.054,-0.004
'[11:45:18.408]',-0.050,-0.003
'[11:45:18.412]',-0.046,-0.003
'[11:45:18.416]',-0.040,0.000
'[11:45:18.420]',-0.035,0.004
'[11:45:18.424]',-0.031,0.005
'[11:45:18.428]',-0.033,0.013
'[11:45:18.432]',-0.037,0.016
'[11:45:18.436]',-0.039,0.021
'[11:45:18.440]',-0.037,0.020
'[11:45:18.444]',-0.036,0.019
'[11:45:18.448]',-0.036,0.018
'[11:45:18.452]',-0.033,0.018
'[11:45:18.456]',-0.024,0.020
'[11:45:18.460]',-0.025,0.024
'[11:45:18.464]',-0.025,0.029
'[11:45:18.468]',-0.026,0.031
'[11:45:18.472]',-0.025,0.030
'[11:45:18.476]',-0.026,0.028
'[11:45:18.480]',-0.024,0.039
'[11:45:18.484]',-0.019,0.069
'[11:45:18.488]',-0.019,0.096
'[11:45:18.492]',-0.015,0.084
'[11:45:18.496]',-0.020,0.019
'[11:45:18.500]',-0.024,-0.076
'[11:45:18.504]',-0.014,-0.189
'[11:45:18.508]',0.009,-0.307
'[11:45:18.512]',0.031,-0.432
'[11:45:18.516]',0.029,-0.584
'[11:45:18.520]',-0.011,-0.695
'[11:45:18.524]',-0.081,-0.791
'[11:45:18.528]',-0.155,-0.810
'[11:45:18.532]',-0.237,-0.776
'[11:45:18.536]',-0.335,-0.690
'[11:45:18.540]',-0.435,-0.580
'[11:45:18.544]',-0.532,-0.491
'[11:45:18.548]',-0.594,-0.385
'[11:45:18.552]',-0.631,-0.280
'[11:45:18.556]',-0.614,-0.171
'[11:45:18.560]',-0.560,-0.095
'[11:45:18.564]',-0.499,-0.045
'[11:45:18.568]',-0.421,-0.013
'[11:45:18.572]',-0.352,0.015
'[11:45:18.576]',-0.264,0.040
'[11:45:18.580]',-0.185,0.065
'[11:45:18.584]',-0.122,0.086
'[11:45:18.588]',-0.080,0.105
'[11:45:18.592]',-0.056,0.120
'[11:45:18.596]',-0.037,0.130
'[11:45:18.600]',-0.016,0.138
'[11:45:18.604]',-0.001,0.142
'[11:45:18.608]',0.011,0.146
'[11:45:18.612]',0.022,0.150
'[11:45:18.616]',0.030,0.158
'[11:45:18.620]',0.036,0.164
'[11:45:18.624]',0.040,0.172
'[11:45:18.628]',0.041,0.175
'[11:45:18.632]',0.040,0.176
'[11:45:18.636]',0.045,0.175
'[11:45:18.640]',0.046,0.175
'[11:45:18.644]',0.052,0.174
'[11:45:18.648]',0.058,0.172
'[11:45:18.652]',0.058,0.175
'[11:45:18.656]',0.056,0.174
'[11:45:18.660]',0.055,0.177
'[11:45:18.664]',0.060,0.181
'[11:45:18.668]',0.055,0.188
'[11:45:18.672]',0.056,0.191
'[11:45:18.676]',0.054,0.191
'[11:45:18.680]',0.056,0.190
'[11:45:18.684]',0.059,0.185
'[11:45:18.688]',0.061,0.188
'[11:45:18.692]',0.070,0.188
'[11:45:18.696]',0.069,0.190
'[11:45:18.700]',0.070,0.191
'[11:45:18.704]',0.064,0.189
'[11:45:18.708]',0.061,0.186
'[11:45:18.712]',0.061,0.174
'[11:45:18.716]',0.065,0.166
'[11:45:18.720]',0.066,0.158
'[11:45:18.724]',0.066,0.155
'[11:45:18.728]',0.069,0.152
'[11:45:18.732]',0.060,0.147
'[11:45:18.736]',0.055,0.146
'[11:45:18.740]',0.045,0.138
'[11:45:18.744]',0.041,0.135
'[11:45:18.748]',0.036,0.130
'[11:45:18.752]',0.034,0.129
'[11:45:18.756]',0.034,0.126
'[11:45:18.760]',0.028,0.122
'[11:45:18.764]',0.025,0.120
'[11:45:18.768]',0.018,0.115
'[11:45:18.772]',0.016,0.110
'[11:45:18.776]',0.015,0.100
'[11:45:18.780]',0.015,0.095
'[11:45:18.784]',0.015,0.089
'[11:45:18.788]',0.007,0.085
'[11:45:18.792]',0.004,0.083
'[11:45:18.796]',-0.003,0.087
'[11:45:18.800]',-0.006,0.095
'[11:45:18.804]',-0.013,0.096
'[11:45:18.808]',-0.014,0.095
'[11:45:18.812]',-0.015,0.086
'[11:45:18.816]',-0.016,0.083
'[11:45:18.820]',-0.015,0.083
'[11:45:18.824]',-0.011,0.089
'[11:45:18.828]',-0.010,0.095
'[11:45:18.832]',-0.013,0.101
'[11:45:18.836]',-0.018,0.109
'[11:45:18.840]',-0.020,0.114
'[11:45:18.844]',-0.021,0.120
'[11:45:18.848]',-0.020,0.128
'[11:45:18.852]',-0.019,0.145
'[11:45:18.856]',-0.013,0.163
'[11:45:18.860]',-0.007,0.184
'[11:45:18.864]',-0.004,0.203
'[11:45:18.868]',-0.001,0.220
'[11:45:18.872]',0.005,0.234
'[11:45:18.876]',0.016,0.247
'[11:45:18.880]',0.030,0.263
'[11:45:18.884]',0.043,0.266
'[11:45:18.888]',0.055,0.275
'[11:45:18.892]',0.065,0.270
'[11:45:18.896]',0.077,0.269
'[11:45:18.900]',0.090,0.266
'[11:45:18.904]',0.099,0.268
'[11:45:18.908]',0.106,0.265
'[11:45:18.912]',0.106,0.255
'[11:45:18.916]',0.105,0.246
'[11:45:18.920]',0.101,0.240
'[11:45:18.924]',0.101,0.242
'[11:45:18.928]',0.105,0.247
'[11:45:18.932]',0.104,0.250
'[11:45:18.936]',0.099,0.245
'[11:45:18.940]',0.087,0.235
'[11:45:18.944]',0.085,0.224
'[11:45:18.948]',0.087,0.207
'[11:45:18.952]',0.094,0.184
'[11:45:18.956]',0.095,0.154
'[11:45:18.960]',0.092,0.124
'[11:45:18.964]',0.091,0.100
'[11:45:18.968]',0.083,0.083
'[11:45:18.972]',0.072,0.066
'[11:45:18.976]',0.055,0.054
'[11:45:18.980]',0.035,0.043
'[11:45:18.984]',0.014,0.036
'[11:45:18.988]',-0.003,0.030
'[11:45:18.992]',-0.011,0.024
'[11:45:18.996]',-0.028,0.025
'[11:45:19.000]',-0.034,0.025
'[11:45:19.004]',-0.039,0.028
'[11:45:19.008]',-0.044,0.021
'[11:45:19.012]',-0.045,0.011
'[11:45:19.016]',-0.050,0.004
'[11:45:19.020]',-0.051,0.003
'[11:45:19.024]',-0.052,0.006
'[11:45:19.028]',-0.052,0.014
'[11:45:19.032]',-0.060,0.020
'[11:45:19.036]',-0.070,0.026
'[11:45:19.040]',-0.071,0.024
'[11:45:19.044]',-0.071,0.021
'[11:45:19.048]',-0.069,0.015
'[11:45:19.052]',-0.064,0.014
'[11:45:19.056]',-0.059,0.020
'[11:45:19.060]',-0.056,0.028
'[11:45:19.064]',-0.058,0.035
'[11:45:19.068]',-0.061,0.034
'[11:45:19.072]',-0.066,0.033
'[11:45:19.076]',-0.069,0.028
'[11:45:19.080]',-0.066,0.029
'[11:45:19.084]',-0.059,0.029
'[11:45:19.088]',-0.058,0.030
'[11:45:19.092]',-0.056,0.030
'[11:45:19.096]',-0.058,0.034
'[11:45:19.100]',-0.061,0.040
'[11:45:19.104]',-0.061,0.040
'[11:45:19.108]',-0.061,0.041
'[11:45:19.112]',-0.056,0.037
'[11:45:19.116]',-0.058,0.044
'[11:45:19.120]',-0.058,0.066
'[11:45:19.124]',-0.056,0.095
