'Time','ECG','ECG'
'[10:15:16.868]',-0.172,-0.077
'[10:15:16.872]',-0.182,-0.081
'[10:15:16.876]',-0.184,-0.084
'[10:15:16.880]',-0.180,-0.083
'[10:15:16.884]',-0.176,-0.081
'[10:15:16.888]',-0.176,-0.079
'[10:15:16.892]',-0.175,-0.075
'[10:15:16.896]',-0.186,-0.077
'[10:15:16.900]',-0.188,-0.077
'[10:15:16.904]',-0.177,-0.081
'[10:15:16.908]',-0.160,-0.086
'[10:15:16.912]',-0.140,-0.098
'[10:15:16.916]',-0.129,-0.105
'[10:15:16.920]',-0.119,-0.106
'[10:15:16.924]',-0.114,-0.109
'[10:15:16.928]',-0.106,-0.110
'[10:15:16.932]',-0.100,-0.114
'[10:15:16.936]',-0.090,-0.117
'[10:15:16.940]',-0.083,-0.125
'[10:15:16.944]',-0.072,-0.133
'[10:15:16.948]',-0.068,-0.141
'[10:15:16.952]',-0.072,-0.144
'[10:15:16.956]',-0.076,-0.139
'[10:15:16.960]',-0.071,-0.138
'[10:15:16.964]',-0.060,-0.131
'[10:15:16.968]',-0.056,-0.134
'[10:15:16.972]',-0.060,-0.133
'[10:15:16.976]',-0.072,-0.135
'[10:15:16.980]',-0.081,-0.130
'[10:15:16.984]',-0.086,-0.130
'[10:15:16.988]',-0.087,-0.138
'[10:15:16.992]',-0.100,-0.140
'[10:15:16.996]',-0.124,-0.141
'[10:15:17.000]',-0.146,-0.141
'[10:15:17.004]',-0.161,-0.141
'[10:15:17.008]',-0.170,-0.138
'[10:15:17.012]',-0.172,-0.134
'[10:15:17.016]',-0.170,-0.136
'[10:15:17.020]',-0.172,-0.138
'[10:15:17.024]',-0.176,-0.140
'[10:15:17.028]',-0.177,-0.142
'[10:15:17.032]',-0.186,-0.145
'[10:15:17.036]',-0.195,-0.145
'[10:15:17.040]',-0.193,-0.151
'[10:15:17.044]',-0.185,-0.169
'[10:15:17.048]',-0.177,-0.201
'[10:15:17.052]',-0.182,-0.259
'[10:15:17.056]',-0.196,-0.320
'[10:15:17.060]',-0.224,-0.385
'[10:15:17.064]',-0.241,-0.444
'[10:15:17.068]',-0.239,-0.506
'[10:15:17.072]',-0.207,-0.540
'[10:15:17.076]',-0.158,-0.552
'[10:15:17.080]',-0.070,-0.546
'[10:15:17.084]',0.041,-0.515
'[10:15:17.088]',0.191,-0.465
'[10:15:17.092]',0.347,-0.394
'[10:15:17.096]',0.510,-0.331
'[10:15:17.100]',0.632,-0.278
'[10:15:17.104]',0.730,-0.245
'[10:15:17.108]',0.825,-0.220
'[10:15:17.112]',0.860,-0.204
'[10:15:17.116]',0.826,-0.193
'[10:15:17.120]',0.660,-0.188
'[10:15:17.124]',0.424,-0.185
'[10:15:17.128]',0.194,-0.176
'[10:15:17.132]',0.018,-0.171
'[10:15:17.136]',-0.090,-0.159
'[10:15:17.140]',-0.172,-0.149
'[10:15:17.144]',-0.241,-0.138
'[10:15:17.148]',-0.301,-0.134
'[10:15:17.152]',-0.359,-0.130
'[10:15:17.156]',-0.383,-0.125
'[10:15:17.160]',-0.395,-0.124
'[10:15:17.164]',-0.398,-0.120
'[10:15:17.168]',-0.415,-0.117
'[10:15:17.172]',-0.429,-0.114
'[10:15:17.176]',-0.443,-0.111
'[10:15:17.180]',-0.455,-0.109
'[10:15:17.184]',-0.445,-0.109
'[10:15:17.188]',-0.440,-0.106
'[10:15:17.192]',-0.434,-0.101
'[10:15:17.196]',-0.445,-0.102
'[10:15:17.200]',-0.450,-0.104
'[10:15:17.204]',-0.460,-0.102
'[10:15:17.208]',-0.468,-0.095
'[10:15:17.212]',-0.465,-0.091
'[10:15:17.216]',-0.470,-0.085
'[10:15:17.220]',-0.470,-0.079
'[10:15:17.224]',-0.476,-0.075
'[10:15:17.228]',-0.472,-0.074
'[10:15:17.232]',-0.476,-0.072
'[10:15:17.236]',-0.477,-0.068
'[10:15:17.240]',-0.485,-0.065
'[10:15:17.244]',-0.495,-0.065
'[10:15:17.248]',-0.495,-0.065
'[10:15:17.252]',-0.501,-0.068
'[10:15:17.256]',-0.499,-0.066
'[10:15:17.260]',-0.506,-0.065
'[10:15:17.264]',-0.502,-0.062
'[10:15:17.268]',-0.505,-0.064
'[10:15:17.272]',-0.511,-0.062
'[10:15:17.276]',-0.520,-0.066
'[10:15:17.280]',-0.529,-0.066
'[10:15:17.284]',-0.526,-0.068
'[10:15:17.288]',-0.525,-0.071
'[10:15:17.292]',-0.520,-0.075
'[10:15:17.296]',-0.521,-0.080
'[10:15:17.300]',-0.509,-0.087
'[10:15:17.304]',-0.485,-0.095
'[10:15:17.308]',-0.455,-0.100
'[10:15:17.312]',-0.435,-0.102
'[10:15:17.316]',-0.431,-0.104
'[10:15:17.320]',-0.425,-0.109
'[10:15:17.324]',-0.419,-0.114
'[10:15:17.328]',-0.403,-0.120
'[10:15:17.332]',-0.398,-0.128
'[10:15:17.336]',-0.386,-0.136
'[10:15:17.340]',-0.360,-0.146
'[10:15:17.344]',-0.335,-0.154
'[10:15:17.348]',-0.329,-0.156
'[10:15:17.352]',-0.329,-0.159
'[10:15:17.356]',-0.318,-0.161
'[10:15:17.360]',-0.305,-0.165
'[10:15:17.364]',-0.295,-0.164
'[10:15:17.368]',-0.281,-0.170
'[10:15:17.372]',-0.260,-0.175
'[10:15:17.376]',-0.245,-0.184
'[10:15:17.380]',-0.233,-0.190
'[10:15:17.384]',-0.224,-0.194
'[10:15:17.388]',-0.223,-0.198
'[10:15:17.392]',-0.221,-0.199
'[10:15:17.396]',-0.225,-0.203
'[10:15:17.400]',-0.225,-0.200
'[10:15:17.404]',-0.229,-0.199
'[10:15:17.408]',-0.221,-0.198
'[10:15:17.412]',-0.204,-0.199
'[10:15:17.416]',-0.200,-0.199
'[10:15:17.420]',-0.200,-0.201
'[10:15:17.424]',-0.209,-0.206
'[10:15:17.428]',-0.219,-0.201
'[10:15:17.432]',-0.228,-0.205
'[10:15:17.436]',-0.226,-0.200
'[10:15:17.440]',-0.231,-0.205
'[10:15:17.444]',-0.241,-0.203
'[10:15:17.448]',-0.245,-0.207
'[10:15:17.452]',-0.247,-0.207
'[10:15:17.456]',-0.249,-0.206
'[10:15:17.460]',-0.260,-0.209
'[10:15:17.464]',-0.265,-0.207
'[10:15:17.468]',-0.261,-0.212
'[10:15:17.472]',-0.256,-0.211
'[10:15:17.476]',-0.255,-0.215
'[10:15:17.480]',-0.259,-0.212
'[10:15:17.484]',-0.260,-0.210
'[10:15:17.488]',-0.263,-0.209
'[10:15:17.492]',-0.260,-0.203
'[10:15:17.496]',-0.260,-0.204
'[10:15:17.500]',-0.255,-0.199
'[10:15:17.504]',-0.251,-0.200
'[10:15:17.508]',-0.250,-0.200
'[10:15:17.512]',-0.249,-0.209
'[10:15:17.516]',-0.242,-0.215
'[10:15:17.520]',-0.225,-0.214
'[10:15:17.524]',-0.211,-0.212
'[10:15:17.528]',-0.199,-0.209
'[10:15:17.532]',-0.190,-0.210
'[10:15:17.536]',-0.185,-0.207
'[10:15:17.540]',-0.180,-0.211
'[10:15:17.544]',-0.166,-0.211
'[10:15:17.548]',-0.147,-0.215
'[10:15:17.552]',-0.142,-0.216
'[10:15:17.556]',-0.144,-0.216
'[10:15:17.560]',-0.141,-0.214
'[10:15:17.564]',-0.126,-0.206
'[10:15:17.568]',-0.113,-0.204
'[10:15:17.572]',-0.114,-0.198
'[10:15:17.576]',-0.124,-0.200
'[10:15:17.580]',-0.139,-0.199
'[10:15:17.584]',-0.147,-0.198
'[10:15:17.588]',-0.140,-0.194
'[10:15:17.592]',-0.139,-0.193
'[10:15:17.596]',-0.150,-0.195
'[10:15:17.600]',-0.168,-0.190
'[10:15:17.604]',-0.175,-0.190
'[10:15:17.608]',-0.170,-0.190
'[10:15:17.612]',-0.172,-0.191
'[10:15:17.616]',-0.184,-0.195
'[10:15:17.620]',-0.196,-0.196
'[10:15:17.624]',-0.207,-0.196
'[10:15:17.628]',-0.206,-0.198
'[10:15:17.632]',-0.205,-0.199
'[10:15:17.636]',-0.201,-0.199
'[10:15:17.640]',-0.200,-0.201
'[10:15:17.644]',-0.194,-0.212
'[10:15:17.648]',-0.186,-0.240
'[10:15:17.652]',-0.182,-0.282
'[10:15:17.656]',-0.180,-0.335
'[10:15:17.660]',-0.188,-0.399
'[10:15:17.664]',-0.196,-0.450
'[10:15:17.668]',-0.191,-0.511
'[10:15:17.672]',-0.168,-0.546
'[10:15:17.676]',-0.130,-0.565
'[10:15:17.680]',-0.066,-0.561
'[10:15:17.684]',0.030,-0.537
'[10:15:17.688]',0.170,-0.501
'[10:15:17.692]',0.319,-0.438
'[10:15:17.696]',0.480,-0.385
'[10:15:17.700]',0.594,-0.329
'[10:15:17.704]',0.670,-0.292
'[10:15:17.708]',0.736,-0.264
'[10:15:17.712]',0.767,-0.246
'[10:15:17.716]',0.759,-0.234
'[10:15:17.720]',0.629,-0.224
'[10:15:17.724]',0.427,-0.215
'[10:15:17.728]',0.204,-0.201
'[10:15:17.732]',0.024,-0.198
'[10:15:17.736]',-0.070,-0.188
'[10:15:17.740]',-0.131,-0.179
'[10:15:17.744]',-0.180,-0.165
'[10:15:17.748]',-0.223,-0.155
'[10:15:17.752]',-0.270,-0.145
'[10:15:17.756]',-0.292,-0.138
'[10:15:17.760]',-0.311,-0.130
'[10:15:17.764]',-0.319,-0.117
'[10:15:17.768]',-0.331,-0.110
'[10:15:17.772]',-0.346,-0.100
'[10:15:17.776]',-0.361,-0.095
'[10:15:17.780]',-0.370,-0.087
'[10:15:17.784]',-0.360,-0.080
'[10:15:17.788]',-0.351,-0.071
'[10:15:17.792]',-0.349,-0.066
'[10:15:17.796]',-0.362,-0.066
'[10:15:17.800]',-0.362,-0.062
'[10:15:17.804]',-0.359,-0.062
'[10:15:17.808]',-0.354,-0.056
'[10:15:17.812]',-0.351,-0.055
'[10:15:17.816]',-0.355,-0.051
'[10:15:17.820]',-0.355,-0.046
'[10:15:17.824]',-0.360,-0.044
'[10:15:17.828]',-0.357,-0.040
'[10:15:17.832]',-0.359,-0.035
'[10:15:17.836]',-0.359,-0.033
'[10:15:17.840]',-0.361,-0.028
'[10:15:17.844]',-0.367,-0.026
'[10:15:17.848]',-0.369,-0.024
'[10:15:17.852]',-0.376,-0.025
'[10:15:17.856]',-0.376,-0.029
'[10:15:17.860]',-0.380,-0.036
'[10:15:17.864]',-0.371,-0.041
'[10:15:17.868]',-0.369,-0.045
'[10:15:17.872]',-0.367,-0.044
'[10:15:17.876]',-0.365,-0.044
'[10:15:17.880]',-0.361,-0.045
'[10:15:17.884]',-0.364,-0.049
'[10:15:17.888]',-0.372,-0.051
'[10:15:17.892]',-0.364,-0.056
'[10:15:17.896]',-0.350,-0.060
'[10:15:17.900]',-0.340,-0.059
'[10:15:17.904]',-0.336,-0.060
'[10:15:17.908]',-0.321,-0.059
'[10:15:17.912]',-0.307,-0.062
'[10:15:17.916]',-0.304,-0.065
'[10:15:17.920]',-0.294,-0.065
'[10:15:17.924]',-0.280,-0.068
'[10:15:17.928]',-0.259,-0.071
'[10:15:17.932]',-0.241,-0.076
'[10:15:17.936]',-0.221,-0.081
'[10:15:17.940]',-0.210,-0.090
'[10:15:17.944]',-0.199,-0.096
'[10:15:17.948]',-0.182,-0.100
'[10:15:17.952]',-0.166,-0.102
'[10:15:17.956]',-0.145,-0.105
'[10:15:17.960]',-0.125,-0.105
'[10:15:17.964]',-0.110,-0.100
'[10:15:17.968]',-0.098,-0.102
'[10:15:17.972]',-0.087,-0.102
'[10:15:17.976]',-0.083,-0.105
'[10:15:17.980]',-0.062,-0.104
'[10:15:17.984]',-0.045,-0.107
'[10:15:17.988]',-0.034,-0.111
'[10:15:17.992]',-0.033,-0.111
'[10:15:17.996]',-0.035,-0.113
'[10:15:18.000]',-0.034,-0.110
'[10:15:18.004]',-0.028,-0.111
'[10:15:18.008]',-0.019,-0.109
'[10:15:18.012]',-0.016,-0.107
'[10:15:18.016]',-0.022,-0.107
'[10:15:18.020]',-0.030,-0.109
'[10:15:18.024]',-0.034,-0.113
'[10:15:18.028]',-0.033,-0.113
'[10:15:18.032]',-0.035,-0.113
'[10:15:18.036]',-0.037,-0.111
'[10:15:18.040]',-0.044,-0.111
'[10:15:18.044]',-0.046,-0.110
'[10:15:18.048]',-0.048,-0.114
'[10:15:18.052]',-0.051,-0.117
'[10:15:18.056]',-0.059,-0.119
'[10:15:18.060]',-0.070,-0.121
'[10:15:18.064]',-0.077,-0.116
'[10:15:18.068]',-0.080,-0.117
'[10:15:18.072]',-0.083,-0.115
'[10:15:18.076]',-0.087,-0.120
'[10:15:18.080]',-0.096,-0.124
'[10:15:18.084]',-0.098,-0.129
'[10:15:18.088]',-0.094,-0.131
'[10:15:18.092]',-0.086,-0.130
'[10:15:18.096]',-0.090,-0.134
'[10:15:18.100]',-0.090,-0.131
'[10:15:18.104]',-0.086,-0.133
'[10:15:18.108]',-0.080,-0.126
'[10:15:18.112]',-0.077,-0.126
'[10:15:18.116]',-0.077,-0.129
'[10:15:18.120]',-0.079,-0.130
'[10:15:18.124]',-0.076,-0.136
'[10:15:18.128]',-0.065,-0.142
'[10:15:18.132]',-0.051,-0.146
'[10:15:18.136]',-0.039,-0.146
'[10:15:18.140]',-0.031,-0.151
'[10:15:18.144]',-0.022,-0.147
'[10:15:18.148]',-0.016,-0.144
'[10:15:18.152]',-0.009,-0.144
'[10:15:18.156]',0.001,-0.147
'[10:15:18.160]',0.015,-0.155
'[10:15:18.164]',0.020,-0.158
'[10:15:18.168]',0.014,-0.158
'[10:15:18.172]',0.016,-0.151
'[10:15:18.176]',0.024,-0.146
'[10:15:18.180]',0.039,-0.142
'[10:15:18.184]',0.049,-0.142
'[10:15:18.188]',0.054,-0.140
'[10:15:18.192]',0.043,-0.141
'[10:15:18.196]',0.034,-0.141
'[10:15:18.200]',0.031,-0.136
'[10:15:18.204]',0.031,-0.135
'[10:15:18.208]',0.026,-0.133
'[10:15:18.212]',0.003,-0.131
'[10:15:18.216]',-0.022,-0.133
'[10:15:18.220]',-0.035,-0.133
'[10:15:18.224]',-0.035,-0.130
'[10:15:18.228]',-0.040,-0.130
'[10:15:18.232]',-0.048,-0.131
'[10:15:18.236]',-0.041,-0.131
'[10:15:18.240]',-0.046,-0.133
'[10:15:18.244]',-0.043,-0.133
'[10:15:18.248]',-0.039,-0.133
'[10:15:18.252]',-0.036,-0.133
'[10:15:18.256]',-0.041,-0.140
'[10:15:18.260]',-0.052,-0.159
'[10:15:18.264]',-0.061,-0.191
'[10:15:18.268]',-0.064,-0.241
'[10:15:18.272]',-0.066,-0.289
'[10:15:18.276]',-0.076,-0.340
'[10:15:18.280]',-0.085,-0.391
'[10:15:18.284]',-0.083,-0.436
'[10:15:18.288]',-0.055,-0.466
'[10:15:18.292]',0.009,-0.461
'[10:15:18.296]',0.120,-0.451
'[10:15:18.300]',0.261,-0.406
'[10:15:18.304]',0.443,-0.355
'[10:15:18.308]',0.625,-0.299
'[10:15:18.312]',0.777,-0.261
'[10:15:18.316]',0.896,-0.241
'[10:15:18.320]',0.970,-0.221
'[10:15:18.324]',1.056,-0.205
'[10:15:18.328]',1.042,-0.184
'[10:15:18.332]',0.924,-0.179
'[10:15:18.336]',0.719,-0.169
'[10:15:18.340]',0.455,-0.165
'[10:15:18.344]',0.241,-0.158
'[10:15:18.348]',0.085,-0.151
'[10:15:18.352]',0.006,-0.141
'[10:15:18.356]',-0.046,-0.128
'[10:15:18.360]',-0.096,-0.124
'[10:15:18.364]',-0.158,-0.117
'[10:15:18.368]',-0.209,-0.115
'[10:15:18.372]',-0.233,-0.110
'[10:15:18.376]',-0.246,-0.111
'[10:15:18.380]',-0.269,-0.106
'[10:15:18.384]',-0.292,-0.100
'[10:15:18.388]',-0.315,-0.095
'[10:15:18.392]',-0.316,-0.090
'[10:15:18.396]',-0.310,-0.085
'[10:15:18.400]',-0.302,-0.079
'[10:15:18.404]',-0.311,-0.077
'[10:15:18.408]',-0.328,-0.077
'[10:15:18.412]',-0.338,-0.076
'[10:15:18.416]',-0.338,-0.074
'[10:15:18.420]',-0.333,-0.075
'[10:15:18.424]',-0.333,-0.074
'[10:15:18.428]',-0.335,-0.070
'[10:15:18.432]',-0.341,-0.068
'[10:15:18.436]',-0.356,-0.064
'[10:15:18.440]',-0.370,-0.064
'[10:15:18.444]',-0.375,-0.061
'[10:15:18.448]',-0.374,-0.059
'[10:15:18.452]',-0.375,-0.056
'[10:15:18.456]',-0.379,-0.051
'[10:15:18.460]',-0.398,-0.050
'[10:15:18.464]',-0.416,-0.048
'[10:15:18.468]',-0.429,-0.046
'[10:15:18.472]',-0.429,-0.044
'[10:15:18.476]',-0.431,-0.046
'[10:15:18.480]',-0.435,-0.046
'[10:15:18.484]',-0.429,-0.045
'[10:15:18.488]',-0.429,-0.045
'[10:15:18.492]',-0.425,-0.046
'[10:15:18.496]',-0.426,-0.046
'[10:15:18.500]',-0.425,-0.043
'[10:15:18.504]',-0.421,-0.040
'[10:15:18.508]',-0.421,-0.037
'[10:15:18.512]',-0.415,-0.039
'[10:15:18.516]',-0.404,-0.039
'[10:15:18.520]',-0.384,-0.041
'[10:15:18.524]',-0.372,-0.043
'[10:15:18.528]',-0.356,-0.046
'[10:15:18.532]',-0.338,-0.050
'[10:15:18.536]',-0.310,-0.051
'[10:15:18.540]',-0.297,-0.054
'[10:15:18.544]',-0.289,-0.056
'[10:15:18.548]',-0.276,-0.054
'[10:15:18.552]',-0.269,-0.054
'[10:15:18.556]',-0.255,-0.058
'[10:15:18.560]',-0.231,-0.060
'[10:15:18.564]',-0.203,-0.058
'[10:15:18.568]',-0.194,-0.058
'[10:15:18.572]',-0.184,-0.055
'[10:15:18.576]',-0.165,-0.058
'[10:15:18.580]',-0.144,-0.054
'[10:15:18.584]',-0.134,-0.055
'[10:15:18.588]',-0.130,-0.055
'[10:15:18.592]',-0.122,-0.052
'[10:15:18.596]',-0.110,-0.052
'[10:15:18.600]',-0.099,-0.051
'[10:15:18.604]',-0.090,-0.051
'[10:15:18.608]',-0.083,-0.050
'[10:15:18.612]',-0.075,-0.058
'[10:15:18.616]',-0.066,-0.060
'[10:15:18.620]',-0.064,-0.058
'[10:15:18.624]',-0.068,-0.052
'[10:15:18.628]',-0.066,-0.049
'[10:15:18.632]',-0.068,-0.051
'[10:15:18.636]',-0.070,-0.052
'[10:15:18.640]',-0.079,-0.055
'[10:15:18.644]',-0.087,-0.055
'[10:15:18.648]',-0.090,-0.055
'[10:15:18.652]',-0.090,-0.056
'[10:15:18.656]',-0.092,-0.055
'[10:15:18.660]',-0.099,-0.055
'[10:15:18.664]',-0.110,-0.058
'[10:15:18.668]',-0.125,-0.061
'[10:15:18.672]',-0.130,-0.060
'[10:15:18.676]',-0.129,-0.061
'[10:15:18.680]',-0.125,-0.065
'[10:15:18.684]',-0.128,-0.066
'[10:15:18.688]',-0.138,-0.071
'[10:15:18.692]',-0.147,-0.071
'[10:15:18.696]',-0.156,-0.074
'[10:15:18.700]',-0.154,-0.074
'[10:15:18.704]',-0.149,-0.074
'[10:15:18.708]',-0.142,-0.070
'[10:15:18.712]',-0.142,-0.069
'[10:15:18.716]',-0.140,-0.068
'[10:15:18.720]',-0.130,-0.070
'[10:15:18.724]',-0.122,-0.075
'[10:15:18.728]',-0.117,-0.079
'[10:15:18.732]',-0.114,-0.085
'[10:15:18.736]',-0.101,-0.089
'[10:15:18.740]',-0.084,-0.092
'[10:15:18.744]',-0.068,-0.092
'[10:15:18.748]',-0.061,-0.092
'[10:15:18.752]',-0.054,-0.096
'[10:15:18.756]',-0.052,-0.101
'[10:15:18.760]',-0.050,-0.106
'[10:15:18.764]',-0.043,-0.113
'[10:15:18.768]',-0.034,-0.121
'[10:15:18.772]',-0.028,-0.122
'[10:15:18.776]',-0.025,-0.121
'[10:15:18.780]',-0.016,-0.120
'[10:15:18.784]',-0.006,-0.116
'[10:15:18.788]',0.000,-0.115
'[10:15:18.792]',-0.004,-0.115
'[10:15:18.796]',-0.010,-0.114
'[10:15:18.800]',-0.014,-0.110
'[10:15:18.804]',-0.011,-0.109
'[10:15:18.808]',-0.022,-0.110
'[10:15:18.812]',-0.052,-0.110
'[10:15:18.816]',-0.076,-0.110
'[10:15:18.820]',-0.085,-0.111
'[10:15:18.824]',-0.091,-0.115
'[10:15:18.828]',-0.094,-0.113
'[10:15:18.832]',-0.092,-0.116
'[10:15:18.836]',-0.092,-0.117
'[10:15:18.840]',-0.102,-0.120
'[10:15:18.844]',-0.104,-0.121
'[10:15:18.848]',-0.099,-0.122
'[10:15:18.852]',-0.095,-0.124
'[10:15:18.856]',-0.095,-0.125
'[10:15:18.860]',-0.095,-0.136
'[10:15:18.864]',-0.089,-0.158
'[10:15:18.868]',-0.095,-0.203
'[10:15:18.872]',-0.102,-0.251
'[10:15:18.876]',-0.111,-0.307
'[10:15:18.880]',-0.125,-0.361
'[10:15:18.884]',-0.128,-0.415
'[10:15:18.888]',-0.114,-0.455
'[10:15:18.892]',-0.075,-0.460
'[10:15:18.896]',-0.003,-0.464
'[10:15:18.900]',0.105,-0.438
'[10:15:18.904]',0.261,-0.401
'[10:15:18.908]',0.435,-0.339
'[10:15:18.912]',0.611,-0.281
'[10:15:18.916]',0.755,-0.235
'[10:15:18.920]',0.836,-0.196
'[10:15:18.924]',0.930,-0.176
'[10:15:18.928]',0.989,-0.161
'[10:15:18.932]',0.991,-0.159
'[10:15:18.936]',0.865,-0.151
'[10:15:18.940]',0.631,-0.149
'[10:15:18.944]',0.384,-0.141
'[10:15:18.948]',0.146,-0.135
'[10:15:18.952]',-0.004,-0.125
'[10:15:18.956]',-0.106,-0.115
'[10:15:18.960]',-0.185,-0.110
'[10:15:18.964]',-0.246,-0.105
'[10:15:18.968]',-0.296,-0.101
'[10:15:18.972]',-0.325,-0.094
'[10:15:18.976]',-0.340,-0.092
'[10:15:18.980]',-0.359,-0.089
'[10:15:18.984]',-0.380,-0.085
'[10:15:18.988]',-0.404,-0.079
'[10:15:18.992]',-0.409,-0.071
'[10:15:18.996]',-0.415,-0.070
'[10:15:19.000]',-0.410,-0.066
'[10:15:19.004]',-0.409,-0.068
'[10:15:19.008]',-0.415,-0.065
'[10:15:19.012]',-0.422,-0.062
'[10:15:19.016]',-0.434,-0.058
'[10:15:19.020]',-0.430,-0.052
'[10:15:19.024]',-0.438,-0.052
'[10:15:19.028]',-0.440,-0.055
'[10:15:19.032]',-0.445,-0.056
'[10:15:19.036]',-0.450,-0.055
'[10:15:19.040]',-0.450,-0.055
'[10:15:19.044]',-0.460,-0.054
'[10:15:19.048]',-0.465,-0.049
'[10:15:19.052]',-0.472,-0.049
'[10:15:19.056]',-0.464,-0.050
'[10:15:19.060]',-0.466,-0.050
'[10:15:19.064]',-0.469,-0.050
'[10:15:19.068]',-0.477,-0.049
'[10:15:19.072]',-0.490,-0.046
'[10:15:19.076]',-0.506,-0.046
'[10:15:19.080]',-0.509,-0.046
'[10:15:19.084]',-0.496,-0.045
'[10:15:19.088]',-0.500,-0.046
'[10:15:19.092]',-0.502,-0.049
'[10:15:19.096]',-0.506,-0.050
'[10:15:19.100]',-0.500,-0.046
'[10:15:19.104]',-0.499,-0.045
'[10:15:19.108]',-0.497,-0.046
'[10:15:19.112]',-0.490,-0.048
'[10:15:19.116]',-0.482,-0.048
'[10:15:19.120]',-0.465,-0.052
'[10:15:19.124]',-0.460,-0.058
'[10:15:19.128]',-0.444,-0.058
'[10:15:19.132]',-0.426,-0.058
'[10:15:19.136]',-0.411,-0.059
'[10:15:19.140]',-0.405,-0.060
'[10:15:19.144]',-0.396,-0.064
'[10:15:19.148]',-0.375,-0.065
'[10:15:19.152]',-0.365,-0.066
'[10:15:19.156]',-0.355,-0.068
'[10:15:19.160]',-0.346,-0.069
'[10:15:19.164]',-0.328,-0.070
'[10:15:19.168]',-0.323,-0.075
'[10:15:19.172]',-0.311,-0.077
'[10:15:19.176]',-0.284,-0.076
'[10:15:19.180]',-0.265,-0.076
'[10:15:19.184]',-0.249,-0.083
'[10:15:19.188]',-0.244,-0.085
'[10:15:19.192]',-0.231,-0.085
'[10:15:19.196]',-0.225,-0.086
'[10:15:19.200]',-0.217,-0.083
'[10:15:19.204]',-0.220,-0.083
'[10:15:19.208]',-0.219,-0.079
'[10:15:19.212]',-0.209,-0.083
'[10:15:19.216]',-0.200,-0.086
'[10:15:19.220]',-0.194,-0.086
'[10:15:19.224]',-0.188,-0.086
'[10:15:19.228]',-0.175,-0.083
'[10:15:19.232]',-0.175,-0.079
'[10:15:19.236]',-0.185,-0.072
'[10:15:19.240]',-0.198,-0.072
'[10:15:19.244]',-0.203,-0.072
'[10:15:19.248]',-0.200,-0.076
'[10:15:19.252]',-0.205,-0.074
'[10:15:19.256]',-0.215,-0.074
'[10:15:19.260]',-0.226,-0.076
'[10:15:19.264]',-0.230,-0.075
'[10:15:19.268]',-0.234,-0.075
'[10:15:19.272]',-0.240,-0.074
'[10:15:19.276]',-0.241,-0.077
'[10:15:19.280]',-0.247,-0.080
'[10:15:19.284]',-0.261,-0.081
'[10:15:19.288]',-0.273,-0.083
'[10:15:19.292]',-0.260,-0.084
'[10:15:19.296]',-0.247,-0.087
'[10:15:19.300]',-0.242,-0.089
'[10:15:19.304]',-0.245,-0.086
'[10:15:19.308]',-0.250,-0.083
'[10:15:19.312]',-0.250,-0.079
'[10:15:19.316]',-0.250,-0.076
'[10:15:19.320]',-0.247,-0.071
'[10:15:19.324]',-0.244,-0.071
'[10:15:19.328]',-0.230,-0.077
'[10:15:19.332]',-0.219,-0.081
'[10:15:19.336]',-0.210,-0.084
'[10:15:19.340]',-0.201,-0.087
'[10:15:19.344]',-0.203,-0.087
'[10:15:19.348]',-0.200,-0.089
'[10:15:19.352]',-0.188,-0.090
'[10:15:19.356]',-0.170,-0.090
'[10:15:19.360]',-0.154,-0.090
'[10:15:19.364]',-0.138,-0.092
'[10:15:19.368]',-0.126,-0.096
'[10:15:19.372]',-0.119,-0.099
'[10:15:19.376]',-0.122,-0.099
'[10:15:19.380]',-0.117,-0.096
'[10:15:19.384]',-0.113,-0.091
'[10:15:19.388]',-0.110,-0.085
'[10:15:19.392]',-0.111,-0.081
'[10:15:19.396]',-0.113,-0.076
'[10:15:19.400]',-0.106,-0.070
'[10:15:19.404]',-0.109,-0.065
'[10:15:19.408]',-0.115,-0.061
'[10:15:19.412]',-0.126,-0.062
'[10:15:19.416]',-0.140,-0.064
'[10:15:19.420]',-0.142,-0.066
'[10:15:19.424]',-0.145,-0.070
'[10:15:19.428]',-0.150,-0.070
'[10:15:19.432]',-0.152,-0.070
'[10:15:19.436]',-0.155,-0.070
'[10:15:19.440]',-0.159,-0.071
'[10:15:19.444]',-0.161,-0.069
'[10:15:19.448]',-0.166,-0.070
'[10:15:19.452]',-0.174,-0.070
'[10:15:19.456]',-0.175,-0.070
'[10:15:19.460]',-0.172,-0.072
'[10:15:19.464]',-0.164,-0.081
'[10:15:19.468]',-0.165,-0.115
'[10:15:19.472]',-0.165,-0.160
'[10:15:19.476]',-0.171,-0.215
'[10:15:19.480]',-0.185,-0.264
'[10:15:19.484]',-0.195,-0.319
'[10:15:19.488]',-0.189,-0.374
'[10:15:19.492]',-0.155,-0.399
'[10:15:19.496]',-0.110,-0.412
'[10:15:19.500]',-0.031,-0.400
'[10:15:19.504]',0.075,-0.380
'[10:15:19.508]',0.199,-0.335
'[10:15:19.512]',0.357,-0.284
'[10:15:19.516]',0.520,-0.233
'[10:15:19.520]',0.639,-0.185
'[10:15:19.524]',0.729,-0.150
'[10:15:19.528]',0.790,-0.121
'[10:15:19.532]',0.836,-0.104
'[10:15:19.536]',0.799,-0.091
'[10:15:19.540]',0.670,-0.089
