'Time','ECG','ECG'
'[15:09:17.188]',0.172,0.149
'[15:09:17.192]',0.179,0.146
'[15:09:17.196]',0.186,0.142
'[15:09:17.200]',0.194,0.140
'[15:09:17.204]',0.199,0.136
'[15:09:17.208]',0.203,0.133
'[15:09:17.212]',0.214,0.134
'[15:09:17.216]',0.215,0.134
'[15:09:17.220]',0.224,0.133
'[15:09:17.224]',0.234,0.128
'[15:09:17.228]',0.244,0.130
'[15:09:17.232]',0.246,0.129
'[15:09:17.236]',0.240,0.128
'[15:09:17.240]',0.240,0.126
'[15:09:17.244]',0.242,0.125
'[15:09:17.248]',0.250,0.126
'[15:09:17.252]',0.244,0.128
'[15:09:17.256]',0.244,0.126
'[15:09:17.260]',0.242,0.124
'[15:09:17.264]',0.237,0.126
'[15:09:17.268]',0.233,0.126
'[15:09:17.272]',0.230,0.124
'[15:09:17.276]',0.237,0.124
'[15:09:17.280]',0.234,0.121
'[15:09:17.284]',0.234,0.119
'[15:09:17.288]',0.229,0.119
'[15:09:17.292]',0.233,0.124
'[15:09:17.296]',0.226,0.125
'[15:09:17.300]',0.217,0.126
'[15:09:17.304]',0.215,0.125
'[15:09:17.308]',0.220,0.129
'[15:09:17.312]',0.228,0.133
'[15:09:17.316]',0.225,0.133
'[15:09:17.320]',0.229,0.131
'[15:09:17.324]',0.233,0.129
'[15:09:17.328]',0.233,0.130
'[15:09:17.332]',0.229,0.129
'[15:09:17.336]',0.233,0.129
'[15:09:17.340]',0.250,0.131
'[15:09:17.344]',0.250,0.133
'[15:09:17.348]',0.255,0.133
'[15:09:17.352]',0.254,0.131
'[15:09:17.356]',0.258,0.135
'[15:09:17.360]',0.253,0.133
'[15:09:17.364]',0.241,0.130
'[15:09:17.368]',0.226,0.126
'[15:09:17.372]',0.212,0.125
'[15:09:17.376]',0.206,0.122
'[15:09:17.380]',0.191,0.115
'[15:09:17.384]',0.189,0.115
'[15:09:17.388]',0.184,0.111
'[15:09:17.392]',0.184,0.110
'[15:09:17.396]',0.184,0.107
'[15:09:17.400]',0.191,0.107
'[15:09:17.404]',0.206,0.110
'[15:09:17.408]',0.209,0.109
'[15:09:17.412]',0.220,0.105
'[15:09:17.416]',0.229,0.104
'[15:09:17.420]',0.249,0.105
'[15:09:17.424]',0.256,0.102
'[15:09:17.428]',0.265,0.099
'[15:09:17.432]',0.279,0.098
'[15:09:17.436]',0.279,0.095
'[15:09:17.440]',0.286,0.098
'[15:09:17.444]',0.285,0.096
'[15:09:17.448]',0.291,0.101
'[15:09:17.452]',0.287,0.098
'[15:09:17.456]',0.284,0.095
'[15:09:17.460]',0.285,0.090
'[15:09:17.464]',0.281,0.096
'[15:09:17.468]',0.276,0.096
'[15:09:17.472]',0.263,0.095
'[15:09:17.476]',0.256,0.095
'[15:09:17.480]',0.242,0.089
'[15:09:17.484]',0.234,0.090
'[15:09:17.488]',0.221,0.085
'[15:09:17.492]',0.223,0.087
'[15:09:17.496]',0.219,0.090
'[15:09:17.500]',0.207,0.095
'[15:09:17.504]',0.199,0.095
'[15:09:17.508]',0.190,0.091
'[15:09:17.512]',0.190,0.094
'[15:09:17.516]',0.181,0.096
'[15:09:17.520]',0.184,0.099
'[15:09:17.524]',0.185,0.100
'[15:09:17.528]',0.188,0.101
'[15:09:17.532]',0.184,0.099
'[15:09:17.536]',0.175,0.095
'[15:09:17.540]',0.184,0.098
'[15:09:17.544]',0.195,0.100
'[15:09:17.548]',0.195,0.105
'[15:09:17.552]',0.168,0.106
'[15:09:17.556]',0.146,0.117
'[15:09:17.560]',0.141,0.130
'[15:09:17.564]',0.158,0.142
'[15:09:17.568]',0.195,0.149
'[15:09:17.572]',0.242,0.159
'[15:09:17.576]',0.284,0.164
'[15:09:17.580]',0.296,0.164
'[15:09:17.584]',0.302,0.152
'[15:09:17.588]',0.296,0.125
'[15:09:17.592]',0.292,0.096
'[15:09:17.596]',0.280,0.062
'[15:09:17.600]',0.271,0.026
'[15:09:17.604]',0.280,-0.013
'[15:09:17.608]',0.292,-0.040
'[15:09:17.612]',0.309,-0.046
'[15:09:17.616]',0.318,-0.024
'[15:09:17.620]',0.329,0.029
'[15:09:17.624]',0.330,0.101
'[15:09:17.628]',0.340,0.175
'[15:09:17.632]',0.364,0.241
'[15:09:17.636]',0.396,0.304
'[15:09:17.640]',0.429,0.365
'[15:09:17.644]',0.425,0.443
'[15:09:17.648]',0.407,0.569
'[15:09:17.652]',0.369,0.721
'[15:09:17.656]',0.318,0.864
'[15:09:17.660]',0.244,0.939
'[15:09:17.664]',0.171,0.973
'[15:09:17.668]',0.098,0.983
'[15:09:17.672]',0.015,0.988
'[15:09:17.676]',-0.083,0.975
'[15:09:17.680]',-0.188,0.925
'[15:09:17.684]',-0.281,0.850
'[15:09:17.688]',-0.336,0.761
'[15:09:17.692]',-0.345,0.709
'[15:09:17.696]',-0.316,0.665
'[15:09:17.700]',-0.287,0.618
'[15:09:17.704]',-0.274,0.551
'[15:09:17.708]',-0.274,0.474
'[15:09:17.712]',-0.270,0.400
'[15:09:17.716]',-0.253,0.326
'[15:09:17.720]',-0.239,0.268
'[15:09:17.724]',-0.229,0.219
'[15:09:17.728]',-0.212,0.189
'[15:09:17.732]',-0.189,0.166
'[15:09:17.736]',-0.180,0.152
'[15:09:17.740]',-0.181,0.136
'[15:09:17.744]',-0.179,0.120
'[15:09:17.748]',-0.176,0.115
'[15:09:17.752]',-0.175,0.106
'[15:09:17.756]',-0.177,0.099
'[15:09:17.760]',-0.168,0.083
'[15:09:17.764]',-0.163,0.068
'[15:09:17.768]',-0.156,0.056
'[15:09:17.772]',-0.156,0.046
'[15:09:17.776]',-0.155,0.039
'[15:09:17.780]',-0.147,0.033
'[15:09:17.784]',-0.147,0.024
'[15:09:17.788]',-0.144,0.010
'[15:09:17.792]',-0.145,-0.001
'[15:09:17.796]',-0.141,-0.010
'[15:09:17.800]',-0.142,-0.020
'[15:09:17.804]',-0.145,-0.026
'[15:09:17.808]',-0.139,-0.043
'[15:09:17.812]',-0.136,-0.054
'[15:09:17.816]',-0.131,-0.064
'[15:09:17.820]',-0.128,-0.075
'[15:09:17.824]',-0.116,-0.080
'[15:09:17.828]',-0.110,-0.085
'[15:09:17.832]',-0.106,-0.087
'[15:09:17.836]',-0.100,-0.100
'[15:09:17.840]',-0.092,-0.110
'[15:09:17.844]',-0.080,-0.122
'[15:09:17.848]',-0.072,-0.134
'[15:09:17.852]',-0.064,-0.144
'[15:09:17.856]',-0.060,-0.155
'[15:09:17.860]',-0.052,-0.158
'[15:09:17.864]',-0.048,-0.170
'[15:09:17.868]',-0.037,-0.177
'[15:09:17.872]',-0.026,-0.186
'[15:09:17.876]',-0.016,-0.190
'[15:09:17.880]',-0.013,-0.196
'[15:09:17.884]',-0.004,-0.209
'[15:09:17.888]',0.010,-0.212
'[15:09:17.892]',0.022,-0.221
'[15:09:17.896]',0.026,-0.228
'[15:09:17.900]',0.033,-0.239
'[15:09:17.904]',0.040,-0.241
'[15:09:17.908]',0.046,-0.245
'[15:09:17.912]',0.052,-0.250
'[15:09:17.916]',0.062,-0.254
'[15:09:17.920]',0.075,-0.259
'[15:09:17.924]',0.079,-0.261
'[15:09:17.928]',0.081,-0.271
'[15:09:17.932]',0.090,-0.281
'[15:09:17.936]',0.104,-0.290
'[15:09:17.940]',0.121,-0.290
'[15:09:17.944]',0.128,-0.291
'[15:09:17.948]',0.139,-0.297
'[15:09:17.952]',0.149,-0.300
'[15:09:17.956]',0.161,-0.302
'[15:09:17.960]',0.171,-0.306
'[15:09:17.964]',0.190,-0.312
'[15:09:17.968]',0.215,-0.309
'[15:09:17.972]',0.221,-0.306
'[15:09:17.976]',0.231,-0.309
'[15:09:17.980]',0.240,-0.309
'[15:09:17.984]',0.255,-0.309
'[15:09:17.988]',0.260,-0.305
'[15:09:17.992]',0.268,-0.307
'[15:09:17.996]',0.281,-0.304
'[15:09:18.000]',0.294,-0.300
'[15:09:18.004]',0.309,-0.295
'[15:09:18.008]',0.310,-0.292
'[15:09:18.012]',0.328,-0.292
'[15:09:18.016]',0.330,-0.291
'[15:09:18.020]',0.334,-0.294
'[15:09:18.024]',0.328,-0.287
'[15:09:18.028]',0.333,-0.287
'[15:09:18.032]',0.343,-0.282
'[15:09:18.036]',0.338,-0.280
'[15:09:18.040]',0.338,-0.271
'[15:09:18.044]',0.335,-0.266
'[15:09:18.048]',0.340,-0.260
'[15:09:18.052]',0.328,-0.250
'[15:09:18.056]',0.319,-0.249
'[15:09:18.060]',0.315,-0.237
'[15:09:18.064]',0.306,-0.233
'[15:09:18.068]',0.294,-0.223
'[15:09:18.072]',0.270,-0.215
'[15:09:18.076]',0.259,-0.207
'[15:09:18.080]',0.244,-0.191
'[15:09:18.084]',0.237,-0.179
'[15:09:18.088]',0.223,-0.164
'[15:09:18.092]',0.210,-0.152
'[15:09:18.096]',0.194,-0.135
'[15:09:18.100]',0.172,-0.121
'[15:09:18.104]',0.152,-0.104
'[15:09:18.108]',0.138,-0.089
'[15:09:18.112]',0.133,-0.070
'[15:09:18.116]',0.117,-0.054
'[15:09:18.120]',0.104,-0.044
'[15:09:18.124]',0.089,-0.031
'[15:09:18.128]',0.075,-0.016
'[15:09:18.132]',0.062,-0.004
'[15:09:18.136]',0.049,0.004
'[15:09:18.140]',0.035,0.015
'[15:09:18.144]',0.024,0.022
'[15:09:18.148]',0.016,0.031
'[15:09:18.152]',0.011,0.034
'[15:09:18.156]',0.005,0.043
'[15:09:18.160]',-0.005,0.050
'[15:09:18.164]',-0.022,0.051
'[15:09:18.168]',-0.043,0.050
'[15:09:18.172]',-0.060,0.055
'[15:09:18.176]',-0.071,0.061
'[15:09:18.180]',-0.084,0.065
'[15:09:18.184]',-0.095,0.064
'[15:09:18.188]',-0.104,0.065
'[15:09:18.192]',-0.113,0.070
'[15:09:18.196]',-0.124,0.071
'[15:09:18.200]',-0.131,0.071
'[15:09:18.204]',-0.135,0.074
'[15:09:18.208]',-0.141,0.077
'[15:09:18.212]',-0.149,0.079
'[15:09:18.216]',-0.154,0.075
'[15:09:18.220]',-0.160,0.075
'[15:09:18.224]',-0.166,0.075
'[15:09:18.228]',-0.172,0.077
'[15:09:18.232]',-0.180,0.080
'[15:09:18.236]',-0.182,0.083
'[15:09:18.240]',-0.186,0.085
'[15:09:18.244]',-0.193,0.085
'[15:09:18.248]',-0.199,0.086
'[15:09:18.252]',-0.200,0.090
'[15:09:18.256]',-0.205,0.096
'[15:09:18.260]',-0.212,0.099
'[15:09:18.264]',-0.217,0.098
'[15:09:18.268]',-0.219,0.092
'[15:09:18.272]',-0.221,0.089
'[15:09:18.276]',-0.228,0.089
'[15:09:18.280]',-0.224,0.091
'[15:09:18.284]',-0.216,0.096
'[15:09:18.288]',-0.205,0.094
'[15:09:18.292]',-0.206,0.091
'[15:09:18.296]',-0.203,0.086
'[15:09:18.300]',-0.204,0.085
'[15:09:18.304]',-0.203,0.085
'[15:09:18.308]',-0.205,0.085
'[15:09:18.312]',-0.210,0.085
'[15:09:18.316]',-0.206,0.083
'[15:09:18.320]',-0.210,0.084
'[15:09:18.324]',-0.215,0.079
'[15:09:18.328]',-0.219,0.075
'[15:09:18.332]',-0.217,0.074
'[15:09:18.336]',-0.217,0.074
'[15:09:18.340]',-0.223,0.075
'[15:09:18.344]',-0.221,0.066
'[15:09:18.348]',-0.220,0.066
'[15:09:18.352]',-0.216,0.068
'[15:09:18.356]',-0.219,0.068
'[15:09:18.360]',-0.219,0.069
'[15:09:18.364]',-0.221,0.070
'[15:09:18.368]',-0.223,0.068
'[15:09:18.372]',-0.223,0.064
'[15:09:18.376]',-0.228,0.059
'[15:09:18.380]',-0.225,0.059
'[15:09:18.384]',-0.230,0.060
'[15:09:18.388]',-0.229,0.058
'[15:09:18.392]',-0.235,0.059
'[15:09:18.396]',-0.231,0.060
'[15:09:18.400]',-0.234,0.062
'[15:09:18.404]',-0.242,0.060
'[15:09:18.408]',-0.249,0.058
'[15:09:18.412]',-0.247,0.060
'[15:09:18.416]',-0.241,0.061
'[15:09:18.420]',-0.247,0.062
'[15:09:18.424]',-0.246,0.059
'[15:09:18.428]',-0.251,0.060
'[15:09:18.432]',-0.254,0.062
'[15:09:18.436]',-0.258,0.061
'[15:09:18.440]',-0.264,0.060
'[15:09:18.444]',-0.256,0.064
'[15:09:18.448]',-0.258,0.066
'[15:09:18.452]',-0.250,0.064
'[15:09:18.456]',-0.253,0.062
'[15:09:18.460]',-0.251,0.065
'[15:09:18.464]',-0.256,0.066
'[15:09:18.468]',-0.265,0.065
'[15:09:18.472]',-0.274,0.061
'[15:09:18.476]',-0.282,0.061
'[15:09:18.480]',-0.290,0.062
'[15:09:18.484]',-0.302,0.064
'[15:09:18.488]',-0.306,0.064
'[15:09:18.492]',-0.306,0.068
'[15:09:18.496]',-0.305,0.069
'[15:09:18.500]',-0.302,0.066
'[15:09:18.504]',-0.305,0.065
'[15:09:18.508]',-0.307,0.065
'[15:09:18.512]',-0.316,0.065
'[15:09:18.516]',-0.319,0.066
'[15:09:18.520]',-0.324,0.071
'[15:09:18.524]',-0.315,0.077
'[15:09:18.528]',-0.309,0.080
'[15:09:18.532]',-0.307,0.077
'[15:09:18.536]',-0.302,0.075
'[15:09:18.540]',-0.294,0.079
'[15:09:18.544]',-0.289,0.084
'[15:09:18.548]',-0.292,0.086
'[15:09:18.552]',-0.295,0.085
'[15:09:18.556]',-0.297,0.089
'[15:09:18.560]',-0.304,0.090
'[15:09:18.564]',-0.315,0.090
'[15:09:18.568]',-0.326,0.090
'[15:09:18.572]',-0.336,0.094
'[15:09:18.576]',-0.352,0.098
'[15:09:18.580]',-0.366,0.096
'[15:09:18.584]',-0.389,0.098
'[15:09:18.588]',-0.399,0.100
'[15:09:18.592]',-0.414,0.105
'[15:09:18.596]',-0.422,0.106
'[15:09:18.600]',-0.440,0.110
'[15:09:18.604]',-0.455,0.117
'[15:09:18.608]',-0.463,0.120
'[15:09:18.612]',-0.484,0.124
'[15:09:18.616]',-0.486,0.129
'[15:09:18.620]',-0.492,0.144
'[15:09:18.624]',-0.487,0.154
'[15:09:18.628]',-0.496,0.164
'[15:09:18.632]',-0.501,0.169
'[15:09:18.636]',-0.497,0.172
'[15:09:18.640]',-0.502,0.170
'[15:09:18.644]',-0.497,0.147
'[15:09:18.648]',-0.509,0.124
'[15:09:18.652]',-0.502,0.086
'[15:09:18.656]',-0.507,0.052
'[15:09:18.660]',-0.506,0.019
'[15:09:18.664]',-0.502,-0.015
'[15:09:18.668]',-0.494,-0.036
'[15:09:18.672]',-0.474,-0.040
'[15:09:18.676]',-0.464,-0.019
'[15:09:18.680]',-0.432,0.034
'[15:09:18.684]',-0.404,0.111
'[15:09:18.688]',-0.365,0.186
'[15:09:18.692]',-0.335,0.249
'[15:09:18.696]',-0.291,0.295
'[15:09:18.700]',-0.249,0.359
'[15:09:18.704]',-0.239,0.444
'[15:09:18.708]',-0.251,0.564
'[15:09:18.712]',-0.269,0.698
'[15:09:18.716]',-0.299,0.812
'[15:09:18.720]',-0.345,0.889
'[15:09:18.724]',-0.384,0.890
'[15:09:18.728]',-0.422,0.906
'[15:09:18.732]',-0.469,0.899
'[15:09:18.736]',-0.527,0.889
'[15:09:18.740]',-0.591,0.825
'[15:09:18.744]',-0.630,0.740
'[15:09:18.748]',-0.646,0.666
'[15:09:18.752]',-0.620,0.604
'[15:09:18.756]',-0.590,0.568
'[15:09:18.760]',-0.540,0.502
'[15:09:18.764]',-0.506,0.439
'[15:09:18.768]',-0.492,0.360
'[15:09:18.772]',-0.480,0.292
'[15:09:18.776]',-0.465,0.230
'[15:09:18.780]',-0.438,0.172
'[15:09:18.784]',-0.422,0.130
'[15:09:18.788]',-0.396,0.102
'[15:09:18.792]',-0.370,0.087
'[15:09:18.796]',-0.350,0.079
'[15:09:18.800]',-0.343,0.070
'[15:09:18.804]',-0.339,0.056
'[15:09:18.808]',-0.333,0.045
'[15:09:18.812]',-0.333,0.034
'[15:09:18.816]',-0.336,0.025
'[15:09:18.820]',-0.347,0.016
'[15:09:18.824]',-0.354,0.007
'[15:09:18.828]',-0.356,-0.001
'[15:09:18.832]',-0.356,-0.010
'[15:09:18.836]',-0.356,-0.020
'[15:09:18.840]',-0.352,-0.026
'[15:09:18.844]',-0.345,-0.036
'[15:09:18.848]',-0.349,-0.051
'[15:09:18.852]',-0.346,-0.061
'[15:09:18.856]',-0.343,-0.069
'[15:09:18.860]',-0.334,-0.072
'[15:09:18.864]',-0.328,-0.081
'[15:09:18.868]',-0.314,-0.092
'[15:09:18.872]',-0.294,-0.099
'[15:09:18.876]',-0.286,-0.104
'[15:09:18.880]',-0.289,-0.111
'[15:09:18.884]',-0.294,-0.119
'[15:09:18.888]',-0.286,-0.121
'[15:09:18.892]',-0.276,-0.124
'[15:09:18.896]',-0.265,-0.124
'[15:09:18.900]',-0.255,-0.126
'[15:09:18.904]',-0.241,-0.131
'[15:09:18.908]',-0.226,-0.135
'[15:09:18.912]',-0.217,-0.144
'[15:09:18.916]',-0.203,-0.147
'[15:09:18.920]',-0.189,-0.155
'[15:09:18.924]',-0.174,-0.158
'[15:09:18.928]',-0.171,-0.163
'[15:09:18.932]',-0.160,-0.166
'[15:09:18.936]',-0.144,-0.175
'[15:09:18.940]',-0.133,-0.182
'[15:09:18.944]',-0.124,-0.193
'[15:09:18.948]',-0.116,-0.198
'[15:09:18.952]',-0.105,-0.198
'[15:09:18.956]',-0.101,-0.204
'[15:09:18.960]',-0.095,-0.207
'[15:09:18.964]',-0.086,-0.216
'[15:09:18.968]',-0.076,-0.217
'[15:09:18.972]',-0.071,-0.228
'[15:09:18.976]',-0.068,-0.236
'[15:09:18.980]',-0.058,-0.240
'[15:09:18.984]',-0.045,-0.241
'[15:09:18.988]',-0.036,-0.244
'[15:09:18.992]',-0.034,-0.258
'[15:09:18.996]',-0.025,-0.260
'[15:09:19.000]',-0.020,-0.268
'[15:09:19.004]',-0.026,-0.264
'[15:09:19.008]',-0.030,-0.268
'[15:09:19.012]',-0.021,-0.271
'[15:09:19.016]',-0.013,-0.271
'[15:09:19.020]',-0.013,-0.280
'[15:09:19.024]',-0.016,-0.281
'[15:09:19.028]',-0.014,-0.287
'[15:09:19.032]',-0.010,-0.284
'[15:09:19.036]',-0.013,-0.282
'[15:09:19.040]',-0.019,-0.276
'[15:09:19.044]',-0.025,-0.273
'[15:09:19.048]',-0.022,-0.271
'[15:09:19.052]',-0.016,-0.263
'[15:09:19.056]',-0.006,-0.264
'[15:09:19.060]',0.010,-0.256
'[15:09:19.064]',0.024,-0.256
'[15:09:19.068]',0.022,-0.253
'[15:09:19.072]',0.015,-0.250
'[15:09:19.076]',0.015,-0.241
'[15:09:19.080]',0.010,-0.233
'[15:09:19.084]',0.005,-0.228
'[15:09:19.088]',0.010,-0.225
'[15:09:19.092]',0.025,-0.221
'[15:09:19.096]',0.037,-0.212
'[15:09:19.100]',0.045,-0.209
'[15:09:19.104]',0.054,-0.203
'[15:09:19.108]',0.061,-0.196
'[15:09:19.112]',0.065,-0.189
'[15:09:19.116]',0.061,-0.181
'[15:09:19.120]',0.062,-0.176
'[15:09:19.124]',0.069,-0.165
'[15:09:19.128]',0.071,-0.155
'[15:09:19.132]',0.072,-0.145
'[15:09:19.136]',0.071,-0.134
'[15:09:19.140]',0.087,-0.121
'[15:09:19.144]',0.094,-0.109
'[15:09:19.148]',0.087,-0.096
'[15:09:19.152]',0.076,-0.085
'[15:09:19.156]',0.074,-0.072
'[15:09:19.160]',0.072,-0.055
'[15:09:19.164]',0.072,-0.043
'[15:09:19.168]',0.084,-0.029
'[15:09:19.172]',0.092,-0.011
'[15:09:19.176]',0.095,0.009
'[15:09:19.180]',0.086,0.018
'[15:09:19.184]',0.085,0.030
'[15:09:19.188]',0.085,0.043
'[15:09:19.192]',0.084,0.055
'[15:09:19.196]',0.084,0.060
'[15:09:19.200]',0.079,0.065
'[15:09:19.204]',0.081,0.072
'[15:09:19.208]',0.074,0.084
'[15:09:19.212]',0.062,0.089
'[15:09:19.216]',0.054,0.089
'[15:09:19.220]',0.048,0.095
'[15:09:19.224]',0.043,0.098
'[15:09:19.228]',0.022,0.100
'[15:09:19.232]',0.014,0.100
'[15:09:19.236]',0.009,0.107
'[15:09:19.240]',0.005,0.114
'[15:09:19.244]',-0.006,0.111
'[15:09:19.248]',-0.015,0.114
'[15:09:19.252]',-0.020,0.114
'[15:09:19.256]',-0.035,0.114
'[15:09:19.260]',-0.041,0.110
'[15:09:19.264]',-0.045,0.114
'[15:09:19.268]',-0.051,0.120
'[15:09:19.272]',-0.060,0.121
'[15:09:19.276]',-0.062,0.119
'[15:09:19.280]',-0.056,0.114
'[15:09:19.284]',-0.051,0.115
'[15:09:19.288]',-0.054,0.113
'[15:09:19.292]',-0.061,0.111
'[15:09:19.296]',-0.060,0.107
'[15:09:19.300]',-0.059,0.109
'[15:09:19.304]',-0.061,0.105
'[15:09:19.308]',-0.068,0.099
'[15:09:19.312]',-0.068,0.096
'[15:09:19.316]',-0.070,0.096
'[15:09:19.320]',-0.081,0.096
'[15:09:19.324]',-0.083,0.094
'[15:09:19.328]',-0.070,0.098
'[15:09:19.332]',-0.059,0.101
'[15:09:19.336]',-0.058,0.104
'[15:09:19.340]',-0.061,0.101
'[15:09:19.344]',-0.061,0.104
'[15:09:19.348]',-0.060,0.105
'[15:09:19.352]',-0.062,0.104
'[15:09:19.356]',-0.068,0.104
'[15:09:19.360]',-0.061,0.105
'[15:09:19.364]',-0.052,0.110
'[15:09:19.368]',-0.044,0.109
'[15:09:19.372]',-0.048,0.107
'[15:09:19.376]',-0.059,0.107
'[15:09:19.380]',-0.074,0.111
'[15:09:19.384]',-0.081,0.113
'[15:09:19.388]',-0.081,0.109
'[15:09:19.392]',-0.072,0.113
'[15:09:19.396]',-0.070,0.110
'[15:09:19.400]',-0.072,0.107
'[15:09:19.404]',-0.079,0.101
'[15:09:19.408]',-0.080,0.100
'[15:09:19.412]',-0.072,0.104
'[15:09:19.416]',-0.068,0.104
'[15:09:19.420]',-0.065,0.104
'[15:09:19.424]',-0.065,0.099
'[15:09:19.428]',-0.064,0.098
'[15:09:19.432]',-0.059,0.092
'[15:09:19.436]',-0.058,0.091
'[15:09:19.440]',-0.043,0.096
'[15:09:19.444]',-0.026,0.100
'[15:09:19.448]',-0.005,0.100
'[15:09:19.452]',0.025,0.094
'[15:09:19.456]',0.066,0.096
'[15:09:19.460]',0.095,0.098
'[15:09:19.464]',0.090,0.094
'[15:09:19.468]',0.075,0.094
'[15:09:19.472]',0.055,0.095
'[15:09:19.476]',0.041,0.102
'[15:09:19.480]',0.028,0.098
'[15:09:19.484]',0.018,0.091
'[15:09:19.488]',0.009,0.087
'[15:09:19.492]',0.013,0.090
'[15:09:19.496]',0.021,0.092
'[15:09:19.500]',0.030,0.092
'[15:09:19.504]',0.050,0.091
'[15:09:19.508]',0.072,0.083
'[15:09:19.512]',0.100,0.076
'[15:09:19.516]',0.117,0.077
'[15:09:19.520]',0.125,0.081
'[15:09:19.524]',0.119,0.084
'[15:09:19.528]',0.107,0.085
'[15:09:19.532]',0.116,0.083
'[15:09:19.536]',0.120,0.084
'[15:09:19.540]',0.114,0.083
'[15:09:19.544]',0.098,0.077
'[15:09:19.548]',0.098,0.081
'[15:09:19.552]',0.105,0.083
'[15:09:19.556]',0.105,0.083
'[15:09:19.560]',0.100,0.074
'[15:09:19.564]',0.102,0.076
'[15:09:19.568]',0.110,0.083
'[15:09:19.572]',0.102,0.084
'[15:09:19.576]',0.094,0.080
'[15:09:19.580]',0.091,0.079
'[15:09:19.584]',0.100,0.081
'[15:09:19.588]',0.104,0.081
'[15:09:19.592]',0.110,0.081
'[15:09:19.596]',0.129,0.083
'[15:09:19.600]',0.141,0.080
'[15:09:19.604]',0.146,0.077
'[15:09:19.608]',0.138,0.068
'[15:09:19.612]',0.139,0.068
'[15:09:19.616]',0.139,0.066
'[15:09:19.620]',0.140,0.065
'[15:09:19.624]',0.139,0.064
'[15:09:19.628]',0.140,0.061
'[15:09:19.632]',0.141,0.062
'[15:09:19.636]',0.141,0.064
'[15:09:19.640]',0.142,0.064
'[15:09:19.644]',0.139,0.066
'[15:09:19.648]',0.147,0.064
'[15:09:19.652]',0.149,0.060
'[15:09:19.656]',0.145,0.066
'[15:09:19.660]',0.140,0.075
'[15:09:19.664]',0.138,0.081
'[15:09:19.668]',0.142,0.080
'[15:09:19.672]',0.144,0.077
'[15:09:19.676]',0.146,0.075
'[15:09:19.680]',0.140,0.065
'[15:09:19.684]',0.138,0.046
'[15:09:19.688]',0.130,0.019
'[15:09:19.692]',0.126,-0.010
'[15:09:19.696]',0.121,-0.045
'[15:09:19.700]',0.120,-0.084
'[15:09:19.704]',0.135,-0.122
'[15:09:19.708]',0.151,-0.147
'[15:09:19.712]',0.175,-0.152
'[15:09:19.716]',0.200,-0.133
'[15:09:19.720]',0.233,-0.085
'[15:09:19.724]',0.270,-0.024
'[15:09:19.728]',0.309,0.028
'[15:09:19.732]',0.371,0.066
'[15:09:19.736]',0.427,0.114
'[15:09:19.740]',0.481,0.186
'[15:09:19.744]',0.480,0.280
'[15:09:19.748]',0.468,0.405
'[15:09:19.752]',0.439,0.517
'[15:09:19.756]',0.404,0.606
'[15:09:19.760]',0.362,0.631
'[15:09:19.764]',0.299,0.636
'[15:09:19.768]',0.220,0.641
'[15:09:19.772]',0.120,0.647
'[15:09:19.776]',0.011,0.644
'[15:09:19.780]',-0.075,0.590
'[15:09:19.784]',-0.129,0.529
'[15:09:19.788]',-0.147,0.460
'[15:09:19.792]',-0.145,0.427
'[15:09:19.796]',-0.119,0.388
'[15:09:19.800]',-0.083,0.338
'[15:09:19.804]',-0.061,0.280
'[15:09:19.808]',-0.056,0.210
'[15:09:19.812]',-0.045,0.146
'[15:09:19.816]',-0.021,0.089
'[15:09:19.820]',0.007,0.043
'[15:09:19.824]',0.030,0.010
'[15:09:19.828]',0.055,-0.013
'[15:09:19.832]',0.086,-0.026
'[15:09:19.836]',0.105,-0.036
'[15:09:19.840]',0.110,-0.046
'[15:09:19.844]',0.113,-0.056
'[15:09:19.848]',0.130,-0.062
'[15:09:19.852]',0.140,-0.065
'[15:09:19.856]',0.146,-0.069
'[15:09:19.860]',0.154,-0.074
'[15:09:19.864]',0.160,-0.080
'[15:09:19.868]',0.164,-0.087
'[15:09:19.872]',0.164,-0.098
'[15:09:19.876]',0.171,-0.105
'[15:09:19.880]',0.169,-0.110
'[15:09:19.884]',0.166,-0.120
'[15:09:19.888]',0.163,-0.129
'[15:09:19.892]',0.164,-0.138
'[15:09:19.896]',0.163,-0.142
'[15:09:19.900]',0.152,-0.156
'[15:09:19.904]',0.149,-0.168
'[15:09:19.908]',0.145,-0.175
'[15:09:19.912]',0.147,-0.176
'[15:09:19.916]',0.142,-0.180
'[15:09:19.920]',0.146,-0.190
'[15:09:19.924]',0.150,-0.196
'[15:09:19.928]',0.155,-0.204
'[15:09:19.932]',0.155,-0.203
'[15:09:19.936]',0.159,-0.200
'[15:09:19.940]',0.165,-0.200
'[15:09:19.944]',0.164,-0.200
'[15:09:19.948]',0.166,-0.209
'[15:09:19.952]',0.168,-0.216
'[15:09:19.956]',0.169,-0.221
'[15:09:19.960]',0.166,-0.219
'[15:09:19.964]',0.164,-0.225
'[15:09:19.968]',0.177,-0.230
'[15:09:19.972]',0.184,-0.235
'[15:09:19.976]',0.190,-0.241
'[15:09:19.980]',0.189,-0.247
'[15:09:19.984]',0.195,-0.254
'[15:09:19.988]',0.195,-0.255
'[15:09:19.992]',0.194,-0.261
'[15:09:19.996]',0.194,-0.265
'[15:09:20.000]',0.199,-0.271
'[15:09:20.004]',0.205,-0.278
