'Time','ECG','ECG'
'[05:04:11.888]',-0.045,0.206
'[05:04:11.892]',-0.045,0.211
'[05:04:11.896]',-0.045,0.210
'[05:04:11.900]',-0.046,0.214
'[05:04:11.904]',-0.043,0.209
'[05:04:11.908]',-0.043,0.210
'[05:04:11.912]',-0.040,0.210
'[05:04:11.916]',-0.036,0.210
'[05:04:11.920]',-0.030,0.210
'[05:04:11.924]',-0.029,0.212
'[05:04:11.928]',-0.029,0.215
'[05:04:11.932]',-0.028,0.212
'[05:04:11.936]',-0.022,0.216
'[05:04:11.940]',-0.022,0.216
'[05:04:11.944]',-0.029,0.217
'[05:04:11.948]',-0.030,0.215
'[05:04:11.952]',-0.030,0.215
'[05:04:11.956]',-0.029,0.209
'[05:04:11.960]',-0.030,0.201
'[05:04:11.964]',-0.034,0.204
'[05:04:11.968]',-0.031,0.203
'[05:04:11.972]',-0.031,0.203
'[05:04:11.976]',-0.036,0.196
'[05:04:11.980]',-0.043,0.195
'[05:04:11.984]',-0.045,0.189
'[05:04:11.988]',-0.050,0.182
'[05:04:11.992]',-0.059,0.176
'[05:04:11.996]',-0.068,0.171
'[05:04:12.000]',-0.074,0.171
'[05:04:12.004]',-0.080,0.163
'[05:04:12.008]',-0.090,0.155
'[05:04:12.012]',-0.099,0.150
'[05:04:12.016]',-0.114,0.146
'[05:04:12.020]',-0.122,0.140
'[05:04:12.024]',-0.135,0.134
'[05:04:12.028]',-0.152,0.130
'[05:04:12.032]',-0.166,0.122
'[05:04:12.036]',-0.175,0.115
'[05:04:12.040]',-0.188,0.106
'[05:04:12.044]',-0.203,0.104
'[05:04:12.048]',-0.214,0.105
'[05:04:12.052]',-0.217,0.102
'[05:04:12.056]',-0.228,0.104
'[05:04:12.060]',-0.230,0.104
'[05:04:12.064]',-0.234,0.106
'[05:04:12.068]',-0.234,0.105
'[05:04:12.072]',-0.236,0.107
'[05:04:12.076]',-0.236,0.111
'[05:04:12.080]',-0.235,0.116
'[05:04:12.084]',-0.226,0.120
'[05:04:12.088]',-0.215,0.120
'[05:04:12.092]',-0.206,0.121
'[05:04:12.096]',-0.195,0.120
'[05:04:12.100]',-0.181,0.119
'[05:04:12.104]',-0.163,0.116
'[05:04:12.108]',-0.155,0.120
'[05:04:12.112]',-0.141,0.121
'[05:04:12.116]',-0.122,0.121
'[05:04:12.120]',-0.109,0.121
'[05:04:12.124]',-0.095,0.115
'[05:04:12.128]',-0.084,0.117
'[05:04:12.132]',-0.068,0.116
'[05:04:12.136]',-0.056,0.120
'[05:04:12.140]',-0.046,0.120
'[05:04:12.144]',-0.039,0.124
'[05:04:12.148]',-0.031,0.125
'[05:04:12.152]',-0.024,0.121
'[05:04:12.156]',-0.020,0.124
'[05:04:12.160]',-0.016,0.121
'[05:04:12.164]',-0.009,0.125
'[05:04:12.168]',-0.001,0.125
'[05:04:12.172]',-0.001,0.129
'[05:04:12.176]',-0.001,0.124
'[05:04:12.180]',0.001,0.125
'[05:04:12.184]',0.006,0.125
'[05:04:12.188]',0.007,0.121
'[05:04:12.192]',0.010,0.120
'[05:04:12.196]',0.013,0.114
'[05:04:12.200]',0.011,0.114
'[05:04:12.204]',0.007,0.110
'[05:04:12.208]',0.005,0.113
'[05:04:12.212]',0.006,0.110
'[05:04:12.216]',0.007,0.109
'[05:04:12.220]',0.009,0.109
'[05:04:12.224]',0.009,0.110
'[05:04:12.228]',0.013,0.111
'[05:04:12.232]',0.010,0.110
'[05:04:12.236]',0.009,0.110
'[05:04:12.240]',0.007,0.113
'[05:04:12.244]',0.009,0.116
'[05:04:12.248]',0.009,0.117
'[05:04:12.252]',0.005,0.120
'[05:04:12.256]',0.007,0.124
'[05:04:12.260]',0.007,0.128
'[05:04:12.264]',0.007,0.133
'[05:04:12.268]',0.003,0.134
'[05:04:12.272]',0.000,0.138
'[05:04:12.276]',-0.001,0.140
'[05:04:12.280]',-0.001,0.144
'[05:04:12.284]',0.003,0.146
'[05:04:12.288]',-0.001,0.154
'[05:04:12.292]',0.000,0.159
'[05:04:12.296]',0.005,0.156
'[05:04:12.300]',0.009,0.152
'[05:04:12.304]',0.010,0.142
'[05:04:12.308]',0.014,0.134
'[05:04:12.312]',0.030,0.122
'[05:04:12.316]',0.034,0.113
'[05:04:12.320]',0.045,0.105
'[05:04:12.324]',0.052,0.095
'[05:04:12.328]',0.065,0.081
'[05:04:12.332]',0.074,0.068
'[05:04:12.336]',0.075,0.064
'[05:04:12.340]',0.077,0.068
'[05:04:12.344]',0.074,0.071
'[05:04:12.348]',0.075,0.079
'[05:04:12.352]',0.071,0.089
'[05:04:12.356]',0.069,0.109
'[05:04:12.360]',0.064,0.115
'[05:04:12.364]',0.056,0.119
'[05:04:12.368]',0.041,0.117
'[05:04:12.372]',0.025,0.120
'[05:04:12.376]',0.007,0.121
'[05:04:12.380]',-0.011,0.120
'[05:04:12.384]',-0.028,0.117
'[05:04:12.388]',-0.043,0.113
'[05:04:12.392]',-0.049,0.111
'[05:04:12.396]',-0.050,0.111
'[05:04:12.400]',-0.048,0.110
'[05:04:12.404]',-0.044,0.105
'[05:04:12.408]',-0.045,0.101
'[05:04:12.412]',-0.037,0.101
'[05:04:12.416]',-0.033,0.092
'[05:04:12.420]',-0.031,0.075
'[05:04:12.424]',-0.031,0.044
'[05:04:12.428]',-0.030,0.005
'[05:04:12.432]',-0.028,-0.050
'[05:04:12.436]',-0.037,-0.130
'[05:04:12.440]',-0.039,-0.224
'[05:04:12.444]',-0.028,-0.334
'[05:04:12.448]',-0.010,-0.429
'[05:04:12.452]',0.011,-0.515
'[05:04:12.456]',0.049,-0.575
'[05:04:12.460]',0.109,-0.574
'[05:04:12.464]',0.193,-0.519
'[05:04:12.468]',0.271,-0.391
'[05:04:12.472]',0.347,-0.278
'[05:04:12.476]',0.388,-0.190
'[05:04:12.480]',0.378,-0.136
'[05:04:12.484]',0.340,-0.089
'[05:04:12.488]',0.285,-0.045
'[05:04:12.492]',0.269,-0.007
'[05:04:12.496]',0.266,0.021
'[05:04:12.500]',0.276,0.045
'[05:04:12.504]',0.274,0.066
'[05:04:12.508]',0.259,0.084
'[05:04:12.512]',0.221,0.099
'[05:04:12.516]',0.174,0.111
'[05:04:12.520]',0.135,0.121
'[05:04:12.524]',0.094,0.130
'[05:04:12.528]',0.060,0.134
'[05:04:12.532]',0.029,0.136
'[05:04:12.536]',0.007,0.144
'[05:04:12.540]',-0.001,0.146
'[05:04:12.544]',-0.003,0.149
'[05:04:12.548]',0.000,0.151
'[05:04:12.552]',-0.005,0.154
'[05:04:12.556]',-0.005,0.159
'[05:04:12.560]',-0.007,0.160
'[05:04:12.564]',-0.005,0.166
'[05:04:12.568]',-0.006,0.168
'[05:04:12.572]',-0.004,0.170
'[05:04:12.576]',-0.003,0.170
'[05:04:12.580]',-0.003,0.175
'[05:04:12.584]',-0.004,0.179
'[05:04:12.588]',-0.006,0.181
'[05:04:12.592]',-0.005,0.182
'[05:04:12.596]',-0.006,0.184
'[05:04:12.600]',-0.007,0.185
'[05:04:12.604]',-0.006,0.182
'[05:04:12.608]',-0.005,0.182
'[05:04:12.612]',-0.005,0.179
'[05:04:12.616]',-0.013,0.180
'[05:04:12.620]',-0.011,0.179
'[05:04:12.624]',-0.014,0.180
'[05:04:12.628]',-0.018,0.185
'[05:04:12.632]',-0.021,0.184
'[05:04:12.636]',-0.025,0.185
'[05:04:12.640]',-0.020,0.182
'[05:04:12.644]',-0.026,0.180
'[05:04:12.648]',-0.029,0.179
'[05:04:12.652]',-0.034,0.175
'[05:04:12.656]',-0.033,0.176
'[05:04:12.660]',-0.034,0.169
'[05:04:12.664]',-0.040,0.166
'[05:04:12.668]',-0.048,0.160
'[05:04:12.672]',-0.052,0.158
'[05:04:12.676]',-0.056,0.151
'[05:04:12.680]',-0.062,0.146
'[05:04:12.684]',-0.074,0.145
'[05:04:12.688]',-0.081,0.139
'[05:04:12.692]',-0.087,0.136
'[05:04:12.696]',-0.094,0.128
'[05:04:12.700]',-0.107,0.122
'[05:04:12.704]',-0.115,0.116
'[05:04:12.708]',-0.129,0.113
'[05:04:12.712]',-0.139,0.107
'[05:04:12.716]',-0.152,0.102
'[05:04:12.720]',-0.169,0.099
'[05:04:12.724]',-0.176,0.090
'[05:04:12.728]',-0.184,0.085
'[05:04:12.732]',-0.190,0.079
'[05:04:12.736]',-0.203,0.079
'[05:04:12.740]',-0.206,0.076
'[05:04:12.744]',-0.210,0.075
'[05:04:12.748]',-0.216,0.075
'[05:04:12.752]',-0.214,0.074
'[05:04:12.756]',-0.211,0.076
'[05:04:12.760]',-0.201,0.079
'[05:04:12.764]',-0.200,0.080
'[05:04:12.768]',-0.193,0.085
'[05:04:12.772]',-0.184,0.090
'[05:04:12.776]',-0.171,0.094
'[05:04:12.780]',-0.159,0.092
'[05:04:12.784]',-0.149,0.096
'[05:04:12.788]',-0.130,0.099
'[05:04:12.792]',-0.117,0.098
'[05:04:12.796]',-0.104,0.098
'[05:04:12.800]',-0.096,0.102
'[05:04:12.804]',-0.080,0.104
'[05:04:12.808]',-0.066,0.106
'[05:04:12.812]',-0.056,0.104
'[05:04:12.816]',-0.045,0.104
'[05:04:12.820]',-0.034,0.105
'[05:04:12.824]',-0.024,0.104
'[05:04:12.828]',-0.018,0.104
'[05:04:12.832]',-0.015,0.104
'[05:04:12.836]',-0.007,0.107
'[05:04:12.840]',-0.003,0.109
'[05:04:12.844]',0.000,0.107
'[05:04:12.848]',0.004,0.105
'[05:04:12.852]',0.003,0.104
'[05:04:12.856]',0.009,0.102
'[05:04:12.860]',0.010,0.099
'[05:04:12.864]',0.010,0.098
'[05:04:12.868]',0.011,0.096
'[05:04:12.872]',0.015,0.095
'[05:04:12.876]',0.010,0.092
'[05:04:12.880]',0.007,0.090
'[05:04:12.884]',0.006,0.091
'[05:04:12.888]',0.005,0.092
'[05:04:12.892]',0.006,0.091
'[05:04:12.896]',0.006,0.089
'[05:04:12.900]',0.007,0.090
'[05:04:12.904]',0.010,0.089
'[05:04:12.908]',0.011,0.087
'[05:04:12.912]',0.011,0.089
'[05:04:12.916]',0.004,0.090
'[05:04:12.920]',0.006,0.092
'[05:04:12.924]',0.006,0.099
'[05:04:12.928]',0.003,0.105
'[05:04:12.932]',-0.003,0.109
'[05:04:12.936]',-0.004,0.116
'[05:04:12.940]',0.004,0.119
'[05:04:12.944]',-0.003,0.120
'[05:04:12.948]',-0.005,0.125
'[05:04:12.952]',-0.007,0.129
'[05:04:12.956]',-0.005,0.134
'[05:04:12.960]',-0.006,0.131
'[05:04:12.964]',-0.006,0.140
'[05:04:12.968]',-0.005,0.144
'[05:04:12.972]',-0.007,0.150
'[05:04:12.976]',-0.005,0.150
'[05:04:12.980]',-0.004,0.147
'[05:04:12.984]',0.000,0.145
'[05:04:12.988]',0.001,0.134
'[05:04:12.992]',0.005,0.126
'[05:04:12.996]',0.006,0.114
'[05:04:13.000]',0.014,0.104
'[05:04:13.004]',0.022,0.092
'[05:04:13.008]',0.028,0.080
'[05:04:13.012]',0.035,0.069
'[05:04:13.016]',0.048,0.055
'[05:04:13.020]',0.055,0.048
'[05:04:13.024]',0.054,0.050
'[05:04:13.028]',0.050,0.058
'[05:04:13.032]',0.048,0.065
'[05:04:13.036]',0.044,0.077
'[05:04:13.040]',0.044,0.089
'[05:04:13.044]',0.037,0.100
'[05:04:13.048]',0.031,0.104
'[05:04:13.052]',0.020,0.105
'[05:04:13.056]',0.009,0.102
'[05:04:13.060]',-0.010,0.098
'[05:04:13.064]',-0.031,0.094
'[05:04:13.068]',-0.044,0.089
'[05:04:13.072]',-0.056,0.087
'[05:04:13.076]',-0.062,0.081
'[05:04:13.080]',-0.066,0.077
'[05:04:13.084]',-0.068,0.072
'[05:04:13.088]',-0.064,0.070
'[05:04:13.092]',-0.059,0.068
'[05:04:13.096]',-0.058,0.060
'[05:04:13.100]',-0.059,0.056
'[05:04:13.104]',-0.055,0.048
'[05:04:13.108]',-0.052,0.035
'[05:04:13.112]',-0.051,0.009
'[05:04:13.116]',-0.050,-0.025
'[05:04:13.120]',-0.046,-0.076
'[05:04:13.124]',-0.040,-0.151
'[05:04:13.128]',-0.035,-0.249
'[05:04:13.132]',-0.030,-0.357
'[05:04:13.136]',-0.019,-0.465
'[05:04:13.140]',0.000,-0.546
'[05:04:13.144]',0.030,-0.590
'[05:04:13.148]',0.094,-0.551
'[05:04:13.152]',0.175,-0.450
'[05:04:13.156]',0.271,-0.326
'[05:04:13.160]',0.339,-0.225
'[05:04:13.164]',0.366,-0.158
'[05:04:13.168]',0.339,-0.107
'[05:04:13.172]',0.296,-0.072
'[05:04:13.176]',0.261,-0.034
'[05:04:13.180]',0.254,-0.004
'[05:04:13.184]',0.270,0.021
'[05:04:13.188]',0.273,0.039
'[05:04:13.192]',0.251,0.059
'[05:04:13.196]',0.206,0.072
'[05:04:13.200]',0.163,0.084
'[05:04:13.204]',0.120,0.089
'[05:04:13.208]',0.076,0.095
'[05:04:13.212]',0.035,0.101
'[05:04:13.216]',0.000,0.109
'[05:04:13.220]',-0.015,0.116
'[05:04:13.224]',-0.022,0.120
'[05:04:13.228]',-0.022,0.125
'[05:04:13.232]',-0.021,0.128
'[05:04:13.236]',-0.018,0.130
'[05:04:13.240]',-0.014,0.131
'[05:04:13.244]',-0.021,0.135
'[05:04:13.248]',-0.021,0.136
'[05:04:13.252]',-0.020,0.139
'[05:04:13.256]',-0.020,0.142
'[05:04:13.260]',-0.024,0.142
'[05:04:13.264]',-0.025,0.147
'[05:04:13.268]',-0.020,0.146
'[05:04:13.272]',-0.026,0.146
'[05:04:13.276]',-0.028,0.146
'[05:04:13.280]',-0.029,0.150
'[05:04:13.284]',-0.028,0.156
'[05:04:13.288]',-0.031,0.152
'[05:04:13.292]',-0.036,0.155
'[05:04:13.296]',-0.037,0.151
'[05:04:13.300]',-0.036,0.154
'[05:04:13.304]',-0.036,0.151
'[05:04:13.308]',-0.046,0.149
'[05:04:13.312]',-0.046,0.152
'[05:04:13.316]',-0.046,0.151
'[05:04:13.320]',-0.052,0.151
'[05:04:13.324]',-0.059,0.147
'[05:04:13.328]',-0.062,0.150
'[05:04:13.332]',-0.061,0.146
'[05:04:13.336]',-0.064,0.145
'[05:04:13.340]',-0.070,0.138
'[05:04:13.344]',-0.075,0.135
'[05:04:13.348]',-0.075,0.129
'[05:04:13.352]',-0.076,0.122
'[05:04:13.356]',-0.079,0.117
'[05:04:13.360]',-0.087,0.110
'[05:04:13.364]',-0.096,0.105
'[05:04:13.368]',-0.102,0.096
'[05:04:13.372]',-0.113,0.092
'[05:04:13.376]',-0.125,0.090
'[05:04:13.380]',-0.140,0.084
'[05:04:13.384]',-0.150,0.077
'[05:04:13.388]',-0.165,0.070
'[05:04:13.392]',-0.182,0.065
'[05:04:13.396]',-0.199,0.061
'[05:04:13.400]',-0.216,0.058
'[05:04:13.404]',-0.230,0.052
'[05:04:13.408]',-0.246,0.046
'[05:04:13.412]',-0.255,0.040
'[05:04:13.416]',-0.263,0.035
'[05:04:13.420]',-0.275,0.029
'[05:04:13.424]',-0.282,0.029
'[05:04:13.428]',-0.290,0.034
'[05:04:13.432]',-0.290,0.039
'[05:04:13.436]',-0.295,0.044
'[05:04:13.440]',-0.294,0.046
'[05:04:13.444]',-0.282,0.050
'[05:04:13.448]',-0.265,0.050
'[05:04:13.452]',-0.258,0.051
'[05:04:13.456]',-0.250,0.054
'[05:04:13.460]',-0.236,0.056
'[05:04:13.464]',-0.223,0.060
'[05:04:13.468]',-0.209,0.060
'[05:04:13.472]',-0.198,0.060
'[05:04:13.476]',-0.180,0.060
'[05:04:13.480]',-0.164,0.060
'[05:04:13.484]',-0.149,0.058
'[05:04:13.488]',-0.135,0.058
'[05:04:13.492]',-0.125,0.060
'[05:04:13.496]',-0.110,0.060
'[05:04:13.500]',-0.100,0.060
'[05:04:13.504]',-0.091,0.058
'[05:04:13.508]',-0.083,0.055
'[05:04:13.512]',-0.070,0.055
'[05:04:13.516]',-0.061,0.051
'[05:04:13.520]',-0.050,0.051
'[05:04:13.524]',-0.048,0.050
'[05:04:13.528]',-0.039,0.051
'[05:04:13.532]',-0.034,0.051
'[05:04:13.536]',-0.029,0.054
'[05:04:13.540]',-0.025,0.056
'[05:04:13.544]',-0.025,0.054
'[05:04:13.548]',-0.025,0.050
'[05:04:13.552]',-0.024,0.048
'[05:04:13.556]',-0.021,0.048
'[05:04:13.560]',-0.018,0.045
'[05:04:13.564]',-0.015,0.045
'[05:04:13.568]',-0.014,0.043
'[05:04:13.572]',-0.019,0.041
'[05:04:13.576]',-0.016,0.040
'[05:04:13.580]',-0.016,0.041
'[05:04:13.584]',-0.020,0.041
'[05:04:13.588]',-0.022,0.041
'[05:04:13.592]',-0.020,0.044
'[05:04:13.596]',-0.018,0.045
'[05:04:13.600]',-0.021,0.048
'[05:04:13.604]',-0.024,0.050
'[05:04:13.608]',-0.022,0.055
'[05:04:13.612]',-0.020,0.060
'[05:04:13.616]',-0.025,0.061
'[05:04:13.620]',-0.030,0.068
'[05:04:13.624]',-0.035,0.070
'[05:04:13.628]',-0.033,0.075
'[05:04:13.632]',-0.033,0.075
'[05:04:13.636]',-0.037,0.080
'[05:04:13.640]',-0.037,0.085
'[05:04:13.644]',-0.034,0.090
'[05:04:13.648]',-0.031,0.095
'[05:04:13.652]',-0.034,0.102
'[05:04:13.656]',-0.031,0.107
'[05:04:13.660]',-0.026,0.109
'[05:04:13.664]',-0.022,0.105
'[05:04:13.668]',-0.020,0.095
'[05:04:13.672]',-0.015,0.087
'[05:04:13.676]',-0.007,0.075
'[05:04:13.680]',0.001,0.059
'[05:04:13.684]',0.013,0.046
'[05:04:13.688]',0.021,0.039
'[05:04:13.692]',0.035,0.026
'[05:04:13.696]',0.046,0.006
'[05:04:13.700]',0.050,-0.009
'[05:04:13.704]',0.050,-0.014
'[05:04:13.708]',0.045,-0.013
'[05:04:13.712]',0.039,-0.006
'[05:04:13.716]',0.031,0.003
'[05:04:13.720]',0.030,0.016
'[05:04:13.724]',0.030,0.034
'[05:04:13.728]',0.028,0.046
'[05:04:13.732]',0.018,0.051
'[05:04:13.736]',0.001,0.051
'[05:04:13.740]',-0.018,0.049
'[05:04:13.744]',-0.036,0.048
'[05:04:13.748]',-0.055,0.045
'[05:04:13.752]',-0.076,0.045
'[05:04:13.756]',-0.090,0.044
'[05:04:13.760]',-0.098,0.041
'[05:04:13.764]',-0.100,0.035
'[05:04:13.768]',-0.100,0.031
'[05:04:13.772]',-0.099,0.028
'[05:04:13.776]',-0.092,0.019
'[05:04:13.780]',-0.095,0.007
'[05:04:13.784]',-0.096,-0.004
'[05:04:13.788]',-0.095,-0.021
'[05:04:13.792]',-0.091,-0.048
'[05:04:13.796]',-0.087,-0.089
'[05:04:13.800]',-0.086,-0.147
'[05:04:13.804]',-0.083,-0.223
'[05:04:13.808]',-0.079,-0.323
'[05:04:13.812]',-0.068,-0.429
'[05:04:13.816]',-0.052,-0.531
'[05:04:13.820]',-0.026,-0.619
'[05:04:13.824]',0.014,-0.674
'[05:04:13.828]',0.080,-0.691
'[05:04:13.832]',0.164,-0.616
'[05:04:13.836]',0.275,-0.502
'[05:04:13.840]',0.371,-0.379
'[05:04:13.844]',0.414,-0.290
'[05:04:13.848]',0.409,-0.224
'[05:04:13.852]',0.350,-0.171
'[05:04:13.856]',0.300,-0.128
'[05:04:13.860]',0.268,-0.090
'[05:04:13.864]',0.268,-0.061
'[05:04:13.868]',0.275,-0.037
'[05:04:13.872]',0.271,-0.015
'[05:04:13.876]',0.247,0.005
'[05:04:13.880]',0.194,0.025
'[05:04:13.884]',0.138,0.040
'[05:04:13.888]',0.079,0.049
'[05:04:13.892]',0.030,0.058
'[05:04:13.896]',-0.013,0.061
'[05:04:13.900]',-0.052,0.068
'[05:04:13.904]',-0.070,0.072
'[05:04:13.908]',-0.074,0.075
'[05:04:13.912]',-0.072,0.079
'[05:04:13.916]',-0.076,0.079
'[05:04:13.920]',-0.080,0.084
'[05:04:13.924]',-0.080,0.085
'[05:04:13.928]',-0.079,0.089
'[05:04:13.932]',-0.083,0.091
'[05:04:13.936]',-0.090,0.098
'[05:04:13.940]',-0.089,0.099
'[05:04:13.944]',-0.085,0.101
'[05:04:13.948]',-0.086,0.104
'[05:04:13.952]',-0.085,0.107
'[05:04:13.956]',-0.081,0.110
'[05:04:13.960]',-0.081,0.109
'[05:04:13.964]',-0.085,0.113
'[05:04:13.968]',-0.084,0.115
'[05:04:13.972]',-0.083,0.116
'[05:04:13.976]',-0.083,0.114
'[05:04:13.980]',-0.085,0.113
'[05:04:13.984]',-0.081,0.113
'[05:04:13.988]',-0.083,0.113
'[05:04:13.992]',-0.084,0.110
'[05:04:13.996]',-0.092,0.105
'[05:04:14.000]',-0.096,0.106
'[05:04:14.004]',-0.099,0.104
'[05:04:14.008]',-0.100,0.101
'[05:04:14.012]',-0.101,0.099
'[05:04:14.016]',-0.105,0.098
'[05:04:14.020]',-0.106,0.095
'[05:04:14.024]',-0.110,0.089
'[05:04:14.028]',-0.119,0.084
'[05:04:14.032]',-0.124,0.081
'[05:04:14.036]',-0.130,0.079
'[05:04:14.040]',-0.131,0.071
'[05:04:14.044]',-0.138,0.065
'[05:04:14.048]',-0.149,0.059
'[05:04:14.052]',-0.164,0.056
'[05:04:14.056]',-0.176,0.050
'[05:04:14.060]',-0.191,0.040
'[05:04:14.064]',-0.211,0.033
'[05:04:14.068]',-0.226,0.025
'[05:04:14.072]',-0.241,0.016
'[05:04:14.076]',-0.259,0.010
'[05:04:14.080]',-0.281,0.005
'[05:04:14.084]',-0.302,0.000
'[05:04:14.088]',-0.318,-0.007
'[05:04:14.092]',-0.338,-0.011
'[05:04:14.096]',-0.352,-0.015
'[05:04:14.100]',-0.369,-0.018
'[05:04:14.104]',-0.369,-0.018
'[05:04:14.108]',-0.379,-0.019
'[05:04:14.112]',-0.390,-0.016
'[05:04:14.116]',-0.389,-0.010
'[05:04:14.120]',-0.389,-0.006
'[05:04:14.124]',-0.380,-0.006
'[05:04:14.128]',-0.375,-0.003
'[05:04:14.132]',-0.356,0.004
'[05:04:14.136]',-0.339,0.006
'[05:04:14.140]',-0.320,0.010
'[05:04:14.144]',-0.302,0.013
'[05:04:14.148]',-0.287,0.015
'[05:04:14.152]',-0.263,0.010
'[05:04:14.156]',-0.253,0.010
'[05:04:14.160]',-0.234,0.014
'[05:04:14.164]',-0.219,0.018
'[05:04:14.168]',-0.199,0.018
'[05:04:14.172]',-0.184,0.019
'[05:04:14.176]',-0.172,0.020
'[05:04:14.180]',-0.158,0.021
'[05:04:14.184]',-0.147,0.019
'[05:04:14.188]',-0.138,0.015
'[05:04:14.192]',-0.130,0.019
'[05:04:14.196]',-0.117,0.021
'[05:04:14.200]',-0.111,0.019
'[05:04:14.204]',-0.102,0.015
'[05:04:14.208]',-0.098,0.014
'[05:04:14.212]',-0.094,0.013
'[05:04:14.216]',-0.086,0.010
'[05:04:14.220]',-0.084,0.011
'[05:04:14.224]',-0.081,0.011
'[05:04:14.228]',-0.080,0.011
'[05:04:14.232]',-0.075,0.005
'[05:04:14.236]',-0.076,0.003
'[05:04:14.240]',-0.072,0.001
'[05:04:14.244]',-0.068,0.000
'[05:04:14.248]',-0.062,-0.001
'[05:04:14.252]',-0.060,-0.001
'[05:04:14.256]',-0.061,-0.001
'[05:04:14.260]',-0.062,-0.001
'[05:04:14.264]',-0.061,0.003
'[05:04:14.268]',-0.061,0.005
'[05:04:14.272]',-0.065,0.010
'[05:04:14.276]',-0.065,0.016
'[05:04:14.280]',-0.060,0.021
'[05:04:14.284]',-0.055,0.024
'[05:04:14.288]',-0.059,0.024
'[05:04:14.292]',-0.060,0.029
'[05:04:14.296]',-0.058,0.035
'[05:04:14.300]',-0.054,0.041
'[05:04:14.304]',-0.052,0.046
'[05:04:14.308]',-0.051,0.052
'[05:04:14.312]',-0.044,0.061
'[05:04:14.316]',-0.044,0.071
'[05:04:14.320]',-0.044,0.081
'[05:04:14.324]',-0.049,0.090
'[05:04:14.328]',-0.048,0.095
'[05:04:14.332]',-0.044,0.089
'[05:04:14.336]',-0.037,0.080
'[05:04:14.340]',-0.030,0.074
'[05:04:14.344]',-0.020,0.062
'[05:04:14.348]',-0.003,0.050
'[05:04:14.352]',0.005,0.040
'[05:04:14.356]',0.019,0.031
'[05:04:14.360]',0.034,0.016
'[05:04:14.364]',0.048,0.003
'[05:04:14.368]',0.052,-0.005
'[05:04:14.372]',0.052,-0.006
'[05:04:14.376]',0.051,-0.003
'[05:04:14.380]',0.040,0.004
'[05:04:14.384]',0.036,0.014
'[05:04:14.388]',0.031,0.030
'[05:04:14.392]',0.029,0.044
'[05:04:14.396]',0.022,0.046
'[05:04:14.400]',0.009,0.048
'[05:04:14.404]',-0.010,0.048
'[05:04:14.408]',-0.039,0.048
'[05:04:14.412]',-0.055,0.046
'[05:04:14.416]',-0.070,0.045
'[05:04:14.420]',-0.085,0.045
'[05:04:14.424]',-0.096,0.044
'[05:04:14.428]',-0.098,0.045
'[05:04:14.432]',-0.091,0.045
'[05:04:14.436]',-0.090,0.041
'[05:04:14.440]',-0.092,0.034
'[05:04:14.444]',-0.092,0.029
'[05:04:14.448]',-0.089,0.026
'[05:04:14.452]',-0.085,0.013
'[05:04:14.456]',-0.085,0.000
'[05:04:14.460]',-0.079,-0.025
'[05:04:14.464]',-0.068,-0.062
'[05:04:14.468]',-0.065,-0.120
'[05:04:14.472]',-0.070,-0.203
'[05:04:14.476]',-0.065,-0.292
'[05:04:14.480]',-0.054,-0.400
'[05:04:14.484]',-0.040,-0.491
'[05:04:14.488]',-0.014,-0.568
'[05:04:14.492]',0.043,-0.616
'[05:04:14.496]',0.136,-0.598
'[05:04:14.500]',0.258,-0.532
'[05:04:14.504]',0.372,-0.403
'[05:04:14.508]',0.470,-0.290
'[05:04:14.512]',0.522,-0.203
'[05:04:14.516]',0.496,-0.152
'[05:04:14.520]',0.426,-0.113
'[05:04:14.524]',0.335,-0.079
'[05:04:14.528]',0.292,-0.052
'[05:04:14.532]',0.271,-0.028
'[05:04:14.536]',0.258,-0.004
'[05:04:14.540]',0.234,0.020
'[05:04:14.544]',0.196,0.037
'[05:04:14.548]',0.149,0.050
'[05:04:14.552]',0.091,0.061
'[05:04:14.556]',0.048,0.068
'[05:04:14.560]',0.009,0.074
'[05:04:14.564]',-0.021,0.076
'[05:04:14.568]',-0.045,0.079
'[05:04:14.572]',-0.055,0.083
'[05:04:14.576]',-0.051,0.086
'[05:04:14.580]',-0.048,0.089
'[05:04:14.584]',-0.046,0.091
'[05:04:14.588]',-0.052,0.096
'[05:04:14.592]',-0.056,0.098
'[05:04:14.596]',-0.059,0.098
'[05:04:14.600]',-0.058,0.098
'[05:04:14.604]',-0.059,0.098
'[05:04:14.608]',-0.056,0.098
'[05:04:14.612]',-0.050,0.098
'[05:04:14.616]',-0.052,0.101
'[05:04:14.620]',-0.048,0.106
'[05:04:14.624]',-0.043,0.106
'[05:04:14.628]',-0.045,0.106
'[05:04:14.632]',-0.050,0.105
'[05:04:14.636]',-0.054,0.105
'[05:04:14.640]',-0.054,0.104
'[05:04:14.644]',-0.058,0.100
'[05:04:14.648]',-0.058,0.100
'[05:04:14.652]',-0.056,0.100
'[05:04:14.656]',-0.055,0.102
'[05:04:14.660]',-0.058,0.098
'[05:04:14.664]',-0.062,0.094
'[05:04:14.668]',-0.066,0.091
'[05:04:14.672]',-0.061,0.090
'[05:04:14.676]',-0.054,0.086
'[05:04:14.680]',-0.055,0.085
'[05:04:14.684]',-0.055,0.085
'[05:04:14.688]',-0.060,0.083
'[05:04:14.692]',-0.066,0.080
'[05:04:14.696]',-0.076,0.072
'[05:04:14.700]',-0.081,0.066
