'Time','ECG','ECG'
'[09:50:17.320]',-0.338,0.084
'[09:50:17.324]',-0.269,0.100
'[09:50:17.328]',-0.206,0.113
'[09:50:17.332]',-0.154,0.120
'[09:50:17.336]',-0.102,0.124
'[09:50:17.340]',-0.062,0.133
'[09:50:17.344]',-0.031,0.140
'[09:50:17.348]',-0.014,0.146
'[09:50:17.352]',0.005,0.160
'[09:50:17.356]',0.021,0.172
'[09:50:17.360]',0.034,0.189
'[09:50:17.364]',0.044,0.196
'[09:50:17.368]',0.050,0.198
'[09:50:17.372]',0.060,0.203
'[09:50:17.376]',0.068,0.210
'[09:50:17.380]',0.084,0.219
'[09:50:17.384]',0.096,0.220
'[09:50:17.388]',0.114,0.224
'[09:50:17.392]',0.124,0.234
'[09:50:17.396]',0.130,0.249
'[09:50:17.400]',0.140,0.266
'[09:50:17.404]',0.145,0.276
'[09:50:17.408]',0.158,0.285
'[09:50:17.412]',0.159,0.287
'[09:50:17.416]',0.161,0.295
'[09:50:17.420]',0.168,0.302
'[09:50:17.424]',0.184,0.316
'[09:50:17.428]',0.207,0.323
'[09:50:17.432]',0.214,0.331
'[09:50:17.436]',0.228,0.338
'[09:50:17.440]',0.230,0.346
'[09:50:17.444]',0.240,0.362
'[09:50:17.448]',0.246,0.361
'[09:50:17.452]',0.263,0.360
'[09:50:17.456]',0.271,0.351
'[09:50:17.460]',0.281,0.364
'[09:50:17.464]',0.291,0.372
'[09:50:17.468]',0.291,0.384
'[09:50:17.472]',0.306,0.391
'[09:50:17.476]',0.307,0.389
'[09:50:17.480]',0.312,0.386
'[09:50:17.484]',0.304,0.360
'[09:50:17.488]',0.314,0.346
'[09:50:17.492]',0.325,0.334
'[09:50:17.496]',0.331,0.341
'[09:50:17.500]',0.338,0.335
'[09:50:17.504]',0.336,0.325
'[09:50:17.508]',0.338,0.312
'[09:50:17.512]',0.319,0.295
'[09:50:17.516]',0.304,0.287
'[09:50:17.520]',0.291,0.269
'[09:50:17.524]',0.290,0.260
'[09:50:17.528]',0.285,0.247
'[09:50:17.532]',0.274,0.239
'[09:50:17.536]',0.260,0.223
'[09:50:17.540]',0.241,0.201
'[09:50:17.544]',0.235,0.189
'[09:50:17.548]',0.216,0.179
'[09:50:17.552]',0.206,0.177
'[09:50:17.556]',0.190,0.171
'[09:50:17.560]',0.177,0.177
'[09:50:17.564]',0.160,0.184
'[09:50:17.568]',0.138,0.177
'[09:50:17.572]',0.122,0.156
'[09:50:17.576]',0.110,0.140
'[09:50:17.580]',0.106,0.142
'[09:50:17.584]',0.100,0.154
'[09:50:17.588]',0.099,0.154
'[09:50:17.592]',0.101,0.140
'[09:50:17.596]',0.098,0.135
'[09:50:17.600]',0.080,0.142
'[09:50:17.604]',0.055,0.154
'[09:50:17.608]',0.049,0.158
'[09:50:17.612]',0.052,0.160
'[09:50:17.616]',0.056,0.165
'[09:50:17.620]',0.044,0.165
'[09:50:17.624]',0.031,0.161
'[09:50:17.628]',0.031,0.154
'[09:50:17.632]',0.040,0.155
'[09:50:17.636]',0.049,0.151
'[09:50:17.640]',0.044,0.144
'[09:50:17.644]',0.046,0.142
'[09:50:17.648]',0.048,0.151
'[09:50:17.652]',0.043,0.165
'[09:50:17.656]',0.034,0.163
'[09:50:17.660]',0.035,0.150
'[09:50:17.664]',0.035,0.135
'[09:50:17.668]',0.025,0.128
'[09:50:17.672]',0.021,0.128
'[09:50:17.676]',0.025,0.128
'[09:50:17.680]',0.037,0.130
'[09:50:17.684]',0.041,0.126
'[09:50:17.688]',0.033,0.130
'[09:50:17.692]',0.021,0.135
'[09:50:17.696]',0.018,0.141
'[09:50:17.700]',0.014,0.147
'[09:50:17.704]',0.010,0.141
'[09:50:17.708]',0.009,0.126
'[09:50:17.712]',0.007,0.113
'[09:50:17.716]',0.007,0.115
'[09:50:17.720]',0.009,0.125
'[09:50:17.724]',0.016,0.139
'[09:50:17.728]',0.028,0.145
'[09:50:17.732]',0.025,0.150
'[09:50:17.736]',0.015,0.149
'[09:50:17.740]',-0.003,0.144
'[09:50:17.744]',-0.005,0.138
'[09:50:17.748]',0.001,0.131
'[09:50:17.752]',0.018,0.138
'[09:50:17.756]',0.034,0.131
'[09:50:17.760]',0.037,0.120
'[09:50:17.764]',0.039,0.104
'[09:50:17.768]',0.031,0.099
'[09:50:17.772]',0.025,0.096
'[09:50:17.776]',0.021,0.081
'[09:50:17.780]',0.024,0.075
'[09:50:17.784]',0.024,0.075
'[09:50:17.788]',0.015,0.075
'[09:50:17.792]',0.004,0.076
'[09:50:17.796]',-0.007,0.087
'[09:50:17.800]',-0.015,0.099
'[09:50:17.804]',-0.029,0.104
'[09:50:17.808]',-0.040,0.101
'[09:50:17.812]',-0.045,0.094
'[09:50:17.816]',-0.045,0.090
'[09:50:17.820]',-0.037,0.089
'[09:50:17.824]',-0.029,0.087
'[09:50:17.828]',-0.016,0.080
'[09:50:17.832]',-0.011,0.074
'[09:50:17.836]',-0.011,0.066
'[09:50:17.840]',-0.016,0.052
'[09:50:17.844]',-0.018,0.044
'[09:50:17.848]',-0.021,0.048
'[09:50:17.852]',-0.022,0.058
'[09:50:17.856]',-0.031,0.059
'[09:50:17.860]',-0.035,0.059
'[09:50:17.864]',-0.046,0.061
'[09:50:17.868]',-0.059,0.062
'[09:50:17.872]',-0.068,0.059
'[09:50:17.876]',-0.070,0.058
'[09:50:17.880]',-0.061,0.064
'[09:50:17.884]',-0.056,0.076
'[09:50:17.888]',-0.058,0.079
'[09:50:17.892]',-0.056,0.074
'[09:50:17.896]',-0.052,0.069
'[09:50:17.900]',-0.054,0.069
'[09:50:17.904]',-0.055,0.069
'[09:50:17.908]',-0.050,0.072
'[09:50:17.912]',-0.043,0.079
'[09:50:17.916]',-0.036,0.081
'[09:50:17.920]',-0.041,0.084
'[09:50:17.924]',-0.043,0.098
'[09:50:17.928]',-0.045,0.120
'[09:50:17.932]',-0.044,0.135
'[09:50:17.936]',-0.040,0.129
'[09:50:17.940]',-0.040,0.120
'[09:50:17.944]',-0.034,0.125
'[09:50:17.948]',-0.031,0.138
'[09:50:17.952]',-0.022,0.139
'[09:50:17.956]',-0.004,0.125
'[09:50:17.960]',0.011,0.120
'[09:50:17.964]',0.015,0.119
'[09:50:17.968]',-0.006,0.070
'[09:50:17.972]',-0.013,-0.062
'[09:50:17.976]',0.000,-0.233
'[09:50:17.980]',0.011,-0.385
'[09:50:17.984]',0.004,-0.507
'[09:50:17.988]',-0.005,-0.631
'[09:50:17.992]',-0.009,-0.710
'[09:50:17.996]',-0.044,-0.754
'[09:50:18.000]',-0.155,-0.755
'[09:50:18.004]',-0.330,-0.741
'[09:50:18.008]',-0.515,-0.710
'[09:50:18.012]',-0.651,-0.654
'[09:50:18.016]',-0.801,-0.586
'[09:50:18.020]',-0.900,-0.502
'[09:50:18.024]',-0.971,-0.429
'[09:50:18.028]',-1.000,-0.343
'[09:50:18.032]',-0.998,-0.251
'[09:50:18.036]',-0.983,-0.164
'[09:50:18.040]',-0.919,-0.084
'[09:50:18.044]',-0.863,-0.015
'[09:50:18.048]',-0.777,0.037
'[09:50:18.052]',-0.701,0.080
'[09:50:18.056]',-0.608,0.114
'[09:50:18.060]',-0.512,0.146
'[09:50:18.064]',-0.415,0.165
'[09:50:18.068]',-0.316,0.174
'[09:50:18.072]',-0.234,0.179
'[09:50:18.076]',-0.163,0.186
'[09:50:18.080]',-0.107,0.205
'[09:50:18.084]',-0.058,0.215
'[09:50:18.088]',-0.015,0.228
'[09:50:18.092]',0.014,0.230
'[09:50:18.096]',0.025,0.245
'[09:50:18.100]',0.033,0.250
'[09:50:18.104]',0.044,0.251
'[09:50:18.108]',0.062,0.250
'[09:50:18.112]',0.077,0.260
'[09:50:18.116]',0.092,0.276
'[09:50:18.120]',0.102,0.285
'[09:50:18.124]',0.113,0.297
'[09:50:18.128]',0.122,0.309
'[09:50:18.132]',0.124,0.326
'[09:50:18.136]',0.125,0.331
'[09:50:18.140]',0.133,0.340
'[09:50:18.144]',0.151,0.345
'[09:50:18.148]',0.165,0.349
'[09:50:18.152]',0.179,0.356
'[09:50:18.156]',0.190,0.365
'[09:50:18.160]',0.203,0.380
'[09:50:18.164]',0.212,0.383
'[09:50:18.168]',0.220,0.386
'[09:50:18.172]',0.235,0.390
'[09:50:18.176]',0.237,0.399
'[09:50:18.180]',0.247,0.411
'[09:50:18.184]',0.255,0.415
'[09:50:18.188]',0.268,0.422
'[09:50:18.192]',0.273,0.422
'[09:50:18.196]',0.275,0.427
'[09:50:18.200]',0.280,0.424
'[09:50:18.204]',0.287,0.429
'[09:50:18.208]',0.304,0.439
'[09:50:18.212]',0.307,0.443
'[09:50:18.216]',0.316,0.444
'[09:50:18.220]',0.318,0.432
'[09:50:18.224]',0.319,0.430
'[09:50:18.228]',0.316,0.424
'[09:50:18.232]',0.319,0.417
'[09:50:18.236]',0.333,0.401
'[09:50:18.240]',0.334,0.388
'[09:50:18.244]',0.338,0.376
'[09:50:18.248]',0.329,0.365
'[09:50:18.252]',0.325,0.357
'[09:50:18.256]',0.319,0.341
'[09:50:18.260]',0.312,0.329
'[09:50:18.264]',0.307,0.311
'[09:50:18.268]',0.285,0.295
'[09:50:18.272]',0.275,0.280
'[09:50:18.276]',0.259,0.269
'[09:50:18.280]',0.247,0.265
'[09:50:18.284]',0.231,0.250
'[09:50:18.288]',0.217,0.242
'[09:50:18.292]',0.201,0.231
'[09:50:18.296]',0.181,0.226
'[09:50:18.300]',0.163,0.221
'[09:50:18.304]',0.145,0.219
'[09:50:18.308]',0.136,0.220
'[09:50:18.312]',0.124,0.209
'[09:50:18.316]',0.115,0.203
'[09:50:18.320]',0.102,0.191
'[09:50:18.324]',0.096,0.193
'[09:50:18.328]',0.091,0.191
'[09:50:18.332]',0.081,0.188
'[09:50:18.336]',0.079,0.181
'[09:50:18.340]',0.072,0.179
'[09:50:18.344]',0.065,0.179
'[09:50:18.348]',0.052,0.168
'[09:50:18.352]',0.049,0.166
'[09:50:18.356]',0.049,0.166
'[09:50:18.360]',0.044,0.169
'[09:50:18.364]',0.037,0.163
'[09:50:18.368]',0.034,0.158
'[09:50:18.372]',0.030,0.155
'[09:50:18.376]',0.021,0.150
'[09:50:18.380]',0.016,0.144
'[09:50:18.384]',0.015,0.135
'[09:50:18.388]',0.015,0.140
'[09:50:18.392]',0.011,0.141
'[09:50:18.396]',0.003,0.146
'[09:50:18.400]',0.000,0.145
'[09:50:18.404]',-0.004,0.145
'[09:50:18.408]',-0.013,0.145
'[09:50:18.412]',-0.022,0.141
'[09:50:18.416]',-0.024,0.140
'[09:50:18.420]',-0.021,0.142
'[09:50:18.424]',-0.018,0.146
'[09:50:18.428]',-0.016,0.146
'[09:50:18.432]',-0.016,0.149
'[09:50:18.436]',-0.019,0.151
'[09:50:18.440]',-0.022,0.159
'[09:50:18.444]',-0.026,0.159
'[09:50:18.448]',-0.025,0.152
'[09:50:18.452]',-0.022,0.154
'[09:50:18.456]',-0.021,0.155
'[09:50:18.460]',-0.021,0.159
'[09:50:18.464]',-0.019,0.160
'[09:50:18.468]',-0.013,0.164
'[09:50:18.472]',-0.004,0.168
'[09:50:18.476]',-0.007,0.168
'[09:50:18.480]',-0.009,0.160
'[09:50:18.484]',-0.007,0.152
'[09:50:18.488]',-0.006,0.146
'[09:50:18.492]',-0.004,0.141
'[09:50:18.496]',-0.001,0.140
'[09:50:18.500]',0.007,0.139
'[09:50:18.504]',0.007,0.136
'[09:50:18.508]',0.005,0.126
'[09:50:18.512]',-0.003,0.116
'[09:50:18.516]',-0.006,0.115
'[09:50:18.520]',-0.013,0.114
'[09:50:18.524]',-0.013,0.107
'[09:50:18.528]',-0.014,0.091
'[09:50:18.532]',-0.013,0.075
'[09:50:18.536]',-0.020,0.070
'[09:50:18.540]',-0.031,0.075
'[09:50:18.544]',-0.036,0.085
'[09:50:18.548]',-0.037,0.094
'[09:50:18.552]',-0.043,0.099
'[09:50:18.556]',-0.056,0.094
'[09:50:18.560]',-0.071,0.080
'[09:50:18.564]',-0.074,0.069
'[09:50:18.568]',-0.076,0.061
'[09:50:18.572]',-0.070,0.056
'[09:50:18.576]',-0.062,0.051
'[09:50:18.580]',-0.055,0.051
'[09:50:18.584]',-0.056,0.052
'[09:50:18.588]',-0.068,0.052
'[09:50:18.592]',-0.072,0.046
'[09:50:18.596]',-0.083,0.041
'[09:50:18.600]',-0.090,0.041
'[09:50:18.604]',-0.096,0.043
'[09:50:18.608]',-0.099,0.039
'[09:50:18.612]',-0.094,0.033
'[09:50:18.616]',-0.094,0.036
'[09:50:18.620]',-0.100,0.037
'[09:50:18.624]',-0.105,0.036
'[09:50:18.628]',-0.100,0.033
'[09:50:18.632]',-0.099,0.037
'[09:50:18.636]',-0.102,0.044
'[09:50:18.640]',-0.104,0.040
'[09:50:18.644]',-0.105,0.037
'[09:50:18.648]',-0.104,0.039
'[09:50:18.652]',-0.105,0.041
'[09:50:18.656]',-0.102,0.039
'[09:50:18.660]',-0.102,0.044
'[09:50:18.664]',-0.099,0.059
'[09:50:18.668]',-0.098,0.079
'[09:50:18.672]',-0.099,0.084
'[09:50:18.676]',-0.095,0.066
'[09:50:18.680]',-0.092,0.043
'[09:50:18.684]',-0.094,0.029
'[09:50:18.688]',-0.094,0.030
'[09:50:18.692]',-0.079,0.043
'[09:50:18.696]',-0.059,0.059
'[09:50:18.700]',-0.052,0.079
'[09:50:18.704]',-0.062,0.091
'[09:50:18.708]',-0.084,0.051
'[09:50:18.712]',-0.101,-0.072
'[09:50:18.716]',-0.106,-0.239
'[09:50:18.720]',-0.096,-0.394
'[09:50:18.724]',-0.084,-0.537
'[09:50:18.728]',-0.065,-0.652
'[09:50:18.732]',-0.052,-0.746
'[09:50:18.736]',-0.084,-0.776
'[09:50:18.740]',-0.196,-0.784
'[09:50:18.744]',-0.365,-0.766
'[09:50:18.748]',-0.540,-0.718
'[09:50:18.752]',-0.700,-0.649
'[09:50:18.756]',-0.838,-0.552
'[09:50:18.760]',-0.940,-0.471
'[09:50:18.764]',-1.005,-0.381
'[09:50:18.768]',-1.026,-0.296
'[09:50:18.772]',-1.026,-0.203
'[09:50:18.776]',-0.981,-0.121
'[09:50:18.780]',-0.915,-0.061
'[09:50:18.784]',-0.810,-0.015
'[09:50:18.788]',-0.711,0.026
'[09:50:18.792]',-0.608,0.054
'[09:50:18.796]',-0.507,0.071
'[09:50:18.800]',-0.400,0.086
'[09:50:18.804]',-0.312,0.106
'[09:50:18.808]',-0.240,0.121
'[09:50:18.812]',-0.181,0.130
'[09:50:18.816]',-0.131,0.142
'[09:50:18.820]',-0.092,0.151
'[09:50:18.824]',-0.068,0.161
'[09:50:18.828]',-0.046,0.166
'[09:50:18.832]',-0.025,0.172
'[09:50:18.836]',-0.009,0.184
'[09:50:18.840]',-0.001,0.190
'[09:50:18.844]',0.014,0.195
'[09:50:18.848]',0.025,0.198
'[09:50:18.852]',0.036,0.209
'[09:50:18.856]',0.040,0.219
'[09:50:18.860]',0.051,0.234
'[09:50:18.864]',0.066,0.244
'[09:50:18.868]',0.070,0.255
'[09:50:18.872]',0.077,0.259
'[09:50:18.876]',0.081,0.260
'[09:50:18.880]',0.095,0.273
'[09:50:18.884]',0.104,0.282
'[09:50:18.888]',0.120,0.294
'[09:50:18.892]',0.138,0.294
'[09:50:18.896]',0.146,0.304
'[09:50:18.900]',0.152,0.315
'[09:50:18.904]',0.152,0.328
'[09:50:18.908]',0.164,0.335
'[09:50:18.912]',0.175,0.336
'[09:50:18.916]',0.189,0.344
'[09:50:18.920]',0.194,0.339
'[09:50:18.924]',0.206,0.349
'[09:50:18.928]',0.220,0.351
'[09:50:18.932]',0.231,0.362
'[09:50:18.936]',0.240,0.365
'[09:50:18.940]',0.244,0.364
'[09:50:18.944]',0.251,0.360
'[09:50:18.948]',0.250,0.347
'[09:50:18.952]',0.260,0.344
'[09:50:18.956]',0.265,0.335
'[09:50:18.960]',0.271,0.343
'[09:50:18.964]',0.276,0.334
'[09:50:18.968]',0.274,0.323
'[09:50:18.972]',0.275,0.307
'[09:50:18.976]',0.271,0.294
'[09:50:18.980]',0.275,0.284
'[09:50:18.984]',0.266,0.264
'[09:50:18.988]',0.264,0.251
'[09:50:18.992]',0.254,0.235
'[09:50:18.996]',0.239,0.225
'[09:50:19.000]',0.224,0.200
'[09:50:19.004]',0.209,0.182
'[09:50:19.008]',0.201,0.170
'[09:50:19.012]',0.179,0.160
'[09:50:19.016]',0.164,0.147
'[09:50:19.020]',0.149,0.139
'[09:50:19.024]',0.131,0.136
'[09:50:19.028]',0.109,0.131
'[09:50:19.032]',0.089,0.122
'[09:50:19.036]',0.079,0.115
'[09:50:19.040]',0.065,0.115
'[09:50:19.044]',0.055,0.115
'[09:50:19.048]',0.039,0.113
'[09:50:19.052]',0.034,0.111
'[09:50:19.056]',0.028,0.104
'[09:50:19.060]',0.019,0.096
'[09:50:19.064]',0.011,0.087
'[09:50:19.068]',0.009,0.090
'[09:50:19.072]',0.011,0.099
'[09:50:19.076]',0.005,0.101
'[09:50:19.080]',0.004,0.098
'[09:50:19.084]',0.000,0.092
'[09:50:19.088]',-0.007,0.092
'[09:50:19.092]',-0.014,0.090
'[09:50:19.096]',-0.014,0.087
'[09:50:19.100]',-0.001,0.083
'[09:50:19.104]',-0.004,0.084
'[09:50:19.108]',-0.005,0.091
'[09:50:19.112]',-0.010,0.092
'[09:50:19.116]',-0.011,0.091
'[09:50:19.120]',-0.016,0.090
'[09:50:19.124]',-0.019,0.098
'[09:50:19.128]',-0.020,0.104
'[09:50:19.132]',-0.022,0.098
'[09:50:19.136]',-0.020,0.095
'[09:50:19.140]',-0.018,0.096
'[09:50:19.144]',-0.020,0.100
'[09:50:19.148]',-0.020,0.095
'[09:50:19.152]',-0.016,0.094
'[09:50:19.156]',-0.016,0.090
'[09:50:19.160]',-0.019,0.086
'[09:50:19.164]',-0.021,0.084
'[09:50:19.168]',-0.026,0.084
'[09:50:19.172]',-0.026,0.089
'[09:50:19.176]',-0.029,0.090
'[09:50:19.180]',-0.030,0.086
'[09:50:19.184]',-0.035,0.083
'[09:50:19.188]',-0.037,0.087
'[09:50:19.192]',-0.036,0.092
'[09:50:19.196]',-0.039,0.087
'[09:50:19.200]',-0.035,0.080
'[09:50:19.204]',-0.030,0.074
'[09:50:19.208]',-0.031,0.070
'[09:50:19.212]',-0.033,0.061
'[09:50:19.216]',-0.028,0.059
'[09:50:19.220]',-0.020,0.065
'[09:50:19.224]',-0.025,0.074
'[09:50:19.228]',-0.029,0.069
'[09:50:19.232]',-0.036,0.056
'[09:50:19.236]',-0.039,0.044
'[09:50:19.240]',-0.043,0.036
'[09:50:19.244]',-0.041,0.030
'[09:50:19.248]',-0.036,0.015
'[09:50:19.252]',-0.029,-0.001
'[09:50:19.256]',-0.030,-0.013
'[09:50:19.260]',-0.045,-0.021
'[09:50:19.264]',-0.058,-0.020
'[09:50:19.268]',-0.065,-0.018
'[09:50:19.272]',-0.072,-0.009
'[09:50:19.276]',-0.086,-0.003
'[09:50:19.280]',-0.101,0.004
'[09:50:19.284]',-0.113,0.001
'[09:50:19.288]',-0.121,-0.003
'[09:50:19.292]',-0.122,-0.010
'[09:50:19.296]',-0.119,-0.021
'[09:50:19.300]',-0.111,-0.036
'[09:50:19.304]',-0.102,-0.045
'[09:50:19.308]',-0.096,-0.046
'[09:50:19.312]',-0.096,-0.045
'[09:50:19.316]',-0.100,-0.050
'[09:50:19.320]',-0.106,-0.054
'[09:50:19.324]',-0.120,-0.058
'[09:50:19.328]',-0.133,-0.055
'[09:50:19.332]',-0.142,-0.055
'[09:50:19.336]',-0.140,-0.051
'[09:50:19.340]',-0.142,-0.051
'[09:50:19.344]',-0.145,-0.060
'[09:50:19.348]',-0.146,-0.068
'[09:50:19.352]',-0.146,-0.071
'[09:50:19.356]',-0.142,-0.065
'[09:50:19.360]',-0.141,-0.060
'[09:50:19.364]',-0.140,-0.065
'[09:50:19.368]',-0.136,-0.075
'[09:50:19.372]',-0.140,-0.075
'[09:50:19.376]',-0.149,-0.061
'[09:50:19.380]',-0.151,-0.044
'[09:50:19.384]',-0.146,-0.034
'[09:50:19.388]',-0.141,-0.025
'[09:50:19.392]',-0.144,-0.010
'[09:50:19.396]',-0.151,-0.001
'[09:50:19.400]',-0.150,0.000
'[09:50:19.404]',-0.144,-0.011
'[09:50:19.408]',-0.126,-0.025
'[09:50:19.412]',-0.114,-0.035
'[09:50:19.416]',-0.102,-0.036
'[09:50:19.420]',-0.089,-0.037
'[09:50:19.424]',-0.076,-0.037
'[09:50:19.428]',-0.066,-0.043
'[09:50:19.432]',-0.079,-0.044
'[09:50:19.436]',-0.094,-0.041
'[09:50:19.440]',-0.106,-0.096
'[09:50:19.444]',-0.113,-0.242
'[09:50:19.448]',-0.110,-0.435
'[09:50:19.452]',-0.114,-0.610
'[09:50:19.456]',-0.119,-0.724
'[09:50:19.460]',-0.125,-0.841
'[09:50:19.464]',-0.124,-0.905
'[09:50:19.468]',-0.165,-0.935
'[09:50:19.472]',-0.295,-0.925
'[09:50:19.476]',-0.485,-0.911
'[09:50:19.480]',-0.681,-0.905
'[09:50:19.484]',-0.824,-0.864
'[09:50:19.488]',-0.971,-0.831
'[09:50:19.492]',-1.064,-0.752
'[09:50:19.496]',-1.119,-0.685
'[09:50:19.500]',-1.130,-0.598
'[09:50:19.504]',-1.113,-0.517
'[09:50:19.508]',-1.113,-0.434
'[09:50:19.512]',-1.074,-0.346
'[09:50:19.516]',-1.046,-0.271
'[09:50:19.520]',-0.970,-0.201
'[09:50:19.524]',-0.899,-0.152
'[09:50:19.528]',-0.810,-0.109
'[09:50:19.532]',-0.713,-0.065
'[09:50:19.536]',-0.620,-0.016
'[09:50:19.540]',-0.515,0.024
'[09:50:19.544]',-0.432,0.050
'[09:50:19.548]',-0.347,0.070
'[09:50:19.552]',-0.289,0.077
'[09:50:19.556]',-0.234,0.083
'[09:50:19.560]',-0.185,0.092
'[09:50:19.564]',-0.130,0.104
'[09:50:19.568]',-0.083,0.117
'[09:50:19.572]',-0.048,0.126
'[09:50:19.576]',-0.022,0.135
'[09:50:19.580]',-0.009,0.147
'[09:50:19.584]',-0.003,0.156
'[09:50:19.588]',0.007,0.160
'[09:50:19.592]',0.019,0.161
'[09:50:19.596]',0.033,0.176
'[09:50:19.600]',0.041,0.190
'[09:50:19.604]',0.055,0.200
'[09:50:19.608]',0.071,0.200
'[09:50:19.612]',0.079,0.205
'[09:50:19.616]',0.084,0.217
'[09:50:19.620]',0.087,0.226
'[09:50:19.624]',0.099,0.229
'[09:50:19.628]',0.110,0.234
'[09:50:19.632]',0.120,0.250
'[09:50:19.636]',0.130,0.266
'[09:50:19.640]',0.131,0.278
'[09:50:19.644]',0.146,0.286
'[09:50:19.648]',0.154,0.290
'[09:50:19.652]',0.160,0.300
'[09:50:19.656]',0.163,0.300
'[09:50:19.660]',0.176,0.310
'[09:50:19.664]',0.194,0.312
'[09:50:19.668]',0.207,0.314
'[09:50:19.672]',0.220,0.319
'[09:50:19.676]',0.223,0.326
'[09:50:19.680]',0.230,0.340
'[09:50:19.684]',0.234,0.351
'[09:50:19.688]',0.240,0.367
'[09:50:19.692]',0.242,0.367
'[09:50:19.696]',0.245,0.366
'[09:50:19.700]',0.253,0.360
'[09:50:19.704]',0.253,0.356
'[09:50:19.708]',0.268,0.351
'[09:50:19.712]',0.275,0.336
'[09:50:19.716]',0.294,0.326
'[09:50:19.720]',0.297,0.310
'[09:50:19.724]',0.300,0.302
'[09:50:19.728]',0.301,0.290
'[09:50:19.732]',0.295,0.284
'[09:50:19.736]',0.291,0.279
'[09:50:19.740]',0.278,0.273
'[09:50:19.744]',0.266,0.263
'[09:50:19.748]',0.251,0.246
'[09:50:19.752]',0.245,0.244
'[09:50:19.756]',0.235,0.241
'[09:50:19.760]',0.228,0.236
'[09:50:19.764]',0.223,0.211
'[09:50:19.768]',0.214,0.186
'[09:50:19.772]',0.204,0.169
'[09:50:19.776]',0.186,0.155
'[09:50:19.780]',0.182,0.147
'[09:50:19.784]',0.176,0.139
'[09:50:19.788]',0.176,0.139
'[09:50:19.792]',0.159,0.133
'[09:50:19.796]',0.130,0.125
'[09:50:19.800]',0.110,0.114
'[09:50:19.804]',0.090,0.106
'[09:50:19.808]',0.083,0.101
'[09:50:19.812]',0.074,0.099
'[09:50:19.816]',0.071,0.102
'[09:50:19.820]',0.066,0.105
'[09:50:19.824]',0.059,0.111
'[09:50:19.828]',0.051,0.105
'[09:50:19.832]',0.044,0.099
'[09:50:19.836]',0.035,0.094
'[09:50:19.840]',0.030,0.095
'[09:50:19.844]',0.031,0.102
'[09:50:19.848]',0.034,0.106
'[09:50:19.852]',0.037,0.102
'[09:50:19.856]',0.037,0.098
'[09:50:19.860]',0.030,0.100
'[09:50:19.864]',0.024,0.107
'[09:50:19.868]',0.025,0.111
'[09:50:19.872]',0.034,0.116
'[09:50:19.876]',0.034,0.125
'[09:50:19.880]',0.034,0.138
'[09:50:19.884]',0.029,0.142
'[09:50:19.888]',0.028,0.139
'[09:50:19.892]',0.030,0.130
'[09:50:19.896]',0.034,0.131
'[09:50:19.900]',0.035,0.135
'[09:50:19.904]',0.043,0.136
'[09:50:19.908]',0.056,0.129
'[09:50:19.912]',0.058,0.124
'[09:50:19.916]',0.055,0.122
'[09:50:19.920]',0.046,0.121
'[09:50:19.924]',0.043,0.116
'[09:50:19.928]',0.046,0.104
'[09:50:19.932]',0.048,0.092
'[09:50:19.936]',0.046,0.086
'[09:50:19.940]',0.035,0.085
'[09:50:19.944]',0.031,0.085
'[09:50:19.948]',0.029,0.080
'[09:50:19.952]',0.025,0.077
'[09:50:19.956]',0.015,0.072
'[09:50:19.960]',0.004,0.070
'[09:50:19.964]',0.000,0.065
'[09:50:19.968]',-0.003,0.065
'[09:50:19.972]',-0.003,0.069
'[09:50:19.976]',-0.007,0.074
'[09:50:19.980]',-0.013,0.072
'[09:50:19.984]',-0.019,0.064
'[09:50:19.988]',-0.024,0.058
'[09:50:19.992]',-0.026,0.058
'[09:50:19.996]',-0.024,0.058
'[09:50:20.000]',-0.014,0.051
'[09:50:20.004]',-0.013,0.048
'[09:50:20.008]',-0.014,0.050
'[09:50:20.012]',-0.020,0.052
'[09:50:20.016]',-0.025,0.055
'[09:50:20.020]',-0.026,0.049
'[09:50:20.024]',-0.028,0.041
'[09:50:20.028]',-0.028,0.035
'[09:50:20.032]',-0.035,0.025
'[09:50:20.036]',-0.033,0.015
'[09:50:20.040]',-0.030,0.005
'[09:50:20.044]',-0.028,-0.006
'[09:50:20.048]',-0.030,-0.022
'[09:50:20.052]',-0.035,-0.030
'[09:50:20.056]',-0.039,-0.025
'[09:50:20.060]',-0.050,-0.014
'[09:50:20.064]',-0.059,-0.009
'[09:50:20.068]',-0.070,-0.005
'[09:50:20.072]',-0.083,0.000
'[09:50:20.076]',-0.094,-0.003
'[09:50:20.080]',-0.105,-0.010
'[09:50:20.084]',-0.104,-0.022
'[09:50:20.088]',-0.096,-0.033
'[09:50:20.092]',-0.087,-0.037
'[09:50:20.096]',-0.086,-0.043
'[09:50:20.100]',-0.084,-0.041
'[09:50:20.104]',-0.084,-0.046
'[09:50:20.108]',-0.087,-0.040
'[09:50:20.112]',-0.098,-0.036
'[09:50:20.116]',-0.106,-0.034
'[09:50:20.120]',-0.113,-0.040
'[09:50:20.124]',-0.120,-0.048
'[09:50:20.128]',-0.124,-0.046
'[09:50:20.132]',-0.128,-0.044
'[09:50:20.136]',-0.125,-0.039
'[09:50:20.140]',-0.119,-0.033
'[09:50:20.144]',-0.113,-0.024
'[09:50:20.148]',-0.120,-0.018
'[09:50:20.152]',-0.129,-0.020
'[09:50:20.156]',-0.131,-0.022
