'Time','ECG','ECG'
'[14:29:16.752]',0.090,0.059
'[14:29:16.756]',0.084,0.061
'[14:29:16.760]',0.085,0.060
'[14:29:16.764]',0.084,0.060
'[14:29:16.768]',0.084,0.062
'[14:29:16.772]',0.077,0.059
'[14:29:16.776]',0.076,0.055
'[14:29:16.780]',0.081,0.052
'[14:29:16.784]',0.077,0.051
'[14:29:16.788]',0.077,0.052
'[14:29:16.792]',0.071,0.050
'[14:29:16.796]',0.074,0.052
'[14:29:16.800]',0.071,0.050
'[14:29:16.804]',0.071,0.052
'[14:29:16.808]',0.068,0.052
'[14:29:16.812]',0.068,0.054
'[14:29:16.816]',0.068,0.058
'[14:29:16.820]',0.065,0.064
'[14:29:16.824]',0.064,0.071
'[14:29:16.828]',0.062,0.075
'[14:29:16.832]',0.068,0.079
'[14:29:16.836]',0.066,0.081
'[14:29:16.840]',0.070,0.086
'[14:29:16.844]',0.075,0.084
'[14:29:16.848]',0.079,0.083
'[14:29:16.852]',0.085,0.079
'[14:29:16.856]',0.087,0.080
'[14:29:16.860]',0.092,0.080
'[14:29:16.864]',0.099,0.075
'[14:29:16.868]',0.105,0.076
'[14:29:16.872]',0.105,0.077
'[14:29:16.876]',0.100,0.077
'[14:29:16.880]',0.099,0.071
'[14:29:16.884]',0.098,0.065
'[14:29:16.888]',0.098,0.061
'[14:29:16.892]',0.095,0.052
'[14:29:16.896]',0.098,0.044
'[14:29:16.900]',0.095,0.039
'[14:29:16.904]',0.095,0.039
'[14:29:16.908]',0.089,0.043
'[14:29:16.912]',0.087,0.043
'[14:29:16.916]',0.085,0.043
'[14:29:16.920]',0.080,0.040
'[14:29:16.924]',0.072,0.039
'[14:29:16.928]',0.062,0.036
'[14:29:16.932]',0.065,0.033
'[14:29:16.936]',0.068,0.035
'[14:29:16.940]',0.070,0.035
'[14:29:16.944]',0.069,0.035
'[14:29:16.948]',0.069,0.033
'[14:29:16.952]',0.071,0.031
'[14:29:16.956]',0.070,0.034
'[14:29:16.960]',0.072,0.034
'[14:29:16.964]',0.066,0.028
'[14:29:16.968]',0.066,0.021
'[14:29:16.972]',0.064,0.019
'[14:29:16.976]',0.064,0.020
'[14:29:16.980]',0.059,0.020
'[14:29:16.984]',0.058,0.020
'[14:29:16.988]',0.064,0.019
'[14:29:16.992]',0.058,0.020
'[14:29:16.996]',0.058,0.019
'[14:29:17.000]',0.055,0.018
'[14:29:17.004]',0.058,0.018
'[14:29:17.008]',0.059,0.015
'[14:29:17.012]',0.055,0.015
'[14:29:17.016]',0.051,0.013
'[14:29:17.020]',0.051,0.011
'[14:29:17.024]',0.055,0.011
'[14:29:17.028]',0.050,0.014
'[14:29:17.032]',0.050,0.015
'[14:29:17.036]',0.051,0.013
'[14:29:17.040]',0.054,0.011
'[14:29:17.044]',0.051,0.010
'[14:29:17.048]',0.050,0.007
'[14:29:17.052]',0.054,0.000
'[14:29:17.056]',0.051,-0.006
'[14:29:17.060]',0.055,-0.011
'[14:29:17.064]',0.049,-0.019
'[14:29:17.068]',0.050,-0.025
'[14:29:17.072]',0.052,-0.033
'[14:29:17.076]',0.055,-0.037
'[14:29:17.080]',0.058,-0.040
'[14:29:17.084]',0.045,-0.045
'[14:29:17.088]',0.044,-0.051
'[14:29:17.092]',0.040,-0.054
'[14:29:17.096]',0.035,-0.052
'[14:29:17.100]',0.028,-0.055
'[14:29:17.104]',0.022,-0.056
'[14:29:17.108]',0.021,-0.052
'[14:29:17.112]',0.020,-0.045
'[14:29:17.116]',0.018,-0.035
'[14:29:17.120]',0.014,-0.030
'[14:29:17.124]',0.015,-0.025
'[14:29:17.128]',0.014,-0.021
'[14:29:17.132]',0.013,-0.014
'[14:29:17.136]',0.014,-0.010
'[14:29:17.140]',0.020,-0.009
'[14:29:17.144]',0.029,-0.006
'[14:29:17.148]',0.035,-0.006
'[14:29:17.152]',0.044,-0.010
'[14:29:17.156]',0.050,-0.016
'[14:29:17.160]',0.055,-0.016
'[14:29:17.164]',0.056,-0.018
'[14:29:17.168]',0.058,-0.020
'[14:29:17.172]',0.058,-0.025
'[14:29:17.176]',0.058,-0.031
'[14:29:17.180]',0.058,-0.034
'[14:29:17.184]',0.051,-0.041
'[14:29:17.188]',0.048,-0.051
'[14:29:17.192]',0.048,-0.062
'[14:29:17.196]',0.051,-0.062
'[14:29:17.200]',0.048,-0.060
'[14:29:17.204]',0.043,-0.061
'[14:29:17.208]',0.036,-0.064
'[14:29:17.212]',0.036,-0.066
'[14:29:17.216]',0.034,-0.068
'[14:29:17.220]',0.029,-0.070
'[14:29:17.224]',0.020,-0.072
'[14:29:17.228]',0.019,-0.076
'[14:29:17.232]',0.022,-0.075
'[14:29:17.236]',0.020,-0.072
'[14:29:17.240]',0.018,-0.074
'[14:29:17.244]',0.018,-0.077
'[14:29:17.248]',0.015,-0.080
'[14:29:17.252]',0.010,-0.080
'[14:29:17.256]',0.009,-0.083
'[14:29:17.260]',0.015,-0.086
'[14:29:17.264]',0.015,-0.087
'[14:29:17.268]',0.018,-0.087
'[14:29:17.272]',0.014,-0.087
'[14:29:17.276]',0.015,-0.092
'[14:29:17.280]',0.015,-0.092
'[14:29:17.284]',0.011,-0.091
'[14:29:17.288]',0.009,-0.090
'[14:29:17.292]',0.001,-0.092
'[14:29:17.296]',0.004,-0.099
'[14:29:17.300]',0.004,-0.100
'[14:29:17.304]',0.001,-0.101
'[14:29:17.308]',0.001,-0.101
'[14:29:17.312]',0.007,-0.105
'[14:29:17.316]',0.010,-0.100
'[14:29:17.320]',0.006,-0.092
'[14:29:17.324]',0.004,-0.087
'[14:29:17.328]',0.000,-0.081
'[14:29:17.332]',0.001,-0.072
'[14:29:17.336]',0.000,-0.064
'[14:29:17.340]',0.000,-0.055
'[14:29:17.344]',0.003,-0.045
'[14:29:17.348]',0.013,-0.036
'[14:29:17.352]',0.024,-0.024
'[14:29:17.356]',0.026,-0.015
'[14:29:17.360]',0.035,-0.009
'[14:29:17.364]',0.044,-0.005
'[14:29:17.368]',0.056,0.004
'[14:29:17.372]',0.062,0.010
'[14:29:17.376]',0.070,0.013
'[14:29:17.380]',0.083,0.009
'[14:29:17.384]',0.090,0.005
'[14:29:17.388]',0.095,0.005
'[14:29:17.392]',0.096,0.006
'[14:29:17.396]',0.100,0.011
'[14:29:17.400]',0.104,0.014
'[14:29:17.404]',0.111,0.016
'[14:29:17.408]',0.111,0.018
'[14:29:17.412]',0.109,0.016
'[14:29:17.416]',0.109,0.015
'[14:29:17.420]',0.110,0.014
'[14:29:17.424]',0.113,0.015
'[14:29:17.428]',0.113,0.007
'[14:29:17.432]',0.117,0.005
'[14:29:17.436]',0.116,0.003
'[14:29:17.440]',0.116,0.003
'[14:29:17.444]',0.116,-0.003
'[14:29:17.448]',0.114,-0.004
'[14:29:17.452]',0.111,-0.005
'[14:29:17.456]',0.109,-0.009
'[14:29:17.460]',0.110,-0.011
'[14:29:17.464]',0.107,-0.016
'[14:29:17.468]',0.110,-0.019
'[14:29:17.472]',0.107,-0.018
'[14:29:17.476]',0.104,-0.015
'[14:29:17.480]',0.101,-0.016
'[14:29:17.484]',0.101,-0.016
'[14:29:17.488]',0.102,-0.016
'[14:29:17.492]',0.098,-0.018
'[14:29:17.496]',0.099,-0.025
'[14:29:17.500]',0.096,-0.031
'[14:29:17.504]',0.096,-0.036
'[14:29:17.508]',0.095,-0.036
'[14:29:17.512]',0.096,-0.033
'[14:29:17.516]',0.098,-0.028
'[14:29:17.520]',0.099,-0.018
'[14:29:17.524]',0.096,-0.007
'[14:29:17.528]',0.091,-0.004
'[14:29:17.532]',0.089,-0.006
'[14:29:17.536]',0.087,-0.007
'[14:29:17.540]',0.089,-0.004
'[14:29:17.544]',0.087,-0.003
'[14:29:17.548]',0.091,-0.003
'[14:29:17.552]',0.101,-0.001
'[14:29:17.556]',0.107,0.001
'[14:29:17.560]',0.115,0.006
'[14:29:17.564]',0.113,0.010
'[14:29:17.568]',0.115,0.014
'[14:29:17.572]',0.117,0.021
'[14:29:17.576]',0.121,0.030
'[14:29:17.580]',0.121,0.036
'[14:29:17.584]',0.126,0.037
'[14:29:17.588]',0.134,0.039
'[14:29:17.592]',0.130,0.040
'[14:29:17.596]',0.138,0.041
'[14:29:17.600]',0.138,0.041
'[14:29:17.604]',0.145,0.039
'[14:29:17.608]',0.150,0.034
'[14:29:17.612]',0.155,0.034
'[14:29:17.616]',0.158,0.036
'[14:29:17.620]',0.154,0.035
'[14:29:17.624]',0.160,0.035
'[14:29:17.628]',0.158,0.037
'[14:29:17.632]',0.158,0.040
'[14:29:17.636]',0.155,0.035
'[14:29:17.640]',0.158,0.035
'[14:29:17.644]',0.154,0.034
'[14:29:17.648]',0.151,0.030
'[14:29:17.652]',0.154,0.025
'[14:29:17.656]',0.151,0.019
'[14:29:17.660]',0.154,0.014
'[14:29:17.664]',0.150,0.007
'[14:29:17.668]',0.151,0.001
'[14:29:17.672]',0.147,-0.003
'[14:29:17.676]',0.150,-0.001
'[14:29:17.680]',0.150,0.000
'[14:29:17.684]',0.142,0.001
'[14:29:17.688]',0.142,-0.003
'[14:29:17.692]',0.138,-0.007
'[14:29:17.696]',0.138,-0.009
'[14:29:17.700]',0.130,-0.010
'[14:29:17.704]',0.131,-0.014
'[14:29:17.708]',0.131,-0.020
'[14:29:17.712]',0.125,-0.021
'[14:29:17.716]',0.122,-0.020
'[14:29:17.720]',0.120,-0.021
'[14:29:17.724]',0.122,-0.016
'[14:29:17.728]',0.121,-0.013
'[14:29:17.732]',0.121,-0.005
'[14:29:17.736]',0.115,-0.005
'[14:29:17.740]',0.115,-0.004
'[14:29:17.744]',0.115,-0.001
'[14:29:17.748]',0.116,0.004
'[14:29:17.752]',0.115,0.010
'[14:29:17.756]',0.115,0.011
'[14:29:17.760]',0.124,0.013
'[14:29:17.764]',0.126,0.015
'[14:29:17.768]',0.134,0.015
'[14:29:17.772]',0.133,0.014
'[14:29:17.776]',0.140,0.009
'[14:29:17.780]',0.142,0.009
'[14:29:17.784]',0.142,0.010
'[14:29:17.788]',0.142,0.013
'[14:29:17.792]',0.144,0.015
'[14:29:17.796]',0.150,0.020
'[14:29:17.800]',0.146,0.029
'[14:29:17.804]',0.145,0.036
'[14:29:17.808]',0.142,0.041
'[14:29:17.812]',0.145,0.045
'[14:29:17.816]',0.144,0.051
'[14:29:17.820]',0.145,0.056
'[14:29:17.824]',0.152,0.060
'[14:29:17.828]',0.156,0.064
'[14:29:17.832]',0.165,0.068
'[14:29:17.836]',0.168,0.072
'[14:29:17.840]',0.174,0.077
'[14:29:17.844]',0.176,0.074
'[14:29:17.848]',0.179,0.074
'[14:29:17.852]',0.180,0.074
'[14:29:17.856]',0.184,0.070
'[14:29:17.860]',0.193,0.068
'[14:29:17.864]',0.194,0.061
'[14:29:17.868]',0.198,0.059
'[14:29:17.872]',0.194,0.054
'[14:29:17.876]',0.190,0.046
'[14:29:17.880]',0.188,0.040
'[14:29:17.884]',0.189,0.036
'[14:29:17.888]',0.194,0.033
'[14:29:17.892]',0.188,0.029
'[14:29:17.896]',0.188,0.026
'[14:29:17.900]',0.181,0.025
'[14:29:17.904]',0.176,0.024
'[14:29:17.908]',0.166,0.018
'[14:29:17.912]',0.165,0.013
'[14:29:17.916]',0.170,0.014
'[14:29:17.920]',0.159,0.018
'[14:29:17.924]',0.160,0.022
'[14:29:17.928]',0.158,0.025
'[14:29:17.932]',0.160,0.030
'[14:29:17.936]',0.155,0.030
'[14:29:17.940]',0.154,0.028
'[14:29:17.944]',0.151,0.022
'[14:29:17.948]',0.155,0.021
'[14:29:17.952]',0.163,0.025
'[14:29:17.956]',0.161,0.028
'[14:29:17.960]',0.163,0.030
'[14:29:17.964]',0.163,0.025
'[14:29:17.968]',0.166,0.028
'[14:29:17.972]',0.163,0.028
'[14:29:17.976]',0.165,0.029
'[14:29:17.980]',0.168,0.026
'[14:29:17.984]',0.169,0.025
'[14:29:17.988]',0.169,0.028
'[14:29:17.992]',0.164,0.030
'[14:29:17.996]',0.166,0.029
'[14:29:18.000]',0.169,0.025
'[14:29:18.004]',0.174,0.026
'[14:29:18.008]',0.172,0.029
'[14:29:18.012]',0.171,0.028
'[14:29:18.016]',0.172,0.026
'[14:29:18.020]',0.174,0.029
'[14:29:18.024]',0.172,0.034
'[14:29:18.028]',0.166,0.033
'[14:29:18.032]',0.171,0.031
'[14:29:18.036]',0.171,0.031
'[14:29:18.040]',0.172,0.040
'[14:29:18.044]',0.170,0.044
'[14:29:18.048]',0.171,0.046
'[14:29:18.052]',0.175,0.049
'[14:29:18.056]',0.176,0.054
'[14:29:18.060]',0.177,0.058
'[14:29:18.064]',0.175,0.062
'[14:29:18.068]',0.184,0.066
'[14:29:18.072]',0.185,0.070
'[14:29:18.076]',0.188,0.071
'[14:29:18.080]',0.188,0.070
'[14:29:18.084]',0.190,0.068
'[14:29:18.088]',0.194,0.068
'[14:29:18.092]',0.195,0.068
'[14:29:18.096]',0.203,0.070
'[14:29:18.100]',0.201,0.070
'[14:29:18.104]',0.205,0.065
'[14:29:18.108]',0.199,0.062
'[14:29:18.112]',0.198,0.060
'[14:29:18.116]',0.198,0.051
'[14:29:18.120]',0.198,0.046
'[14:29:18.124]',0.201,0.049
'[14:29:18.128]',0.191,0.052
'[14:29:18.132]',0.190,0.049
'[14:29:18.136]',0.186,0.046
'[14:29:18.140]',0.184,0.045
'[14:29:18.144]',0.180,0.040
'[14:29:18.148]',0.176,0.035
'[14:29:18.152]',0.175,0.033
'[14:29:18.156]',0.175,0.033
'[14:29:18.160]',0.179,0.035
'[14:29:18.164]',0.170,0.037
'[14:29:18.168]',0.166,0.040
'[14:29:18.172]',0.161,0.036
'[14:29:18.176]',0.160,0.037
'[14:29:18.180]',0.154,0.037
'[14:29:18.184]',0.154,0.036
'[14:29:18.188]',0.163,0.036
'[14:29:18.192]',0.161,0.036
'[14:29:18.196]',0.164,0.039
'[14:29:18.200]',0.155,0.040
'[14:29:18.204]',0.156,0.037
'[14:29:18.208]',0.156,0.035
'[14:29:18.212]',0.158,0.037
'[14:29:18.216]',0.160,0.041
'[14:29:18.220]',0.152,0.044
'[14:29:18.224]',0.152,0.046
'[14:29:18.228]',0.149,0.049
'[14:29:18.232]',0.155,0.054
'[14:29:18.236]',0.154,0.050
'[14:29:18.240]',0.160,0.050
'[14:29:18.244]',0.163,0.049
'[14:29:18.248]',0.161,0.050
'[14:29:18.252]',0.161,0.050
'[14:29:18.256]',0.159,0.045
'[14:29:18.260]',0.163,0.045
'[14:29:18.264]',0.159,0.043
'[14:29:18.268]',0.160,0.044
'[14:29:18.272]',0.159,0.043
'[14:29:18.276]',0.160,0.040
'[14:29:18.280]',0.158,0.040
'[14:29:18.284]',0.152,0.044
'[14:29:18.288]',0.151,0.040
'[14:29:18.292]',0.151,0.034
'[14:29:18.296]',0.155,0.034
'[14:29:18.300]',0.152,0.044
'[14:29:18.304]',0.152,0.055
'[14:29:18.308]',0.152,0.060
'[14:29:18.312]',0.151,0.065
'[14:29:18.316]',0.155,0.071
'[14:29:18.320]',0.154,0.081
'[14:29:18.324]',0.152,0.085
'[14:29:18.328]',0.155,0.085
'[14:29:18.332]',0.163,0.094
'[14:29:18.336]',0.163,0.102
'[14:29:18.340]',0.165,0.107
'[14:29:18.344]',0.169,0.105
'[14:29:18.348]',0.175,0.109
'[14:29:18.352]',0.177,0.111
'[14:29:18.356]',0.179,0.111
'[14:29:18.360]',0.188,0.106
'[14:29:18.364]',0.190,0.101
'[14:29:18.368]',0.196,0.100
'[14:29:18.372]',0.193,0.098
'[14:29:18.376]',0.195,0.092
'[14:29:18.380]',0.195,0.089
'[14:29:18.384]',0.195,0.085
'[14:29:18.388]',0.190,0.084
'[14:29:18.392]',0.184,0.079
'[14:29:18.396]',0.184,0.075
'[14:29:18.400]',0.176,0.074
'[14:29:18.404]',0.176,0.077
'[14:29:18.408]',0.170,0.079
'[14:29:18.412]',0.170,0.079
'[14:29:18.416]',0.169,0.076
'[14:29:18.420]',0.166,0.077
'[14:29:18.424]',0.166,0.077
'[14:29:18.428]',0.158,0.075
'[14:29:18.432]',0.160,0.069
'[14:29:18.436]',0.159,0.065
'[14:29:18.440]',0.159,0.065
'[14:29:18.444]',0.155,0.061
'[14:29:18.448]',0.155,0.050
'[14:29:18.452]',0.156,0.036
'[14:29:18.456]',0.151,0.018
'[14:29:18.460]',0.151,-0.006
'[14:29:18.464]',0.145,-0.033
'[14:29:18.468]',0.145,-0.054
'[14:29:18.472]',0.141,-0.064
'[14:29:18.476]',0.135,-0.056
'[14:29:18.480]',0.122,-0.028
'[14:29:18.484]',0.110,0.035
'[14:29:18.488]',0.092,0.125
'[14:29:18.492]',0.069,0.253
'[14:29:18.496]',0.048,0.432
'[14:29:18.500]',0.033,0.650
'[14:29:18.504]',0.033,0.882
'[14:29:18.508]',0.045,1.044
'[14:29:18.512]',0.085,1.170
'[14:29:18.516]',0.152,1.191
'[14:29:18.520]',0.249,1.159
'[14:29:18.524]',0.381,1.074
'[14:29:18.528]',0.546,0.989
'[14:29:18.532]',0.749,0.921
'[14:29:18.536]',0.906,0.838
'[14:29:18.540]',1.044,0.774
'[14:29:18.544]',1.099,0.688
'[14:29:18.548]',1.097,0.620
'[14:29:18.552]',1.048,0.532
'[14:29:18.556]',0.964,0.444
'[14:29:18.560]',0.899,0.357
'[14:29:18.564]',0.819,0.282
'[14:29:18.568]',0.764,0.251
'[14:29:18.572]',0.693,0.247
'[14:29:18.576]',0.634,0.274
'[14:29:18.580]',0.566,0.284
'[14:29:18.584]',0.494,0.279
'[14:29:18.588]',0.419,0.249
'[14:29:18.592]',0.340,0.217
'[14:29:18.596]',0.300,0.189
'[14:29:18.600]',0.284,0.158
'[14:29:18.604]',0.301,0.128
'[14:29:18.608]',0.316,0.098
'[14:29:18.612]',0.319,0.081
'[14:29:18.616]',0.297,0.069
'[14:29:18.620]',0.268,0.059
'[14:29:18.624]',0.244,0.049
'[14:29:18.628]',0.217,0.039
'[14:29:18.632]',0.198,0.036
'[14:29:18.636]',0.169,0.031
'[14:29:18.640]',0.147,0.028
'[14:29:18.644]',0.138,0.021
'[14:29:18.648]',0.130,0.020
'[14:29:18.652]',0.117,0.019
'[14:29:18.656]',0.109,0.015
'[14:29:18.660]',0.106,0.007
'[14:29:18.664]',0.102,0.004
'[14:29:18.668]',0.099,-0.001
'[14:29:18.672]',0.090,-0.009
'[14:29:18.676]',0.089,-0.014
'[14:29:18.680]',0.087,-0.021
'[14:29:18.684]',0.085,-0.029
'[14:29:18.688]',0.081,-0.031
'[14:29:18.692]',0.075,-0.040
'[14:29:18.696]',0.072,-0.046
'[14:29:18.700]',0.065,-0.049
'[14:29:18.704]',0.059,-0.052
'[14:29:18.708]',0.055,-0.059
'[14:29:18.712]',0.051,-0.068
'[14:29:18.716]',0.048,-0.072
'[14:29:18.720]',0.043,-0.081
'[14:29:18.724]',0.043,-0.087
'[14:29:18.728]',0.036,-0.091
'[14:29:18.732]',0.035,-0.092
'[14:29:18.736]',0.028,-0.090
'[14:29:18.740]',0.020,-0.091
'[14:29:18.744]',0.013,-0.090
'[14:29:18.748]',0.005,-0.090
'[14:29:18.752]',0.003,-0.087
'[14:29:18.756]',-0.011,-0.083
'[14:29:18.760]',-0.015,-0.081
'[14:29:18.764]',-0.015,-0.072
'[14:29:18.768]',-0.010,-0.061
'[14:29:18.772]',-0.009,-0.052
'[14:29:18.776]',-0.006,-0.048
'[14:29:18.780]',-0.004,-0.044
'[14:29:18.784]',-0.001,-0.039
'[14:29:18.788]',0.004,-0.029
'[14:29:18.792]',0.006,-0.021
'[14:29:18.796]',0.014,-0.010
'[14:29:18.800]',0.021,-0.005
'[14:29:18.804]',0.030,0.001
'[14:29:18.808]',0.030,0.006
'[14:29:18.812]',0.035,0.007
'[14:29:18.816]',0.044,0.010
'[14:29:18.820]',0.049,0.015
'[14:29:18.824]',0.054,0.019
'[14:29:18.828]',0.056,0.019
'[14:29:18.832]',0.064,0.018
'[14:29:18.836]',0.066,0.018
'[14:29:18.840]',0.071,0.019
'[14:29:18.844]',0.075,0.016
'[14:29:18.848]',0.075,0.014
'[14:29:18.852]',0.079,0.015
'[14:29:18.856]',0.080,0.019
'[14:29:18.860]',0.080,0.020
'[14:29:18.864]',0.075,0.016
'[14:29:18.868]',0.079,0.014
'[14:29:18.872]',0.077,0.015
'[14:29:18.876]',0.077,0.015
'[14:29:18.880]',0.075,0.015
'[14:29:18.884]',0.074,0.014
'[14:29:18.888]',0.075,0.014
'[14:29:18.892]',0.075,0.014
'[14:29:18.896]',0.075,0.010
'[14:29:18.900]',0.075,0.007
'[14:29:18.904]',0.080,0.001
'[14:29:18.908]',0.076,0.000
'[14:29:18.912]',0.072,-0.005
'[14:29:18.916]',0.075,-0.011
'[14:29:18.920]',0.075,-0.018
'[14:29:18.924]',0.075,-0.020
'[14:29:18.928]',0.070,-0.019
'[14:29:18.932]',0.072,-0.019
'[14:29:18.936]',0.068,-0.019
'[14:29:18.940]',0.064,-0.011
'[14:29:18.944]',0.060,-0.005
'[14:29:18.948]',0.056,-0.004
'[14:29:18.952]',0.050,-0.005
'[14:29:18.956]',0.048,-0.003
'[14:29:18.960]',0.052,0.003
'[14:29:18.964]',0.046,0.005
'[14:29:18.968]',0.054,0.005
'[14:29:18.972]',0.060,0.005
'[14:29:18.976]',0.064,0.009
'[14:29:18.980]',0.064,0.013
'[14:29:18.984]',0.066,0.010
'[14:29:18.988]',0.072,0.009
'[14:29:18.992]',0.075,0.011
'[14:29:18.996]',0.076,0.018
'[14:29:19.000]',0.069,0.019
'[14:29:19.004]',0.071,0.020
'[14:29:19.008]',0.075,0.019
'[14:29:19.012]',0.079,0.018
'[14:29:19.016]',0.079,0.015
'[14:29:19.020]',0.083,0.007
'[14:29:19.024]',0.090,0.005
'[14:29:19.028]',0.089,0.000
'[14:29:19.032]',0.087,-0.004
'[14:29:19.036]',0.084,-0.009
'[14:29:19.040]',0.087,-0.015
'[14:29:19.044]',0.087,-0.021
'[14:29:19.048]',0.083,-0.028
'[14:29:19.052]',0.086,-0.033
'[14:29:19.056]',0.081,-0.040
'[14:29:19.060]',0.083,-0.045
'[14:29:19.064]',0.074,-0.045
'[14:29:19.068]',0.068,-0.045
'[14:29:19.072]',0.060,-0.046
'[14:29:19.076]',0.059,-0.046
'[14:29:19.080]',0.056,-0.043
'[14:29:19.084]',0.045,-0.043
'[14:29:19.088]',0.045,-0.041
'[14:29:19.092]',0.044,-0.043
'[14:29:19.096]',0.045,-0.040
'[14:29:19.100]',0.043,-0.037
'[14:29:19.104]',0.043,-0.036
'[14:29:19.108]',0.041,-0.035
'[14:29:19.112]',0.044,-0.031
'[14:29:19.116]',0.043,-0.026
'[14:29:19.120]',0.040,-0.024
'[14:29:19.124]',0.041,-0.022
'[14:29:19.128]',0.041,-0.025
'[14:29:19.132]',0.045,-0.018
'[14:29:19.136]',0.043,-0.010
'[14:29:19.140]',0.044,-0.005
'[14:29:19.144]',0.049,-0.004
'[14:29:19.148]',0.049,-0.001
'[14:29:19.152]',0.049,0.005
'[14:29:19.156]',0.048,0.009
'[14:29:19.160]',0.052,0.011
'[14:29:19.164]',0.056,0.015
'[14:29:19.168]',0.062,0.019
'[14:29:19.172]',0.064,0.020
'[14:29:19.176]',0.066,0.021
'[14:29:19.180]',0.071,0.020
'[14:29:19.184]',0.076,0.022
'[14:29:19.188]',0.074,0.022
'[14:29:19.192]',0.076,0.020
'[14:29:19.196]',0.083,0.021
'[14:29:19.200]',0.086,0.025
'[14:29:19.204]',0.087,0.029
'[14:29:19.208]',0.084,0.034
'[14:29:19.212]',0.084,0.033
'[14:29:19.216]',0.085,0.036
'[14:29:19.220]',0.085,0.041
'[14:29:19.224]',0.086,0.046
'[14:29:19.228]',0.087,0.044
'[14:29:19.232]',0.098,0.044
'[14:29:19.236]',0.099,0.045
'[14:29:19.240]',0.105,0.045
'[14:29:19.244]',0.107,0.040
'[14:29:19.248]',0.111,0.039
'[14:29:19.252]',0.114,0.035
'[14:29:19.256]',0.114,0.034
'[14:29:19.260]',0.115,0.029
'[14:29:19.264]',0.110,0.025
'[14:29:19.268]',0.114,0.021
'[14:29:19.272]',0.114,0.015
'[14:29:19.276]',0.110,0.007
'[14:29:19.280]',0.109,-0.003
'[14:29:19.284]',0.106,-0.010
'[14:29:19.288]',0.106,-0.011
'[14:29:19.292]',0.101,-0.015
'[14:29:19.296]',0.104,-0.019
'[14:29:19.300]',0.099,-0.020
'[14:29:19.304]',0.092,-0.020
'[14:29:19.308]',0.081,-0.022
'[14:29:19.312]',0.075,-0.028
'[14:29:19.316]',0.071,-0.031
'[14:29:19.320]',0.070,-0.028
'[14:29:19.324]',0.070,-0.021
'[14:29:19.328]',0.065,-0.020
'[14:29:19.332]',0.069,-0.015
'[14:29:19.336]',0.065,-0.013
'[14:29:19.340]',0.064,-0.007
'[14:29:19.344]',0.056,-0.005
'[14:29:19.348]',0.059,-0.003
'[14:29:19.352]',0.070,0.000
'[14:29:19.356]',0.074,0.001
'[14:29:19.360]',0.079,0.001
'[14:29:19.364]',0.077,-0.003
'[14:29:19.368]',0.084,-0.005
'[14:29:19.372]',0.084,-0.005
'[14:29:19.376]',0.087,-0.001
'[14:29:19.380]',0.092,0.001
'[14:29:19.384]',0.090,0.000
'[14:29:19.388]',0.094,-0.001
'[14:29:19.392]',0.090,-0.006
'[14:29:19.396]',0.089,-0.007
'[14:29:19.400]',0.087,-0.016
'[14:29:19.404]',0.092,-0.021
'[14:29:19.408]',0.092,-0.020
'[14:29:19.412]',0.091,-0.020
'[14:29:19.416]',0.089,-0.020
'[14:29:19.420]',0.087,-0.019
'[14:29:19.424]',0.087,-0.013
'[14:29:19.428]',0.083,-0.013
'[14:29:19.432]',0.080,-0.013
'[14:29:19.436]',0.079,-0.013
'[14:29:19.440]',0.081,-0.010
'[14:29:19.444]',0.083,-0.003
'[14:29:19.448]',0.080,0.001
'[14:29:19.452]',0.083,0.005
'[14:29:19.456]',0.089,0.006
'[14:29:19.460]',0.092,0.013
'[14:29:19.464]',0.092,0.015
'[14:29:19.468]',0.098,0.016
'[14:29:19.472]',0.101,0.016
'[14:29:19.476]',0.107,0.016
'[14:29:19.480]',0.107,0.016
'[14:29:19.484]',0.107,0.016
'[14:29:19.488]',0.111,0.013
'[14:29:19.492]',0.116,0.011
'[14:29:19.496]',0.119,0.013
'[14:29:19.500]',0.116,0.010
'[14:29:19.504]',0.120,0.007
'[14:29:19.508]',0.119,0.004
'[14:29:19.512]',0.120,0.003
'[14:29:19.516]',0.115,-0.001
'[14:29:19.520]',0.114,-0.007
'[14:29:19.524]',0.115,-0.006
'[14:29:19.528]',0.114,-0.005
'[14:29:19.532]',0.113,-0.005
'[14:29:19.536]',0.106,-0.004
'[14:29:19.540]',0.106,-0.004
'[14:29:19.544]',0.102,-0.001
'[14:29:19.548]',0.096,0.003
'[14:29:19.552]',0.092,0.005
'[14:29:19.556]',0.095,0.005
'[14:29:19.560]',0.100,0.007
'[14:29:19.564]',0.095,0.010
'[14:29:19.568]',0.096,0.006
'[14:29:19.572]',0.098,0.001
'[14:29:19.576]',0.104,0.001
'[14:29:19.580]',0.105,0.006
'[14:29:19.584]',0.105,0.005
'[14:29:19.588]',0.113,0.001
'[14:29:19.592]',0.107,0.003
'[14:29:19.596]',0.109,0.003
'[14:29:19.600]',0.104,0.004
'[14:29:19.604]',0.102,0.000
'[14:29:19.608]',0.105,-0.005
'[14:29:19.612]',0.107,-0.006
'[14:29:19.616]',0.106,-0.005
'[14:29:19.620]',0.105,-0.006
'[14:29:19.624]',0.107,-0.006
'[14:29:19.628]',0.105,-0.010
'[14:29:19.632]',0.105,-0.007
'[14:29:19.636]',0.099,-0.011
