'Time','ECG','ECG'
'[21:50:10.016]',-0.699,-0.379
'[21:50:10.020]',-0.690,-0.352
'[21:50:10.024]',-0.672,-0.320
'[21:50:10.028]',-0.655,-0.294
'[21:50:10.032]',-0.637,-0.266
'[21:50:10.036]',-0.610,-0.241
'[21:50:10.040]',-0.591,-0.219
'[21:50:10.044]',-0.561,-0.201
'[21:50:10.048]',-0.540,-0.188
'[21:50:10.052]',-0.512,-0.172
'[21:50:10.056]',-0.486,-0.161
'[21:50:10.060]',-0.461,-0.140
'[21:50:10.064]',-0.434,-0.124
'[21:50:10.068]',-0.405,-0.110
'[21:50:10.072]',-0.372,-0.100
'[21:50:10.076]',-0.346,-0.095
'[21:50:10.080]',-0.320,-0.087
'[21:50:10.084]',-0.295,-0.080
'[21:50:10.088]',-0.266,-0.069
'[21:50:10.092]',-0.247,-0.061
'[21:50:10.096]',-0.226,-0.052
'[21:50:10.100]',-0.205,-0.045
'[21:50:10.104]',-0.188,-0.035
'[21:50:10.108]',-0.170,-0.030
'[21:50:10.112]',-0.158,-0.021
'[21:50:10.116]',-0.142,-0.016
'[21:50:10.120]',-0.133,-0.010
'[21:50:10.124]',-0.120,-0.005
'[21:50:10.128]',-0.111,0.000
'[21:50:10.132]',-0.102,0.006
'[21:50:10.136]',-0.091,0.010
'[21:50:10.140]',-0.085,0.014
'[21:50:10.144]',-0.076,0.016
'[21:50:10.148]',-0.069,0.016
'[21:50:10.152]',-0.060,0.015
'[21:50:10.156]',-0.055,0.011
'[21:50:10.160]',-0.049,0.009
'[21:50:10.164]',-0.041,0.007
'[21:50:10.168]',-0.033,0.007
'[21:50:10.172]',-0.025,0.003
'[21:50:10.176]',-0.020,-0.004
'[21:50:10.180]',-0.016,-0.013
'[21:50:10.184]',-0.016,-0.020
'[21:50:10.188]',-0.014,-0.028
'[21:50:10.192]',-0.014,-0.031
'[21:50:10.196]',-0.013,-0.033
'[21:50:10.200]',-0.014,-0.039
'[21:50:10.204]',-0.015,-0.043
'[21:50:10.208]',-0.020,-0.045
'[21:50:10.212]',-0.022,-0.045
'[21:50:10.216]',-0.026,-0.041
'[21:50:10.220]',-0.029,-0.037
'[21:50:10.224]',-0.030,-0.031
'[21:50:10.228]',-0.031,-0.029
'[21:50:10.232]',-0.033,-0.028
'[21:50:10.236]',-0.035,-0.026
'[21:50:10.240]',-0.035,-0.026
'[21:50:10.244]',-0.036,-0.025
'[21:50:10.248]',-0.035,-0.026
'[21:50:10.252]',-0.036,-0.028
'[21:50:10.256]',-0.034,-0.031
'[21:50:10.260]',-0.031,-0.040
'[21:50:10.264]',-0.022,-0.056
'[21:50:10.268]',-0.019,-0.069
'[21:50:10.272]',-0.021,-0.079
'[21:50:10.276]',-0.020,-0.090
'[21:50:10.280]',-0.019,-0.099
'[21:50:10.284]',-0.018,-0.109
'[21:50:10.288]',-0.018,-0.116
'[21:50:10.292]',-0.019,-0.122
'[21:50:10.296]',-0.015,-0.128
'[21:50:10.300]',-0.022,-0.134
'[21:50:10.304]',-0.028,-0.142
'[21:50:10.308]',-0.031,-0.149
'[21:50:10.312]',-0.036,-0.158
'[21:50:10.316]',-0.043,-0.166
'[21:50:10.320]',-0.048,-0.176
'[21:50:10.324]',-0.055,-0.179
'[21:50:10.328]',-0.064,-0.186
'[21:50:10.332]',-0.071,-0.191
'[21:50:10.336]',-0.080,-0.196
'[21:50:10.340]',-0.086,-0.203
'[21:50:10.344]',-0.090,-0.209
'[21:50:10.348]',-0.099,-0.216
'[21:50:10.352]',-0.105,-0.216
'[21:50:10.356]',-0.114,-0.217
'[21:50:10.360]',-0.116,-0.214
'[21:50:10.364]',-0.125,-0.209
'[21:50:10.368]',-0.128,-0.201
'[21:50:10.372]',-0.125,-0.196
'[21:50:10.376]',-0.126,-0.195
'[21:50:10.380]',-0.125,-0.193
'[21:50:10.384]',-0.124,-0.196
'[21:50:10.388]',-0.117,-0.194
'[21:50:10.392]',-0.122,-0.199
'[21:50:10.396]',-0.125,-0.200
'[21:50:10.400]',-0.125,-0.204
'[21:50:10.404]',-0.126,-0.205
'[21:50:10.408]',-0.125,-0.215
'[21:50:10.412]',-0.125,-0.226
'[21:50:10.416]',-0.122,-0.231
'[21:50:10.420]',-0.128,-0.245
'[21:50:10.424]',-0.130,-0.244
'[21:50:10.428]',-0.134,-0.245
'[21:50:10.432]',-0.131,-0.240
'[21:50:10.436]',-0.130,-0.244
'[21:50:10.440]',-0.130,-0.246
'[21:50:10.444]',-0.130,-0.244
'[21:50:10.448]',-0.131,-0.246
'[21:50:10.452]',-0.130,-0.241
'[21:50:10.456]',-0.133,-0.245
'[21:50:10.460]',-0.134,-0.242
'[21:50:10.464]',-0.135,-0.247
'[21:50:10.468]',-0.140,-0.245
'[21:50:10.472]',-0.144,-0.249
'[21:50:10.476]',-0.146,-0.250
'[21:50:10.480]',-0.147,-0.246
'[21:50:10.484]',-0.150,-0.249
'[21:50:10.488]',-0.150,-0.245
'[21:50:10.492]',-0.150,-0.244
'[21:50:10.496]',-0.150,-0.236
'[21:50:10.500]',-0.146,-0.235
'[21:50:10.504]',-0.145,-0.231
'[21:50:10.508]',-0.142,-0.234
'[21:50:10.512]',-0.141,-0.241
'[21:50:10.516]',-0.142,-0.245
'[21:50:10.520]',-0.146,-0.255
'[21:50:10.524]',-0.150,-0.256
'[21:50:10.528]',-0.152,-0.266
'[21:50:10.532]',-0.155,-0.269
'[21:50:10.536]',-0.158,-0.275
'[21:50:10.540]',-0.158,-0.281
'[21:50:10.544]',-0.158,-0.284
'[21:50:10.548]',-0.158,-0.289
'[21:50:10.552]',-0.158,-0.289
'[21:50:10.556]',-0.158,-0.290
'[21:50:10.560]',-0.158,-0.282
'[21:50:10.564]',-0.159,-0.284
'[21:50:10.568]',-0.163,-0.281
'[21:50:10.572]',-0.161,-0.280
'[21:50:10.576]',-0.165,-0.279
'[21:50:10.580]',-0.166,-0.275
'[21:50:10.584]',-0.170,-0.276
'[21:50:10.588]',-0.171,-0.275
'[21:50:10.592]',-0.171,-0.286
'[21:50:10.596]',-0.170,-0.295
'[21:50:10.600]',-0.179,-0.301
'[21:50:10.604]',-0.181,-0.311
'[21:50:10.608]',-0.181,-0.316
'[21:50:10.612]',-0.181,-0.326
'[21:50:10.616]',-0.182,-0.329
'[21:50:10.620]',-0.186,-0.335
'[21:50:10.624]',-0.185,-0.333
'[21:50:10.628]',-0.190,-0.334
'[21:50:10.632]',-0.194,-0.334
'[21:50:10.636]',-0.196,-0.331
'[21:50:10.640]',-0.201,-0.333
'[21:50:10.644]',-0.205,-0.333
'[21:50:10.648]',-0.210,-0.338
'[21:50:10.652]',-0.215,-0.333
'[21:50:10.656]',-0.224,-0.334
'[21:50:10.660]',-0.231,-0.329
'[21:50:10.664]',-0.241,-0.325
'[21:50:10.668]',-0.250,-0.318
'[21:50:10.672]',-0.254,-0.314
'[21:50:10.676]',-0.261,-0.312
'[21:50:10.680]',-0.264,-0.299
'[21:50:10.684]',-0.265,-0.290
'[21:50:10.688]',-0.259,-0.269
'[21:50:10.692]',-0.260,-0.260
'[21:50:10.696]',-0.256,-0.247
'[21:50:10.700]',-0.251,-0.244
'[21:50:10.704]',-0.251,-0.237
'[21:50:10.708]',-0.247,-0.235
'[21:50:10.712]',-0.246,-0.231
'[21:50:10.716]',-0.237,-0.221
'[21:50:10.720]',-0.236,-0.217
'[21:50:10.724]',-0.231,-0.207
'[21:50:10.728]',-0.225,-0.209
'[21:50:10.732]',-0.217,-0.203
'[21:50:10.736]',-0.210,-0.204
'[21:50:10.740]',-0.209,-0.204
'[21:50:10.744]',-0.205,-0.201
'[21:50:10.748]',-0.205,-0.203
'[21:50:10.752]',-0.204,-0.191
'[21:50:10.756]',-0.206,-0.184
'[21:50:10.760]',-0.200,-0.170
'[21:50:10.764]',-0.196,-0.168
'[21:50:10.768]',-0.195,-0.163
'[21:50:10.772]',-0.191,-0.161
'[21:50:10.776]',-0.189,-0.159
'[21:50:10.780]',-0.184,-0.154
'[21:50:10.784]',-0.184,-0.152
'[21:50:10.788]',-0.179,-0.146
'[21:50:10.792]',-0.174,-0.142
'[21:50:10.796]',-0.170,-0.134
'[21:50:10.800]',-0.165,-0.129
'[21:50:10.804]',-0.160,-0.122
'[21:50:10.808]',-0.155,-0.115
'[21:50:10.812]',-0.151,-0.111
'[21:50:10.816]',-0.145,-0.105
'[21:50:10.820]',-0.141,-0.101
'[21:50:10.824]',-0.135,-0.095
'[21:50:10.828]',-0.133,-0.094
'[21:50:10.832]',-0.128,-0.089
'[21:50:10.836]',-0.126,-0.086
'[21:50:10.840]',-0.128,-0.083
'[21:50:10.844]',-0.125,-0.076
'[21:50:10.848]',-0.124,-0.070
'[21:50:10.852]',-0.121,-0.064
'[21:50:10.856]',-0.115,-0.061
'[21:50:10.860]',-0.110,-0.060
'[21:50:10.864]',-0.101,-0.061
'[21:50:10.868]',-0.096,-0.061
'[21:50:10.872]',-0.095,-0.059
'[21:50:10.876]',-0.096,-0.056
'[21:50:10.880]',-0.095,-0.052
'[21:50:10.884]',-0.100,-0.048
'[21:50:10.888]',-0.102,-0.043
'[21:50:10.892]',-0.105,-0.040
'[21:50:10.896]',-0.101,-0.036
'[21:50:10.900]',-0.106,-0.035
'[21:50:10.904]',-0.105,-0.034
'[21:50:10.908]',-0.102,-0.031
'[21:50:10.912]',-0.101,-0.036
'[21:50:10.916]',-0.100,-0.039
'[21:50:10.920]',-0.098,-0.043
'[21:50:10.924]',-0.092,-0.043
'[21:50:10.928]',-0.098,-0.045
'[21:50:10.932]',-0.096,-0.048
'[21:50:10.936]',-0.098,-0.049
'[21:50:10.940]',-0.096,-0.046
'[21:50:10.944]',-0.092,-0.050
'[21:50:10.948]',-0.091,-0.050
'[21:50:10.952]',-0.087,-0.046
'[21:50:10.956]',-0.087,-0.044
'[21:50:10.960]',-0.086,-0.040
'[21:50:10.964]',-0.090,-0.037
'[21:50:10.968]',-0.096,-0.033
'[21:50:10.972]',-0.100,-0.031
'[21:50:10.976]',-0.106,-0.028
'[21:50:10.980]',-0.110,-0.020
'[21:50:10.984]',-0.116,-0.005
'[21:50:10.988]',-0.116,0.016
'[21:50:10.992]',-0.117,0.041
'[21:50:10.996]',-0.115,0.066
'[21:50:11.000]',-0.109,0.096
'[21:50:11.004]',-0.105,0.129
'[21:50:11.008]',-0.100,0.161
'[21:50:11.012]',-0.096,0.209
'[21:50:11.016]',-0.089,0.271
'[21:50:11.020]',-0.089,0.367
'[21:50:11.024]',-0.086,0.476
'[21:50:11.028]',-0.083,0.624
'[21:50:11.032]',-0.081,0.767
'[21:50:11.036]',-0.080,0.925
'[21:50:11.040]',-0.077,1.073
'[21:50:11.044]',-0.077,1.200
'[21:50:11.048]',-0.077,1.315
'[21:50:11.052]',-0.075,1.364
'[21:50:11.056]',-0.069,1.409
'[21:50:11.060]',-0.059,1.389
'[21:50:11.064]',-0.044,1.360
'[21:50:11.068]',-0.029,1.258
'[21:50:11.072]',-0.010,1.096
'[21:50:11.076]',0.018,0.899
'[21:50:11.080]',0.061,0.667
'[21:50:11.084]',0.125,0.459
'[21:50:11.088]',0.215,0.260
'[21:50:11.092]',0.326,0.125
'[21:50:11.096]',0.463,0.037
'[21:50:11.100]',0.606,-0.013
'[21:50:11.104]',0.755,-0.040
'[21:50:11.108]',0.879,-0.054
'[21:50:11.112]',0.993,-0.062
'[21:50:11.116]',1.069,-0.069
'[21:50:11.120]',1.123,-0.072
'[21:50:11.124]',1.140,-0.077
'[21:50:11.128]',1.113,-0.085
'[21:50:11.132]',1.026,-0.091
'[21:50:11.136]',0.877,-0.098
'[21:50:11.140]',0.700,-0.105
'[21:50:11.144]',0.479,-0.113
'[21:50:11.148]',0.278,-0.122
'[21:50:11.152]',0.100,-0.135
'[21:50:11.156]',-0.010,-0.150
'[21:50:11.160]',-0.080,-0.165
'[21:50:11.164]',-0.113,-0.182
'[21:50:11.168]',-0.122,-0.201
'[21:50:11.172]',-0.128,-0.216
'[21:50:11.176]',-0.130,-0.231
'[21:50:11.180]',-0.131,-0.245
'[21:50:11.184]',-0.138,-0.261
'[21:50:11.188]',-0.145,-0.273
'[21:50:11.192]',-0.151,-0.286
'[21:50:11.196]',-0.160,-0.295
'[21:50:11.200]',-0.170,-0.305
'[21:50:11.204]',-0.181,-0.318
'[21:50:11.208]',-0.189,-0.326
'[21:50:11.212]',-0.200,-0.343
'[21:50:11.216]',-0.209,-0.352
'[21:50:11.220]',-0.220,-0.372
'[21:50:11.224]',-0.225,-0.381
'[21:50:11.228]',-0.237,-0.401
'[21:50:11.232]',-0.246,-0.424
'[21:50:11.236]',-0.254,-0.448
'[21:50:11.240]',-0.269,-0.474
'[21:50:11.244]',-0.278,-0.494
'[21:50:11.248]',-0.292,-0.522
'[21:50:11.252]',-0.297,-0.535
'[21:50:11.256]',-0.315,-0.565
'[21:50:11.260]',-0.328,-0.581
'[21:50:11.264]',-0.344,-0.608
'[21:50:11.268]',-0.360,-0.627
'[21:50:11.272]',-0.372,-0.647
'[21:50:11.276]',-0.394,-0.675
'[21:50:11.280]',-0.407,-0.682
'[21:50:11.284]',-0.430,-0.710
'[21:50:11.288]',-0.446,-0.713
'[21:50:11.292]',-0.469,-0.739
'[21:50:11.296]',-0.487,-0.743
'[21:50:11.300]',-0.501,-0.761
'[21:50:11.304]',-0.526,-0.772
'[21:50:11.308]',-0.537,-0.775
'[21:50:11.312]',-0.565,-0.786
'[21:50:11.316]',-0.579,-0.776
'[21:50:11.320]',-0.606,-0.791
'[21:50:11.324]',-0.623,-0.780
'[21:50:11.328]',-0.640,-0.790
'[21:50:11.332]',-0.659,-0.774
'[21:50:11.336]',-0.665,-0.765
'[21:50:11.340]',-0.681,-0.750
'[21:50:11.344]',-0.681,-0.725
'[21:50:11.348]',-0.696,-0.720
'[21:50:11.352]',-0.698,-0.694
'[21:50:11.356]',-0.708,-0.693
'[21:50:11.360]',-0.710,-0.666
'[21:50:11.364]',-0.711,-0.656
'[21:50:11.368]',-0.719,-0.631
'[21:50:11.372]',-0.718,-0.608
'[21:50:11.376]',-0.728,-0.586
'[21:50:11.380]',-0.721,-0.555
'[21:50:11.384]',-0.730,-0.535
'[21:50:11.388]',-0.725,-0.502
'[21:50:11.392]',-0.723,-0.481
'[21:50:11.396]',-0.724,-0.450
'[21:50:11.400]',-0.719,-0.424
'[21:50:11.404]',-0.721,-0.395
'[21:50:11.408]',-0.711,-0.365
'[21:50:11.412]',-0.711,-0.341
'[21:50:11.416]',-0.698,-0.315
'[21:50:11.420]',-0.690,-0.296
'[21:50:11.424]',-0.679,-0.271
'[21:50:11.428]',-0.666,-0.253
'[21:50:11.432]',-0.651,-0.231
'[21:50:11.436]',-0.636,-0.214
'[21:50:11.440]',-0.623,-0.194
'[21:50:11.444]',-0.599,-0.172
'[21:50:11.448]',-0.580,-0.152
'[21:50:11.452]',-0.551,-0.134
'[21:50:11.456]',-0.527,-0.115
'[21:50:11.460]',-0.496,-0.095
'[21:50:11.464]',-0.470,-0.077
'[21:50:11.468]',-0.441,-0.056
'[21:50:11.472]',-0.407,-0.040
'[21:50:11.476]',-0.379,-0.025
'[21:50:11.480]',-0.344,-0.018
'[21:50:11.484]',-0.323,-0.011
'[21:50:11.488]',-0.299,-0.006
'[21:50:11.492]',-0.281,-0.004
'[21:50:11.496]',-0.263,-0.003
'[21:50:11.500]',-0.246,-0.003
'[21:50:11.504]',-0.229,0.000
'[21:50:11.508]',-0.207,0.000
'[21:50:11.512]',-0.190,0.004
'[21:50:11.516]',-0.174,0.000
'[21:50:11.520]',-0.159,0.003
'[21:50:11.524]',-0.139,0.004
'[21:50:11.528]',-0.125,0.004
'[21:50:11.532]',-0.110,0.007
'[21:50:11.536]',-0.095,0.011
'[21:50:11.540]',-0.081,0.019
'[21:50:11.544]',-0.069,0.022
'[21:50:11.548]',-0.060,0.030
'[21:50:11.552]',-0.050,0.036
'[21:50:11.556]',-0.048,0.043
'[21:50:11.560]',-0.043,0.045
'[21:50:11.564]',-0.039,0.049
'[21:50:11.568]',-0.035,0.052
'[21:50:11.572]',-0.033,0.049
'[21:50:11.576]',-0.030,0.046
'[21:50:11.580]',-0.029,0.041
'[21:50:11.584]',-0.029,0.036
'[21:50:11.588]',-0.028,0.029
'[21:50:11.592]',-0.029,0.024
'[21:50:11.596]',-0.028,0.021
'[21:50:11.600]',-0.026,0.016
'[21:50:11.604]',-0.024,0.013
'[21:50:11.608]',-0.022,0.009
'[21:50:11.612]',-0.020,0.006
'[21:50:11.616]',-0.018,0.007
'[21:50:11.620]',-0.019,0.010
'[21:50:11.624]',-0.021,0.014
'[21:50:11.628]',-0.026,0.019
'[21:50:11.632]',-0.030,0.024
'[21:50:11.636]',-0.036,0.024
'[21:50:11.640]',-0.040,0.024
'[21:50:11.644]',-0.046,0.024
'[21:50:11.648]',-0.051,0.021
'[21:50:11.652]',-0.055,0.020
'[21:50:11.656]',-0.056,0.018
'[21:50:11.660]',-0.058,0.020
'[21:50:11.664]',-0.058,0.024
'[21:50:11.668]',-0.055,0.030
'[21:50:11.672]',-0.052,0.035
'[21:50:11.676]',-0.049,0.040
'[21:50:11.680]',-0.046,0.045
'[21:50:11.684]',-0.044,0.048
'[21:50:11.688]',-0.046,0.045
'[21:50:11.692]',-0.048,0.044
'[21:50:11.696]',-0.051,0.045
'[21:50:11.700]',-0.054,0.044
'[21:50:11.704]',-0.055,0.043
'[21:50:11.708]',-0.055,0.040
'[21:50:11.712]',-0.051,0.039
'[21:50:11.716]',-0.046,0.037
'[21:50:11.720]',-0.043,0.039
'[21:50:11.724]',-0.041,0.040
'[21:50:11.728]',-0.040,0.040
'[21:50:11.732]',-0.037,0.037
'[21:50:11.736]',-0.043,0.030
'[21:50:11.740]',-0.041,0.021
'[21:50:11.744]',-0.044,0.014
'[21:50:11.748]',-0.049,0.009
'[21:50:11.752]',-0.055,0.005
'[21:50:11.756]',-0.061,-0.001
'[21:50:11.760]',-0.060,-0.009
'[21:50:11.764]',-0.068,-0.016
'[21:50:11.768]',-0.071,-0.024
'[21:50:11.772]',-0.075,-0.030
'[21:50:11.776]',-0.080,-0.031
'[21:50:11.780]',-0.085,-0.035
'[21:50:11.784]',-0.090,-0.035
'[21:50:11.788]',-0.095,-0.035
'[21:50:11.792]',-0.099,-0.034
'[21:50:11.796]',-0.102,-0.035
'[21:50:11.800]',-0.110,-0.034
'[21:50:11.804]',-0.116,-0.031
'[21:50:11.808]',-0.122,-0.029
'[21:50:11.812]',-0.130,-0.028
'[21:50:11.816]',-0.138,-0.026
'[21:50:11.820]',-0.140,-0.026
'[21:50:11.824]',-0.139,-0.021
'[21:50:11.828]',-0.139,-0.013
'[21:50:11.832]',-0.136,-0.003
'[21:50:11.836]',-0.129,0.004
'[21:50:11.840]',-0.121,0.010
'[21:50:11.844]',-0.115,0.014
'[21:50:11.848]',-0.110,0.018
'[21:50:11.852]',-0.099,0.022
'[21:50:11.856]',-0.096,0.028
'[21:50:11.860]',-0.092,0.028
'[21:50:11.864]',-0.090,0.031
'[21:50:11.868]',-0.087,0.031
'[21:50:11.872]',-0.083,0.028
'[21:50:11.876]',-0.079,0.024
'[21:50:11.880]',-0.072,0.019
'[21:50:11.884]',-0.071,0.014
'[21:50:11.888]',-0.069,0.014
'[21:50:11.892]',-0.068,0.014
'[21:50:11.896]',-0.062,0.016
'[21:50:11.900]',-0.059,0.019
'[21:50:11.904]',-0.055,0.024
'[21:50:11.908]',-0.052,0.030
'[21:50:11.912]',-0.050,0.039
'[21:50:11.916]',-0.051,0.049
'[21:50:11.920]',-0.056,0.061
'[21:50:11.924]',-0.058,0.071
'[21:50:11.928]',-0.059,0.085
'[21:50:11.932]',-0.061,0.098
'[21:50:11.936]',-0.060,0.110
'[21:50:11.940]',-0.056,0.124
'[21:50:11.944]',-0.051,0.141
'[21:50:11.948]',-0.048,0.165
'[21:50:11.952]',-0.040,0.188
'[21:50:11.956]',-0.034,0.217
'[21:50:11.960]',-0.026,0.251
'[21:50:11.964]',-0.019,0.319
'[21:50:11.968]',-0.010,0.429
'[21:50:11.972]',-0.006,0.583
'[21:50:11.976]',0.001,0.762
'[21:50:11.980]',0.011,0.938
'[21:50:11.984]',0.024,1.091
'[21:50:11.988]',0.037,1.177
'[21:50:11.992]',0.051,1.218
'[21:50:11.996]',0.065,1.185
'[21:50:12.000]',0.079,1.096
'[21:50:12.004]',0.104,0.890
'[21:50:12.008]',0.154,0.600
'[21:50:12.012]',0.253,0.284
'[21:50:12.016]',0.393,0.029
'[21:50:12.020]',0.557,-0.114
'[21:50:12.024]',0.731,-0.176
'[21:50:12.028]',0.871,-0.203
'[21:50:12.032]',0.990,-0.212
'[21:50:12.036]',1.050,-0.217
'[21:50:12.040]',1.093,-0.220
'[21:50:12.044]',1.060,-0.220
'[21:50:12.048]',0.932,-0.226
'[21:50:12.052]',0.709,-0.229
'[21:50:12.056]',0.440,-0.236
'[21:50:12.060]',0.164,-0.240
'[21:50:12.064]',-0.037,-0.247
'[21:50:12.068]',-0.159,-0.258
'[21:50:12.072]',-0.207,-0.264
'[21:50:12.076]',-0.225,-0.273
'[21:50:12.080]',-0.225,-0.279
'[21:50:12.084]',-0.224,-0.287
'[21:50:12.088]',-0.217,-0.291
'[21:50:12.092]',-0.219,-0.300
'[21:50:12.096]',-0.219,-0.309
'[21:50:12.100]',-0.221,-0.320
'[21:50:12.104]',-0.228,-0.330
'[21:50:12.108]',-0.228,-0.340
'[21:50:12.112]',-0.236,-0.359
'[21:50:12.116]',-0.241,-0.366
'[21:50:12.120]',-0.250,-0.386
'[21:50:12.124]',-0.254,-0.396
'[21:50:12.128]',-0.259,-0.414
'[21:50:12.132]',-0.266,-0.424
'[21:50:12.136]',-0.271,-0.440
'[21:50:12.140]',-0.284,-0.458
'[21:50:12.144]',-0.290,-0.469
'[21:50:12.148]',-0.302,-0.490
'[21:50:12.152]',-0.307,-0.495
'[21:50:12.156]',-0.323,-0.517
'[21:50:12.160]',-0.335,-0.524
'[21:50:12.164]',-0.347,-0.542
'[21:50:12.168]',-0.365,-0.555
'[21:50:12.172]',-0.376,-0.569
'[21:50:12.176]',-0.396,-0.588
'[21:50:12.180]',-0.405,-0.590
'[21:50:12.184]',-0.425,-0.611
'[21:50:12.188]',-0.440,-0.610
'[21:50:12.192]',-0.458,-0.630
'[21:50:12.196]',-0.474,-0.632
'[21:50:12.200]',-0.485,-0.647
'[21:50:12.204]',-0.504,-0.654
'[21:50:12.208]',-0.512,-0.652
'[21:50:12.212]',-0.534,-0.661
'[21:50:12.216]',-0.544,-0.652
'[21:50:12.220]',-0.562,-0.662
'[21:50:12.224]',-0.571,-0.652
'[21:50:12.228]',-0.581,-0.661
'[21:50:12.232]',-0.599,-0.649
'[21:50:12.236]',-0.605,-0.640
'[21:50:12.240]',-0.623,-0.625
'[21:50:12.244]',-0.627,-0.601
'[21:50:12.248]',-0.646,-0.589
'[21:50:12.252]',-0.647,-0.562
'[21:50:12.256]',-0.654,-0.549
'[21:50:12.260]',-0.660,-0.517
'[21:50:12.264]',-0.660,-0.491
'[21:50:12.268]',-0.667,-0.451
'[21:50:12.272]',-0.666,-0.416
'[21:50:12.276]',-0.672,-0.379
'[21:50:12.280]',-0.661,-0.338
'[21:50:12.284]',-0.656,-0.306
'[21:50:12.288]',-0.641,-0.269
'[21:50:12.292]',-0.625,-0.236
'[21:50:12.296]',-0.609,-0.199
'[21:50:12.300]',-0.590,-0.166
'[21:50:12.304]',-0.574,-0.135
'[21:50:12.308]',-0.545,-0.106
'[21:50:12.312]',-0.527,-0.080
'[21:50:12.316]',-0.491,-0.055
'[21:50:12.320]',-0.461,-0.034
'[21:50:12.324]',-0.427,-0.011
'[21:50:12.328]',-0.395,0.006
'[21:50:12.332]',-0.362,0.020
'[21:50:12.336]',-0.330,0.030
'[21:50:12.340]',-0.300,0.039
'[21:50:12.344]',-0.266,0.046
'[21:50:12.348]',-0.236,0.055
'[21:50:12.352]',-0.210,0.061
'[21:50:12.356]',-0.181,0.068
'[21:50:12.360]',-0.152,0.070
'[21:50:12.364]',-0.133,0.071
'[21:50:12.368]',-0.113,0.070
'[21:50:12.372]',-0.096,0.068
'[21:50:12.376]',-0.085,0.065
'[21:50:12.380]',-0.074,0.058
'[21:50:12.384]',-0.066,0.051
'[21:50:12.388]',-0.056,0.045
'[21:50:12.392]',-0.055,0.041
'[21:50:12.396]',-0.049,0.036
'[21:50:12.400]',-0.049,0.033
'[21:50:12.404]',-0.046,0.031
'[21:50:12.408]',-0.046,0.024
'[21:50:12.412]',-0.050,0.020
'[21:50:12.416]',-0.055,0.018
'[21:50:12.420]',-0.061,0.015
'[21:50:12.424]',-0.071,0.013
'[21:50:12.428]',-0.084,0.009
'[21:50:12.432]',-0.094,0.007
'[21:50:12.436]',-0.101,-0.001
'[21:50:12.440]',-0.111,-0.005
'[21:50:12.444]',-0.119,-0.010
'[21:50:12.448]',-0.130,-0.013
'[21:50:12.452]',-0.140,-0.015
'[21:50:12.456]',-0.151,-0.019
'[21:50:12.460]',-0.160,-0.021
'[21:50:12.464]',-0.166,-0.022
'[21:50:12.468]',-0.176,-0.020
'[21:50:12.472]',-0.184,-0.016
'[21:50:12.476]',-0.196,-0.015
'[21:50:12.480]',-0.204,-0.011
'[21:50:12.484]',-0.221,-0.007
'[21:50:12.488]',-0.229,0.000
'[21:50:12.492]',-0.239,0.009
'[21:50:12.496]',-0.249,0.018
'[21:50:12.500]',-0.256,0.022
'[21:50:12.504]',-0.265,0.024
'[21:50:12.508]',-0.270,0.024
'[21:50:12.512]',-0.278,0.025
'[21:50:12.516]',-0.279,0.029
'[21:50:12.520]',-0.286,0.030
'[21:50:12.524]',-0.287,0.033
'[21:50:12.528]',-0.291,0.033
'[21:50:12.532]',-0.295,0.033
'[21:50:12.536]',-0.295,0.033
'[21:50:12.540]',-0.296,0.031
'[21:50:12.544]',-0.294,0.029
'[21:50:12.548]',-0.297,0.024
'[21:50:12.552]',-0.299,0.019
'[21:50:12.556]',-0.302,0.011
'[21:50:12.560]',-0.309,0.006
'[21:50:12.564]',-0.312,0.003
'[21:50:12.568]',-0.319,0.001
'[21:50:12.572]',-0.325,0.001
'[21:50:12.576]',-0.335,0.000
'[21:50:12.580]',-0.340,-0.001
'[21:50:12.584]',-0.349,-0.001
'[21:50:12.588]',-0.359,-0.001
'[21:50:12.592]',-0.370,-0.001
'[21:50:12.596]',-0.378,-0.001
'[21:50:12.600]',-0.390,-0.001
'[21:50:12.604]',-0.406,-0.003
'[21:50:12.608]',-0.412,-0.001
'[21:50:12.612]',-0.424,0.006
'[21:50:12.616]',-0.427,0.013
'[21:50:12.620]',-0.432,0.020
'[21:50:12.624]',-0.436,0.026
'[21:50:12.628]',-0.441,0.031
'[21:50:12.632]',-0.450,0.039
'[21:50:12.636]',-0.451,0.048
'[21:50:12.640]',-0.461,0.058
'[21:50:12.644]',-0.461,0.060
'[21:50:12.648]',-0.466,0.065
'[21:50:12.652]',-0.470,0.068
'[21:50:12.656]',-0.472,0.069
'[21:50:12.660]',-0.474,0.074
'[21:50:12.664]',-0.472,0.079
'[21:50:12.668]',-0.477,0.083
'[21:50:12.672]',-0.469,0.085
'[21:50:12.676]',-0.471,0.087
'[21:50:12.680]',-0.466,0.084
'[21:50:12.684]',-0.469,0.083
'[21:50:12.688]',-0.463,0.080
'[21:50:12.692]',-0.466,0.075
'[21:50:12.696]',-0.470,0.072
'[21:50:12.700]',-0.469,0.070
'[21:50:12.704]',-0.476,0.070
'[21:50:12.708]',-0.471,0.068
'[21:50:12.712]',-0.476,0.066
'[21:50:12.716]',-0.471,0.066
'[21:50:12.720]',-0.480,0.071
'[21:50:12.724]',-0.481,0.079
