'Time','ECG','ECG'
'[12:00:13.444]',-0.566,-0.128
'[12:00:13.448]',-0.568,-0.131
'[12:00:13.452]',-0.588,-0.138
'[12:00:13.456]',-0.606,-0.140
'[12:00:13.460]',-0.631,-0.135
'[12:00:13.464]',-0.639,-0.128
'[12:00:13.468]',-0.649,-0.121
'[12:00:13.472]',-0.652,-0.113
'[12:00:13.476]',-0.652,-0.105
'[12:00:13.480]',-0.647,-0.092
'[12:00:13.484]',-0.640,-0.085
'[12:00:13.488]',-0.646,-0.072
'[12:00:13.492]',-0.636,-0.056
'[12:00:13.496]',-0.637,-0.033
'[12:00:13.500]',-0.636,-0.015
'[12:00:13.504]',-0.655,-0.010
'[12:00:13.508]',-0.671,-0.016
'[12:00:13.512]',-0.688,-0.045
'[12:00:13.516]',-0.710,-0.085
'[12:00:13.520]',-0.705,-0.134
'[12:00:13.524]',-0.699,-0.182
'[12:00:13.528]',-0.660,-0.225
'[12:00:13.532]',-0.621,-0.269
'[12:00:13.536]',-0.546,-0.304
'[12:00:13.540]',-0.432,-0.347
'[12:00:13.544]',-0.278,-0.385
'[12:00:13.548]',-0.079,-0.429
'[12:00:13.552]',0.160,-0.465
'[12:00:13.556]',0.445,-0.480
'[12:00:13.560]',0.733,-0.460
'[12:00:13.564]',0.929,-0.385
'[12:00:13.568]',1.094,-0.315
'[12:00:13.572]',1.211,-0.295
'[12:00:13.576]',1.327,-0.370
'[12:00:13.580]',1.438,-0.482
'[12:00:13.584]',1.575,-0.631
'[12:00:13.588]',1.760,-0.777
'[12:00:13.592]',1.906,-0.891
'[12:00:13.596]',2.019,-0.951
'[12:00:13.600]',2.054,-0.940
'[12:00:13.604]',2.095,-0.922
'[12:00:13.608]',2.116,-0.835
'[12:00:13.612]',2.135,-0.750
'[12:00:13.616]',2.154,-0.656
'[12:00:13.620]',2.152,-0.585
'[12:00:13.624]',2.171,-0.527
'[12:00:13.628]',2.167,-0.470
'[12:00:13.632]',2.183,-0.424
'[12:00:13.636]',2.169,-0.360
'[12:00:13.640]',2.161,-0.302
'[12:00:13.644]',2.144,-0.242
'[12:00:13.648]',2.127,-0.205
'[12:00:13.652]',2.129,-0.177
'[12:00:13.656]',2.096,-0.164
'[12:00:13.660]',2.033,-0.163
'[12:00:13.664]',1.768,-0.160
'[12:00:13.668]',1.225,-0.160
'[12:00:13.672]',0.486,-0.159
'[12:00:13.676]',-0.185,-0.164
'[12:00:13.680]',-0.661,-0.170
'[12:00:13.684]',-0.915,-0.176
'[12:00:13.688]',-1.021,-0.180
'[12:00:13.692]',-1.056,-0.184
'[12:00:13.696]',-1.095,-0.194
'[12:00:13.700]',-1.105,-0.196
'[12:00:13.704]',-1.125,-0.204
'[12:00:13.708]',-1.143,-0.204
'[12:00:13.712]',-1.157,-0.209
'[12:00:13.716]',-1.180,-0.209
'[12:00:13.720]',-1.185,-0.209
'[12:00:13.724]',-1.215,-0.212
'[12:00:13.728]',-1.221,-0.209
'[12:00:13.732]',-1.244,-0.206
'[12:00:13.736]',-1.255,-0.201
'[12:00:13.740]',-1.275,-0.199
'[12:00:13.744]',-1.302,-0.190
'[12:00:13.748]',-1.326,-0.180
'[12:00:13.752]',-1.366,-0.169
'[12:00:13.756]',-1.374,-0.159
'[12:00:13.760]',-1.416,-0.149
'[12:00:13.764]',-1.429,-0.133
'[12:00:13.768]',-1.459,-0.116
'[12:00:13.772]',-1.476,-0.100
'[12:00:13.776]',-1.506,-0.081
'[12:00:13.780]',-1.544,-0.062
'[12:00:13.784]',-1.546,-0.043
'[12:00:13.788]',-1.576,-0.022
'[12:00:13.792]',-1.570,-0.010
'[12:00:13.796]',-1.600,0.007
'[12:00:13.800]',-1.591,0.021
'[12:00:13.804]',-1.606,0.033
'[12:00:13.808]',-1.619,0.044
'[12:00:13.812]',-1.616,0.055
'[12:00:13.816]',-1.633,0.060
'[12:00:13.820]',-1.613,0.065
'[12:00:13.824]',-1.636,0.070
'[12:00:13.828]',-1.617,0.069
'[12:00:13.832]',-1.637,0.062
'[12:00:13.836]',-1.629,0.046
'[12:00:13.840]',-1.635,0.031
'[12:00:13.844]',-1.639,0.016
'[12:00:13.848]',-1.620,-0.003
'[12:00:13.852]',-1.633,-0.021
'[12:00:13.856]',-1.607,-0.046
'[12:00:13.860]',-1.625,-0.066
'[12:00:13.864]',-1.595,-0.081
'[12:00:13.868]',-1.605,-0.099
'[12:00:13.872]',-1.579,-0.113
'[12:00:13.876]',-1.545,-0.124
'[12:00:13.880]',-1.501,-0.130
'[12:00:13.884]',-1.430,-0.145
'[12:00:13.888]',-1.380,-0.154
'[12:00:13.892]',-1.276,-0.160
'[12:00:13.896]',-1.212,-0.169
'[12:00:13.900]',-1.127,-0.171
'[12:00:13.904]',-1.050,-0.175
'[12:00:13.908]',-0.961,-0.170
'[12:00:13.912]',-0.885,-0.170
'[12:00:13.916]',-0.848,-0.170
'[12:00:13.920]',-0.796,-0.172
'[12:00:13.924]',-0.767,-0.175
'[12:00:13.928]',-0.734,-0.174
'[12:00:13.932]',-0.726,-0.177
'[12:00:13.936]',-0.705,-0.177
'[12:00:13.940]',-0.691,-0.179
'[12:00:13.944]',-0.690,-0.177
'[12:00:13.948]',-0.694,-0.182
'[12:00:13.952]',-0.704,-0.182
'[12:00:13.956]',-0.701,-0.182
'[12:00:13.960]',-0.708,-0.184
'[12:00:13.964]',-0.706,-0.182
'[12:00:13.968]',-0.713,-0.181
'[12:00:13.972]',-0.713,-0.175
'[12:00:13.976]',-0.715,-0.176
'[12:00:13.980]',-0.725,-0.174
'[12:00:13.984]',-0.733,-0.172
'[12:00:13.988]',-0.741,-0.170
'[12:00:13.992]',-0.741,-0.159
'[12:00:13.996]',-0.757,-0.146
'[12:00:14.000]',-0.752,-0.128
'[12:00:14.004]',-0.756,-0.105
'[12:00:14.008]',-0.761,-0.080
'[12:00:14.012]',-0.769,-0.062
'[12:00:14.016]',-0.779,-0.043
'[12:00:14.020]',-0.772,-0.026
'[12:00:14.024]',-0.772,-0.026
'[12:00:14.028]',-0.760,-0.048
'[12:00:14.032]',-0.745,-0.090
'[12:00:14.036]',-0.721,-0.131
'[12:00:14.040]',-0.710,-0.166
'[12:00:14.044]',-0.705,-0.186
'[12:00:14.048]',-0.704,-0.195
'[12:00:14.052]',-0.703,-0.198
'[12:00:14.056]',-0.685,-0.194
'[12:00:14.060]',-0.685,-0.190
'[12:00:14.064]',-0.682,-0.189
'[12:00:14.068]',-0.704,-0.190
'[12:00:14.072]',-0.719,-0.186
'[12:00:14.076]',-0.740,-0.184
'[12:00:14.080]',-0.755,-0.176
'[12:00:14.084]',-0.749,-0.165
'[12:00:14.088]',-0.756,-0.156
'[12:00:14.092]',-0.741,-0.149
'[12:00:14.096]',-0.739,-0.142
'[12:00:14.100]',-0.725,-0.131
'[12:00:14.104]',-0.726,-0.121
'[12:00:14.108]',-0.725,-0.100
'[12:00:14.112]',-0.716,-0.071
'[12:00:14.116]',-0.715,-0.044
'[12:00:14.120]',-0.711,-0.035
'[12:00:14.124]',-0.735,-0.039
'[12:00:14.128]',-0.740,-0.062
'[12:00:14.132]',-0.759,-0.099
'[12:00:14.136]',-0.759,-0.140
'[12:00:14.140]',-0.755,-0.188
'[12:00:14.144]',-0.729,-0.224
'[12:00:14.148]',-0.674,-0.264
'[12:00:14.152]',-0.616,-0.297
'[12:00:14.156]',-0.499,-0.333
'[12:00:14.160]',-0.349,-0.374
'[12:00:14.164]',-0.154,-0.405
'[12:00:14.168]',0.065,-0.441
'[12:00:14.172]',0.329,-0.436
'[12:00:14.176]',0.630,-0.407
'[12:00:14.180]',0.866,-0.328
'[12:00:14.184]',1.029,-0.250
'[12:00:14.188]',1.163,-0.245
'[12:00:14.192]',1.275,-0.341
'[12:00:14.196]',1.411,-0.485
'[12:00:14.200]',1.551,-0.616
'[12:00:14.204]',1.742,-0.746
'[12:00:14.208]',1.907,-0.833
'[12:00:14.212]',2.021,-0.896
'[12:00:14.216]',2.080,-0.892
'[12:00:14.220]',2.110,-0.860
'[12:00:14.224]',2.152,-0.785
'[12:00:14.228]',2.170,-0.681
'[12:00:14.232]',2.194,-0.606
'[12:00:14.236]',2.197,-0.534
'[12:00:14.240]',2.211,-0.489
'[12:00:14.244]',2.223,-0.431
'[12:00:14.248]',2.229,-0.383
'[12:00:14.252]',2.232,-0.315
'[12:00:14.256]',2.210,-0.247
'[12:00:14.260]',2.197,-0.195
'[12:00:14.264]',2.172,-0.155
'[12:00:14.268]',2.165,-0.133
'[12:00:14.272]',2.116,-0.117
'[12:00:14.276]',2.001,-0.115
'[12:00:14.280]',1.649,-0.109
'[12:00:14.284]',1.012,-0.106
'[12:00:14.288]',0.292,-0.110
'[12:00:14.292]',-0.343,-0.114
'[12:00:14.296]',-0.719,-0.119
'[12:00:14.300]',-0.895,-0.121
'[12:00:14.304]',-0.970,-0.122
'[12:00:14.308]',-1.009,-0.121
'[12:00:14.312]',-1.039,-0.121
'[12:00:14.316]',-1.074,-0.121
'[12:00:14.320]',-1.085,-0.124
'[12:00:14.324]',-1.114,-0.128
'[12:00:14.328]',-1.119,-0.130
'[12:00:14.332]',-1.141,-0.133
'[12:00:14.336]',-1.153,-0.128
'[12:00:14.340]',-1.174,-0.121
'[12:00:14.344]',-1.200,-0.113
'[12:00:14.348]',-1.218,-0.105
'[12:00:14.352]',-1.252,-0.098
'[12:00:14.356]',-1.259,-0.089
'[12:00:14.360]',-1.295,-0.075
'[12:00:14.364]',-1.300,-0.061
'[12:00:14.368]',-1.330,-0.045
'[12:00:14.372]',-1.345,-0.028
'[12:00:14.376]',-1.379,-0.009
'[12:00:14.380]',-1.416,0.009
'[12:00:14.384]',-1.423,0.025
'[12:00:14.388]',-1.459,0.040
'[12:00:14.392]',-1.458,0.052
'[12:00:14.396]',-1.490,0.077
'[12:00:14.400]',-1.484,0.101
'[12:00:14.404]',-1.509,0.130
'[12:00:14.408]',-1.522,0.150
'[12:00:14.412]',-1.525,0.175
'[12:00:14.416]',-1.542,0.195
'[12:00:14.420]',-1.525,0.203
'[12:00:14.424]',-1.551,0.216
'[12:00:14.428]',-1.538,0.229
'[12:00:14.432]',-1.562,0.249
'[12:00:14.436]',-1.558,0.263
'[12:00:14.440]',-1.570,0.282
'[12:00:14.444]',-1.570,0.289
'[12:00:14.448]',-1.556,0.290
'[12:00:14.452]',-1.575,0.285
'[12:00:14.456]',-1.556,0.274
'[12:00:14.460]',-1.577,0.270
'[12:00:14.464]',-1.556,0.256
'[12:00:14.468]',-1.569,0.245
'[12:00:14.472]',-1.556,0.229
'[12:00:14.476]',-1.545,0.221
'[12:00:14.480]',-1.540,0.211
'[12:00:14.484]',-1.512,0.203
'[12:00:14.488]',-1.504,0.199
'[12:00:14.492]',-1.451,0.203
'[12:00:14.496]',-1.427,0.209
'[12:00:14.500]',-1.359,0.209
'[12:00:14.504]',-1.302,0.215
'[12:00:14.508]',-1.215,0.216
'[12:00:14.512]',-1.136,0.223
'[12:00:14.516]',-1.076,0.221
'[12:00:14.520]',-0.990,0.228
'[12:00:14.524]',-0.925,0.235
'[12:00:14.528]',-0.856,0.245
'[12:00:14.532]',-0.824,0.259
'[12:00:14.536]',-0.776,0.271
'[12:00:14.540]',-0.741,0.282
'[12:00:14.544]',-0.721,0.290
'[12:00:14.548]',-0.711,0.297
'[12:00:14.552]',-0.706,0.305
'[12:00:14.556]',-0.693,0.315
'[12:00:14.560]',-0.699,0.321
'[12:00:14.564]',-0.699,0.324
'[12:00:14.568]',-0.708,0.330
'[12:00:14.572]',-0.711,0.335
'[12:00:14.576]',-0.708,0.344
'[12:00:14.580]',-0.703,0.350
'[12:00:14.584]',-0.698,0.359
'[12:00:14.588]',-0.704,0.366
'[12:00:14.592]',-0.701,0.365
'[12:00:14.596]',-0.718,0.367
'[12:00:14.600]',-0.719,0.369
'[12:00:14.604]',-0.723,0.380
'[12:00:14.608]',-0.725,0.395
'[12:00:14.612]',-0.729,0.422
'[12:00:14.616]',-0.738,0.460
'[12:00:14.620]',-0.735,0.489
'[12:00:14.624]',-0.748,0.517
'[12:00:14.628]',-0.746,0.532
'[12:00:14.632]',-0.754,0.555
'[12:00:14.636]',-0.745,0.546
'[12:00:14.640]',-0.735,0.519
'[12:00:14.644]',-0.716,0.471
'[12:00:14.648]',-0.690,0.430
'[12:00:14.652]',-0.681,0.399
'[12:00:14.656]',-0.669,0.376
'[12:00:14.660]',-0.670,0.370
'[12:00:14.664]',-0.651,0.365
'[12:00:14.668]',-0.637,0.376
'[12:00:14.672]',-0.625,0.372
'[12:00:14.676]',-0.641,0.375
'[12:00:14.680]',-0.665,0.370
'[12:00:14.684]',-0.677,0.367
'[12:00:14.688]',-0.698,0.375
'[12:00:14.692]',-0.693,0.380
'[12:00:14.696]',-0.700,0.398
'[12:00:14.700]',-0.686,0.403
'[12:00:14.704]',-0.686,0.422
'[12:00:14.708]',-0.675,0.430
'[12:00:14.712]',-0.665,0.450
'[12:00:14.716]',-0.662,0.468
'[12:00:14.720]',-0.650,0.490
'[12:00:14.724]',-0.647,0.521
'[12:00:14.728]',-0.634,0.534
'[12:00:14.732]',-0.647,0.545
'[12:00:14.736]',-0.661,0.524
'[12:00:14.740]',-0.686,0.502
'[12:00:14.744]',-0.693,0.454
'[12:00:14.748]',-0.686,0.406
'[12:00:14.752]',-0.677,0.361
'[12:00:14.756]',-0.627,0.318
'[12:00:14.760]',-0.574,0.280
'[12:00:14.764]',-0.479,0.234
'[12:00:14.768]',-0.350,0.194
'[12:00:14.772]',-0.151,0.146
'[12:00:14.776]',0.084,0.110
'[12:00:14.780]',0.333,0.100
'[12:00:14.784]',0.613,0.145
'[12:00:14.788]',0.875,0.253
'[12:00:14.792]',1.075,0.372
'[12:00:14.796]',1.221,0.395
'[12:00:14.800]',1.339,0.268
'[12:00:14.804]',1.485,0.070
'[12:00:14.808]',1.653,-0.139
'[12:00:14.812]',1.836,-0.318
'[12:00:14.816]',2.019,-0.450
'[12:00:14.820]',2.150,-0.525
'[12:00:14.824]',2.236,-0.536
'[12:00:14.828]',2.272,-0.489
'[12:00:14.832]',2.317,-0.391
'[12:00:14.836]',2.336,-0.259
'[12:00:14.840]',2.355,-0.151
'[12:00:14.844]',2.370,-0.066
'[12:00:14.848]',2.381,0.000
'[12:00:14.852]',2.402,0.069
'[12:00:14.856]',2.401,0.134
'[12:00:14.860]',2.402,0.201
'[12:00:14.864]',2.370,0.269
'[12:00:14.868]',2.342,0.329
'[12:00:14.872]',2.320,0.367
'[12:00:14.876]',2.297,0.395
'[12:00:14.880]',2.245,0.406
'[12:00:14.884]',2.085,0.410
'[12:00:14.888]',1.664,0.410
'[12:00:14.892]',0.973,0.407
'[12:00:14.896]',0.241,0.405
'[12:00:14.900]',-0.334,0.391
'[12:00:14.904]',-0.634,0.385
'[12:00:14.908]',-0.764,0.379
'[12:00:14.912]',-0.825,0.376
'[12:00:14.916]',-0.866,0.372
'[12:00:14.920]',-0.884,0.366
'[12:00:14.924]',-0.916,0.369
'[12:00:14.928]',-0.924,0.362
'[12:00:14.932]',-0.945,0.366
'[12:00:14.936]',-0.954,0.361
'[12:00:14.940]',-0.973,0.366
'[12:00:14.944]',-0.994,0.367
'[12:00:14.948]',-1.000,0.370
'[12:00:14.952]',-1.026,0.371
'[12:00:14.956]',-1.036,0.375
'[12:00:14.960]',-1.073,0.391
'[12:00:14.964]',-1.083,0.394
'[12:00:14.968]',-1.120,0.409
'[12:00:14.972]',-1.141,0.415
'[12:00:14.976]',-1.166,0.432
'[12:00:14.980]',-1.194,0.444
'[12:00:14.984]',-1.206,0.469
'[12:00:14.988]',-1.251,0.497
'[12:00:14.992]',-1.261,0.519
'[12:00:14.996]',-1.300,0.546
'[12:00:15.000]',-1.302,0.555
'[12:00:15.004]',-1.340,0.581
'[12:00:15.008]',-1.355,0.590
'[12:00:15.012]',-1.365,0.615
'[12:00:15.016]',-1.381,0.632
'[12:00:15.020]',-1.374,0.651
'[12:00:15.024]',-1.400,0.670
'[12:00:15.028]',-1.385,0.672
'[12:00:15.032]',-1.410,0.689
'[12:00:15.036]',-1.406,0.684
'[12:00:15.040]',-1.421,0.698
'[12:00:15.044]',-1.420,0.686
'[12:00:15.048]',-1.411,0.689
'[12:00:15.052]',-1.427,0.675
'[12:00:15.056]',-1.414,0.659
'[12:00:15.060]',-1.431,0.641
'[12:00:15.064]',-1.414,0.613
'[12:00:15.068]',-1.427,0.595
'[12:00:15.072]',-1.410,0.561
'[12:00:15.076]',-1.403,0.545
'[12:00:15.080]',-1.401,0.522
'[12:00:15.084]',-1.383,0.509
'[12:00:15.088]',-1.380,0.489
'[12:00:15.092]',-1.349,0.470
'[12:00:15.096]',-1.331,0.460
'[12:00:15.100]',-1.269,0.449
'[12:00:15.104]',-1.218,0.444
'[12:00:15.108]',-1.145,0.434
'[12:00:15.112]',-1.059,0.435
'[12:00:15.116]',-0.968,0.427
'[12:00:15.120]',-0.882,0.424
'[12:00:15.124]',-0.820,0.420
'[12:00:15.128]',-0.735,0.417
'[12:00:15.132]',-0.669,0.421
'[12:00:15.136]',-0.603,0.417
'[12:00:15.140]',-0.562,0.419
'[12:00:15.144]',-0.527,0.412
'[12:00:15.148]',-0.500,0.412
'[12:00:15.152]',-0.486,0.409
'[12:00:15.156]',-0.469,0.405
'[12:00:15.160]',-0.459,0.407
'[12:00:15.164]',-0.444,0.410
'[12:00:15.168]',-0.441,0.414
'[12:00:15.172]',-0.441,0.411
'[12:00:15.176]',-0.438,0.414
'[12:00:15.180]',-0.435,0.407
'[12:00:15.184]',-0.430,0.404
'[12:00:15.188]',-0.432,0.403
'[12:00:15.192]',-0.427,0.403
'[12:00:15.196]',-0.429,0.409
'[12:00:15.200]',-0.427,0.403
'[12:00:15.204]',-0.431,0.409
'[12:00:15.208]',-0.425,0.416
'[12:00:15.212]',-0.429,0.436
'[12:00:15.216]',-0.436,0.458
'[12:00:15.220]',-0.436,0.481
'[12:00:15.224]',-0.440,0.516
'[12:00:15.228]',-0.432,0.536
'[12:00:15.232]',-0.435,0.561
'[12:00:15.236]',-0.426,0.555
'[12:00:15.240]',-0.416,0.535
'[12:00:15.244]',-0.400,0.485
'[12:00:15.248]',-0.381,0.434
'[12:00:15.252]',-0.364,0.398
'[12:00:15.256]',-0.343,0.365
'[12:00:15.260]',-0.329,0.354
'[12:00:15.264]',-0.311,0.346
'[12:00:15.268]',-0.292,0.355
'[12:00:15.272]',-0.275,0.349
'[12:00:15.276]',-0.281,0.345
'[12:00:15.280]',-0.296,0.334
'[12:00:15.284]',-0.312,0.328
'[12:00:15.288]',-0.333,0.326
'[12:00:15.292]',-0.335,0.326
'[12:00:15.296]',-0.339,0.336
'[12:00:15.300]',-0.325,0.343
'[12:00:15.304]',-0.320,0.360
'[12:00:15.308]',-0.309,0.362
'[12:00:15.312]',-0.302,0.370
'[12:00:15.316]',-0.297,0.380
'[12:00:15.320]',-0.284,0.396
'[12:00:15.324]',-0.270,0.415
'[12:00:15.328]',-0.260,0.429
'[12:00:15.332]',-0.263,0.448
'[12:00:15.336]',-0.266,0.441
'[12:00:15.340]',-0.280,0.430
'[12:00:15.344]',-0.287,0.384
'[12:00:15.348]',-0.281,0.330
'[12:00:15.352]',-0.264,0.270
'[12:00:15.356]',-0.229,0.216
'[12:00:15.360]',-0.186,0.165
'[12:00:15.364]',-0.113,0.115
'[12:00:15.368]',-0.018,0.066
'[12:00:15.372]',0.107,0.016
'[12:00:15.376]',0.266,-0.031
'[12:00:15.380]',0.481,-0.071
'[12:00:15.384]',0.718,-0.086
'[12:00:15.388]',0.940,-0.049
'[12:00:15.392]',1.137,0.037
'[12:00:15.396]',1.304,0.124
'[12:00:15.400]',1.415,0.129
'[12:00:15.404]',1.506,0.013
'[12:00:15.408]',1.615,-0.169
'[12:00:15.412]',1.755,-0.346
'[12:00:15.416]',1.920,-0.505
'[12:00:15.420]',2.055,-0.625
'[12:00:15.424]',2.169,-0.689
'[12:00:15.428]',2.244,-0.696
'[12:00:15.432]',2.309,-0.662
'[12:00:15.436]',2.354,-0.576
'[12:00:15.440]',2.393,-0.465
'[12:00:15.444]',2.422,-0.335
'[12:00:15.448]',2.439,-0.235
'[12:00:15.452]',2.462,-0.159
'[12:00:15.456]',2.465,-0.094
'[12:00:15.460]',2.480,-0.026
'[12:00:15.464]',2.466,0.036
'[12:00:15.468]',2.450,0.102
'[12:00:15.472]',2.420,0.168
'[12:00:15.476]',2.408,0.221
'[12:00:15.480]',2.411,0.253
'[12:00:15.484]',2.376,0.265
'[12:00:15.488]',2.297,0.274
'[12:00:15.492]',2.040,0.278
'[12:00:15.496]',1.502,0.285
'[12:00:15.500]',0.844,0.280
'[12:00:15.504]',0.237,0.281
'[12:00:15.508]',-0.203,0.275
'[12:00:15.512]',-0.436,0.271
'[12:00:15.516]',-0.545,0.264
'[12:00:15.520]',-0.585,0.255
'[12:00:15.524]',-0.619,0.254
'[12:00:15.528]',-0.636,0.244
'[12:00:15.532]',-0.669,0.242
'[12:00:15.536]',-0.681,0.234
'[12:00:15.540]',-0.708,0.228
'[12:00:15.544]',-0.730,0.219
'[12:00:15.548]',-0.745,0.219
'[12:00:15.552]',-0.766,0.235
'[12:00:15.556]',-0.770,0.244
'[12:00:15.560]',-0.800,0.253
'[12:00:15.564]',-0.819,0.253
'[12:00:15.568]',-0.856,0.266
'[12:00:15.572]',-0.881,0.275
'[12:00:15.576]',-0.915,0.291
'[12:00:15.580]',-0.948,0.302
'[12:00:15.584]',-0.970,0.325
'[12:00:15.588]',-1.016,0.344
'[12:00:15.592]',-1.036,0.356
'[12:00:15.596]',-1.084,0.378
'[12:00:15.600]',-1.105,0.393
'[12:00:15.604]',-1.143,0.419
'[12:00:15.608]',-1.160,0.430
'[12:00:15.612]',-1.181,0.453
'[12:00:15.616]',-1.211,0.469
'[12:00:15.620]',-1.216,0.484
'[12:00:15.624]',-1.242,0.495
'[12:00:15.628]',-1.240,0.506
'[12:00:15.632]',-1.269,0.529
'[12:00:15.636]',-1.270,0.534
'[12:00:15.640]',-1.282,0.550
'[12:00:15.644]',-1.284,0.547
'[12:00:15.648]',-1.282,0.554
'[12:00:15.652]',-1.299,0.547
'[12:00:15.656]',-1.289,0.537
'[12:00:15.660]',-1.305,0.524
'[12:00:15.664]',-1.294,0.499
'[12:00:15.668]',-1.306,0.484
'[12:00:15.672]',-1.289,0.456
'[12:00:15.676]',-1.281,0.436
'[12:00:15.680]',-1.281,0.409
'[12:00:15.684]',-1.264,0.386
'[12:00:15.688]',-1.266,0.364
'[12:00:15.692]',-1.236,0.345
'[12:00:15.696]',-1.218,0.331
'[12:00:15.700]',-1.161,0.311
'[12:00:15.704]',-1.109,0.300
'[12:00:15.708]',-1.026,0.285
'[12:00:15.712]',-0.934,0.280
'[12:00:15.716]',-0.846,0.274
'[12:00:15.720]',-0.751,0.269
'[12:00:15.724]',-0.651,0.261
'[12:00:15.728]',-0.541,0.254
'[12:00:15.732]',-0.456,0.246
'[12:00:15.736]',-0.380,0.236
'[12:00:15.740]',-0.310,0.233
'[12:00:15.744]',-0.246,0.225
'[12:00:15.748]',-0.207,0.228
'[12:00:15.752]',-0.181,0.229
'[12:00:15.756]',-0.156,0.228
'[12:00:15.760]',-0.133,0.226
'[12:00:15.764]',-0.115,0.214
'[12:00:15.768]',-0.109,0.207
'[12:00:15.772]',-0.107,0.204
'[12:00:15.776]',-0.109,0.204
'[12:00:15.780]',-0.109,0.204
'[12:00:15.784]',-0.106,0.201
'[12:00:15.788]',-0.104,0.201
'[12:00:15.792]',-0.107,0.198
'[12:00:15.796]',-0.115,0.198
'[12:00:15.800]',-0.115,0.194
'[12:00:15.804]',-0.110,0.196
'[12:00:15.808]',-0.105,0.198
'[12:00:15.812]',-0.116,0.204
'[12:00:15.816]',-0.121,0.220
'[12:00:15.820]',-0.122,0.241
'[12:00:15.824]',-0.129,0.269
'[12:00:15.828]',-0.131,0.284
'[12:00:15.832]',-0.133,0.309
'[12:00:15.836]',-0.120,0.328
'[12:00:15.840]',-0.116,0.333
'[12:00:15.844]',-0.109,0.307
'[12:00:15.848]',-0.087,0.259
'[12:00:15.852]',-0.061,0.212
'[12:00:15.856]',-0.039,0.165
'[12:00:15.860]',-0.026,0.142
'[12:00:15.864]',-0.019,0.128
'[12:00:15.868]',-0.005,0.128
'[12:00:15.872]',0.011,0.122
'[12:00:15.876]',0.024,0.121
'[12:00:15.880]',0.024,0.114
'[12:00:15.884]',0.009,0.098
'[12:00:15.888]',-0.014,0.085
'[12:00:15.892]',-0.040,0.081
'[12:00:15.896]',-0.051,0.089
'[12:00:15.900]',-0.052,0.094
'[12:00:15.904]',-0.052,0.099
'[12:00:15.908]',-0.044,0.109
'[12:00:15.912]',-0.031,0.124
'[12:00:15.916]',-0.022,0.129
'[12:00:15.920]',-0.020,0.130
'[12:00:15.924]',-0.013,0.139
'[12:00:15.928]',-0.007,0.159
'[12:00:15.932]',-0.005,0.179
'[12:00:15.936]',-0.005,0.184
'[12:00:15.940]',-0.010,0.182
'[12:00:15.944]',-0.020,0.155
'[12:00:15.948]',-0.029,0.110
'[12:00:15.952]',-0.033,0.052
'[12:00:15.956]',-0.020,0.000
'[12:00:15.960]',0.019,-0.048
'[12:00:15.964]',0.076,-0.092
'[12:00:15.968]',0.151,-0.136
'[12:00:15.972]',0.275,-0.180
'[12:00:15.976]',0.439,-0.231
'[12:00:15.980]',0.639,-0.280
'[12:00:15.984]',0.858,-0.318
'[12:00:15.988]',1.137,-0.321
'[12:00:15.992]',1.438,-0.282
'[12:00:15.996]',1.686,-0.207
'[12:00:16.000]',1.845,-0.134
'[12:00:16.004]',1.951,-0.136
'[12:00:16.008]',2.040,-0.233
'[12:00:16.012]',2.123,-0.381
'[12:00:16.016]',2.235,-0.531
'[12:00:16.020]',2.350,-0.679
'[12:00:16.024]',2.470,-0.805
'[12:00:16.028]',2.535,-0.868
'[12:00:16.032]',2.559,-0.885
'[12:00:16.036]',2.559,-0.845
'[12:00:16.040]',2.559,-0.766
'[12:00:16.044]',2.559,-0.649
'[12:00:16.048]',2.559,-0.545
'[12:00:16.052]',2.559,-0.463
'[12:00:16.056]',2.559,-0.399
'[12:00:16.060]',2.559,-0.344
'[12:00:16.064]',2.559,-0.287
'[12:00:16.068]',2.559,-0.225
'[12:00:16.072]',2.559,-0.152
'[12:00:16.076]',2.559,-0.089
'[12:00:16.080]',2.559,-0.040
'[12:00:16.084]',2.559,-0.010
'[12:00:16.088]',2.544,0.009
'[12:00:16.092]',2.455,0.011
'[12:00:16.096]',2.225,0.011
'[12:00:16.100]',1.705,0.011
'[12:00:16.104]',0.975,0.009
'[12:00:16.108]',0.351,0.000
'[12:00:16.112]',-0.085,-0.009
'[12:00:16.116]',-0.324,-0.016
'[12:00:16.120]',-0.412,-0.019
'[12:00:16.124]',-0.465,-0.024
'[12:00:16.128]',-0.492,-0.029
'[12:00:16.132]',-0.526,-0.033
'[12:00:16.136]',-0.540,-0.036
'[12:00:16.140]',-0.566,-0.044
'[12:00:16.144]',-0.588,-0.044
'[12:00:16.148]',-0.603,-0.043
'[12:00:16.152]',-0.623,-0.040
'[12:00:16.156]',-0.632,-0.043
'[12:00:16.160]',-0.662,-0.036
'[12:00:16.164]',-0.675,-0.030
'[12:00:16.168]',-0.711,-0.026
'[12:00:16.172]',-0.741,-0.021
'[12:00:16.176]',-0.782,-0.011
'[12:00:16.180]',-0.819,0.004
'[12:00:16.184]',-0.843,0.016
'[12:00:16.188]',-0.887,0.030
'[12:00:16.192]',-0.916,0.044
'[12:00:16.196]',-0.969,0.062
'[12:00:16.200]',-0.999,0.084
'[12:00:16.204]',-1.049,0.104
'[12:00:16.208]',-1.081,0.122
